season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4,away_5
2017-18,2017-11-11,1972650,1,0,1,Saint Mary's,Saint Francis U,Gaels,Red Flash,4,4,0,0,0,1617,Saint Francis U,NA,NA,NA,Starting Lineup - Randall Gaskins Jr.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jock Landale,Calvin Hermanson,Jordan Ford,Emmett Naar,Evan Fitzner,Randall Gaskins Jr.,Jamaal King,Isaiah Blackmon,Deivydas Kuzavas,Keith Braxton
2017-18,2017-11-11,1972650,1,0,1,Saint Mary's,Saint Francis U,Gaels,Red Flash,4,4,0,0,0,1617,Saint Francis U,NA,NA,NA,Starting Lineup - Jamaal King,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jock Landale,Calvin Hermanson,Jordan Ford,Emmett Naar,Evan Fitzner,Randall Gaskins Jr.,Jamaal King,Isaiah Blackmon,Deivydas Kuzavas,Keith Braxton
2017-18,2017-11-11,1972650,1,0,1,Saint Mary's,Saint Francis U,Gaels,Red Flash,4,4,0,0,0,1617,Saint Francis U,NA,NA,NA,Starting Lineup - Isaiah Blackmon,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jock Landale,Calvin Hermanson,Jordan Ford,Emmett Naar,Evan Fitzner,Randall Gaskins Jr.,Jamaal King,Isaiah Blackmon,Deivydas Kuzavas,Keith Braxton
2017-18,2017-11-11,1972650,1,0,1,Saint Mary's,Saint Francis U,Gaels,Red Flash,4,4,0,0,0,1622,Saint Mary's,NA,NA,NA,Starting Lineup - Jock Landale,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jock Landale,Calvin Hermanson,Jordan Ford,Emmett Naar,Evan Fitzner,Randall Gaskins Jr.,Jamaal King,Isaiah Blackmon,Deivydas Kuzavas,Keith Braxton
2017-18,2017-11-11,1972650,1,0,1,Saint Mary's,Saint Francis U,Gaels,Red Flash,4,4,0,0,0,1622,Saint Mary's,NA,NA,NA,Starting Lineup - Calvin Hermanson,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jock Landale,Calvin Hermanson,Jordan Ford,Emmett Naar,Evan Fitzner,Randall Gaskins Jr.,Jamaal King,Isaiah Blackmon,Deivydas Kuzavas,Keith Braxton
2017-18,2017-11-11,1972650,1,0,1,Saint Mary's,Saint Francis U,Gaels,Red Flash,4,4,0,0,0,1622,Saint Mary's,NA,NA,NA,Starting Lineup - Jordan Ford,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jock Landale,Calvin Hermanson,Jordan Ford,Emmett Naar,Evan Fitzner,Randall Gaskins Jr.,Jamaal King,Isaiah Blackmon,Deivydas Kuzavas,Keith Braxton
2017-18,2017-11-11,1972650,1,0,1,Saint Mary's,Saint Francis U,Gaels,Red Flash,4,4,0,0,0,1622,Saint Mary's,NA,NA,NA,Starting Lineup - Emmett Naar,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jock Landale,Calvin Hermanson,Jordan Ford,Emmett Naar,Evan Fitzner,Randall Gaskins Jr.,Jamaal King,Isaiah Blackmon,Deivydas Kuzavas,Keith Braxton
2017-18,2017-11-11,1972650,1,0,1,Saint Mary's,Saint Francis U,Gaels,Red Flash,4,4,0,0,0,1617,Saint Francis U,NA,NA,NA,Starting Lineup - Deivydas Kuzavas,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jock Landale,Calvin Hermanson,Jordan Ford,Emmett Naar,Evan Fitzner,Randall Gaskins Jr.,Jamaal King,Isaiah Blackmon,Deivydas Kuzavas,Keith Braxton
2017-18,2017-11-11,1972650,1,0,1,Saint Mary's,Saint Francis U,Gaels,Red Flash,4,4,0,0,0,1622,Saint Mary's,NA,NA,NA,Starting Lineup - Evan Fitzner,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jock Landale,Calvin Hermanson,Jordan Ford,Emmett Naar,Evan Fitzner,Randall Gaskins Jr.,Jamaal King,Isaiah Blackmon,Deivydas Kuzavas,Keith Braxton
2017-18,2017-11-11,1972650,1,0,1,Saint Mary's,Saint Francis U,Gaels,Red Flash,4,4,0,0,0,1617,Saint Francis U,NA,NA,NA,Starting Lineup - Keith Braxton,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jock Landale,Calvin Hermanson,Jordan Ford,Emmett Naar,Evan Fitzner,Randall Gaskins Jr.,Jamaal King,Isaiah Blackmon,Deivydas Kuzavas,Keith Braxton
