season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4
2011-12,2011-11-07,1155628,1,0,1,Arizona,Valparaiso,Wildcats,Crusaders,4,4,0,0,0,1291,Arizona,NA,NA,NA,Starting Lineup - Kyle Fogg,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Kyle Fogg,Kyryl Natyazhko,Solomon Hill,Jesse Perry,Josiah Turner,Erik Buggs,Matt Kenney,Jay Harris,Kevin Van Wijk
2011-12,2011-11-07,1155628,1,0,1,Arizona,Valparaiso,Wildcats,Crusaders,4,4,0,0,0,1673,Valparaiso,NA,NA,NA,Starting Lineup - Erik Buggs,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Kyle Fogg,Kyryl Natyazhko,Solomon Hill,Jesse Perry,Josiah Turner,Erik Buggs,Matt Kenney,Jay Harris,Kevin Van Wijk
2011-12,2011-11-07,1155628,1,0,1,Arizona,Valparaiso,Wildcats,Crusaders,4,4,0,0,0,1673,Valparaiso,NA,NA,NA,Starting Lineup - Matt Kenney,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Kyle Fogg,Kyryl Natyazhko,Solomon Hill,Jesse Perry,Josiah Turner,Erik Buggs,Matt Kenney,Jay Harris,Kevin Van Wijk
2011-12,2011-11-07,1155628,1,0,1,Arizona,Valparaiso,Wildcats,Crusaders,4,4,0,0,0,1291,Arizona,NA,NA,NA,Starting Lineup - Kyryl Natyazhko,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Kyle Fogg,Kyryl Natyazhko,Solomon Hill,Jesse Perry,Josiah Turner,Erik Buggs,Matt Kenney,Jay Harris,Kevin Van Wijk
2011-12,2011-11-07,1155628,1,0,1,Arizona,Valparaiso,Wildcats,Crusaders,4,4,0,0,0,1291,Arizona,NA,NA,NA,Starting Lineup - Solomon Hill,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Kyle Fogg,Kyryl Natyazhko,Solomon Hill,Jesse Perry,Josiah Turner,Erik Buggs,Matt Kenney,Jay Harris,Kevin Van Wijk
2011-12,2011-11-07,1155628,1,0,1,Arizona,Valparaiso,Wildcats,Crusaders,4,4,0,0,0,1291,Arizona,NA,NA,NA,Starting Lineup - Jesse Perry,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Kyle Fogg,Kyryl Natyazhko,Solomon Hill,Jesse Perry,Josiah Turner,Erik Buggs,Matt Kenney,Jay Harris,Kevin Van Wijk
2011-12,2011-11-07,1155628,1,0,1,Arizona,Valparaiso,Wildcats,Crusaders,4,4,0,0,0,1673,Valparaiso,NA,NA,NA,Starting Lineup - Jay Harris,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Kyle Fogg,Kyryl Natyazhko,Solomon Hill,Jesse Perry,Josiah Turner,Erik Buggs,Matt Kenney,Jay Harris,Kevin Van Wijk
2011-12,2011-11-07,1155628,1,0,1,Arizona,Valparaiso,Wildcats,Crusaders,4,4,0,0,0,1673,Valparaiso,NA,NA,NA,Starting Lineup - Kevin Van Wijk,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Kyle Fogg,Kyryl Natyazhko,Solomon Hill,Jesse Perry,Josiah Turner,Erik Buggs,Matt Kenney,Jay Harris,Kevin Van Wijk
2011-12,2011-11-07,1155628,1,0,1,Arizona,Valparaiso,Wildcats,Crusaders,4,4,0,0,0,1291,Arizona,NA,NA,NA,Starting Lineup - Josiah Turner,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Kyle Fogg,Kyryl Natyazhko,Solomon Hill,Jesse Perry,Josiah Turner,Erik Buggs,Matt Kenney,Jay Harris,Kevin Van Wijk
2011-12,2011-11-07,1155628,2,0,1,Arizona,Valparaiso,Wildcats,Crusaders,4,4,0,0,0,NA,NA,2400,1200,NA,Start of the 1st Half,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,Arizona,1,NA,Kyle Fogg,Kyryl Natyazhko,Solomon Hill,Jesse Perry,Josiah Turner,Erik Buggs,Matt Kenney,Jay Harris,Kevin Van Wijk
