season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number
2011-12,2012-01-30,1156449,1,0,1,UCF,Palm Beach Atlantic,Knights,Sailfish,4,4,0,0,0,1344,UCF,NA,NA,NA,Starting Lineup - Josh Crittle,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2011-12,2012-01-30,1156449,1,0,1,UCF,Palm Beach Atlantic,Knights,Sailfish,4,4,0,0,0,1344,UCF,NA,NA,NA,Starting Lineup - A.J. Rompza,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2011-12,2012-01-30,1156449,1,0,1,UCF,Palm Beach Atlantic,Knights,Sailfish,4,4,0,0,0,1782,Palm Beach Atlantic,NA,NA,NA,Starting Lineup - Carter McMasters,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2011-12,2012-01-30,1156449,1,0,1,UCF,Palm Beach Atlantic,Knights,Sailfish,4,4,0,0,0,1344,UCF,NA,NA,NA,Starting Lineup - Marcus Jordan,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2011-12,2012-01-30,1156449,1,0,1,UCF,Palm Beach Atlantic,Knights,Sailfish,4,4,0,0,0,1344,UCF,NA,NA,NA,Starting Lineup - Keith Clanton,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2011-12,2012-01-30,1156449,1,0,1,UCF,Palm Beach Atlantic,Knights,Sailfish,4,4,0,0,0,1782,Palm Beach Atlantic,NA,NA,NA,Starting Lineup - Dante Valentine,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2011-12,2012-01-30,1156449,1,0,1,UCF,Palm Beach Atlantic,Knights,Sailfish,4,4,0,0,0,1782,Palm Beach Atlantic,NA,NA,NA,Starting Lineup - Matthew Gierl,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2011-12,2012-01-30,1156449,1,0,1,UCF,Palm Beach Atlantic,Knights,Sailfish,4,4,0,0,0,1344,UCF,NA,NA,NA,Starting Lineup - Isaiah Sykes,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2011-12,2012-01-30,1156449,1,0,1,UCF,Palm Beach Atlantic,Knights,Sailfish,4,4,0,0,0,1782,Palm Beach Atlantic,NA,NA,NA,Starting Lineup - Ian Sitz,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2011-12,2012-01-30,1156449,1,0,1,UCF,Palm Beach Atlantic,Knights,Sailfish,4,4,0,0,0,1782,Palm Beach Atlantic,NA,NA,NA,Starting Lineup - Marcus Hardy,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2011-12,2012-01-30,1156449,2,0,1,UCF,Palm Beach Atlantic,Knights,Sailfish,4,4,0,0,0,NA,NA,2400,1200,NA,Start of the 1st Half,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,Palm Beach Atlantic,1
2011-12,2012-01-30,1156449,5.5,0,1,UCF,Palm Beach Atlantic,Knights,Sailfish,4,4,0,0,0,1782,Palm Beach Atlantic,2394,1194,6,Matthew Gierl misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,7,20.25,525108,Matthew Gierl,NA,0,Palm Beach Atlantic,UCF,1
2011-12,2012-01-30,1156449,6,0,1,UCF,Palm Beach Atlantic,Knights,Sailfish,4,4,0,0,0,1344,UCF,2369,1169,25,Marcus Jordan misses a 3-point jump shot from 25 feet out.,missed,FALSE,TRUE,Jump Shot,44.1,20.650000000000006,512157,Marcus Jordan,NA,0,UCF,Palm Beach Atlantic,2
2011-12,2012-01-30,1156449,19,0,1,UCF,Palm Beach Atlantic,Knights,Sailfish,4,4,0,0,0,1782,Palm Beach Atlantic,2351,1151,18,Carter McMasters misses a layup.,missed,FALSE,FALSE,Layup Shot,26,6.25,463138,Carter McMasters,NA,0,Palm Beach Atlantic,Palm Beach Atlantic,3
2011-12,2012-01-30,1156449,20,0,1,UCF,Palm Beach Atlantic,Knights,Sailfish,4,4,0,0,0,1782,Palm Beach Atlantic,2347,1147,4,Ian Sitz misses a layup.,missed,FALSE,FALSE,Layup Shot,26,6.25,579866,Ian Sitz,NA,0,Palm Beach Atlantic,UCF,3
2011-12,2012-01-30,1156449,21,0,1,UCF,Palm Beach Atlantic,Knights,Sailfish,4,4,2,0,2,1344,UCF,2342,1142,5,A.J. Rompza makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,458975,A.J. Rompza,NA,0,UCF,Palm Beach Atlantic,4
2011-12,2012-01-30,1156449,22,0,1,UCF,Palm Beach Atlantic,Knights,Sailfish,4,4,5,0,5,1344,UCF,2319,1119,23,A.J. Rompza makes a 3-point jump shot from 25 feet out.,made,FALSE,TRUE,Jump Shot,4.299999999999997,18.549999999999997,458975,A.J. Rompza,NA,0,UCF,Palm Beach Atlantic,5
2011-12,2012-01-30,1156449,25,0,1,UCF,Palm Beach Atlantic,Knights,Sailfish,4,3,5,0,5,1782,Palm Beach Atlantic,2317,1117,2,Sailfish take a full timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
