season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number
2011-12,2011-11-11,1151358,1,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,0,0,0,1509,Monmouth,NA,NA,NA,Starting Lineup - Phil Wait,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2011-12,2011-11-11,1151358,1,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,0,0,0,1509,Monmouth,NA,NA,NA,Starting Lineup - Will Campbell,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2011-12,2011-11-11,1151358,1,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,0,0,0,1676,Villanova,NA,NA,NA,Starting Lineup - Dominic Cheek,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2011-12,2011-11-11,1151358,1,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,0,0,0,1676,Villanova,NA,NA,NA,Starting Lineup - Maalik Wayns,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2011-12,2011-11-11,1151358,1,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,0,0,0,1676,Villanova,NA,NA,NA,Starting Lineup - Mouphtaou Yarou,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2011-12,2011-11-11,1151358,1,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,0,0,0,1509,Monmouth,NA,NA,NA,Starting Lineup - Marcus Ware,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2011-12,2011-11-11,1151358,1,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,0,0,0,1676,Villanova,NA,NA,NA,Starting Lineup - James Bell,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2011-12,2011-11-11,1151358,1,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,0,0,0,1676,Villanova,NA,NA,NA,Starting Lineup - Darrun Hilliard,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2011-12,2011-11-11,1151358,1,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,0,0,0,1509,Monmouth,NA,NA,NA,Starting Lineup - Mykel Harris,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2011-12,2011-11-11,1151358,1,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,0,0,0,1509,Monmouth,NA,NA,NA,Starting Lineup - Khalil Brown,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2011-12,2011-11-11,1151358,2,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,0,0,0,NA,NA,2400,1200,NA,Start of the 1st Half,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,Villanova,1
2011-12,2011-11-11,1151358,8,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,2,0,2,1676,Villanova,2352,1152,48,Dominic Cheek dunks.,made,FALSE,FALSE,Dunk Shot,26,6.25,513561,Dominic Cheek,NA,0,Villanova,Monmouth,1
2011-12,2011-11-11,1151358,10,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,2,0,2,1509,Monmouth,2333,1133,19,Offensive foul committed by Ed Waite.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Monmouth,Villanova,2
2011-12,2011-11-11,1151358,12,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,2,0,2,1676,Villanova,2326,1126,7,Maalik Wayns misses a 3-point jump shot from 21 feet out.,missed,FALSE,TRUE,Jump Shot,3.799999999999997,8.950000000000003,513565,Maalik Wayns,NA,0,Villanova,Monmouth,3
2011-12,2011-11-11,1151358,16,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,2,0,2,1676,Villanova,2302,1102,24,Shooting foul committed by Dominic Cheek.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Monmouth,Monmouth,4
2011-12,2011-11-11,1151358,17,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,2,1,1,1509,Monmouth,2302,1102,0,Jesse Steele makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Monmouth,Monmouth,4
2011-12,2011-11-11,1151358,18,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,2,2,0,1509,Monmouth,2302,1102,0,Jesse Steele makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Monmouth,Villanova,4
2011-12,2011-11-11,1151358,22,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,2,2,0,1676,Villanova,2287,1087,15,Mouphtaou Yarou misses a dunk.,missed,FALSE,FALSE,Dunk Shot,26,6.25,513567,Mouphtaou Yarou,NA,0,Villanova,Monmouth,5
2011-12,2011-11-11,1151358,23,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,2,5,-3,1509,Monmouth,2276,1076,11,Jesse Steele makes a 3-point jump shot from 23 feet out.,made,FALSE,TRUE,Jump Shot,7.5,19.95,487023,Jesse Steele,NA,0,Monmouth,Villanova,6
2011-12,2011-11-11,1151358,24,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,2,5,-3,1676,Villanova,2269,1069,7,James Bell misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,43,19.349999999999994,551815,James Bell,NA,0,Villanova,Villanova,7
2011-12,2011-11-11,1151358,27,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,2,5,-3,1509,Monmouth,2263,1063,6,Shooting foul committed by Phil Wait.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Villanova,Villanova,7
2011-12,2011-11-11,1151358,28,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,3,5,-2,1676,Villanova,2263,1063,0,Mouphtaou Yarou makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Villanova,Villanova,7
2011-12,2011-11-11,1151358,29,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,4,5,-1,1676,Villanova,2263,1063,0,Mouphtaou Yarou makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Villanova,Monmouth,7
2011-12,2011-11-11,1151358,37,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,7,5,2,1676,Villanova,2230,1030,33,Dominic Cheek makes a 3-point jump shot from 22 feet out.,made,FALSE,TRUE,Jump Shot,5,13.150000000000006,513561,Dominic Cheek,NA,0,Villanova,Monmouth,8
2011-12,2011-11-11,1151358,38,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,7,7,0,1509,Monmouth,2214,1014,16,Phil Wait makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,458785,Phil Wait,NA,0,Monmouth,Villanova,9
2011-12,2011-11-11,1151358,39,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,10,7,3,1676,Villanova,2195,995,19,Darrun Hilliard makes a 3-point jump shot from 22 feet out.,made,FALSE,TRUE,Jump Shot,45.2,13.75,601538,Darrun Hilliard,NA,0,Villanova,Monmouth,10
2011-12,2011-11-11,1151358,40,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,10,9,1,1509,Monmouth,2170,970,25,Mike Myers Keitt makes a jump shot from 14 feet out.,made,FALSE,FALSE,Jump Shot,14.2,13.55,480965,Mike Myers Keitt,NA,0,Monmouth,Villanova,11
2011-12,2011-11-11,1151358,42,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,10,9,1,1676,Villanova,2152,952,18,Darrun Hilliard misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,38.8,24.049999999999997,601538,Darrun Hilliard,NA,0,Villanova,Villanova,12
2011-12,2011-11-11,1151358,45,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,10,9,1,1509,Monmouth,2146,946,6,Personal foul committed by Phil Wait.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Villanova,Villanova,12
2011-12,2011-11-11,1151358,46,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,10,9,1,NA,NA,2146,946,0,Official TV timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2011-12,2011-11-11,1151358,54,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,10,9,1,1676,Villanova,2139,939,7,Dominic Cheek misses a 3-point jump shot from 22 feet out.,missed,FALSE,TRUE,Jump Shot,42.2,19.549999999999997,513561,Dominic Cheek,NA,0,Villanova,Monmouth,12
2011-12,2011-11-11,1151358,57,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,10,9,1,1509,Monmouth,2126,926,13,Mike Myers Keitt misses a 3-point jump shot from 25 feet out.,missed,FALSE,TRUE,Jump Shot,15,28.25,480965,Mike Myers Keitt,NA,0,Monmouth,Villanova,13
2011-12,2011-11-11,1151358,60,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,10,9,1,1676,Villanova,2117,917,9,Dominic Cheek misses a jump shot from 7 feet out.,missed,FALSE,FALSE,Jump Shot,30.2,9.349999999999994,513561,Dominic Cheek,NA,0,Villanova,Monmouth,14
2011-12,2011-11-11,1151358,68,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,10,9,1,1676,Villanova,2103,903,14,Personal foul committed by Darrun Hilliard.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Monmouth,Monmouth,15
2011-12,2011-11-11,1151358,82,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,10,9,1,1676,Villanova,2067,867,36,Mouphtaou Yarou misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,513567,Mouphtaou Yarou,NA,0,Villanova,Villanova,15
2011-12,2011-11-11,1151358,89,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,10,9,1,1509,Monmouth,2061,861,6,Shooting foul committed by Ed Waite.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Villanova,Villanova,15
2011-12,2011-11-11,1151358,90,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,11,9,2,1676,Villanova,2061,861,0,Mouphtaou Yarou makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Villanova,Villanova,15
2011-12,2011-11-11,1151358,91,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,12,9,3,1676,Villanova,2061,861,0,Mouphtaou Yarou makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Villanova,Monmouth,15
2011-12,2011-11-11,1151358,96,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,12,11,1,1509,Monmouth,2031,831,30,Ed Waite makes a layup.,made,FALSE,FALSE,Layup Shot,25,5.25,522978,Ed Waite,NA,0,Monmouth,Villanova,16
2011-12,2011-11-11,1151358,107,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,12,11,1,1676,Villanova,2008,808,23,Darrun Hilliard misses a jump shot from 15 feet out.,missed,FALSE,FALSE,Jump Shot,10.799999999999997,10.25,601538,Darrun Hilliard,NA,0,Villanova,Villanova,17
2011-12,2011-11-11,1151358,117,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,15,11,4,1676,Villanova,1996,796,12,Dominic Cheek makes a 3-point jump shot from 22 feet out.,made,FALSE,TRUE,Jump Shot,44.2,15.549999999999997,513561,Dominic Cheek,NA,0,Villanova,Monmouth,17
2011-12,2011-11-11,1151358,121,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,15,11,4,1509,Monmouth,1981,781,15,Andrew Nicholas misses a 3-point jump shot from 25 feet out.,missed,FALSE,TRUE,Jump Shot,11,26.25,605798,Andrew Nicholas,NA,0,Monmouth,Villanova,18
2011-12,2011-11-11,1151358,123,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,15,11,4,1509,Monmouth,1974,774,7,Shooting foul committed by Mykel Harris.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Villanova,Villanova,19
2011-12,2011-11-11,1151358,124,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,16,11,5,1676,Villanova,1974,774,0,Maalik Wayns makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Villanova,Villanova,19
2011-12,2011-11-11,1151358,125,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,17,11,6,1676,Villanova,1974,774,0,Maalik Wayns makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Villanova,Monmouth,19
2011-12,2011-11-11,1151358,137,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,17,11,6,1509,Monmouth,1955,755,19,Jesse Steele misses a jump shot from 16 feet out.,missed,FALSE,FALSE,Jump Shot,18,19.75,487023,Jesse Steele,NA,0,Monmouth,Monmouth,20
2011-12,2011-11-11,1151358,142,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,17,11,6,1509,Monmouth,1946,746,9,Will Campbell misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,5.699999999999999,19.15,480896,Will Campbell,NA,0,Monmouth,Monmouth,20
2011-12,2011-11-11,1151358,146,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,17,13,4,1509,Monmouth,1928,728,18,Will Campbell makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,480896,Will Campbell,NA,0,Monmouth,Monmouth,20
2011-12,2011-11-11,1151358,147,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,17,13,4,1676,Villanova,1925,725,3,Shooting foul committed by James Bell.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Monmouth,Monmouth,20
2011-12,2011-11-11,1151358,148,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,17,13,4,1509,Monmouth,1925,725,0,Will Campbell misses free throw 1 of 1.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Monmouth,Villanova,20
2011-12,2011-11-11,1151358,151,0,1,Villanova,Monmouth,Wildcats,Hawks,4,4,17,13,4,1509,Monmouth,1922,722,3,Personal foul committed by Daniel James.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Villanova,Villanova,21
