season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,away_1,away_2,away_3,away_4,away_5
2011-12,2012-02-04,1151732,1,0,1,Memphis,Xavier,Tigers,Musketeers,4,4,0,0,0,1715,Xavier,NA,NA,NA,Starting Lineup - Kenny Frease,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Antonio Barton,Chris Crawford,Will Barton,Tarik Black,Kenny Frease,Tu Holloway,Brad Redford,Jeff Robinson,Dezmine Wells
2011-12,2012-02-04,1151732,1,0,1,Memphis,Xavier,Tigers,Musketeers,4,4,0,0,0,1715,Xavier,NA,NA,NA,Starting Lineup - Tu Holloway,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Antonio Barton,Chris Crawford,Will Barton,Tarik Black,Kenny Frease,Tu Holloway,Brad Redford,Jeff Robinson,Dezmine Wells
2011-12,2012-02-04,1151732,1,0,1,Memphis,Xavier,Tigers,Musketeers,4,4,0,0,0,1715,Xavier,NA,NA,NA,Starting Lineup - Brad Redford,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Antonio Barton,Chris Crawford,Will Barton,Tarik Black,Kenny Frease,Tu Holloway,Brad Redford,Jeff Robinson,Dezmine Wells
2011-12,2012-02-04,1151732,1,0,1,Memphis,Xavier,Tigers,Musketeers,4,4,0,0,0,1715,Xavier,NA,NA,NA,Starting Lineup - Jeff Robinson,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Antonio Barton,Chris Crawford,Will Barton,Tarik Black,Kenny Frease,Tu Holloway,Brad Redford,Jeff Robinson,Dezmine Wells
2011-12,2012-02-04,1151732,1,0,1,Memphis,Xavier,Tigers,Musketeers,4,4,0,0,0,1493,Memphis,NA,NA,NA,Starting Lineup - Antonio Barton,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Antonio Barton,Chris Crawford,Will Barton,Tarik Black,Kenny Frease,Tu Holloway,Brad Redford,Jeff Robinson,Dezmine Wells
2011-12,2012-02-04,1151732,1,0,1,Memphis,Xavier,Tigers,Musketeers,4,4,0,0,0,1493,Memphis,NA,NA,NA,Starting Lineup - Chris Crawford,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Antonio Barton,Chris Crawford,Will Barton,Tarik Black,Kenny Frease,Tu Holloway,Brad Redford,Jeff Robinson,Dezmine Wells
2011-12,2012-02-04,1151732,1,0,1,Memphis,Xavier,Tigers,Musketeers,4,4,0,0,0,1493,Memphis,NA,NA,NA,Starting Lineup - Will Barton,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Antonio Barton,Chris Crawford,Will Barton,Tarik Black,Kenny Frease,Tu Holloway,Brad Redford,Jeff Robinson,Dezmine Wells
2011-12,2012-02-04,1151732,1,0,1,Memphis,Xavier,Tigers,Musketeers,4,4,0,0,0,1493,Memphis,NA,NA,NA,Starting Lineup - Tarik Black,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Antonio Barton,Chris Crawford,Will Barton,Tarik Black,Kenny Frease,Tu Holloway,Brad Redford,Jeff Robinson,Dezmine Wells
2011-12,2012-02-04,1151732,1,0,1,Memphis,Xavier,Tigers,Musketeers,4,4,0,0,0,1715,Xavier,NA,NA,NA,Starting Lineup - Dezmine Wells,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Antonio Barton,Chris Crawford,Will Barton,Tarik Black,Kenny Frease,Tu Holloway,Brad Redford,Jeff Robinson,Dezmine Wells
2011-12,2012-02-04,1151732,2,0,1,Memphis,Xavier,Tigers,Musketeers,4,4,0,0,0,NA,NA,2400,1200,NA,Start of the 1st Half,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,Xavier,1,NA,Antonio Barton,Chris Crawford,Will Barton,Tarik Black,Kenny Frease,Tu Holloway,Brad Redford,Jeff Robinson,Dezmine Wells
2011-12,2012-02-04,1151732,5,0,1,Memphis,Xavier,Tigers,Musketeers,4,4,0,0,0,1715,Xavier,2376,1176,24,Kenny Frease misses a layup.,missed,FALSE,FALSE,Layup Shot,26,6.25,469337,Kenny Frease,NA,0,Xavier,Memphis,1,NA,Antonio Barton,Chris Crawford,Will Barton,Tarik Black,Kenny Frease,Tu Holloway,Brad Redford,Jeff Robinson,Dezmine Wells
2011-12,2012-02-04,1151732,6,0,1,Memphis,Xavier,Tigers,Musketeers,4,4,2,0,2,1493,Memphis,2354,1154,22,Tarik Black makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,551761,Tarik Black,NA,0,Memphis,Xavier,2,NA,Antonio Barton,Chris Crawford,Will Barton,Tarik Black,Kenny Frease,Tu Holloway,Brad Redford,Jeff Robinson,Dezmine Wells
2011-12,2012-02-04,1151732,7,0,1,Memphis,Xavier,Tigers,Musketeers,4,4,2,2,0,1715,Xavier,2318,1118,36,Kenny Frease makes a jump shot from 12 feet out.,made,FALSE,FALSE,Jump Shot,29.3,16.75,469337,Kenny Frease,NA,0,Xavier,Memphis,3,NA,Antonio Barton,Chris Crawford,Will Barton,Tarik Black,Kenny Frease,Tu Holloway,Brad Redford,Jeff Robinson,Dezmine Wells
2011-12,2012-02-04,1151732,8,0,1,Memphis,Xavier,Tigers,Musketeers,4,4,2,2,0,1493,Memphis,2289,1089,29,Chris Crawford misses a 3-point jump shot from 22 feet out.,missed,FALSE,TRUE,Jump Shot,6.200000000000003,17.450000000000003,551759,Chris Crawford,NA,0,Memphis,Xavier,4,NA,Antonio Barton,Chris Crawford,Will Barton,Tarik Black,Kenny Frease,Tu Holloway,Brad Redford,Jeff Robinson,Dezmine Wells
