season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4
2012-13,2012-11-21,1263093,16,0,1,SMU,Rider,Mustangs,Broncs,4,4,3,0,3,1605,SMU,2332,1132,68,Shawn Williams makes a 3-point jump shot from 23 feet out.,made,FALSE,TRUE,Jump Shot,42.6,20.650000000000006,513609,Shawn Williams,NA,0,SMU,Rider,1,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Junior Fortunat,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,18,0,1,SMU,Rider,Mustangs,Broncs,4,4,3,0,3,1584,Rider,2316,1116,16,Anthony Myles misses a 3-point jump shot from 22 feet out.,missed,FALSE,TRUE,Jump Shot,3,7.75,561284,Anthony Myles,NA,0,Rider,SMU,2,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Junior Fortunat,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,22,0,1,SMU,Rider,Mustangs,Broncs,4,4,3,0,3,1605,SMU,2305,1105,11,Jalen Jones misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,606361,Jalen Jones,NA,0,SMU,SMU,3,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Junior Fortunat,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,23,0,1,SMU,Rider,Mustangs,Broncs,4,4,5,0,5,1605,SMU,2302,1102,3,Ryan Manuel makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,606362,Ryan Manuel,NA,0,SMU,Rider,3,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Junior Fortunat,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,38,0,1,SMU,Rider,Mustangs,Broncs,4,4,5,0,5,1605,SMU,2256,1056,46,Ryan Manuel misses a jump shot from 9 feet out.,missed,FALSE,FALSE,Jump Shot,31.9,11.150000000000006,606362,Ryan Manuel,NA,0,SMU,SMU,4,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Junior Fortunat,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,50,0,1,SMU,Rider,Mustangs,Broncs,4,4,7,0,7,1605,SMU,2248,1048,8,Jalen Jones makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,606361,Jalen Jones,NA,0,SMU,Rider,4,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Junior Fortunat,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,61,0,1,SMU,Rider,Mustangs,Broncs,4,4,7,0,7,1584,Rider,2234,1034,14,Jonathon Thompson misses a jump shot from 14 feet out.,missed,FALSE,FALSE,Jump Shot,18.3,17.55,508098,Jonathon Thompson,NA,0,Rider,SMU,5,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Junior Fortunat,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,69,0,1,SMU,Rider,Mustangs,Broncs,4,4,7,0,7,1584,Rider,2227,1027,7,Personal foul committed by Jonathon Thompson.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,SMU,SMU,6,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Junior Fortunat,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,70,0,1,SMU,Rider,Mustangs,Broncs,4,3,7,0,7,1584,Rider,2227,1027,0,Broncs take a 30-second timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Junior Fortunat,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,71,0,1,SMU,Rider,Mustangs,Broncs,4,3,7,0,7,1584,Rider,2227,1027,0,Substitution: Dera Nd-Ezuma in for Junior Fortunat.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Dera Nd-Ezuma,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,75,0,1,SMU,Rider,Mustangs,Broncs,4,3,9,0,9,1605,SMU,2211,1011,16,Cannen Cunningham makes a jump shot from 12 feet out.,made,FALSE,FALSE,Jump Shot,14.200000000000003,9.25,606359,Cannen Cunningham,NA,0,SMU,Rider,6,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Dera Nd-Ezuma,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,85,0,1,SMU,Rider,Mustangs,Broncs,4,3,9,0,9,1584,Rider,2193,993,18,Shawn Valentine misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,5.5,16.75,694470,Shawn Valentine,NA,0,Rider,Rider,7,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Dera Nd-Ezuma,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,89.5,0,1,SMU,Rider,Mustangs,Broncs,4,3,9,0,9,1584,Rider,2187,987,6,Anthony Myles misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,561284,Anthony Myles,NA,0,Rider,Rider,7,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Dera Nd-Ezuma,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,94,0,1,SMU,Rider,Mustangs,Broncs,4,3,9,0,9,1605,SMU,2183,983,4,Shooting foul committed by Shawn Williams.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Rider,Rider,7,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Dera Nd-Ezuma,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,95,0,1,SMU,Rider,Mustangs,Broncs,4,3,9,0,9,1584,Rider,2183,983,0,Anthony Myles misses free throw 1 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Rider,Rider,7,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Dera Nd-Ezuma,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,96,0,1,SMU,Rider,Mustangs,Broncs,4,3,9,1,8,1584,Rider,2183,983,0,Anthony Myles makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Rider,SMU,7,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Dera Nd-Ezuma,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,107,0,1,SMU,Rider,Mustangs,Broncs,4,3,9,1,8,1605,SMU,2161,961,22,Cannen Cunningham misses a jump shot from 16 feet out.,missed,FALSE,FALSE,Jump Shot,27,21.450000000000003,606359,Cannen Cunningham,NA,0,SMU,Rider,8,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Dera Nd-Ezuma,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,123,0,1,SMU,Rider,Mustangs,Broncs,4,3,9,1,8,1605,SMU,2159,959,2,Personal foul committed by Jalen Jones.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Rider,Rider,9,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Dera Nd-Ezuma,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,129,0,1,SMU,Rider,Mustangs,Broncs,4,3,9,1,8,1584,Rider,2146,946,13,Nurideen Lindsey misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,40.7,22.65,609845,Nurideen Lindsey,NA,0,Rider,Rider,9,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Dera Nd-Ezuma,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,135,0,1,SMU,Rider,Mustangs,Broncs,4,3,9,1,8,NA,NA,2146,946,0,Official's timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Dera Nd-Ezuma,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,142,0,1,SMU,Rider,Mustangs,Broncs,4,3,9,3,6,1584,Rider,2133,933,13,Anthony Myles dunks.,made,FALSE,FALSE,Dunk Shot,26,6.25,561284,Anthony Myles,NA,0,Rider,Rider,9,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Dera Nd-Ezuma,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,152,0,1,SMU,Rider,Mustangs,Broncs,4,3,9,3,6,1605,SMU,2133,933,0,Shooting foul committed by Cannen Cunningham.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Rider,Rider,9,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Dera Nd-Ezuma,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,153,0,1,SMU,Rider,Mustangs,Broncs,4,3,9,3,6,1584,Rider,2133,933,0,Anthony Myles misses free throw 1 of 1.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Rider,Rider,9,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Dera Nd-Ezuma,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,171,0,1,SMU,Rider,Mustangs,Broncs,4,3,9,3,6,1584,Rider,2081,881,52,Offensive foul committed by Anthony Myles.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Rider,SMU,9,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Dera Nd-Ezuma,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,191,0,1,SMU,Rider,Mustangs,Broncs,4,3,9,3,6,1605,SMU,2050,850,31,Ryan Manuel misses a jump shot from 15 feet out.,missed,FALSE,FALSE,Jump Shot,38.4,11.25,606362,Ryan Manuel,NA,0,SMU,SMU,10,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Dera Nd-Ezuma,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,192,0,1,SMU,Rider,Mustangs,Broncs,4,3,11,3,8,1605,SMU,2037,837,13,Jalen Jones dunks.,made,FALSE,FALSE,Dunk Shot,26,6.25,606361,Jalen Jones,NA,0,SMU,Rider,10,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Dera Nd-Ezuma,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,196,0,1,SMU,Rider,Mustangs,Broncs,4,3,11,3,8,1584,Rider,2013,813,24,Shawn Valentine misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,2.8000000000000007,9.45,694470,Shawn Valentine,NA,0,Rider,SMU,11,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Dera Nd-Ezuma,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,199,0,1,SMU,Rider,Mustangs,Broncs,4,3,13,3,10,1605,SMU,1993,793,20,Cannen Cunningham makes a jump shot from 16 feet out.,made,FALSE,FALSE,Jump Shot,33.2,19.150000000000006,606359,Cannen Cunningham,NA,0,SMU,Rider,12,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Dera Nd-Ezuma,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,200,0,1,SMU,Rider,Mustangs,Broncs,4,3,13,3,10,1584,Rider,1978,778,15,Jonathon Thompson misses a 3-point jump shot from 22 feet out.,missed,FALSE,TRUE,Jump Shot,3.5,8.35,508098,Jonathon Thompson,NA,0,Rider,SMU,13,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Dera Nd-Ezuma,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,205,0,1,SMU,Rider,Mustangs,Broncs,4,3,13,3,10,1605,SMU,1958,758,20,Nick Russell misses a jump shot from 17 feet out.,missed,FALSE,FALSE,Jump Shot,14.899999999999999,19.150000000000006,506100,Nick Russell,NA,0,SMU,Rider,14,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Dera Nd-Ezuma,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,212,0,1,SMU,Rider,Mustangs,Broncs,4,3,13,5,8,1584,Rider,1941,741,17,Nurideen Lindsey makes a layup.,made,FALSE,FALSE,Layup Shot,25,5.25,609845,Nurideen Lindsey,NA,0,Rider,SMU,15,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Dera Nd-Ezuma,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,224,0,1,SMU,Rider,Mustangs,Broncs,4,3,13,5,8,1605,SMU,1905,705,36,Nick Russell misses a jump shot from 15 feet out.,missed,FALSE,FALSE,Jump Shot,9.600000000000001,6.549999999999997,506100,Nick Russell,NA,0,SMU,Rider,16,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Dera Nd-Ezuma,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,226,0,1,SMU,Rider,Mustangs,Broncs,4,3,13,5,8,NA,NA,1904,704,1,Official's timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Dera Nd-Ezuma,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,228,0,1,SMU,Rider,Mustangs,Broncs,4,3,13,5,8,1584,Rider,1899,699,5,Zedric Sadler misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,694468,Zedric Sadler,NA,0,Rider,SMU,17,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Dera Nd-Ezuma,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,232,0,1,SMU,Rider,Mustangs,Broncs,4,3,13,5,8,1605,SMU,1869,669,30,Offensive foul committed by Nick Russell.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,SMU,Rider,18,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Dera Nd-Ezuma,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,233,0,1,SMU,Rider,Mustangs,Broncs,4,3,13,6,7,1584,Rider,1869,669,0,Daniel Stewart makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Rider,Rider,19,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Dera Nd-Ezuma,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,234,0,1,SMU,Rider,Mustangs,Broncs,4,3,13,7,6,1584,Rider,1869,669,0,Daniel Stewart makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Rider,SMU,19,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Dera Nd-Ezuma,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,238,0,1,SMU,Rider,Mustangs,Broncs,4,3,13,7,6,1584,Rider,1844,644,25,Jamal Nwaniemeke misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,46.2,13.85,694467,Jamal Nwaniemeke,NA,0,Rider,Rider,20,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Dera Nd-Ezuma,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,244,0,1,SMU,Rider,Mustangs,Broncs,4,3,13,10,3,1584,Rider,1830,630,14,Shawn Valentine makes a 3-point jump shot from 23 feet out.,made,FALSE,TRUE,Jump Shot,47.4,8.25,694470,Shawn Valentine,NA,0,Rider,SMU,20,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Dera Nd-Ezuma,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,251,0,1,SMU,Rider,Mustangs,Broncs,4,3,13,10,3,1584,Rider,1795,595,35,Shooting foul committed by Daniel Stewart.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,SMU,SMU,21,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Dera Nd-Ezuma,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,252,0,1,SMU,Rider,Mustangs,Broncs,4,3,13,10,3,1605,SMU,1795,595,0,Cannen Cunningham misses free throw 1 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,SMU,SMU,21,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Dera Nd-Ezuma,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,253,0,1,SMU,Rider,Mustangs,Broncs,4,3,14,10,4,1605,SMU,1795,595,0,Cannen Cunningham makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,SMU,Rider,21,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Dera Nd-Ezuma,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,256,0,1,SMU,Rider,Mustangs,Broncs,4,3,14,12,2,1584,Rider,1780,580,15,Daniel Stewart makes a layup.,made,FALSE,FALSE,Layup Shot,25,5.25,561286,Daniel Stewart,NA,0,Rider,SMU,22,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Dera Nd-Ezuma,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,257,0,1,SMU,Rider,Mustangs,Broncs,4,3,14,12,2,1605,SMU,1768,568,12,Jalen Jones misses a jump shot from 7 feet out.,missed,FALSE,FALSE,Jump Shot,20.8,10.25,606361,Jalen Jones,NA,0,SMU,SMU,23,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Dera Nd-Ezuma,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,258,0,1,SMU,Rider,Mustangs,Broncs,4,3,14,12,2,1605,SMU,1764,564,4,Jalen Jones misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,606361,Jalen Jones,NA,0,SMU,Rider,23,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Dera Nd-Ezuma,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,263,0,1,SMU,Rider,Mustangs,Broncs,4,3,14,12,2,1584,Rider,1736,536,28,Jonathon Thompson misses a jump shot from 18 feet out.,missed,FALSE,FALSE,Jump Shot,14.2,19.95,508098,Jonathon Thompson,NA,0,Rider,SMU,24,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Dera Nd-Ezuma,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,269,0,1,SMU,Rider,Mustangs,Broncs,4,3,16,12,4,1605,SMU,1715,515,21,Cannen Cunningham makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,606359,Cannen Cunningham,NA,0,SMU,Rider,25,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Dera Nd-Ezuma,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,277,0,1,SMU,Rider,Mustangs,Broncs,4,3,16,14,2,1584,Rider,1681,481,34,Zedric Sadler makes a jump shot from 15 feet out.,made,FALSE,FALSE,Jump Shot,40.4,7.05,694468,Zedric Sadler,NA,0,Rider,SMU,26,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Dera Nd-Ezuma,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,279,0,1,SMU,Rider,Mustangs,Broncs,4,3,19,14,5,1605,SMU,1665,465,16,Nick Russell makes a 3-point jump shot from 24 feet out.,made,FALSE,TRUE,Jump Shot,32.4,27.650000000000006,506100,Nick Russell,NA,0,SMU,Rider,27,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Dera Nd-Ezuma,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,291,0,1,SMU,Rider,Mustangs,Broncs,4,3,19,14,5,NA,NA,1640,440,25,Official's timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Dera Nd-Ezuma,Nurideen Lindsey,Derrick Stewart
2012-13,2012-11-21,1263093,299,0,1,SMU,Rider,Mustangs,Broncs,4,3,22,14,8,1605,SMU,1612,412,28,Brian Bernardi makes a 3-point jump shot from 22 feet out.,made,FALSE,TRUE,Jump Shot,47.4,7.150000000000006,701344,Brian Bernardi,NA,0,SMU,SMU,28,NA,Nick Russell,Shawn Williams,Cannen Cunningham,Jalen Jones,Ryan Manuel,Jonathon Thompson,Dera Nd-Ezuma,Nurideen Lindsey,Derrick Stewart
