season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,away_1,away_2,away_3,away_4,away_5
2012-13,2012-12-20,1263540,20,0,1,Duke,Elon,Blue Devils,Phoenix,4,4,2,2,0,1388,Duke,2346,1146,0,Seth Curry misses free throw 2 of 3.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Duke,Duke,5,NA,Seth Curry,Ryan Kelly,Quinn Cook,Rasheed Sulaimon,Jack Isenbarger,Sebastian Koch,Lucas Troutman,Ryley Beaumont,Austin Hamilton
2012-13,2012-12-20,1263540,22,0,1,Duke,Elon,Blue Devils,Phoenix,4,4,2,2,0,1388,Duke,2346,1146,0,Seth Curry misses free throw 3 of 3.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Duke,Duke,5,NA,Seth Curry,Ryan Kelly,Quinn Cook,Rasheed Sulaimon,Jack Isenbarger,Sebastian Koch,Lucas Troutman,Ryley Beaumont,Austin Hamilton
2012-13,2012-12-20,1263540,23,0,1,Duke,Elon,Blue Devils,Phoenix,4,4,2,2,0,1401,Elon,2346,1146,0,Ryley Beaumont with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Duke,Elon,5,NA,Seth Curry,Ryan Kelly,Quinn Cook,Rasheed Sulaimon,Jack Isenbarger,Sebastian Koch,Lucas Troutman,Ryley Beaumont,Austin Hamilton
2012-13,2012-12-20,1263540,31,0,1,Duke,Elon,Blue Devils,Phoenix,4,4,2,2,0,1401,Elon,2327,1127,19,Jack Isenbarger misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,32.4,27.45,567429,Jack Isenbarger,NA,0,Elon,Elon,6,NA,Seth Curry,Ryan Kelly,Quinn Cook,Rasheed Sulaimon,Jack Isenbarger,Sebastian Koch,Lucas Troutman,Ryley Beaumont,Austin Hamilton
2012-13,2012-12-20,1263540,32,0,1,Duke,Elon,Blue Devils,Phoenix,4,4,2,2,0,1388,Duke,2327,1127,0,Mason Plumlee with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Elon,Duke,6,NA,Seth Curry,Ryan Kelly,Quinn Cook,Rasheed Sulaimon,Jack Isenbarger,Sebastian Koch,Lucas Troutman,Ryley Beaumont,Austin Hamilton
2012-13,2012-12-20,1263540,45,0,1,Duke,Elon,Blue Devils,Phoenix,4,4,2,2,0,1401,Elon,2298,1098,29,Jack Isenbarger misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,46.2,15.05,567429,Jack Isenbarger,NA,0,Elon,Elon,7,NA,Seth Curry,Ryan Kelly,Quinn Cook,Rasheed Sulaimon,Jack Isenbarger,Sebastian Koch,Lucas Troutman,Ryley Beaumont,Austin Hamilton
2012-13,2012-12-20,1263540,46,0,1,Duke,Elon,Blue Devils,Phoenix,4,4,2,2,0,1388,Duke,2298,1098,0,Mason Plumlee with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Elon,Duke,7,NA,Seth Curry,Ryan Kelly,Quinn Cook,Rasheed Sulaimon,Jack Isenbarger,Sebastian Koch,Lucas Troutman,Ryley Beaumont,Austin Hamilton
2012-13,2012-12-20,1263540,51,0,1,Duke,Elon,Blue Devils,Phoenix,4,4,4,2,2,1388,Duke,2287,1087,11,Ryan Kelly makes a jump shot from 9 feet out.,made,FALSE,FALSE,Jump Shot,32.2,10.450000000000003,510784,Ryan Kelly,NA,0,Duke,Duke,8,NA,Seth Curry,Ryan Kelly,Quinn Cook,Rasheed Sulaimon,Jack Isenbarger,Sebastian Koch,Lucas Troutman,Ryley Beaumont,Austin Hamilton
2012-13,2012-12-20,1263540,52,0,1,Duke,Elon,Blue Devils,Phoenix,4,4,4,2,2,1401,Elon,2287,1087,0,Shooting foul committed by Lucas Troutman.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Duke,Duke,8,NA,Seth Curry,Ryan Kelly,Quinn Cook,Rasheed Sulaimon,Jack Isenbarger,Sebastian Koch,Lucas Troutman,Ryley Beaumont,Austin Hamilton
2012-13,2012-12-20,1263540,53,0,1,Duke,Elon,Blue Devils,Phoenix,4,4,5,2,3,1388,Duke,2287,1087,0,Ryan Kelly makes free throw 1 of 1.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Duke,Elon,8,NA,Seth Curry,Ryan Kelly,Quinn Cook,Rasheed Sulaimon,Jack Isenbarger,Sebastian Koch,Lucas Troutman,Ryley Beaumont,Austin Hamilton
2012-13,2012-12-20,1263540,56,0,1,Duke,Elon,Blue Devils,Phoenix,4,4,5,5,0,1401,Elon,2268,1068,19,Sebastian Koch makes a 3-point jump shot from 24 feet out. Austin Hamilton with the assist.,made,FALSE,TRUE,Jump Shot,48.4,11.25,567430,Sebastian Koch,Austin Hamilton,0,Elon,Duke,9,NA,Seth Curry,Ryan Kelly,Quinn Cook,Rasheed Sulaimon,Jack Isenbarger,Sebastian Koch,Lucas Troutman,Ryley Beaumont,Austin Hamilton
2012-13,2012-12-20,1263540,99,0,1,Duke,Elon,Blue Devils,Phoenix,4,4,5,5,0,1388,Duke,2223,1023,45,Ryan Kelly misses a jump shot from 12 feet out.,missed,FALSE,FALSE,Jump Shot,27,16.75,510784,Ryan Kelly,NA,0,Duke,Duke,10,NA,Seth Curry,Ryan Kelly,Quinn Cook,Rasheed Sulaimon,Jack Isenbarger,Sebastian Koch,Lucas Troutman,Ryley Beaumont,Austin Hamilton
2012-13,2012-12-20,1263540,100,0,1,Duke,Elon,Blue Devils,Phoenix,4,4,5,5,0,1388,Duke,2223,1023,0,Mason Plumlee with an offensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Duke,Duke,10,NA,Seth Curry,Ryan Kelly,Quinn Cook,Rasheed Sulaimon,Jack Isenbarger,Sebastian Koch,Lucas Troutman,Ryley Beaumont,Austin Hamilton
2012-13,2012-12-20,1263540,106,0,1,Duke,Elon,Blue Devils,Phoenix,4,4,7,5,2,1388,Duke,2220,1020,3,Mason Plumlee makes a jump shot from 6 feet out.,made,FALSE,FALSE,Jump Shot,25.4,11.25,510790,Mason Plumlee,NA,0,Duke,Duke,10,NA,Seth Curry,Ryan Kelly,Quinn Cook,Rasheed Sulaimon,Jack Isenbarger,Sebastian Koch,Lucas Troutman,Ryley Beaumont,Austin Hamilton
2012-13,2012-12-20,1263540,107,0,1,Duke,Elon,Blue Devils,Phoenix,4,4,7,5,2,1401,Elon,2220,1020,0,Shooting foul committed by Ryley Beaumont.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Duke,Duke,10,NA,Seth Curry,Ryan Kelly,Quinn Cook,Rasheed Sulaimon,Jack Isenbarger,Sebastian Koch,Lucas Troutman,Ryley Beaumont,Austin Hamilton
2012-13,2012-12-20,1263540,108,0,1,Duke,Elon,Blue Devils,Phoenix,4,4,7,5,2,1388,Duke,2220,1020,0,Mason Plumlee misses free throw 1 of 1.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Duke,Duke,10,NA,Seth Curry,Ryan Kelly,Quinn Cook,Rasheed Sulaimon,Jack Isenbarger,Sebastian Koch,Lucas Troutman,Ryley Beaumont,Austin Hamilton
2012-13,2012-12-20,1263540,109,0,1,Duke,Elon,Blue Devils,Phoenix,4,4,7,5,2,1401,Elon,2220,1020,0,Lucas Troutman with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Duke,Elon,10,NA,Seth Curry,Ryan Kelly,Quinn Cook,Rasheed Sulaimon,Jack Isenbarger,Sebastian Koch,Lucas Troutman,Ryley Beaumont,Austin Hamilton
2012-13,2012-12-20,1263540,115,0,1,Duke,Elon,Blue Devils,Phoenix,4,4,7,7,0,1401,Elon,2211,1011,9,Jack Isenbarger makes a jump shot from 15 feet out.,made,FALSE,FALSE,Jump Shot,26.4,20.65,567429,Jack Isenbarger,NA,0,Elon,Duke,11,NA,Seth Curry,Ryan Kelly,Quinn Cook,Rasheed Sulaimon,Jack Isenbarger,Sebastian Koch,Lucas Troutman,Ryley Beaumont,Austin Hamilton
2012-13,2012-12-20,1263540,118,0,1,Duke,Elon,Blue Devils,Phoenix,4,4,7,7,0,1401,Elon,2194,994,17,Personal foul committed by Sebastian Koch.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Duke,Duke,12,NA,Seth Curry,Ryan Kelly,Quinn Cook,Rasheed Sulaimon,Jack Isenbarger,Sebastian Koch,Lucas Troutman,Ryley Beaumont,Austin Hamilton
2012-13,2012-12-20,1263540,122,0,1,Duke,Elon,Blue Devils,Phoenix,4,4,9,7,2,1388,Duke,2183,983,11,Seth Curry makes a jump shot from 18 feet out. Quinn Cook with the assist.,made,FALSE,FALSE,Jump Shot,25.3,23.349999999999994,463135,Seth Curry,Quinn Cook,0,Duke,Elon,12,NA,Seth Curry,Ryan Kelly,Quinn Cook,Rasheed Sulaimon,Jack Isenbarger,Sebastian Koch,Lucas Troutman,Ryley Beaumont,Austin Hamilton
2012-13,2012-12-20,1263540,132,0,1,Duke,Elon,Blue Devils,Phoenix,4,4,9,7,2,1401,Elon,2164,964,19,Ryley Beaumont misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,16.8,27.75,567432,Ryley Beaumont,NA,0,Elon,Elon,13,NA,Seth Curry,Ryan Kelly,Quinn Cook,Rasheed Sulaimon,Jack Isenbarger,Sebastian Koch,Lucas Troutman,Ryley Beaumont,Austin Hamilton
2012-13,2012-12-20,1263540,133,0,1,Duke,Elon,Blue Devils,Phoenix,4,4,9,7,2,1388,Duke,2164,964,0,Seth Curry with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Elon,Duke,13,NA,Seth Curry,Ryan Kelly,Quinn Cook,Rasheed Sulaimon,Jack Isenbarger,Sebastian Koch,Lucas Troutman,Ryley Beaumont,Austin Hamilton
2012-13,2012-12-20,1263540,135,0,1,Duke,Elon,Blue Devils,Phoenix,4,4,9,7,2,1388,Duke,2150,950,14,Quinn Cook misses a jump shot from 14 feet out.,missed,FALSE,FALSE,Jump Shot,35.3,14.849999999999994,601140,Quinn Cook,NA,0,Duke,Duke,14,NA,Seth Curry,Ryan Kelly,Quinn Cook,Rasheed Sulaimon,Jack Isenbarger,Sebastian Koch,Lucas Troutman,Ryley Beaumont,Austin Hamilton
2012-13,2012-12-20,1263540,136,0,1,Duke,Elon,Blue Devils,Phoenix,4,4,9,7,2,1401,Elon,2150,950,0,Ryley Beaumont with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Duke,Elon,14,NA,Seth Curry,Ryan Kelly,Quinn Cook,Rasheed Sulaimon,Jack Isenbarger,Sebastian Koch,Lucas Troutman,Ryley Beaumont,Austin Hamilton
2012-13,2012-12-20,1263540,139,0,1,Duke,Elon,Blue Devils,Phoenix,4,4,9,7,2,1388,Duke,2139,939,11,Shooting foul committed by Josh Hairston.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Elon,Elon,15,NA,Seth Curry,Ryan Kelly,Quinn Cook,Rasheed Sulaimon,Jack Isenbarger,Sebastian Koch,Lucas Troutman,Ryley Beaumont,Austin Hamilton
2012-13,2012-12-20,1263540,140,0,1,Duke,Elon,Blue Devils,Phoenix,4,4,9,7,2,NA,NA,2139,939,0,Official TV timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Seth Curry,Ryan Kelly,Quinn Cook,Rasheed Sulaimon,Jack Isenbarger,Sebastian Koch,Lucas Troutman,Ryley Beaumont,Austin Hamilton
2012-13,2012-12-20,1263540,141,0,1,Duke,Elon,Blue Devils,Phoenix,4,4,9,8,1,1401,Elon,2139,939,0,Jack Isenbarger makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Elon,Elon,15,NA,Seth Curry,Ryan Kelly,Quinn Cook,Rasheed Sulaimon,Jack Isenbarger,Sebastian Koch,Lucas Troutman,Ryley Beaumont,Austin Hamilton
2012-13,2012-12-20,1263540,142,0,1,Duke,Elon,Blue Devils,Phoenix,4,4,9,9,0,1401,Elon,2139,939,0,Jack Isenbarger makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Elon,Duke,15,NA,Seth Curry,Ryan Kelly,Quinn Cook,Rasheed Sulaimon,Jack Isenbarger,Sebastian Koch,Lucas Troutman,Ryley Beaumont,Austin Hamilton
2012-13,2012-12-20,1263540,149,0,1,Duke,Elon,Blue Devils,Phoenix,4,4,9,9,0,1388,Duke,2118,918,21,Mason Plumlee misses a jump shot from 8 feet out.,missed,FALSE,FALSE,Jump Shot,18.6,10.549999999999997,510790,Mason Plumlee,NA,0,Duke,Duke,16,NA,Seth Curry,Ryan Kelly,Quinn Cook,Rasheed Sulaimon,Jack Isenbarger,Sebastian Koch,Lucas Troutman,Ryley Beaumont,Austin Hamilton
2012-13,2012-12-20,1263540,150,0,1,Duke,Elon,Blue Devils,Phoenix,4,4,9,9,0,1401,Elon,2118,918,0,Jack Isenbarger with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Duke,Elon,16,NA,Seth Curry,Ryan Kelly,Quinn Cook,Rasheed Sulaimon,Jack Isenbarger,Sebastian Koch,Lucas Troutman,Ryley Beaumont,Austin Hamilton
2012-13,2012-12-20,1263540,152,0,1,Duke,Elon,Blue Devils,Phoenix,4,4,9,9,0,1388,Duke,2117,917,1,Personal foul committed by Mason Plumlee.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Elon,Elon,17,NA,Seth Curry,Ryan Kelly,Quinn Cook,Rasheed Sulaimon,Jack Isenbarger,Sebastian Koch,Lucas Troutman,Ryley Beaumont,Austin Hamilton
2012-13,2012-12-20,1263540,154,0,1,Duke,Elon,Blue Devils,Phoenix,4,4,9,11,-2,1401,Elon,2094,894,23,Ryley Beaumont makes a jump shot from 11 feet out.,made,FALSE,FALSE,Jump Shot,24.9,16.25,567432,Ryley Beaumont,NA,0,Elon,Duke,17,NA,Seth Curry,Ryan Kelly,Quinn Cook,Rasheed Sulaimon,Jack Isenbarger,Sebastian Koch,Lucas Troutman,Ryley Beaumont,Austin Hamilton
2012-13,2012-12-20,1263540,156,0,1,Duke,Elon,Blue Devils,Phoenix,4,4,9,11,-2,1401,Elon,2086,886,8,Personal foul committed by Tony Sabato.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Duke,Duke,18,NA,Seth Curry,Ryan Kelly,Quinn Cook,Rasheed Sulaimon,Jack Isenbarger,Sebastian Koch,Lucas Troutman,Ryley Beaumont,Austin Hamilton
2012-13,2012-12-20,1263540,159,0,1,Duke,Elon,Blue Devils,Phoenix,4,4,11,11,0,1388,Duke,2080,880,6,Rasheed Sulaimon makes a jump shot from 19 feet out. Ryan Kelly with the assist.,made,FALSE,FALSE,Jump Shot,37.3,20.150000000000006,696289,Rasheed Sulaimon,Ryan Kelly,0,Duke,Elon,18,NA,Seth Curry,Ryan Kelly,Quinn Cook,Rasheed Sulaimon,Jack Isenbarger,Sebastian Koch,Lucas Troutman,Ryley Beaumont,Austin Hamilton
2012-13,2012-12-20,1263540,160,0,1,Duke,Elon,Blue Devils,Phoenix,4,4,11,11,0,1401,Elon,2056,856,24,Lucas Troutman misses a jump shot from 10 feet out.,missed,FALSE,FALSE,Jump Shot,23.9,15.05,567431,Lucas Troutman,NA,0,Elon,Elon,19,NA,Seth Curry,Ryan Kelly,Quinn Cook,Rasheed Sulaimon,Jack Isenbarger,Sebastian Koch,Lucas Troutman,Ryley Beaumont,Austin Hamilton
2012-13,2012-12-20,1263540,161,0,1,Duke,Elon,Blue Devils,Phoenix,4,4,11,11,0,1388,Duke,2056,856,0,Josh Hairston with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Elon,Duke,19,NA,Seth Curry,Ryan Kelly,Quinn Cook,Rasheed Sulaimon,Jack Isenbarger,Sebastian Koch,Lucas Troutman,Ryley Beaumont,Austin Hamilton
2012-13,2012-12-20,1263540,164,0,1,Duke,Elon,Blue Devils,Phoenix,4,4,11,11,0,1388,Duke,2049,849,7,Offensive foul committed by Josh Hairston.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Duke,Elon,20,NA,Seth Curry,Ryan Kelly,Quinn Cook,Rasheed Sulaimon,Jack Isenbarger,Sebastian Koch,Lucas Troutman,Ryley Beaumont,Austin Hamilton
2012-13,2012-12-20,1263540,166,0,1,Duke,Elon,Blue Devils,Phoenix,4,4,11,11,0,1401,Elon,2036,836,13,Austin Hamilton misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,44.3,19.15,605224,Austin Hamilton,NA,0,Elon,Elon,21,NA,Seth Curry,Ryan Kelly,Quinn Cook,Rasheed Sulaimon,Jack Isenbarger,Sebastian Koch,Lucas Troutman,Ryley Beaumont,Austin Hamilton
2012-13,2012-12-20,1263540,167,0,1,Duke,Elon,Blue Devils,Phoenix,4,4,11,11,0,1388,Duke,2036,836,0,Rasheed Sulaimon with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Elon,Duke,21,NA,Seth Curry,Ryan Kelly,Quinn Cook,Rasheed Sulaimon,Jack Isenbarger,Sebastian Koch,Lucas Troutman,Ryley Beaumont,Austin Hamilton
2012-13,2012-12-20,1263540,168,0,1,Duke,Elon,Blue Devils,Phoenix,4,4,11,11,0,1388,Duke,2025,825,11,Ryan Kelly misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,10.5,23.049999999999997,510784,Ryan Kelly,NA,0,Duke,Duke,22,NA,Seth Curry,Ryan Kelly,Quinn Cook,Rasheed Sulaimon,Jack Isenbarger,Sebastian Koch,Lucas Troutman,Ryley Beaumont,Austin Hamilton
2012-13,2012-12-20,1263540,169,0,1,Duke,Elon,Blue Devils,Phoenix,4,4,11,11,0,1401,Elon,2025,825,0,Tanner Samson with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Duke,Elon,22,NA,Seth Curry,Ryan Kelly,Quinn Cook,Rasheed Sulaimon,Jack Isenbarger,Sebastian Koch,Lucas Troutman,Ryley Beaumont,Austin Hamilton
2012-13,2012-12-20,1263540,170,0,1,Duke,Elon,Blue Devils,Phoenix,4,4,11,11,0,1401,Elon,2012,812,13,Jack Isenbarger misses a jump shot from 12 feet out.,missed,FALSE,FALSE,Jump Shot,36.1,9.25,567429,Jack Isenbarger,NA,0,Elon,Elon,23,NA,Seth Curry,Ryan Kelly,Quinn Cook,Rasheed Sulaimon,Jack Isenbarger,Sebastian Koch,Lucas Troutman,Ryley Beaumont,Austin Hamilton
