season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4
2016-17,2016-11-11,1688847,6,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,0,0,0,1437,Houston Baptist,2377,1177,23,Atif Russell misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,6.199999999999999,18.45,706701,Atif Russell,NA,0,Houston Baptist,Houston Baptist,1,NA,Aaron Ross,Keenan Evans,Zach Smith,Shadell Millinghaus,Anthony Livingston,Atif Russell,Reveal Chukwujekwu,Colter Lasher,Josh Ibarra
2016-17,2016-11-11,1688847,9,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,0,0,0,1437,Houston Baptist,2357,1157,20,Braxton Bonds misses a jump shot from 7 feet out.,missed,FALSE,FALSE,Jump Shot,27.3,11.75,100000030,Braxton Bonds,NA,0,Houston Baptist,Texas Tech,1,NA,Aaron Ross,Keenan Evans,Zach Smith,Shadell Millinghaus,Anthony Livingston,Atif Russell,Reveal Chukwujekwu,Colter Lasher,Josh Ibarra
2016-17,2016-11-11,1688847,11,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,0,0,0,1437,Houston Baptist,2350,1150,7,Personal foul committed by Braxton Bonds.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Texas Tech,Texas Tech,2,NA,Aaron Ross,Keenan Evans,Zach Smith,Shadell Millinghaus,Anthony Livingston,Atif Russell,Reveal Chukwujekwu,Colter Lasher,Josh Ibarra
2016-17,2016-11-11,1688847,14,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,2,0,2,1656,Texas Tech,2344,1144,6,Keenan Evans dunks.,made,FALSE,FALSE,Dunk Shot,25,5.25,843767,Keenan Evans,NA,0,Texas Tech,Houston Baptist,2,NA,Aaron Ross,Keenan Evans,Zach Smith,Shadell Millinghaus,Anthony Livingston,Atif Russell,Reveal Chukwujekwu,Colter Lasher,Josh Ibarra
2016-17,2016-11-11,1688847,16,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,2,0,2,1437,Houston Baptist,2333,1133,11,Reveal Chukwujekwu misses a jump shot from 18 feet out.,missed,FALSE,FALSE,Jump Shot,8,8.25,794018,Reveal Chukwujekwu,NA,0,Houston Baptist,Houston Baptist,3,NA,Aaron Ross,Keenan Evans,Zach Smith,Shadell Millinghaus,Anthony Livingston,Atif Russell,Reveal Chukwujekwu,Colter Lasher,Josh Ibarra
2016-17,2016-11-11,1688847,22,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,2,0,2,1437,Houston Baptist,2324,1124,9,Atif Russell misses a jump shot from 15 feet out.,missed,FALSE,FALSE,Jump Shot,10,8.25,706701,Atif Russell,NA,0,Houston Baptist,Houston Baptist,3,NA,Aaron Ross,Keenan Evans,Zach Smith,Shadell Millinghaus,Anthony Livingston,Atif Russell,Reveal Chukwujekwu,Colter Lasher,Josh Ibarra
2016-17,2016-11-11,1688847,23,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,2,0,2,1437,Houston Baptist,2315,1115,9,Reveal Chukwujekwu misses a hook shot from 2 feet out.,missed,FALSE,FALSE,Hook Shot,24.2,3.75,794018,Reveal Chukwujekwu,NA,0,Houston Baptist,Texas Tech,3,NA,Aaron Ross,Keenan Evans,Zach Smith,Shadell Millinghaus,Anthony Livingston,Atif Russell,Reveal Chukwujekwu,Colter Lasher,Josh Ibarra
2016-17,2016-11-11,1688847,29,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,2,0,2,1437,Houston Baptist,2292,1092,23,Shooting foul committed by Josh Ibarra.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Texas Tech,Texas Tech,4,NA,Aaron Ross,Keenan Evans,Zach Smith,Shadell Millinghaus,Anthony Livingston,Atif Russell,Reveal Chukwujekwu,Colter Lasher,Josh Ibarra
2016-17,2016-11-11,1688847,30,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,2,0,2,1656,Texas Tech,2292,1092,0,Shadell Millinghaus misses free throw 1 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Texas Tech,Texas Tech,4,NA,Aaron Ross,Keenan Evans,Zach Smith,Shadell Millinghaus,Anthony Livingston,Atif Russell,Reveal Chukwujekwu,Colter Lasher,Josh Ibarra
2016-17,2016-11-11,1688847,31,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,3,0,3,1656,Texas Tech,2292,1092,0,Shadell Millinghaus makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Texas Tech,Houston Baptist,4,NA,Aaron Ross,Keenan Evans,Zach Smith,Shadell Millinghaus,Anthony Livingston,Atif Russell,Reveal Chukwujekwu,Colter Lasher,Josh Ibarra
2016-17,2016-11-11,1688847,32,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,3,0,3,1656,Texas Tech,2292,1092,0,Substitution: Devon Thomas in for Shadell Millinghaus.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Aaron Ross,Keenan Evans,Zach Smith,Devon Thomas,Anthony Livingston,Atif Russell,Reveal Chukwujekwu,Colter Lasher,Josh Ibarra
2016-17,2016-11-11,1688847,33,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,3,0,3,1656,Texas Tech,2292,1092,0,Substitution: Justin Gray in for Devon Thomas.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Aaron Ross,Keenan Evans,Zach Smith,Justin Gray,Anthony Livingston,Atif Russell,Reveal Chukwujekwu,Colter Lasher,Josh Ibarra
2016-17,2016-11-11,1688847,37,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,3,0,3,1656,Texas Tech,2286,1086,6,Shooting foul committed by Zach Smith.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Houston Baptist,Houston Baptist,5,NA,Aaron Ross,Keenan Evans,Zach Smith,Justin Gray,Anthony Livingston,Atif Russell,Reveal Chukwujekwu,Colter Lasher,Josh Ibarra
2016-17,2016-11-11,1688847,39,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,3,0,3,1437,Houston Baptist,2286,1086,0,Josh Ibarra misses free throw 1 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Houston Baptist,Houston Baptist,5,NA,Aaron Ross,Keenan Evans,Zach Smith,Justin Gray,Anthony Livingston,Atif Russell,Reveal Chukwujekwu,Colter Lasher,Josh Ibarra
2016-17,2016-11-11,1688847,40,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,3,1,2,1437,Houston Baptist,2286,1086,0,Josh Ibarra makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Houston Baptist,Texas Tech,5,NA,Aaron Ross,Keenan Evans,Zach Smith,Justin Gray,Anthony Livingston,Atif Russell,Reveal Chukwujekwu,Colter Lasher,Josh Ibarra
2016-17,2016-11-11,1688847,44,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,3,1,2,1656,Texas Tech,2279,1079,7,Substitution: Devon Thomas in for Zach Smith.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Aaron Ross,Keenan Evans,Devon Thomas,Justin Gray,Anthony Livingston,Atif Russell,Reveal Chukwujekwu,Colter Lasher,Josh Ibarra
2016-17,2016-11-11,1688847,47,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,3,1,2,1656,Texas Tech,2275,1075,4,Aaron Ross misses a 3-point jump shot from 25 feet out.,missed,FALSE,TRUE,Jump Shot,44,21.150000000000006,708923,Aaron Ross,NA,0,Texas Tech,Houston Baptist,6,NA,Aaron Ross,Keenan Evans,Devon Thomas,Justin Gray,Anthony Livingston,Atif Russell,Reveal Chukwujekwu,Colter Lasher,Josh Ibarra
2016-17,2016-11-11,1688847,48,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,3,1,2,1437,Houston Baptist,2272,1072,3,Colter Lasher misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,9.3,23.55,794019,Colter Lasher,NA,0,Houston Baptist,Houston Baptist,7,NA,Aaron Ross,Keenan Evans,Devon Thomas,Justin Gray,Anthony Livingston,Atif Russell,Reveal Chukwujekwu,Colter Lasher,Josh Ibarra
2016-17,2016-11-11,1688847,50,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,3,3,0,1437,Houston Baptist,2264,1064,8,Josh Ibarra makes a tip shot from 3 feet out.,made,FALSE,FALSE,Tip Shot,23.9,2.65,851947,Josh Ibarra,NA,0,Houston Baptist,Texas Tech,7,NA,Aaron Ross,Keenan Evans,Devon Thomas,Justin Gray,Anthony Livingston,Atif Russell,Reveal Chukwujekwu,Colter Lasher,Josh Ibarra
2016-17,2016-11-11,1688847,52,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,5,3,2,1656,Texas Tech,2246,1046,18,Justin Gray makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,843770,Justin Gray,NA,0,Texas Tech,Texas Tech,8,NA,Aaron Ross,Keenan Evans,Devon Thomas,Justin Gray,Anthony Livingston,Atif Russell,Reveal Chukwujekwu,Colter Lasher,Josh Ibarra
2016-17,2016-11-11,1688847,68,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,5,3,2,1437,Houston Baptist,2215,1015,31,Shooting foul committed by Braxton Bonds.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Texas Tech,Texas Tech,8,NA,Aaron Ross,Keenan Evans,Devon Thomas,Justin Gray,Anthony Livingston,Atif Russell,Reveal Chukwujekwu,Colter Lasher,Josh Ibarra
2016-17,2016-11-11,1688847,69,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,5,3,2,1437,Houston Baptist,2215,1015,0,Substitution: Jalen Weber in for Braxton Bonds.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Player leaving not previously in game,Aaron Ross,Keenan Evans,Devon Thomas,Justin Gray,Anthony Livingston,Atif Russell,Reveal Chukwujekwu,Colter Lasher,Josh Ibarra
2016-17,2016-11-11,1688847,72,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,5,3,2,1656,Texas Tech,2207,1007,8,Substitution: Zach Smith in for Anthony Livingston.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Aaron Ross,Keenan Evans,Devon Thomas,Justin Gray,Zach Smith,Atif Russell,Reveal Chukwujekwu,Colter Lasher,Josh Ibarra
2016-17,2016-11-11,1688847,73,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,5,3,2,1656,Texas Tech,2207,1007,0,Substitution: Matthew Temple in for Keenan Evans.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Aaron Ross,Matthew Temple,Devon Thomas,Justin Gray,Zach Smith,Atif Russell,Reveal Chukwujekwu,Colter Lasher,Josh Ibarra
2016-17,2016-11-11,1688847,77,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,5,3,2,1656,Texas Tech,2197,997,10,Substitution: Giovanni McLean in for Aaron Ross.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Giovanni McLean,Matthew Temple,Devon Thomas,Justin Gray,Zach Smith,Atif Russell,Reveal Chukwujekwu,Colter Lasher,Josh Ibarra
2016-17,2016-11-11,1688847,82,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,5,3,2,1437,Houston Baptist,2177,977,20,Substitution: Asa Cantwell in for Colter Lasher.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Giovanni McLean,Matthew Temple,Devon Thomas,Justin Gray,Zach Smith,Atif Russell,Reveal Chukwujekwu,Asa Cantwell,Josh Ibarra
2016-17,2016-11-11,1688847,83,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,5,3,2,1437,Houston Baptist,2177,977,0,Substitution: Alex Fountain in for Reveal Chukwujekwu.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Giovanni McLean,Matthew Temple,Devon Thomas,Justin Gray,Zach Smith,Atif Russell,Alex Fountain,Asa Cantwell,Josh Ibarra
2016-17,2016-11-11,1688847,86,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,5,6,-1,1437,Houston Baptist,2158,958,19,Jalen Weber makes a 3-point jump shot from 23 feet out.,made,FALSE,TRUE,Jump Shot,43.8,18.75,956766,Jalen Weber,NA,0,Houston Baptist,Texas Tech,8,NA,Giovanni McLean,Matthew Temple,Devon Thomas,Justin Gray,Zach Smith,Atif Russell,Alex Fountain,Asa Cantwell,Josh Ibarra
2016-17,2016-11-11,1688847,88,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,5,6,-1,1437,Houston Baptist,2158,958,0,Personal foul committed by Atif Russell.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Texas Tech,Texas Tech,9,NA,Giovanni McLean,Matthew Temple,Devon Thomas,Justin Gray,Zach Smith,Atif Russell,Alex Fountain,Asa Cantwell,Josh Ibarra
2016-17,2016-11-11,1688847,90,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,5,6,-1,NA,NA,2145,945,13,Official TV timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Giovanni McLean,Matthew Temple,Devon Thomas,Justin Gray,Zach Smith,Atif Russell,Alex Fountain,Asa Cantwell,Josh Ibarra
2016-17,2016-11-11,1688847,93,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,8,6,2,1656,Texas Tech,2141,941,4,Aaron Ross makes a 3-point jump shot from 22 feet out.,made,FALSE,TRUE,Jump Shot,3.1000000000000014,4.849999999999994,708923,Aaron Ross,NA,0,Texas Tech,Houston Baptist,9,NA,Giovanni McLean,Matthew Temple,Devon Thomas,Justin Gray,Zach Smith,Atif Russell,Alex Fountain,Asa Cantwell,Josh Ibarra
2016-17,2016-11-11,1688847,95,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,8,8,0,1437,Houston Baptist,2131,931,10,Atif Russell makes a jump shot from 17 feet out.,made,FALSE,FALSE,Jump Shot,40.1,13.65,706701,Atif Russell,NA,0,Houston Baptist,Texas Tech,10,NA,Giovanni McLean,Matthew Temple,Devon Thomas,Justin Gray,Zach Smith,Atif Russell,Alex Fountain,Asa Cantwell,Josh Ibarra
2016-17,2016-11-11,1688847,100,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,8,8,0,1437,Houston Baptist,2126,926,5,Shooting foul committed by Cody Stetler.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Texas Tech,Texas Tech,11,NA,Giovanni McLean,Matthew Temple,Devon Thomas,Justin Gray,Zach Smith,Atif Russell,Alex Fountain,Asa Cantwell,Josh Ibarra
2016-17,2016-11-11,1688847,101,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,9,8,1,1656,Texas Tech,2126,926,0,Zach Smith makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Texas Tech,Texas Tech,11,NA,Giovanni McLean,Matthew Temple,Devon Thomas,Justin Gray,Zach Smith,Atif Russell,Alex Fountain,Asa Cantwell,Josh Ibarra
2016-17,2016-11-11,1688847,102,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,10,8,2,1656,Texas Tech,2126,926,0,Zach Smith makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Texas Tech,Houston Baptist,11,NA,Giovanni McLean,Matthew Temple,Devon Thomas,Justin Gray,Zach Smith,Atif Russell,Alex Fountain,Asa Cantwell,Josh Ibarra
2016-17,2016-11-11,1688847,103,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,10,8,2,1656,Texas Tech,2126,926,0,Substitution: Anthony Livingston in for Justin Gray.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Giovanni McLean,Matthew Temple,Devon Thomas,Anthony Livingston,Zach Smith,Atif Russell,Alex Fountain,Asa Cantwell,Josh Ibarra
2016-17,2016-11-11,1688847,107,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,10,8,2,1437,Houston Baptist,2106,906,20,Atif Russell misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,15.9,26.45,706701,Atif Russell,NA,0,Houston Baptist,Texas Tech,12,NA,Giovanni McLean,Matthew Temple,Devon Thomas,Anthony Livingston,Zach Smith,Atif Russell,Alex Fountain,Asa Cantwell,Josh Ibarra
2016-17,2016-11-11,1688847,110,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,10,8,2,1656,Texas Tech,2085,885,21,Aaron Ross misses a jump shot from 20 feet out.,missed,FALSE,FALSE,Jump Shot,5.700000000000003,9.75,708923,Aaron Ross,NA,0,Texas Tech,Houston Baptist,13,NA,Giovanni McLean,Matthew Temple,Devon Thomas,Anthony Livingston,Zach Smith,Atif Russell,Alex Fountain,Asa Cantwell,Josh Ibarra
2016-17,2016-11-11,1688847,115,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,10,8,2,1437,Houston Baptist,2055,855,30,Jalen Weber misses a 3-point jump shot from 22 feet out.,missed,FALSE,TRUE,Jump Shot,22.2,26.95,956766,Jalen Weber,NA,0,Houston Baptist,Texas Tech,14,NA,Giovanni McLean,Matthew Temple,Devon Thomas,Anthony Livingston,Zach Smith,Atif Russell,Alex Fountain,Asa Cantwell,Josh Ibarra
2016-17,2016-11-11,1688847,117,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,12,8,4,1656,Texas Tech,2045,845,10,Aaron Ross makes a layup.,made,FALSE,FALSE,Layup Shot,25,5.25,708923,Aaron Ross,NA,0,Texas Tech,Houston Baptist,15,NA,Giovanni McLean,Matthew Temple,Devon Thomas,Anthony Livingston,Zach Smith,Atif Russell,Alex Fountain,Asa Cantwell,Josh Ibarra
2016-17,2016-11-11,1688847,119,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,12,8,4,1437,Houston Baptist,2033,833,12,Alex Fountain misses a jump shot from 16 feet out.,missed,FALSE,FALSE,Jump Shot,40.9,6.15,794020,Alex Fountain,NA,0,Houston Baptist,Texas Tech,16,NA,Giovanni McLean,Matthew Temple,Devon Thomas,Anthony Livingston,Zach Smith,Atif Russell,Alex Fountain,Asa Cantwell,Josh Ibarra
2016-17,2016-11-11,1688847,121,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,12,8,4,1656,Texas Tech,2007,807,26,Anthony Livingston misses a jump shot from 16 feet out.,missed,FALSE,FALSE,Jump Shot,40.2,11.150000000000006,853161,Anthony Livingston,NA,0,Texas Tech,Houston Baptist,17,NA,Giovanni McLean,Matthew Temple,Devon Thomas,Anthony Livingston,Zach Smith,Atif Russell,Alex Fountain,Asa Cantwell,Josh Ibarra
2016-17,2016-11-11,1688847,122,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,12,8,4,1437,Houston Baptist,1994,794,13,Cody Stetler misses a hook shot from 5 feet out.,missed,FALSE,FALSE,Hook Shot,21.2,7.85,794015,Cody Stetler,NA,0,Houston Baptist,Texas Tech,18,NA,Giovanni McLean,Matthew Temple,Devon Thomas,Anthony Livingston,Zach Smith,Atif Russell,Alex Fountain,Asa Cantwell,Josh Ibarra
2016-17,2016-11-11,1688847,123,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,15,8,7,1656,Texas Tech,1991,791,3,Keenan Evans makes a 3-point jump shot from 24 feet out.,made,FALSE,TRUE,Jump Shot,11.799999999999997,25.349999999999994,843767,Keenan Evans,NA,0,Texas Tech,Houston Baptist,19,NA,Giovanni McLean,Matthew Temple,Devon Thomas,Anthony Livingston,Zach Smith,Atif Russell,Alex Fountain,Asa Cantwell,Josh Ibarra
2016-17,2016-11-11,1688847,125,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,15,10,5,1437,Houston Baptist,1971,771,20,Alex Fountain makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,794020,Alex Fountain,NA,0,Houston Baptist,Texas Tech,20,NA,Giovanni McLean,Matthew Temple,Devon Thomas,Anthony Livingston,Zach Smith,Atif Russell,Alex Fountain,Asa Cantwell,Josh Ibarra
2016-17,2016-11-11,1688847,126,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,15,10,5,1656,Texas Tech,1967,767,4,Substitution: Devon Thomas in for Aaron Ross.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Sub already in game,Giovanni McLean,Matthew Temple,Devon Thomas,Anthony Livingston,Zach Smith,Atif Russell,Alex Fountain,Asa Cantwell,Josh Ibarra
2016-17,2016-11-11,1688847,126.5,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,15,10,5,1437,Houston Baptist,1967,767,0,Alex Fountain misses free throw 1 of 1.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Houston Baptist,Houston Baptist,21,NA,Giovanni McLean,Matthew Temple,Devon Thomas,Anthony Livingston,Zach Smith,Atif Russell,Alex Fountain,Asa Cantwell,Josh Ibarra
2016-17,2016-11-11,1688847,127,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,15,10,5,1656,Texas Tech,1961,761,6,Shooting foul committed by Aaron Ross.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Houston Baptist,Houston Baptist,21,NA,Giovanni McLean,Matthew Temple,Devon Thomas,Anthony Livingston,Zach Smith,Atif Russell,Alex Fountain,Asa Cantwell,Josh Ibarra
2016-17,2016-11-11,1688847,139,0,1,Texas Tech,Houston Baptist,Red Raiders,Huskies,4,4,15,10,5,1656,Texas Tech,1949,749,12,Devon Thomas misses a 3-point jump shot from 22 feet out.,missed,FALSE,TRUE,Jump Shot,4.200000000000003,12.650000000000006,751389,Devon Thomas,NA,0,Texas Tech,Texas Tech,21,NA,Giovanni McLean,Matthew Temple,Devon Thomas,Anthony Livingston,Zach Smith,Atif Russell,Alex Fountain,Asa Cantwell,Josh Ibarra
