season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4,away_5
2016-17,2017-02-11,1682507,1,0,1,Georgetown,Marquette,Hoyas,Golden Eagles,4,4,0,0,0,1484,Marquette,NA,NA,NA,Starting Lineup - Sam Hauser,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jonathan Mulmore,Rodney Pryor,Jessie Govan,Marcus Derrickson,L.J. Peak,Sam Hauser,JaJuan Johnson,Haanif Cheatham,Luke Fischer,Markus Howard
2016-17,2017-02-11,1682507,1,0,1,Georgetown,Marquette,Hoyas,Golden Eagles,4,4,0,0,0,1419,Georgetown,NA,NA,NA,Starting Lineup - Jonathan Mulmore,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jonathan Mulmore,Rodney Pryor,Jessie Govan,Marcus Derrickson,L.J. Peak,Sam Hauser,JaJuan Johnson,Haanif Cheatham,Luke Fischer,Markus Howard
2016-17,2017-02-11,1682507,1,0,1,Georgetown,Marquette,Hoyas,Golden Eagles,4,4,0,0,0,1484,Marquette,NA,NA,NA,Starting Lineup - JaJuan Johnson,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jonathan Mulmore,Rodney Pryor,Jessie Govan,Marcus Derrickson,L.J. Peak,Sam Hauser,JaJuan Johnson,Haanif Cheatham,Luke Fischer,Markus Howard
2016-17,2017-02-11,1682507,1,0,1,Georgetown,Marquette,Hoyas,Golden Eagles,4,4,0,0,0,1484,Marquette,NA,NA,NA,Starting Lineup - Haanif Cheatham,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jonathan Mulmore,Rodney Pryor,Jessie Govan,Marcus Derrickson,L.J. Peak,Sam Hauser,JaJuan Johnson,Haanif Cheatham,Luke Fischer,Markus Howard
2016-17,2017-02-11,1682507,1,0,1,Georgetown,Marquette,Hoyas,Golden Eagles,4,4,0,0,0,1419,Georgetown,NA,NA,NA,Starting Lineup - Rodney Pryor,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jonathan Mulmore,Rodney Pryor,Jessie Govan,Marcus Derrickson,L.J. Peak,Sam Hauser,JaJuan Johnson,Haanif Cheatham,Luke Fischer,Markus Howard
2016-17,2017-02-11,1682507,1,0,1,Georgetown,Marquette,Hoyas,Golden Eagles,4,4,0,0,0,1484,Marquette,NA,NA,NA,Starting Lineup - Luke Fischer,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jonathan Mulmore,Rodney Pryor,Jessie Govan,Marcus Derrickson,L.J. Peak,Sam Hauser,JaJuan Johnson,Haanif Cheatham,Luke Fischer,Markus Howard
2016-17,2017-02-11,1682507,1,0,1,Georgetown,Marquette,Hoyas,Golden Eagles,4,4,0,0,0,1419,Georgetown,NA,NA,NA,Starting Lineup - Jessie Govan,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jonathan Mulmore,Rodney Pryor,Jessie Govan,Marcus Derrickson,L.J. Peak,Sam Hauser,JaJuan Johnson,Haanif Cheatham,Luke Fischer,Markus Howard
2016-17,2017-02-11,1682507,1,0,1,Georgetown,Marquette,Hoyas,Golden Eagles,4,4,0,0,0,1484,Marquette,NA,NA,NA,Starting Lineup - Markus Howard,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jonathan Mulmore,Rodney Pryor,Jessie Govan,Marcus Derrickson,L.J. Peak,Sam Hauser,JaJuan Johnson,Haanif Cheatham,Luke Fischer,Markus Howard
2016-17,2017-02-11,1682507,1,0,1,Georgetown,Marquette,Hoyas,Golden Eagles,4,4,0,0,0,1419,Georgetown,NA,NA,NA,Starting Lineup - Marcus Derrickson,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jonathan Mulmore,Rodney Pryor,Jessie Govan,Marcus Derrickson,L.J. Peak,Sam Hauser,JaJuan Johnson,Haanif Cheatham,Luke Fischer,Markus Howard
2016-17,2017-02-11,1682507,1,0,1,Georgetown,Marquette,Hoyas,Golden Eagles,4,4,0,0,0,1419,Georgetown,NA,NA,NA,Starting Lineup - L.J. Peak,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jonathan Mulmore,Rodney Pryor,Jessie Govan,Marcus Derrickson,L.J. Peak,Sam Hauser,JaJuan Johnson,Haanif Cheatham,Luke Fischer,Markus Howard
2016-17,2017-02-11,1682507,2,0,1,Georgetown,Marquette,Hoyas,Golden Eagles,4,4,0,0,0,NA,NA,2400,1200,NA,Start of the 1st Half,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,Marquette,1,NA,Jonathan Mulmore,Rodney Pryor,Jessie Govan,Marcus Derrickson,L.J. Peak,Sam Hauser,JaJuan Johnson,Haanif Cheatham,Luke Fischer,Markus Howard
2016-17,2017-02-11,1682507,3,0,1,Georgetown,Marquette,Hoyas,Golden Eagles,4,4,0,2,-2,1484,Marquette,2377,1177,23,Sam Hauser makes a jump shot from 21 feet out. Markus Howard with the assist.,made,FALSE,FALSE,Jump Shot,13,22.25,922378,Sam Hauser,Markus Howard,0,Marquette,Georgetown,1,NA,Jonathan Mulmore,Rodney Pryor,Jessie Govan,Marcus Derrickson,L.J. Peak,Sam Hauser,JaJuan Johnson,Haanif Cheatham,Luke Fischer,Markus Howard
2016-17,2017-02-11,1682507,4,0,1,Georgetown,Marquette,Hoyas,Golden Eagles,4,4,0,2,-2,1419,Georgetown,2351,1151,26,Jessie Govan misses a jump shot from 15 feet out.,missed,FALSE,FALSE,Jump Shot,38.9,9.950000000000003,891150,Jessie Govan,NA,0,Georgetown,Georgetown,2,NA,Jonathan Mulmore,Rodney Pryor,Jessie Govan,Marcus Derrickson,L.J. Peak,Sam Hauser,JaJuan Johnson,Haanif Cheatham,Luke Fischer,Markus Howard
