season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,away_1,away_2,away_3,away_4,away_5
2016-17,2016-11-30,1682615,31,0,1,Indiana,North Carolina,Hoosiers,Tar Heels,4,4,8,2,6,1446,Indiana,2245,1045,27,Isaiah Hicks blocks a Josh Newkirk layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,746346,Josh Newkirk,NA,0,Indiana,Indiana,9,NA,Josh Newkirk,James Blackmon Jr.,Thomas Bryant,OG Anunoby,Nate Britt,Kennedy Meeks,Isaiah Hicks,Joel Berry II,Justin Jackson
2016-17,2016-11-30,1682615,38,0,1,Indiana,North Carolina,Hoosiers,Tar Heels,4,4,8,2,6,1446,Indiana,2240,1040,5,Hoosiers with a turnover: Shot Clock Turnover,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Indiana,North Carolina,9,NA,Josh Newkirk,James Blackmon Jr.,Thomas Bryant,OG Anunoby,Nate Britt,Kennedy Meeks,Isaiah Hicks,Joel Berry II,Justin Jackson
2016-17,2016-11-30,1682615,45,0,1,Indiana,North Carolina,Hoosiers,Tar Heels,4,4,8,5,3,1540,North Carolina,2231,1031,9,Justin Jackson makes a 3-point jump shot from 24 feet out. Joel Berry II with the assist.,made,FALSE,TRUE,Jump Shot,8.899999999999999,22.85,842955,Justin Jackson,Joel Berry II,0,North Carolina,Indiana,10,NA,Josh Newkirk,James Blackmon Jr.,Thomas Bryant,OG Anunoby,Nate Britt,Kennedy Meeks,Isaiah Hicks,Joel Berry II,Justin Jackson
2016-17,2016-11-30,1682615,47,0,1,Indiana,North Carolina,Hoosiers,Tar Heels,4,4,8,5,3,1540,North Carolina,2209,1009,22,Shooting foul committed by Joel Berry II.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Indiana,Indiana,11,NA,Josh Newkirk,James Blackmon Jr.,Thomas Bryant,OG Anunoby,Nate Britt,Kennedy Meeks,Isaiah Hicks,Joel Berry II,Justin Jackson
2016-17,2016-11-30,1682615,48,0,1,Indiana,North Carolina,Hoosiers,Tar Heels,4,4,9,5,4,1446,Indiana,2209,1009,0,James Blackmon Jr. makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Indiana,Indiana,11,NA,Josh Newkirk,James Blackmon Jr.,Thomas Bryant,OG Anunoby,Nate Britt,Kennedy Meeks,Isaiah Hicks,Joel Berry II,Justin Jackson
2016-17,2016-11-30,1682615,49,0,1,Indiana,North Carolina,Hoosiers,Tar Heels,4,4,9,5,4,1446,Indiana,2209,1009,0,Substitution: Juwan Morgan in for OG Anunoby.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Josh Newkirk,James Blackmon Jr.,Thomas Bryant,Juwan Morgan,Nate Britt,Kennedy Meeks,Isaiah Hicks,Joel Berry II,Justin Jackson
2016-17,2016-11-30,1682615,50,0,1,Indiana,North Carolina,Hoosiers,Tar Heels,4,4,10,5,5,1446,Indiana,2209,1009,0,James Blackmon Jr. makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Indiana,North Carolina,11,NA,Josh Newkirk,James Blackmon Jr.,Thomas Bryant,Juwan Morgan,Nate Britt,Kennedy Meeks,Isaiah Hicks,Joel Berry II,Justin Jackson
2016-17,2016-11-30,1682615,54,0,1,Indiana,North Carolina,Hoosiers,Tar Heels,4,4,10,5,5,1540,North Carolina,2194,994,15,Isaiah Hicks with a turnover - Traveling,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,North Carolina,Indiana,12,NA,Josh Newkirk,James Blackmon Jr.,Thomas Bryant,Juwan Morgan,Nate Britt,Kennedy Meeks,Isaiah Hicks,Joel Berry II,Justin Jackson
2016-17,2016-11-30,1682615,59,0,1,Indiana,North Carolina,Hoosiers,Tar Heels,4,4,12,5,7,1446,Indiana,2181,981,13,Robert Johnson makes a jump shot from 18 feet out.,made,FALSE,FALSE,Jump Shot,24.6,23.150000000000006,848888,Robert Johnson,NA,0,Indiana,North Carolina,13,NA,Josh Newkirk,James Blackmon Jr.,Thomas Bryant,Juwan Morgan,Nate Britt,Kennedy Meeks,Isaiah Hicks,Joel Berry II,Justin Jackson
2016-17,2016-11-30,1682615,61,0,1,Indiana,North Carolina,Hoosiers,Tar Heels,4,4,12,5,7,1540,North Carolina,2171,971,10,Substitution: Kenny Williams in for Nate Britt.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Josh Newkirk,James Blackmon Jr.,Thomas Bryant,Juwan Morgan,Kenny Williams,Kennedy Meeks,Isaiah Hicks,Joel Berry II,Justin Jackson
2016-17,2016-11-30,1682615,63,0,1,Indiana,North Carolina,Hoosiers,Tar Heels,4,4,12,5,7,1540,North Carolina,2163,963,8,Justin Jackson misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,36.8,24.75,842955,Justin Jackson,NA,0,North Carolina,North Carolina,14,NA,Josh Newkirk,James Blackmon Jr.,Thomas Bryant,Juwan Morgan,Kenny Williams,Kennedy Meeks,Isaiah Hicks,Joel Berry II,Justin Jackson
2016-17,2016-11-30,1682615,64,0,1,Indiana,North Carolina,Hoosiers,Tar Heels,4,4,12,5,7,1446,Indiana,2163,963,0,Thomas Bryant with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,North Carolina,Indiana,14,NA,Josh Newkirk,James Blackmon Jr.,Thomas Bryant,Juwan Morgan,Kenny Williams,Kennedy Meeks,Isaiah Hicks,Joel Berry II,Justin Jackson
2016-17,2016-11-30,1682615,66,0,1,Indiana,North Carolina,Hoosiers,Tar Heels,4,4,12,5,7,1446,Indiana,2145,945,18,Juwan Morgan misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,8.899999999999999,22.549999999999997,900536,Juwan Morgan,NA,0,Indiana,North Carolina,15,NA,Josh Newkirk,James Blackmon Jr.,Thomas Bryant,Juwan Morgan,Kenny Williams,Kennedy Meeks,Isaiah Hicks,Joel Berry II,Justin Jackson
2016-17,2016-11-30,1682615,69,0,1,Indiana,North Carolina,Hoosiers,Tar Heels,4,4,12,5,7,NA,NA,2145,945,0,Official TV timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Josh Newkirk,James Blackmon Jr.,Thomas Bryant,Juwan Morgan,Kenny Williams,Kennedy Meeks,Isaiah Hicks,Joel Berry II,Justin Jackson
2016-17,2016-11-30,1682615,70,0,1,Indiana,North Carolina,Hoosiers,Tar Heels,4,4,12,5,7,1540,North Carolina,2145,945,0,Substitution: Tony Bradley in for Kennedy Meeks.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Josh Newkirk,James Blackmon Jr.,Thomas Bryant,Juwan Morgan,Kenny Williams,Tony Bradley,Isaiah Hicks,Joel Berry II,Justin Jackson
2016-17,2016-11-30,1682615,71,0,1,Indiana,North Carolina,Hoosiers,Tar Heels,4,4,12,5,7,1540,North Carolina,2145,945,0,Substitution: Luke Maye in for Isaiah Hicks.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Josh Newkirk,James Blackmon Jr.,Thomas Bryant,Juwan Morgan,Kenny Williams,Tony Bradley,Luke Maye,Joel Berry II,Justin Jackson
2016-17,2016-11-30,1682615,72,0,1,Indiana,North Carolina,Hoosiers,Tar Heels,4,4,12,5,7,1446,Indiana,2145,945,0,Substitution: Curtis Jones Jr in for James Blackmon Jr..,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Josh Newkirk,Curtis Jones Jr,Thomas Bryant,Juwan Morgan,Kenny Williams,Tony Bradley,Luke Maye,Joel Berry II,Justin Jackson
2016-17,2016-11-30,1682615,80,0,1,Indiana,North Carolina,Hoosiers,Tar Heels,4,4,12,5,7,1446,Indiana,2136,936,9,Shooting foul committed by Juwan Morgan.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,North Carolina,North Carolina,16,NA,Josh Newkirk,Curtis Jones Jr,Thomas Bryant,Juwan Morgan,Kenny Williams,Tony Bradley,Luke Maye,Joel Berry II,Justin Jackson
2016-17,2016-11-30,1682615,81,0,1,Indiana,North Carolina,Hoosiers,Tar Heels,4,4,12,6,6,1540,North Carolina,2136,936,0,Luke Maye makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,North Carolina,North Carolina,16,NA,Josh Newkirk,Curtis Jones Jr,Thomas Bryant,Juwan Morgan,Kenny Williams,Tony Bradley,Luke Maye,Joel Berry II,Justin Jackson
2016-17,2016-11-30,1682615,82,0,1,Indiana,North Carolina,Hoosiers,Tar Heels,4,4,12,7,5,1540,North Carolina,2136,936,0,Luke Maye makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,North Carolina,Indiana,16,NA,Josh Newkirk,Curtis Jones Jr,Thomas Bryant,Juwan Morgan,Kenny Williams,Tony Bradley,Luke Maye,Joel Berry II,Justin Jackson
2016-17,2016-11-30,1682615,84,0,1,Indiana,North Carolina,Hoosiers,Tar Heels,4,4,14,7,7,1446,Indiana,2111,911,25,Robert Johnson makes a jump shot from 7 feet out.,made,FALSE,FALSE,Jump Shot,30.2,9.75,848888,Robert Johnson,NA,0,Indiana,North Carolina,17,NA,Josh Newkirk,Curtis Jones Jr,Thomas Bryant,Juwan Morgan,Kenny Williams,Tony Bradley,Luke Maye,Joel Berry II,Justin Jackson
2016-17,2016-11-30,1682615,86,0,1,Indiana,North Carolina,Hoosiers,Tar Heels,4,4,14,7,7,1446,Indiana,2099,899,12,Personal foul committed by Juwan Morgan.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,North Carolina,North Carolina,18,NA,Josh Newkirk,Curtis Jones Jr,Thomas Bryant,Juwan Morgan,Kenny Williams,Tony Bradley,Luke Maye,Joel Berry II,Justin Jackson
2016-17,2016-11-30,1682615,87,0,1,Indiana,North Carolina,Hoosiers,Tar Heels,4,4,14,7,7,1446,Indiana,2099,899,0,Substitution: OG Anunoby in for Juwan Morgan.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Josh Newkirk,Curtis Jones Jr,Thomas Bryant,OG Anunoby,Kenny Williams,Tony Bradley,Luke Maye,Joel Berry II,Justin Jackson
2016-17,2016-11-30,1682615,90,0,1,Indiana,North Carolina,Hoosiers,Tar Heels,4,4,14,7,7,1446,Indiana,2093,893,6,Personal foul committed by Thomas Bryant.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,North Carolina,North Carolina,18,NA,Josh Newkirk,Curtis Jones Jr,Thomas Bryant,OG Anunoby,Kenny Williams,Tony Bradley,Luke Maye,Joel Berry II,Justin Jackson
2016-17,2016-11-30,1682615,94,0,1,Indiana,North Carolina,Hoosiers,Tar Heels,4,4,14,7,7,1540,North Carolina,2089,889,4,Luke Maye misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,880461,Luke Maye,NA,0,North Carolina,North Carolina,18,NA,Josh Newkirk,Curtis Jones Jr,Thomas Bryant,OG Anunoby,Kenny Williams,Tony Bradley,Luke Maye,Joel Berry II,Justin Jackson
2016-17,2016-11-30,1682615,95,0,1,Indiana,North Carolina,Hoosiers,Tar Heels,4,4,14,7,7,1446,Indiana,2089,889,0,Thomas Bryant with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,North Carolina,Indiana,18,NA,Josh Newkirk,Curtis Jones Jr,Thomas Bryant,OG Anunoby,Kenny Williams,Tony Bradley,Luke Maye,Joel Berry II,Justin Jackson
2016-17,2016-11-30,1682615,99,0,1,Indiana,North Carolina,Hoosiers,Tar Heels,4,4,14,7,7,1540,North Carolina,2084,884,5,Shooting foul committed by Joel Berry II.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Indiana,Indiana,19,NA,Josh Newkirk,Curtis Jones Jr,Thomas Bryant,OG Anunoby,Kenny Williams,Tony Bradley,Luke Maye,Joel Berry II,Justin Jackson
2016-17,2016-11-30,1682615,100,0,1,Indiana,North Carolina,Hoosiers,Tar Heels,4,4,15,7,8,1446,Indiana,2084,884,0,OG Anunoby makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Indiana,Indiana,19,NA,Josh Newkirk,Curtis Jones Jr,Thomas Bryant,OG Anunoby,Kenny Williams,Tony Bradley,Luke Maye,Joel Berry II,Justin Jackson
2016-17,2016-11-30,1682615,101,0,1,Indiana,North Carolina,Hoosiers,Tar Heels,4,4,15,7,8,1540,North Carolina,2084,884,0,Substitution: Seventh Woods in for Joel Berry II.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Josh Newkirk,Curtis Jones Jr,Thomas Bryant,OG Anunoby,Kenny Williams,Tony Bradley,Luke Maye,Seventh Woods,Justin Jackson
2016-17,2016-11-30,1682615,102,0,1,Indiana,North Carolina,Hoosiers,Tar Heels,4,4,15,7,8,1446,Indiana,2084,884,0,Substitution: De'Ron Davis in for Thomas Bryant.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Josh Newkirk,Curtis Jones Jr,De'Ron Davis,OG Anunoby,Kenny Williams,Tony Bradley,Luke Maye,Seventh Woods,Justin Jackson
2016-17,2016-11-30,1682615,103,0,1,Indiana,North Carolina,Hoosiers,Tar Heels,4,4,15,7,8,1446,Indiana,2084,884,0,OG Anunoby misses free throw 2 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Indiana,Indiana,19,NA,Josh Newkirk,Curtis Jones Jr,De'Ron Davis,OG Anunoby,Kenny Williams,Tony Bradley,Luke Maye,Seventh Woods,Justin Jackson
2016-17,2016-11-30,1682615,104,0,1,Indiana,North Carolina,Hoosiers,Tar Heels,4,4,15,7,8,1540,North Carolina,2084,884,0,Justin Jackson with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Indiana,North Carolina,19,NA,Josh Newkirk,Curtis Jones Jr,De'Ron Davis,OG Anunoby,Kenny Williams,Tony Bradley,Luke Maye,Seventh Woods,Justin Jackson
2016-17,2016-11-30,1682615,108,0,1,Indiana,North Carolina,Hoosiers,Tar Heels,4,4,15,7,8,1540,North Carolina,2069,869,15,Kenny Williams misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,39.9,23.05,880460,Kenny Williams,NA,0,North Carolina,North Carolina,20,NA,Josh Newkirk,Curtis Jones Jr,De'Ron Davis,OG Anunoby,Kenny Williams,Tony Bradley,Luke Maye,Seventh Woods,Justin Jackson
2016-17,2016-11-30,1682615,109,0,1,Indiana,North Carolina,Hoosiers,Tar Heels,4,4,15,7,8,1446,Indiana,2069,869,0,OG Anunoby with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,North Carolina,Indiana,20,NA,Josh Newkirk,Curtis Jones Jr,De'Ron Davis,OG Anunoby,Kenny Williams,Tony Bradley,Luke Maye,Seventh Woods,Justin Jackson
2016-17,2016-11-30,1682615,110,0,1,Indiana,North Carolina,Hoosiers,Tar Heels,4,4,15,7,8,1446,Indiana,2061,861,8,Robert Johnson misses a jump shot from 19 feet out.,missed,FALSE,FALSE,Jump Shot,37.2,20.25,848888,Robert Johnson,NA,0,Indiana,Indiana,21,NA,Josh Newkirk,Curtis Jones Jr,De'Ron Davis,OG Anunoby,Kenny Williams,Tony Bradley,Luke Maye,Seventh Woods,Justin Jackson
2016-17,2016-11-30,1682615,111,0,1,Indiana,North Carolina,Hoosiers,Tar Heels,4,4,15,7,8,1446,Indiana,2061,861,0,Curtis Jones Jr with an offensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Indiana,Indiana,21,NA,Josh Newkirk,Curtis Jones Jr,De'Ron Davis,OG Anunoby,Kenny Williams,Tony Bradley,Luke Maye,Seventh Woods,Justin Jackson
