season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,home_6,away_1,away_2,away_3,away_4,away_5
2014-15,2014-11-20,1470400,89,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,4,12,11,1,1611,South Carolina,2071,871,0,Personal foul committed by Sindarius Thornwell.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Cornell,Cornell,26,NA,Tyrone Johnson,Laimonas Chatkevicius,Mindaugas Kacinas,Marcus Stroman,Sindarius Thornwell,Shamiek Sheppard,Galal Cancer,Devin Cherry,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,95,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,4,12,11,1,1365,Cornell,2050,850,21,Robert Hatter misses a 3-point jump shot from 25 feet out.,missed,FALSE,TRUE,Jump Shot,37.5,26.45,791589,Robert Hatter,NA,0,Cornell,South Carolina,26,NA,Tyrone Johnson,Laimonas Chatkevicius,Mindaugas Kacinas,Marcus Stroman,Sindarius Thornwell,Shamiek Sheppard,Galal Cancer,Devin Cherry,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,98,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,4,14,11,3,1611,South Carolina,2039,839,11,Mindaugas Kacinas makes a hook shot from 7 feet out.,made,FALSE,FALSE,Hook Shot,23.2,12.150000000000006,706563,Mindaugas Kacinas,NA,0,South Carolina,Cornell,27,NA,Tyrone Johnson,Laimonas Chatkevicius,Mindaugas Kacinas,Marcus Stroman,Sindarius Thornwell,Shamiek Sheppard,Galal Cancer,Devin Cherry,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,101,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,4,14,11,3,1365,Cornell,2022,822,17,Shonn Miller misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,42.1,21.85,602581,Shonn Miller,NA,0,Cornell,South Carolina,28,NA,Tyrone Johnson,Laimonas Chatkevicius,Mindaugas Kacinas,Marcus Stroman,Sindarius Thornwell,Shamiek Sheppard,Galal Cancer,Devin Cherry,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,102,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,4,14,11,3,1611,South Carolina,2015,815,7,Sindarius Thornwell misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,48,6.150000000000006,745904,Sindarius Thornwell,NA,0,South Carolina,South Carolina,29,NA,Tyrone Johnson,Laimonas Chatkevicius,Mindaugas Kacinas,Marcus Stroman,Sindarius Thornwell,Shamiek Sheppard,Galal Cancer,Devin Cherry,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,102,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,4,14,11,3,1611,South Carolina,2015,815,7,Sindarius Thornwell misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,48,6.150000000000006,745904,Sindarius Thornwell,NA,0,South Carolina,Cornell,29,NA,Tyrone Johnson,Laimonas Chatkevicius,Mindaugas Kacinas,Marcus Stroman,Sindarius Thornwell,Shamiek Sheppard,Galal Cancer,Devin Cherry,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,102,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,4,14,11,3,1611,South Carolina,2015,815,0,Sindarius Thornwell misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,48,6.150000000000006,745904,Sindarius Thornwell,NA,0,South Carolina,South Carolina,30,NA,Tyrone Johnson,Laimonas Chatkevicius,Mindaugas Kacinas,Marcus Stroman,Sindarius Thornwell,Shamiek Sheppard,Galal Cancer,Devin Cherry,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,102,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,4,14,11,3,1611,South Carolina,2015,815,0,Sindarius Thornwell misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,48,6.150000000000006,745904,Sindarius Thornwell,NA,0,South Carolina,Cornell,30,NA,Tyrone Johnson,Laimonas Chatkevicius,Mindaugas Kacinas,Marcus Stroman,Sindarius Thornwell,Shamiek Sheppard,Galal Cancer,Devin Cherry,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,102,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,4,14,11,3,1611,South Carolina,2015,815,0,Sindarius Thornwell misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,48,6.150000000000006,745904,Sindarius Thornwell,NA,0,South Carolina,South Carolina,31,NA,Tyrone Johnson,Laimonas Chatkevicius,Mindaugas Kacinas,Marcus Stroman,Sindarius Thornwell,Shamiek Sheppard,Galal Cancer,Devin Cherry,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,102,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,4,14,11,3,1611,South Carolina,2015,815,0,Sindarius Thornwell misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,48,6.150000000000006,745904,Sindarius Thornwell,NA,0,South Carolina,Cornell,31,NA,Tyrone Johnson,Laimonas Chatkevicius,Mindaugas Kacinas,Marcus Stroman,Sindarius Thornwell,Shamiek Sheppard,Galal Cancer,Devin Cherry,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,102,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,4,14,11,3,1611,South Carolina,2015,815,0,Sindarius Thornwell misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,48,6.150000000000006,745904,Sindarius Thornwell,NA,0,South Carolina,South Carolina,32,NA,Tyrone Johnson,Laimonas Chatkevicius,Mindaugas Kacinas,Marcus Stroman,Sindarius Thornwell,Shamiek Sheppard,Galal Cancer,Devin Cherry,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,102,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,4,14,11,3,1611,South Carolina,2015,815,0,Sindarius Thornwell misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,48,6.150000000000006,745904,Sindarius Thornwell,NA,0,South Carolina,Cornell,32,NA,Tyrone Johnson,Laimonas Chatkevicius,Mindaugas Kacinas,Marcus Stroman,Sindarius Thornwell,Shamiek Sheppard,Galal Cancer,Devin Cherry,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,104,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,4,14,11,3,1365,Cornell,2003,803,12,Darryl Smith misses a layup.,missed,FALSE,FALSE,Layup Shot,26,6.25,791587,Darryl Smith,NA,0,Cornell,South Carolina,33,NA,Tyrone Johnson,Laimonas Chatkevicius,Mindaugas Kacinas,Marcus Stroman,Sindarius Thornwell,Shamiek Sheppard,Galal Cancer,Devin Cherry,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,105,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,4,14,11,3,1611,South Carolina,1995,795,8,Tyrone Johnson misses a jump shot from 10 feet out.,missed,FALSE,FALSE,Jump Shot,33.4,11.25,601539,Tyrone Johnson,NA,0,South Carolina,Cornell,34,NA,Tyrone Johnson,Laimonas Chatkevicius,Mindaugas Kacinas,Marcus Stroman,Sindarius Thornwell,Shamiek Sheppard,Galal Cancer,Devin Cherry,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,108,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,4,14,11,3,1365,Cornell,1988,788,7,Darryl Smith misses a layup.,missed,FALSE,FALSE,Layup Shot,26,6.25,791587,Darryl Smith,NA,0,Cornell,South Carolina,35,NA,Tyrone Johnson,Laimonas Chatkevicius,Mindaugas Kacinas,Marcus Stroman,Sindarius Thornwell,Shamiek Sheppard,Galal Cancer,Devin Cherry,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,116,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,4,14,11,3,1365,Cornell,1971,771,17,Shooting foul committed by Devin Cherry.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,36,NA,Tyrone Johnson,Laimonas Chatkevicius,Mindaugas Kacinas,Marcus Stroman,Sindarius Thornwell,Shamiek Sheppard,Galal Cancer,Devin Cherry,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,117,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,4,15,11,4,1611,South Carolina,1971,771,0,Marcus Stroman makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,36,NA,Tyrone Johnson,Laimonas Chatkevicius,Mindaugas Kacinas,Marcus Stroman,Sindarius Thornwell,Shamiek Sheppard,Galal Cancer,Devin Cherry,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,118,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,4,16,11,5,1611,South Carolina,1971,771,0,Marcus Stroman makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,Cornell,36,NA,Tyrone Johnson,Laimonas Chatkevicius,Mindaugas Kacinas,Marcus Stroman,Sindarius Thornwell,Shamiek Sheppard,Galal Cancer,Devin Cherry,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,128,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,4,16,11,5,1365,Cornell,1960,760,11,Shonn Miller misses a layup.,missed,FALSE,FALSE,Layup Shot,26,6.25,602581,Shonn Miller,NA,0,Cornell,Cornell,37,NA,Tyrone Johnson,Laimonas Chatkevicius,Mindaugas Kacinas,Marcus Stroman,Sindarius Thornwell,Shamiek Sheppard,Galal Cancer,Devin Cherry,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,129,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,4,16,11,5,1611,South Carolina,1959,759,1,Substitution: Brian Steele in for Tyrone Johnson.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Brian Steele,Laimonas Chatkevicius,Mindaugas Kacinas,Marcus Stroman,Sindarius Thornwell,Shamiek Sheppard,Galal Cancer,Devin Cherry,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,130,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,4,16,11,5,1611,South Carolina,1959,759,0,Personal foul committed by Brian Steele.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Cornell,Cornell,37,NA,Brian Steele,Laimonas Chatkevicius,Mindaugas Kacinas,Marcus Stroman,Sindarius Thornwell,Shamiek Sheppard,Galal Cancer,Devin Cherry,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,134,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,4,16,11,5,1365,Cornell,1952,752,7,Substitution: JoJo Fallas in for Devin Cherry.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Brian Steele,Laimonas Chatkevicius,Mindaugas Kacinas,Marcus Stroman,Sindarius Thornwell,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,136,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,4,16,11,5,1365,Cornell,1937,737,15,Wil Bathurst misses a 3-point jump shot from 22 feet out.,missed,FALSE,TRUE,Jump Shot,5,14.55,851331,Wil Bathurst,NA,0,Cornell,South Carolina,37,NA,Brian Steele,Laimonas Chatkevicius,Mindaugas Kacinas,Marcus Stroman,Sindarius Thornwell,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,138,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,4,16,11,5,1611,South Carolina,1916,716,21,Laimonas Chatkevicius misses a hook shot from 8 feet out.,missed,FALSE,FALSE,Hook Shot,32.6,6.150000000000006,706557,Laimonas Chatkevicius,NA,0,South Carolina,South Carolina,38,NA,Brian Steele,Laimonas Chatkevicius,Mindaugas Kacinas,Marcus Stroman,Sindarius Thornwell,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,140,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,4,18,11,7,1611,South Carolina,1911,711,5,Mindaugas Kacinas makes a tip shot from 4 feet out.,made,FALSE,FALSE,Tip Shot,21.3,7.849999999999994,706563,Mindaugas Kacinas,NA,0,South Carolina,Cornell,38,NA,Brian Steele,Laimonas Chatkevicius,Mindaugas Kacinas,Marcus Stroman,Sindarius Thornwell,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,143,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,18,11,7,1365,Cornell,1911,711,0,Big Red take a 30-second timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Brian Steele,Laimonas Chatkevicius,Mindaugas Kacinas,Marcus Stroman,Sindarius Thornwell,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,148,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,18,11,7,1611,South Carolina,1891,691,20,Marcus Stroman misses a jump shot from 16 feet out.,missed,FALSE,FALSE,Jump Shot,13.700000000000003,17.25,845794,Marcus Stroman,NA,0,South Carolina,Cornell,39,NA,Brian Steele,Laimonas Chatkevicius,Mindaugas Kacinas,Marcus Stroman,Sindarius Thornwell,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,150,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,18,11,7,1365,Cornell,1883,683,8,Devin Cherry misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,4.199999999999999,16.75,602574,Devin Cherry,NA,0,Cornell,South Carolina,40,NA,Brian Steele,Laimonas Chatkevicius,Mindaugas Kacinas,Marcus Stroman,Sindarius Thornwell,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,154,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,18,11,7,1365,Cornell,1863,663,20,Personal foul committed by David Onuorah.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,41,NA,Brian Steele,Laimonas Chatkevicius,Mindaugas Kacinas,Marcus Stroman,Sindarius Thornwell,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,157,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,18,11,7,1611,South Carolina,1863,663,0,Substitution: Michael Carrera in for Laimonas Chatkevicius.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Brian Steele,Michael Carrera,Mindaugas Kacinas,Marcus Stroman,Sindarius Thornwell,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,158,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,18,11,7,1611,South Carolina,1863,663,0,Substitution: Tyrone Johnson in for Mindaugas Kacinas.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Brian Steele,Michael Carrera,Tyrone Johnson,Marcus Stroman,Sindarius Thornwell,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,159,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,18,11,7,1611,South Carolina,1863,663,0,Substitution: Duane Notice in for Sindarius Thornwell.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Brian Steele,Michael Carrera,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,159,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,18,11,7,1611,South Carolina,1863,663,0,Substitution: Duane Notice in for Sindarius Thornwell.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Brian Steele,Michael Carrera,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,160,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,20,11,9,1611,South Carolina,1851,651,12,Laimonas Chatkevicius makes a jump shot from 13 feet out.,made,FALSE,FALSE,Jump Shot,38.2,6.549999999999997,706557,Laimonas Chatkevicius,NA,0,South Carolina,Cornell,41,NA,Brian Steele,Michael Carrera,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,161,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,20,11,9,1365,Cornell,1842,642,9,Robert Hatter misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,1.8000000000000007,8.05,791589,Robert Hatter,NA,0,Cornell,Cornell,42,NA,Brian Steele,Michael Carrera,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,163,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,20,11,9,1365,Cornell,1839,639,3,David Onuorah misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,791585,David Onuorah,NA,0,Cornell,South Carolina,42,NA,Brian Steele,Michael Carrera,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,166,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,22,11,11,1611,South Carolina,1834,634,5,Duane Notice makes a jump shot from 14 feet out.,made,FALSE,FALSE,Jump Shot,15.600000000000001,16.25,745893,Duane Notice,NA,0,South Carolina,Cornell,43,NA,Brian Steele,Michael Carrera,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,198,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,22,11,11,1611,South Carolina,1796,596,38,Shooting foul committed by Demetrius Henry.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Cornell,Cornell,44,NA,Brian Steele,Michael Carrera,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,199,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,22,12,10,1365,Cornell,1796,596,0,Shonn Miller makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Cornell,Cornell,44,NA,Brian Steele,Michael Carrera,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,200,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,22,13,9,1365,Cornell,1796,596,0,Shonn Miller makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Cornell,South Carolina,44,NA,Brian Steele,Michael Carrera,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,203,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,22,13,9,1611,South Carolina,1782,582,14,Sindarius Thornwell misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,47.4,14.650000000000006,745904,Sindarius Thornwell,NA,0,South Carolina,South Carolina,45,NA,Brian Steele,Michael Carrera,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,203,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,22,13,9,1611,South Carolina,1782,582,0,Sindarius Thornwell misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,47.4,14.650000000000006,745904,Sindarius Thornwell,NA,0,South Carolina,South Carolina,45,NA,Brian Steele,Michael Carrera,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,203,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,22,13,9,1611,South Carolina,1782,582,0,Sindarius Thornwell misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,47.4,14.650000000000006,745904,Sindarius Thornwell,NA,0,South Carolina,South Carolina,45,NA,Brian Steele,Michael Carrera,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,203,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,22,13,9,1611,South Carolina,1782,582,0,Sindarius Thornwell misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,47.4,14.650000000000006,745904,Sindarius Thornwell,NA,0,South Carolina,South Carolina,45,NA,Brian Steele,Michael Carrera,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,204,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,22,13,9,1611,South Carolina,1775,575,7,Mindaugas Kacinas misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,706563,Mindaugas Kacinas,NA,0,South Carolina,Cornell,45,NA,Brian Steele,Michael Carrera,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,206,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,22,13,9,1365,Cornell,1771,571,4,Robert Hatter misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,791589,Robert Hatter,NA,0,Cornell,South Carolina,46,NA,Brian Steele,Michael Carrera,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,207,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,22,13,9,1365,Cornell,1768,568,3,Shooting foul committed by Wil Bathurst.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,47,NA,Brian Steele,Michael Carrera,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,208,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,22,13,9,1611,South Carolina,1768,568,0,Duane Notice misses free throw 1 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,47,NA,Brian Steele,Michael Carrera,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,209,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,23,13,10,1611,South Carolina,1768,568,0,Duane Notice makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,Cornell,47,NA,Brian Steele,Michael Carrera,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,214,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,23,13,10,1365,Cornell,1755,555,13,Substitution: Devin Cherry in for Wil Bathurst.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Player leaving not previously in game,Brian Steele,Michael Carrera,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,221,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,23,13,10,1611,South Carolina,1735,535,20,Mindaugas Kacinas misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,30.2,28.75,706563,Mindaugas Kacinas,NA,0,South Carolina,South Carolina,48,NA,Brian Steele,Michael Carrera,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,233,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,23,13,10,1611,South Carolina,1697,497,38,Tyrone Johnson misses a jump shot from 10 feet out.,missed,FALSE,FALSE,Jump Shot,26.4,15.549999999999997,601539,Tyrone Johnson,NA,0,South Carolina,South Carolina,48,NA,Brian Steele,Michael Carrera,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,244,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,23,13,10,1611,South Carolina,1667,467,30,Duane Notice misses a layup.,missed,FALSE,FALSE,Layup Shot,26,6.25,745893,Duane Notice,NA,0,South Carolina,Cornell,48,NA,Brian Steele,Michael Carrera,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
2014-15,2014-11-20,1470400,246,1,1,South Carolina,Cornell,Gamecocks,Big Red,4,3,23,16,7,1365,Cornell,1652,452,15,Galal Cancer makes a 3-point jump shot from 23 feet out.,made,FALSE,TRUE,Jump Shot,20.5,28.15,602572,Galal Cancer,NA,0,Cornell,South Carolina,49,NA,Brian Steele,Michael Carrera,Tyrone Johnson,Marcus Stroman,Duane Notice,Shamiek Sheppard,Galal Cancer,JoJo Fallas,Dave LaMore,Shonn Miller,Robert Hatter
