season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4,away_5,away_6
2014-15,2014-12-01,1455820,1,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,4,4,0,0,0,1486,Marshall,NA,NA,NA,Starting Lineup - Cheikh Sane,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,2,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,4,4,0,0,0,NA,NA,2400,1200,NA,Start of the 1st Half,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,South Carolina,1,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,9,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,4,4,0,0,0,1611,South Carolina,2383,1183,17,Duane Notice misses a 3-point jump shot from 25 feet out.,missed,FALSE,TRUE,Jump Shot,15.6,28.65,745893,Duane Notice,NA,0,South Carolina,South Carolina,1,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,11,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,4,4,0,0,0,1486,Marshall,2381,1181,2,Personal foul committed by Ryan Taylor.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,1,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,19,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,4,4,0,0,0,1486,Marshall,2360,1160,21,Shooting foul committed by Cheikh Sane.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,1,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,20,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,4,4,0,1,-1,1611,South Carolina,2360,1160,0,Duane Notice makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,1,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,21,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,4,4,0,2,-2,1611,South Carolina,2360,1160,0,Duane Notice makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,Marshall,1,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,24,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,4,4,0,2,-2,1486,Marshall,2342,1142,18,DeVince Boykins misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,616517,DeVince Boykins,NA,0,Marshall,South Carolina,2,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,26,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,4,4,0,2,-2,1611,South Carolina,2330,1130,12,Tyrone Johnson misses a 3-point jump shot from 22 feet out.,missed,FALSE,TRUE,Jump Shot,3.1000000000000014,7.55,601539,Tyrone Johnson,NA,0,South Carolina,Marshall,3,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,31,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,4,4,0,2,-2,1611,South Carolina,2319,1119,11,Shooting foul committed by Demetrius Henry.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Marshall,Marshall,4,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,32,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,4,4,0,2,-2,1486,Marshall,2319,1119,0,DeVince Boykins misses free throw 1 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Marshall,Marshall,4,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,33,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,4,4,1,2,-1,1486,Marshall,2319,1119,0,DeVince Boykins makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Marshall,South Carolina,4,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,38,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,4,4,3,2,1,1486,Marshall,2304,1104,15,Cheikh Sane makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,789527,Cheikh Sane,NA,0,Marshall,South Carolina,5,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,45,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,4,4,3,5,-2,1611,South Carolina,2281,1081,23,Duane Notice makes a 3-point jump shot from 24 feet out.,made,FALSE,TRUE,Jump Shot,25.3,28.75,745893,Duane Notice,NA,0,South Carolina,Marshall,6,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,48,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,4,4,3,5,-2,1611,South Carolina,2277,1077,4,Personal foul committed by Tyrone Johnson.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Marshall,Marshall,7,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,51,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,4,4,3,7,-4,1611,South Carolina,2266,1066,11,Duane Notice makes a layup.,made,FALSE,FALSE,Layup Shot,25,5.25,745893,Duane Notice,NA,0,South Carolina,Marshall,7,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,54,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,4,4,3,7,-4,1486,Marshall,2246,1046,20,JP Kambola misses a 3-point jump shot from 22 feet out.,missed,FALSE,TRUE,Jump Shot,47.2,7.549999999999997,616521,JP Kambola,NA,0,Marshall,South Carolina,8,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,56,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,4,4,3,9,-6,1611,South Carolina,2229,1029,17,Laimonas Chatkevicius makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,706557,Laimonas Chatkevicius,NA,0,South Carolina,Marshall,9,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,59,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,4,4,3,11,-8,1611,South Carolina,2208,1008,21,Sindarius Thornwell makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,745904,Sindarius Thornwell,NA,0,South Carolina,Marshall,10,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,59,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,4,4,3,11,-8,1611,South Carolina,2208,1008,0,Sindarius Thornwell makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,745904,Sindarius Thornwell,NA,0,South Carolina,Marshall,11,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,59,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,4,4,3,11,-8,1611,South Carolina,2208,1008,0,Sindarius Thornwell makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,745904,Sindarius Thornwell,NA,0,South Carolina,Marshall,12,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,59,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,4,4,3,11,-8,1611,South Carolina,2208,1008,0,Sindarius Thornwell makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,745904,Sindarius Thornwell,NA,0,South Carolina,Marshall,13,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,61,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,4,4,3,11,-8,1486,Marshall,2190,990,18,Cheikh Sane misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,15.100000000000001,27.25,789527,Cheikh Sane,NA,0,Marshall,South Carolina,14,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,64,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,4,4,3,13,-10,1611,South Carolina,2178,978,12,Demetrius Henry makes a jump shot from 9 feet out.,made,FALSE,FALSE,Jump Shot,16.1,7.75,745885,Demetrius Henry,NA,0,South Carolina,Marshall,15,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,66,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,3,4,3,13,-10,1486,Marshall,2177,977,1,Thundering Herd take a 30-second timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,79,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,3,4,3,13,-10,1486,Marshall,2144,944,33,Austin Loop misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,2.799999999999997,9.450000000000003,713752,Austin Loop,NA,0,Marshall,South Carolina,16,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,85,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,3,4,3,13,-10,NA,NA,2142,942,2,Official TV timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,92,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,3,4,3,13,-10,1486,Marshall,2127,927,15,Personal foul committed by DeVince Boykins.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,17,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,96,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,3,4,3,13,-10,1611,South Carolina,2120,920,7,Sindarius Thornwell misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,28.7,29.35,745904,Sindarius Thornwell,NA,0,South Carolina,South Carolina,17,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,96,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,3,4,3,13,-10,1611,South Carolina,2120,920,0,Sindarius Thornwell misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,28.7,29.35,745904,Sindarius Thornwell,NA,0,South Carolina,South Carolina,17,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,96,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,3,4,3,13,-10,1611,South Carolina,2120,920,0,Sindarius Thornwell misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,28.7,29.35,745904,Sindarius Thornwell,NA,0,South Carolina,South Carolina,17,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,96,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,3,4,3,13,-10,1611,South Carolina,2120,920,0,Sindarius Thornwell misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,28.7,29.35,745904,Sindarius Thornwell,NA,0,South Carolina,South Carolina,17,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,99,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,3,4,3,13,-10,1486,Marshall,2120,920,0,Shooting foul committed by Ryan Taylor.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,17,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,100,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,3,4,3,13,-10,1611,South Carolina,2120,920,0,Mindaugas Kacinas misses free throw 1 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,South Carolina,17,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,101,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,3,4,3,13,-10,1611,South Carolina,2120,920,0,Mindaugas Kacinas misses free throw 2 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,South Carolina,Marshall,17,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,105,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,3,4,3,13,-10,1611,South Carolina,2119,919,1,Personal foul committed by Demetrius Henry.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Marshall,Marshall,18,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,113,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,3,4,3,13,-10,1486,Marshall,2088,888,31,Cheikh Sane misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,789527,Cheikh Sane,NA,0,Marshall,Marshall,18,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,114,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,3,4,3,13,-10,1486,Marshall,2083,883,5,Jay Johnson misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,4,15.25,846760,Jay Johnson,NA,0,Marshall,South Carolina,18,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,115,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,3,4,3,15,-12,1611,South Carolina,2077,877,6,Sindarius Thornwell makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,745904,Sindarius Thornwell,NA,0,South Carolina,Marshall,19,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,115,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,3,4,3,15,-12,1611,South Carolina,2077,877,0,Sindarius Thornwell makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,745904,Sindarius Thornwell,NA,0,South Carolina,Marshall,20,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,115,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,3,4,3,15,-12,1611,South Carolina,2077,877,0,Sindarius Thornwell makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,745904,Sindarius Thornwell,NA,0,South Carolina,Marshall,21,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,115,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,3,4,3,15,-12,1611,South Carolina,2077,877,0,Sindarius Thornwell makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,745904,Sindarius Thornwell,NA,0,South Carolina,Marshall,22,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,118,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,3,4,3,15,-12,1486,Marshall,2057,857,20,JP Kambola misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,45.2,17.25,616521,JP Kambola,NA,0,Marshall,Marshall,23,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
2014-15,2014-12-01,1455820,121,0,1,Marshall,South Carolina,Thundering Herd,Gamecocks,3,4,3,15,-12,1486,Marshall,2035,835,22,Aleksa Nikolic misses a layup.,missed,FALSE,FALSE,Layup Shot,26,6.25,846764,Aleksa Nikolic,NA,0,Marshall,Marshall,23,NA,DeVince Boykins,JP Kambola,Ryan Taylor,Austin Loop,Cheikh Sane,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard
