season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4,away_5,away_6
2014-15,2014-11-16,1471427,6,0,1,Oklahoma State,Prairie View A&M,Cowboys,Panthers,4,4,0,0,0,1559,Oklahoma State,2372,1172,28,Anthony Hickey Jr. misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,4,13.25,603099,Anthony Hickey Jr.,NA,0,Oklahoma State,Prairie View A&M,1,NA,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Leyton Hammonds,Anthony Allen Jr.,Karim York,Montrael Scott,Reggis Onwukamuche,Tre Hagood,Avery Lomax,Jacoby Green
2014-15,2014-11-16,1471427,8,0,1,Oklahoma State,Prairie View A&M,Cowboys,Panthers,4,4,0,0,0,1573,Prairie View A&M,2358,1158,14,Jacoby Green misses a 3-point jump shot from 22 feet out.,missed,FALSE,TRUE,Jump Shot,3,10.25,853693,Jacoby Green,NA,0,Prairie View A&M,Prairie View A&M,2,NA,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Leyton Hammonds,Anthony Allen Jr.,Karim York,Montrael Scott,Reggis Onwukamuche,Tre Hagood,Avery Lomax,Jacoby Green
2014-15,2014-11-16,1471427,8,0,1,Oklahoma State,Prairie View A&M,Cowboys,Panthers,4,4,0,0,0,1573,Prairie View A&M,2358,1158,0,Jacoby Green misses a 3-point jump shot from 22 feet out.,missed,FALSE,TRUE,Jump Shot,3,10.25,853693,Jacoby Green,NA,0,Prairie View A&M,Prairie View A&M,2,NA,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Leyton Hammonds,Anthony Allen Jr.,Karim York,Montrael Scott,Reggis Onwukamuche,Tre Hagood,Avery Lomax,Jacoby Green
2014-15,2014-11-16,1471427,8,0,1,Oklahoma State,Prairie View A&M,Cowboys,Panthers,4,4,0,0,0,1573,Prairie View A&M,2358,1158,0,Jacoby Green misses a 3-point jump shot from 22 feet out.,missed,FALSE,TRUE,Jump Shot,3,10.25,853693,Jacoby Green,NA,0,Prairie View A&M,Prairie View A&M,2,NA,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Leyton Hammonds,Anthony Allen Jr.,Karim York,Montrael Scott,Reggis Onwukamuche,Tre Hagood,Avery Lomax,Jacoby Green
2014-15,2014-11-16,1471427,8,0,1,Oklahoma State,Prairie View A&M,Cowboys,Panthers,4,4,0,0,0,1573,Prairie View A&M,2358,1158,0,Jacoby Green misses a 3-point jump shot from 22 feet out.,missed,FALSE,TRUE,Jump Shot,3,10.25,853693,Jacoby Green,NA,0,Prairie View A&M,Prairie View A&M,2,NA,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Leyton Hammonds,Anthony Allen Jr.,Karim York,Montrael Scott,Reggis Onwukamuche,Tre Hagood,Avery Lomax,Jacoby Green
2014-15,2014-11-16,1471427,9,0,1,Oklahoma State,Prairie View A&M,Cowboys,Panthers,4,4,0,0,0,1573,Prairie View A&M,2358,1158,0,Jacoby Green misses a layup.,missed,FALSE,FALSE,Layup Shot,26,6.25,853693,Jacoby Green,NA,0,Prairie View A&M,Prairie View A&M,2,NA,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Leyton Hammonds,Anthony Allen Jr.,Karim York,Montrael Scott,Reggis Onwukamuche,Tre Hagood,Avery Lomax,Jacoby Green
2014-15,2014-11-16,1471427,9,0,1,Oklahoma State,Prairie View A&M,Cowboys,Panthers,4,4,0,0,0,1573,Prairie View A&M,2358,1158,0,Jacoby Green misses a layup.,missed,FALSE,FALSE,Layup Shot,26,6.25,853693,Jacoby Green,NA,0,Prairie View A&M,Prairie View A&M,2,NA,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Leyton Hammonds,Anthony Allen Jr.,Karim York,Montrael Scott,Reggis Onwukamuche,Tre Hagood,Avery Lomax,Jacoby Green
2014-15,2014-11-16,1471427,9,0,1,Oklahoma State,Prairie View A&M,Cowboys,Panthers,4,4,0,0,0,1573,Prairie View A&M,2358,1158,0,Jacoby Green misses a layup.,missed,FALSE,FALSE,Layup Shot,26,6.25,853693,Jacoby Green,NA,0,Prairie View A&M,Prairie View A&M,2,NA,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Leyton Hammonds,Anthony Allen Jr.,Karim York,Montrael Scott,Reggis Onwukamuche,Tre Hagood,Avery Lomax,Jacoby Green
2014-15,2014-11-16,1471427,9,0,1,Oklahoma State,Prairie View A&M,Cowboys,Panthers,4,4,0,0,0,1573,Prairie View A&M,2358,1158,0,Jacoby Green misses a layup.,missed,FALSE,FALSE,Layup Shot,26,6.25,853693,Jacoby Green,NA,0,Prairie View A&M,Prairie View A&M,2,NA,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Leyton Hammonds,Anthony Allen Jr.,Karim York,Montrael Scott,Reggis Onwukamuche,Tre Hagood,Avery Lomax,Jacoby Green
2014-15,2014-11-16,1471427,10,0,1,Oklahoma State,Prairie View A&M,Cowboys,Panthers,4,4,0,2,-2,1573,Prairie View A&M,2349,1149,9,Jacoby Green makes a layup.,made,FALSE,FALSE,Layup Shot,25,5.25,853693,Jacoby Green,NA,0,Prairie View A&M,Oklahoma State,2,NA,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Leyton Hammonds,Anthony Allen Jr.,Karim York,Montrael Scott,Reggis Onwukamuche,Tre Hagood,Avery Lomax,Jacoby Green
2014-15,2014-11-16,1471427,10,0,1,Oklahoma State,Prairie View A&M,Cowboys,Panthers,4,4,0,2,-2,1573,Prairie View A&M,2349,1149,0,Jacoby Green makes a layup.,made,FALSE,FALSE,Layup Shot,25,5.25,853693,Jacoby Green,NA,0,Prairie View A&M,Oklahoma State,3,NA,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Leyton Hammonds,Anthony Allen Jr.,Karim York,Montrael Scott,Reggis Onwukamuche,Tre Hagood,Avery Lomax,Jacoby Green
2014-15,2014-11-16,1471427,10,0,1,Oklahoma State,Prairie View A&M,Cowboys,Panthers,4,4,0,2,-2,1573,Prairie View A&M,2349,1149,0,Jacoby Green makes a layup.,made,FALSE,FALSE,Layup Shot,25,5.25,853693,Jacoby Green,NA,0,Prairie View A&M,Oklahoma State,4,NA,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Leyton Hammonds,Anthony Allen Jr.,Karim York,Montrael Scott,Reggis Onwukamuche,Tre Hagood,Avery Lomax,Jacoby Green
2014-15,2014-11-16,1471427,10,0,1,Oklahoma State,Prairie View A&M,Cowboys,Panthers,4,4,0,2,-2,1573,Prairie View A&M,2349,1149,0,Jacoby Green makes a layup.,made,FALSE,FALSE,Layup Shot,25,5.25,853693,Jacoby Green,NA,0,Prairie View A&M,Oklahoma State,5,NA,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Leyton Hammonds,Anthony Allen Jr.,Karim York,Montrael Scott,Reggis Onwukamuche,Tre Hagood,Avery Lomax,Jacoby Green
2014-15,2014-11-16,1471427,14,0,1,Oklahoma State,Prairie View A&M,Cowboys,Panthers,4,4,0,2,-2,1559,Oklahoma State,2316,1116,33,Le'Bryan Nash misses a jump shot from 17 feet out.,missed,FALSE,FALSE,Jump Shot,33.2,20.25,609850,Le'Bryan Nash,NA,0,Oklahoma State,Prairie View A&M,6,NA,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Leyton Hammonds,Anthony Allen Jr.,Karim York,Montrael Scott,Reggis Onwukamuche,Tre Hagood,Avery Lomax,Jacoby Green
2014-15,2014-11-16,1471427,17,0,1,Oklahoma State,Prairie View A&M,Cowboys,Panthers,4,4,0,2,-2,1573,Prairie View A&M,2287,1087,29,Tre Hagood misses a 3-point jump shot from 26 feet out.,missed,FALSE,TRUE,Jump Shot,36,29.25,632985,Tre Hagood,NA,0,Prairie View A&M,Oklahoma State,7,NA,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Leyton Hammonds,Anthony Allen Jr.,Karim York,Montrael Scott,Reggis Onwukamuche,Tre Hagood,Avery Lomax,Jacoby Green
2014-15,2014-11-16,1471427,18,0,1,Oklahoma State,Prairie View A&M,Cowboys,Panthers,4,4,0,2,-2,1559,Oklahoma State,2279,1079,8,Le'Bryan Nash misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,11.799999999999997,25.049999999999997,609850,Le'Bryan Nash,NA,0,Oklahoma State,Oklahoma State,8,NA,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Leyton Hammonds,Anthony Allen Jr.,Karim York,Montrael Scott,Reggis Onwukamuche,Tre Hagood,Avery Lomax,Jacoby Green
2014-15,2014-11-16,1471427,21,0,1,Oklahoma State,Prairie View A&M,Cowboys,Panthers,4,4,0,2,-2,1559,Oklahoma State,2274,1074,5,"Phil Forte, III misses a 3-point jump shot from 24 feet out.",missed,FALSE,TRUE,Jump Shot,37.8,25.25,697117,"Phil Forte, III",NA,0,Oklahoma State,Oklahoma State,8,NA,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Leyton Hammonds,Anthony Allen Jr.,Karim York,Montrael Scott,Reggis Onwukamuche,Tre Hagood,Avery Lomax,Jacoby Green
2014-15,2014-11-16,1471427,34,0,1,Oklahoma State,Prairie View A&M,Cowboys,Panthers,4,4,0,2,-2,1573,Prairie View A&M,2274,1074,0,Personal foul committed by Reggis Onwukamuche.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Oklahoma State,Oklahoma State,8,NA,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Leyton Hammonds,Anthony Allen Jr.,Karim York,Montrael Scott,Reggis Onwukamuche,Tre Hagood,Avery Lomax,Jacoby Green
2014-15,2014-11-16,1471427,47,0,1,Oklahoma State,Prairie View A&M,Cowboys,Panthers,4,4,0,2,-2,1559,Oklahoma State,2256,1056,18,Leyton Hammonds misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,41.9,22.150000000000006,748673,Leyton Hammonds,NA,0,Oklahoma State,Oklahoma State,8,NA,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Leyton Hammonds,Anthony Allen Jr.,Karim York,Montrael Scott,Reggis Onwukamuche,Tre Hagood,Avery Lomax,Jacoby Green
2014-15,2014-11-16,1471427,48,0,1,Oklahoma State,Prairie View A&M,Cowboys,Panthers,4,4,2,2,0,1559,Oklahoma State,2252,1052,4,Le'Bryan Nash makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,609850,Le'Bryan Nash,NA,0,Oklahoma State,Oklahoma State,8,NA,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Leyton Hammonds,Anthony Allen Jr.,Karim York,Montrael Scott,Reggis Onwukamuche,Tre Hagood,Avery Lomax,Jacoby Green
2014-15,2014-11-16,1471427,67,0,1,Oklahoma State,Prairie View A&M,Cowboys,Panthers,4,4,2,2,0,1573,Prairie View A&M,2217,1017,35,Shooting foul committed by Reggis Onwukamuche.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Oklahoma State,Oklahoma State,8,NA,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Leyton Hammonds,Anthony Allen Jr.,Karim York,Montrael Scott,Reggis Onwukamuche,Tre Hagood,Avery Lomax,Jacoby Green
2014-15,2014-11-16,1471427,68,0,1,Oklahoma State,Prairie View A&M,Cowboys,Panthers,4,4,3,2,1,1559,Oklahoma State,2217,1017,0,Anthony Allen Jr. makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Oklahoma State,Oklahoma State,8,NA,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Leyton Hammonds,Anthony Allen Jr.,Karim York,Montrael Scott,Reggis Onwukamuche,Tre Hagood,Avery Lomax,Jacoby Green
2014-15,2014-11-16,1471427,69,0,1,Oklahoma State,Prairie View A&M,Cowboys,Panthers,4,4,4,2,2,1559,Oklahoma State,2217,1017,0,Anthony Allen Jr. makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Oklahoma State,Prairie View A&M,8,NA,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Leyton Hammonds,Anthony Allen Jr.,Karim York,Montrael Scott,Reggis Onwukamuche,Tre Hagood,Avery Lomax,Jacoby Green
2014-15,2014-11-16,1471427,74,0,1,Oklahoma State,Prairie View A&M,Cowboys,Panthers,4,4,4,4,0,1573,Prairie View A&M,2184,984,33,Karim York makes a hook shot from 4 feet out.,made,FALSE,FALSE,Hook Shot,25.8,9.45,604649,Karim York,NA,0,Prairie View A&M,Oklahoma State,9,NA,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Leyton Hammonds,Anthony Allen Jr.,Karim York,Montrael Scott,Reggis Onwukamuche,Tre Hagood,Avery Lomax,Jacoby Green
2014-15,2014-11-16,1471427,81,0,1,Oklahoma State,Prairie View A&M,Cowboys,Panthers,4,4,4,4,0,1573,Prairie View A&M,2165,965,19,Personal foul committed by Charleston Dobbs.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Oklahoma State,Oklahoma State,10,NA,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Leyton Hammonds,Anthony Allen Jr.,Karim York,Montrael Scott,Reggis Onwukamuche,Tre Hagood,Avery Lomax,Jacoby Green
2014-15,2014-11-16,1471427,83,0,1,Oklahoma State,Prairie View A&M,Cowboys,Panthers,4,4,4,4,0,1559,Oklahoma State,2152,952,13,Leyton Hammonds misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,48.2,7.049999999999997,748673,Leyton Hammonds,NA,0,Oklahoma State,Prairie View A&M,10,NA,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Leyton Hammonds,Anthony Allen Jr.,Karim York,Montrael Scott,Reggis Onwukamuche,Tre Hagood,Avery Lomax,Jacoby Green
2014-15,2014-11-16,1471427,84,0,1,Oklahoma State,Prairie View A&M,Cowboys,Panthers,4,4,4,4,0,1573,Prairie View A&M,2142,942,10,Charleston Dobbs misses a hook shot from 6 feet out.,missed,FALSE,FALSE,Hook Shot,21.9,10.55,853702,Charleston Dobbs,NA,0,Prairie View A&M,Oklahoma State,11,NA,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Leyton Hammonds,Anthony Allen Jr.,Karim York,Montrael Scott,Reggis Onwukamuche,Tre Hagood,Avery Lomax,Jacoby Green
2014-15,2014-11-16,1471427,85,0,1,Oklahoma State,Prairie View A&M,Cowboys,Panthers,4,4,4,4,0,1559,Oklahoma State,2132,932,10,Leyton Hammonds misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,748673,Leyton Hammonds,NA,0,Oklahoma State,Oklahoma State,12,NA,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Leyton Hammonds,Anthony Allen Jr.,Karim York,Montrael Scott,Reggis Onwukamuche,Tre Hagood,Avery Lomax,Jacoby Green
2014-15,2014-11-16,1471427,86,0,1,Oklahoma State,Prairie View A&M,Cowboys,Panthers,4,4,6,4,2,1559,Oklahoma State,2126,926,6,Anthony Allen Jr. dunks.,made,FALSE,FALSE,Dunk Shot,26,6.25,846393,Anthony Allen Jr.,NA,0,Oklahoma State,Prairie View A&M,12,NA,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Leyton Hammonds,Anthony Allen Jr.,Karim York,Montrael Scott,Reggis Onwukamuche,Tre Hagood,Avery Lomax,Jacoby Green
2014-15,2014-11-16,1471427,87,0,1,Oklahoma State,Prairie View A&M,Cowboys,Panthers,4,4,6,6,0,1573,Prairie View A&M,2121,921,5,Charleston Dobbs makes a layup.,made,FALSE,FALSE,Layup Shot,25,5.25,853702,Charleston Dobbs,NA,0,Prairie View A&M,Oklahoma State,13,NA,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Leyton Hammonds,Anthony Allen Jr.,Karim York,Montrael Scott,Reggis Onwukamuche,Tre Hagood,Avery Lomax,Jacoby Green
2014-15,2014-11-16,1471427,88,0,1,Oklahoma State,Prairie View A&M,Cowboys,Panthers,4,4,6,6,0,1559,Oklahoma State,2115,915,6,"Phil Forte, III misses a 3-point jump shot from 24 feet out.",missed,FALSE,TRUE,Jump Shot,8.799999999999997,22.549999999999997,697117,"Phil Forte, III",NA,0,Oklahoma State,Oklahoma State,14,NA,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Leyton Hammonds,Anthony Allen Jr.,Karim York,Montrael Scott,Reggis Onwukamuche,Tre Hagood,Avery Lomax,Jacoby Green
2014-15,2014-11-16,1471427,91,0,1,Oklahoma State,Prairie View A&M,Cowboys,Panthers,4,4,6,6,0,1559,Oklahoma State,2103,903,12,"Phil Forte, III misses a 3-point jump shot from 24 feet out.",missed,FALSE,TRUE,Jump Shot,41.8,22.650000000000006,697117,"Phil Forte, III",NA,0,Oklahoma State,Prairie View A&M,14,NA,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Leyton Hammonds,Anthony Allen Jr.,Karim York,Montrael Scott,Reggis Onwukamuche,Tre Hagood,Avery Lomax,Jacoby Green
2014-15,2014-11-16,1471427,93,0,1,Oklahoma State,Prairie View A&M,Cowboys,Panthers,4,4,6,6,0,1559,Oklahoma State,2095,895,8,"Shooting foul committed by Phil Forte, III.",NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Prairie View A&M,Prairie View A&M,15,NA,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Leyton Hammonds,Anthony Allen Jr.,Karim York,Montrael Scott,Reggis Onwukamuche,Tre Hagood,Avery Lomax,Jacoby Green
2014-15,2014-11-16,1471427,94,0,1,Oklahoma State,Prairie View A&M,Cowboys,Panthers,4,4,6,6,0,NA,NA,2095,895,0,Official TV timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Leyton Hammonds,Anthony Allen Jr.,Karim York,Montrael Scott,Reggis Onwukamuche,Tre Hagood,Avery Lomax,Jacoby Green
2014-15,2014-11-16,1471427,97,0,1,Oklahoma State,Prairie View A&M,Cowboys,Panthers,4,4,6,6,0,1573,Prairie View A&M,2095,895,0,Tre Hagood misses free throw 1 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Prairie View A&M,Prairie View A&M,15,NA,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Leyton Hammonds,Anthony Allen Jr.,Karim York,Montrael Scott,Reggis Onwukamuche,Tre Hagood,Avery Lomax,Jacoby Green
2014-15,2014-11-16,1471427,98,0,1,Oklahoma State,Prairie View A&M,Cowboys,Panthers,4,4,6,7,-1,1573,Prairie View A&M,2095,895,0,Tre Hagood makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Prairie View A&M,Oklahoma State,15,NA,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Leyton Hammonds,Anthony Allen Jr.,Karim York,Montrael Scott,Reggis Onwukamuche,Tre Hagood,Avery Lomax,Jacoby Green
2014-15,2014-11-16,1471427,101,0,1,Oklahoma State,Prairie View A&M,Cowboys,Panthers,4,4,6,7,-1,1559,Oklahoma State,2083,883,12,Le'Bryan Nash misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,609850,Le'Bryan Nash,NA,0,Oklahoma State,Prairie View A&M,16,NA,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Leyton Hammonds,Anthony Allen Jr.,Karim York,Montrael Scott,Reggis Onwukamuche,Tre Hagood,Avery Lomax,Jacoby Green
2014-15,2014-11-16,1471427,103,0,1,Oklahoma State,Prairie View A&M,Cowboys,Panthers,4,4,6,7,-1,1573,Prairie View A&M,2075,875,8,Jacoby Green misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,2.5,9.75,853693,Jacoby Green,NA,0,Prairie View A&M,Prairie View A&M,17,NA,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Leyton Hammonds,Anthony Allen Jr.,Karim York,Montrael Scott,Reggis Onwukamuche,Tre Hagood,Avery Lomax,Jacoby Green
2014-15,2014-11-16,1471427,103,0,1,Oklahoma State,Prairie View A&M,Cowboys,Panthers,4,4,6,7,-1,1573,Prairie View A&M,2075,875,0,Jacoby Green misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,2.5,9.75,853693,Jacoby Green,NA,0,Prairie View A&M,Prairie View A&M,17,NA,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Leyton Hammonds,Anthony Allen Jr.,Karim York,Montrael Scott,Reggis Onwukamuche,Tre Hagood,Avery Lomax,Jacoby Green
