season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4,away_5,away_6
2014-15,2014-11-28,1472586,1,0,1,Maryland,Monmouth,Terrapins,Hawks,4,4,0,0,0,1509,Monmouth,NA,NA,NA,Starting Lineup - Brice Kofane,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Richaud Pack,Jake Layman,Varun Ram,Damonte Dodd,Melo Trimble,Brice Kofane,Deon Jones,Josh James,Mike DeLorenzo,Justin Robinson,Zac Tillman
2014-15,2014-11-28,1472586,1,0,1,Maryland,Monmouth,Terrapins,Hawks,4,4,0,0,0,1488,Maryland,NA,NA,NA,Starting Lineup - Richaud Pack,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Richaud Pack,Jake Layman,Varun Ram,Damonte Dodd,Melo Trimble,Brice Kofane,Deon Jones,Josh James,Mike DeLorenzo,Justin Robinson,Zac Tillman
2014-15,2014-11-28,1472586,1,0,1,Maryland,Monmouth,Terrapins,Hawks,4,4,0,0,0,1509,Monmouth,NA,NA,NA,Starting Lineup - Deon Jones,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Richaud Pack,Jake Layman,Varun Ram,Damonte Dodd,Melo Trimble,Brice Kofane,Deon Jones,Josh James,Mike DeLorenzo,Justin Robinson,Zac Tillman
2014-15,2014-11-28,1472586,1,0,1,Maryland,Monmouth,Terrapins,Hawks,4,4,0,0,0,1488,Maryland,NA,NA,NA,Starting Lineup - Jake Layman,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Richaud Pack,Jake Layman,Varun Ram,Damonte Dodd,Melo Trimble,Brice Kofane,Deon Jones,Josh James,Mike DeLorenzo,Justin Robinson,Zac Tillman
2014-15,2014-11-28,1472586,1,0,1,Maryland,Monmouth,Terrapins,Hawks,4,4,0,0,0,1488,Maryland,NA,NA,NA,Starting Lineup - Varun Ram,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Richaud Pack,Jake Layman,Varun Ram,Damonte Dodd,Melo Trimble,Brice Kofane,Deon Jones,Josh James,Mike DeLorenzo,Justin Robinson,Zac Tillman
2014-15,2014-11-28,1472586,1,0,1,Maryland,Monmouth,Terrapins,Hawks,4,4,0,0,0,1488,Maryland,NA,NA,NA,Starting Lineup - Damonte Dodd,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Richaud Pack,Jake Layman,Varun Ram,Damonte Dodd,Melo Trimble,Brice Kofane,Deon Jones,Josh James,Mike DeLorenzo,Justin Robinson,Zac Tillman
2014-15,2014-11-28,1472586,1,0,1,Maryland,Monmouth,Terrapins,Hawks,4,4,0,0,0,1509,Monmouth,NA,NA,NA,Starting Lineup - Josh James,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Richaud Pack,Jake Layman,Varun Ram,Damonte Dodd,Melo Trimble,Brice Kofane,Deon Jones,Josh James,Mike DeLorenzo,Justin Robinson,Zac Tillman
2014-15,2014-11-28,1472586,1,0,1,Maryland,Monmouth,Terrapins,Hawks,4,4,0,0,0,1509,Monmouth,NA,NA,NA,Starting Lineup - Mike DeLorenzo,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Richaud Pack,Jake Layman,Varun Ram,Damonte Dodd,Melo Trimble,Brice Kofane,Deon Jones,Josh James,Mike DeLorenzo,Justin Robinson,Zac Tillman
2014-15,2014-11-28,1472586,1,0,1,Maryland,Monmouth,Terrapins,Hawks,4,4,0,0,0,1509,Monmouth,NA,NA,NA,Starting Lineup - Justin Robinson,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Richaud Pack,Jake Layman,Varun Ram,Damonte Dodd,Melo Trimble,Brice Kofane,Deon Jones,Josh James,Mike DeLorenzo,Justin Robinson,Zac Tillman
2014-15,2014-11-28,1472586,1,0,1,Maryland,Monmouth,Terrapins,Hawks,4,4,0,0,0,1509,Monmouth,NA,NA,NA,Starting Lineup - Zac Tillman,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Richaud Pack,Jake Layman,Varun Ram,Damonte Dodd,Melo Trimble,Brice Kofane,Deon Jones,Josh James,Mike DeLorenzo,Justin Robinson,Zac Tillman
2014-15,2014-11-28,1472586,1,0,1,Maryland,Monmouth,Terrapins,Hawks,4,4,0,0,0,1488,Maryland,NA,NA,NA,Starting Lineup - Melo Trimble,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Richaud Pack,Jake Layman,Varun Ram,Damonte Dodd,Melo Trimble,Brice Kofane,Deon Jones,Josh James,Mike DeLorenzo,Justin Robinson,Zac Tillman
2014-15,2014-11-28,1472586,2,0,1,Maryland,Monmouth,Terrapins,Hawks,4,4,0,0,0,NA,NA,2400,1200,NA,Start of the 1st Half,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,Maryland,1,NA,Richaud Pack,Jake Layman,Varun Ram,Damonte Dodd,Melo Trimble,Brice Kofane,Deon Jones,Josh James,Mike DeLorenzo,Justin Robinson,Zac Tillman
2014-15,2014-11-28,1472586,22,0,1,Maryland,Monmouth,Terrapins,Hawks,4,4,3,0,3,1488,Maryland,2370,1170,30,Melo Trimble makes a 3-point jump shot from 24 feet out.,made,FALSE,TRUE,Jump Shot,17.1,27.75,843867,Melo Trimble,NA,0,Maryland,Monmouth,1,NA,Richaud Pack,Jake Layman,Varun Ram,Damonte Dodd,Melo Trimble,Brice Kofane,Deon Jones,Josh James,Mike DeLorenzo,Justin Robinson,Zac Tillman
2014-15,2014-11-28,1472586,32,0,1,Maryland,Monmouth,Terrapins,Hawks,4,4,3,3,0,1509,Monmouth,2336,1136,34,Justin Robinson makes a 3-point jump shot from 25 feet out.,made,FALSE,TRUE,Jump Shot,24.7,29.95,794337,Justin Robinson,NA,0,Monmouth,Maryland,2,NA,Richaud Pack,Jake Layman,Varun Ram,Damonte Dodd,Melo Trimble,Brice Kofane,Deon Jones,Josh James,Mike DeLorenzo,Justin Robinson,Zac Tillman
2014-15,2014-11-28,1472586,37,0,1,Maryland,Monmouth,Terrapins,Hawks,4,4,3,3,0,1488,Maryland,2298,1098,38,Damonte Dodd misses a jump shot from 16 feet out.,missed,FALSE,FALSE,Jump Shot,32.4,19.650000000000006,746294,Damonte Dodd,NA,0,Maryland,Monmouth,3,NA,Richaud Pack,Jake Layman,Varun Ram,Damonte Dodd,Melo Trimble,Brice Kofane,Deon Jones,Josh James,Mike DeLorenzo,Justin Robinson,Zac Tillman
2014-15,2014-11-28,1472586,40,0,1,Maryland,Monmouth,Terrapins,Hawks,4,4,3,3,0,1509,Monmouth,2276,1076,22,Josh James misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,47.7,7.05,794334,Josh James,NA,0,Monmouth,Monmouth,4,NA,Richaud Pack,Jake Layman,Varun Ram,Damonte Dodd,Melo Trimble,Brice Kofane,Deon Jones,Josh James,Mike DeLorenzo,Justin Robinson,Zac Tillman
2014-15,2014-11-28,1472586,40,0,1,Maryland,Monmouth,Terrapins,Hawks,4,4,3,3,0,1509,Monmouth,2276,1076,22,Josh James misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,47.7,7.05,794334,Josh James,NA,0,Monmouth,Maryland,4,NA,Richaud Pack,Jake Layman,Varun Ram,Damonte Dodd,Melo Trimble,Brice Kofane,Deon Jones,Josh James,Mike DeLorenzo,Justin Robinson,Zac Tillman
