season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,home_6,away_1,away_2,away_3,away_4,away_5
2014-15,2014-12-06,1454864,12,0,1,South Carolina,Oklahoma State,Gamecocks,Cowboys,4,4,0,0,0,1559,Oklahoma State,2362,1162,27,Le'Bryan Nash misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,609850,Le'Bryan Nash,NA,0,Oklahoma State,South Carolina,1,NA,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Michael Cobbins,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Jeffrey Carroll
2014-15,2014-12-06,1454864,14,0,1,South Carolina,Oklahoma State,Gamecocks,Cowboys,4,4,0,0,0,1611,South Carolina,2348,1148,14,Laimonas Chatkevicius misses a jump shot from 10 feet out.,missed,FALSE,FALSE,Jump Shot,19.5,13.349999999999994,706557,Laimonas Chatkevicius,NA,0,South Carolina,South Carolina,2,NA,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Michael Cobbins,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Jeffrey Carroll
2014-15,2014-12-06,1454864,21,0,1,South Carolina,Oklahoma State,Gamecocks,Cowboys,4,4,0,0,0,1611,South Carolina,2323,1123,25,Demetrius Henry misses a jump shot from 8 feet out.,missed,FALSE,FALSE,Jump Shot,24.9,12.849999999999994,745885,Demetrius Henry,NA,0,South Carolina,Oklahoma State,2,NA,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Michael Cobbins,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Jeffrey Carroll
2014-15,2014-12-06,1454864,22,0,1,South Carolina,Oklahoma State,Gamecocks,Cowboys,4,4,0,0,0,1559,Oklahoma State,2312,1112,11,Le'Bryan Nash misses a jump shot from 5 feet out.,missed,FALSE,FALSE,Jump Shot,24.9,10.25,609850,Le'Bryan Nash,NA,0,Oklahoma State,South Carolina,3,NA,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Michael Cobbins,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Jeffrey Carroll
2014-15,2014-12-06,1454864,23,0,1,South Carolina,Oklahoma State,Gamecocks,Cowboys,4,4,2,0,2,1611,South Carolina,2306,1106,6,Sindarius Thornwell makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,745904,Sindarius Thornwell,NA,0,South Carolina,Oklahoma State,4,NA,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Michael Cobbins,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Jeffrey Carroll
2014-15,2014-12-06,1454864,23,0,1,South Carolina,Oklahoma State,Gamecocks,Cowboys,4,4,2,0,2,1611,South Carolina,2306,1106,0,Sindarius Thornwell makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,745904,Sindarius Thornwell,NA,0,South Carolina,Oklahoma State,5,NA,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Michael Cobbins,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Jeffrey Carroll
2014-15,2014-12-06,1454864,23,0,1,South Carolina,Oklahoma State,Gamecocks,Cowboys,4,4,2,0,2,1611,South Carolina,2306,1106,0,Sindarius Thornwell makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,745904,Sindarius Thornwell,NA,0,South Carolina,Oklahoma State,6,NA,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Michael Cobbins,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Jeffrey Carroll
2014-15,2014-12-06,1454864,23,0,1,South Carolina,Oklahoma State,Gamecocks,Cowboys,4,4,2,0,2,1611,South Carolina,2306,1106,0,Sindarius Thornwell makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,745904,Sindarius Thornwell,NA,0,South Carolina,Oklahoma State,7,NA,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Michael Cobbins,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Jeffrey Carroll
2014-15,2014-12-06,1454864,26,0,1,South Carolina,Oklahoma State,Gamecocks,Cowboys,4,4,2,0,2,1611,South Carolina,2291,1091,15,Shooting foul committed by Sindarius Thornwell.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Oklahoma State,Oklahoma State,8,NA,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Michael Cobbins,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Jeffrey Carroll
2014-15,2014-12-06,1454864,26,0,1,South Carolina,Oklahoma State,Gamecocks,Cowboys,4,4,2,0,2,1611,South Carolina,2291,1091,0,Shooting foul committed by Sindarius Thornwell.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Oklahoma State,Oklahoma State,8,NA,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Michael Cobbins,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Jeffrey Carroll
2014-15,2014-12-06,1454864,27,0,1,South Carolina,Oklahoma State,Gamecocks,Cowboys,4,4,2,0,2,1559,Oklahoma State,2291,1091,0,Jeffrey Carroll misses free throw 1 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Oklahoma State,Oklahoma State,8,NA,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Michael Cobbins,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Jeffrey Carroll
2014-15,2014-12-06,1454864,28,0,1,South Carolina,Oklahoma State,Gamecocks,Cowboys,4,4,2,0,2,1559,Oklahoma State,2291,1091,0,Substitution: Mitchell Solomon in for Le'Bryan Nash.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Player leaving not previously in game,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Michael Cobbins,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Jeffrey Carroll
2014-15,2014-12-06,1454864,31,0,1,South Carolina,Oklahoma State,Gamecocks,Cowboys,4,4,4,0,4,1611,South Carolina,2273,1073,18,Sindarius Thornwell makes a jump shot from 15 feet out.,made,FALSE,FALSE,Jump Shot,25.1,20.150000000000006,745904,Sindarius Thornwell,NA,0,South Carolina,Oklahoma State,8,NA,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Michael Cobbins,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Jeffrey Carroll
2014-15,2014-12-06,1454864,31,0,1,South Carolina,Oklahoma State,Gamecocks,Cowboys,4,4,4,0,4,1611,South Carolina,2273,1073,0,Sindarius Thornwell makes a jump shot from 15 feet out.,made,FALSE,FALSE,Jump Shot,25.1,20.150000000000006,745904,Sindarius Thornwell,NA,0,South Carolina,Oklahoma State,9,NA,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Michael Cobbins,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Jeffrey Carroll
2014-15,2014-12-06,1454864,31,0,1,South Carolina,Oklahoma State,Gamecocks,Cowboys,4,4,4,0,4,1611,South Carolina,2273,1073,0,Sindarius Thornwell makes a jump shot from 15 feet out.,made,FALSE,FALSE,Jump Shot,25.1,20.150000000000006,745904,Sindarius Thornwell,NA,0,South Carolina,Oklahoma State,10,NA,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Michael Cobbins,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Jeffrey Carroll
2014-15,2014-12-06,1454864,31,0,1,South Carolina,Oklahoma State,Gamecocks,Cowboys,4,4,4,0,4,1611,South Carolina,2273,1073,0,Sindarius Thornwell makes a jump shot from 15 feet out.,made,FALSE,FALSE,Jump Shot,25.1,20.150000000000006,745904,Sindarius Thornwell,NA,0,South Carolina,Oklahoma State,11,NA,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Michael Cobbins,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Jeffrey Carroll
2014-15,2014-12-06,1454864,40,0,1,South Carolina,Oklahoma State,Gamecocks,Cowboys,4,4,4,3,1,1559,Oklahoma State,2241,1041,32,Mitchell Solomon makes a 3-point jump shot from 23 feet out.,made,FALSE,TRUE,Jump Shot,47.7,8.25,846398,Mitchell Solomon,NA,0,Oklahoma State,South Carolina,12,NA,Tyrone Johnson,Laimonas Chatkevicius,Demetrius Henry,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Michael Cobbins,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Jeffrey Carroll
2014-15,2014-12-06,1454864,44,0,1,South Carolina,Oklahoma State,Gamecocks,Cowboys,4,4,4,3,1,1611,South Carolina,2214,1014,27,Substitution: Mindaugas Kacinas in for Demetrius Henry.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Tyrone Johnson,Laimonas Chatkevicius,Mindaugas Kacinas,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Michael Cobbins,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Jeffrey Carroll
2014-15,2014-12-06,1454864,48,0,1,South Carolina,Oklahoma State,Gamecocks,Cowboys,4,4,4,3,1,1559,Oklahoma State,2185,985,29,Anthony Hickey Jr. misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,19,27.65,603099,Anthony Hickey Jr.,NA,0,Oklahoma State,South Carolina,13,NA,Tyrone Johnson,Laimonas Chatkevicius,Mindaugas Kacinas,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Michael Cobbins,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Jeffrey Carroll
2014-15,2014-12-06,1454864,53,0,1,South Carolina,Oklahoma State,Gamecocks,Cowboys,4,4,7,3,4,1611,South Carolina,2162,962,23,Duane Notice makes a 3-point jump shot from 24 feet out.,made,FALSE,TRUE,Jump Shot,22.4,28.75,745893,Duane Notice,NA,0,South Carolina,Oklahoma State,14,NA,Tyrone Johnson,Laimonas Chatkevicius,Mindaugas Kacinas,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Michael Cobbins,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Jeffrey Carroll
2014-15,2014-12-06,1454864,56,0,1,South Carolina,Oklahoma State,Gamecocks,Cowboys,4,4,7,5,2,1559,Oklahoma State,2130,930,32,Jeffrey Carroll makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,748677,Jeffrey Carroll,NA,0,Oklahoma State,South Carolina,15,NA,Tyrone Johnson,Laimonas Chatkevicius,Mindaugas Kacinas,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Michael Cobbins,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Jeffrey Carroll
2014-15,2014-12-06,1454864,58,0,1,South Carolina,Oklahoma State,Gamecocks,Cowboys,4,4,9,5,4,1611,South Carolina,2114,914,16,Laimonas Chatkevicius makes a jump shot from 12 feet out.,made,FALSE,FALSE,Jump Shot,29.3,16.849999999999994,706557,Laimonas Chatkevicius,NA,0,South Carolina,Oklahoma State,16,NA,Tyrone Johnson,Laimonas Chatkevicius,Mindaugas Kacinas,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Michael Cobbins,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Jeffrey Carroll
2014-15,2014-12-06,1454864,61,0,1,South Carolina,Oklahoma State,Gamecocks,Cowboys,4,4,9,5,4,1559,Oklahoma State,2084,884,30,Jeffrey Carroll misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,42.1,21.85,748677,Jeffrey Carroll,NA,0,Oklahoma State,South Carolina,17,NA,Tyrone Johnson,Laimonas Chatkevicius,Mindaugas Kacinas,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Michael Cobbins,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Jeffrey Carroll
2014-15,2014-12-06,1454864,63,0,1,South Carolina,Oklahoma State,Gamecocks,Cowboys,4,4,9,5,4,1611,South Carolina,2074,874,10,Mindaugas Kacinas misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,26.1,29.650000000000006,706563,Mindaugas Kacinas,NA,0,South Carolina,Oklahoma State,18,NA,Tyrone Johnson,Laimonas Chatkevicius,Mindaugas Kacinas,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Michael Cobbins,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Jeffrey Carroll
2014-15,2014-12-06,1454864,66,0,1,South Carolina,Oklahoma State,Gamecocks,Cowboys,4,4,9,5,4,1611,South Carolina,2063,863,11,Personal foul committed by Tyrone Johnson.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Oklahoma State,Oklahoma State,19,NA,Tyrone Johnson,Laimonas Chatkevicius,Mindaugas Kacinas,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Michael Cobbins,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Jeffrey Carroll
2014-15,2014-12-06,1454864,70,0,1,South Carolina,Oklahoma State,Gamecocks,Cowboys,4,4,9,5,4,1559,Oklahoma State,2063,863,0,Substitution: Le'Bryan Nash in for Mitchell Solomon.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Player leaving not previously in game,Tyrone Johnson,Laimonas Chatkevicius,Mindaugas Kacinas,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Michael Cobbins,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Jeffrey Carroll
2014-15,2014-12-06,1454864,74,0,1,South Carolina,Oklahoma State,Gamecocks,Cowboys,4,4,9,5,4,1559,Oklahoma State,2056,856,7,Substitution: Tavarius Shine in for Jeffrey Carroll.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Tyrone Johnson,Laimonas Chatkevicius,Mindaugas Kacinas,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Michael Cobbins,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Tavarius Shine
2014-15,2014-12-06,1454864,83,0,1,South Carolina,Oklahoma State,Gamecocks,Cowboys,4,4,9,5,4,1559,Oklahoma State,2043,843,13,"Phil Forte, III misses a 3-point jump shot from 23 feet out.",missed,FALSE,TRUE,Jump Shot,42.6,20.15,697117,"Phil Forte, III",NA,0,Oklahoma State,South Carolina,19,NA,Tyrone Johnson,Laimonas Chatkevicius,Mindaugas Kacinas,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Michael Cobbins,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Tavarius Shine
2014-15,2014-12-06,1454864,90,0,1,South Carolina,Oklahoma State,Gamecocks,Cowboys,4,4,9,5,4,1611,South Carolina,2013,813,30,Sindarius Thornwell misses a jump shot from 13 feet out.,missed,FALSE,FALSE,Jump Shot,26.1,17.950000000000003,745904,Sindarius Thornwell,NA,0,South Carolina,South Carolina,20,NA,Tyrone Johnson,Laimonas Chatkevicius,Mindaugas Kacinas,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Michael Cobbins,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Tavarius Shine
2014-15,2014-12-06,1454864,90,0,1,South Carolina,Oklahoma State,Gamecocks,Cowboys,4,4,9,5,4,1611,South Carolina,2013,813,30,Sindarius Thornwell misses a jump shot from 13 feet out.,missed,FALSE,FALSE,Jump Shot,26.1,17.950000000000003,745904,Sindarius Thornwell,NA,0,South Carolina,Oklahoma State,20,NA,Tyrone Johnson,Laimonas Chatkevicius,Mindaugas Kacinas,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Michael Cobbins,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Tavarius Shine
2014-15,2014-12-06,1454864,90,0,1,South Carolina,Oklahoma State,Gamecocks,Cowboys,4,4,9,5,4,1611,South Carolina,2013,813,0,Sindarius Thornwell misses a jump shot from 13 feet out.,missed,FALSE,FALSE,Jump Shot,26.1,17.950000000000003,745904,Sindarius Thornwell,NA,0,South Carolina,South Carolina,21,NA,Tyrone Johnson,Laimonas Chatkevicius,Mindaugas Kacinas,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Michael Cobbins,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Tavarius Shine
2014-15,2014-12-06,1454864,90,0,1,South Carolina,Oklahoma State,Gamecocks,Cowboys,4,4,9,5,4,1611,South Carolina,2013,813,0,Sindarius Thornwell misses a jump shot from 13 feet out.,missed,FALSE,FALSE,Jump Shot,26.1,17.950000000000003,745904,Sindarius Thornwell,NA,0,South Carolina,Oklahoma State,21,NA,Tyrone Johnson,Laimonas Chatkevicius,Mindaugas Kacinas,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Michael Cobbins,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Tavarius Shine
2014-15,2014-12-06,1454864,90,0,1,South Carolina,Oklahoma State,Gamecocks,Cowboys,4,4,9,5,4,1611,South Carolina,2013,813,0,Sindarius Thornwell misses a jump shot from 13 feet out.,missed,FALSE,FALSE,Jump Shot,26.1,17.950000000000003,745904,Sindarius Thornwell,NA,0,South Carolina,South Carolina,22,NA,Tyrone Johnson,Laimonas Chatkevicius,Mindaugas Kacinas,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Michael Cobbins,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Tavarius Shine
2014-15,2014-12-06,1454864,90,0,1,South Carolina,Oklahoma State,Gamecocks,Cowboys,4,4,9,5,4,1611,South Carolina,2013,813,0,Sindarius Thornwell misses a jump shot from 13 feet out.,missed,FALSE,FALSE,Jump Shot,26.1,17.950000000000003,745904,Sindarius Thornwell,NA,0,South Carolina,Oklahoma State,22,NA,Tyrone Johnson,Laimonas Chatkevicius,Mindaugas Kacinas,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Michael Cobbins,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Tavarius Shine
2014-15,2014-12-06,1454864,90,0,1,South Carolina,Oklahoma State,Gamecocks,Cowboys,4,4,9,5,4,1611,South Carolina,2013,813,0,Sindarius Thornwell misses a jump shot from 13 feet out.,missed,FALSE,FALSE,Jump Shot,26.1,17.950000000000003,745904,Sindarius Thornwell,NA,0,South Carolina,South Carolina,23,NA,Tyrone Johnson,Laimonas Chatkevicius,Mindaugas Kacinas,Duane Notice,Sindarius Thornwell,Shamiek Sheppard,Michael Cobbins,Anthony Hickey Jr.,Le&apos'Bryan Nash,Phil Forte III,Tavarius Shine
