season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,home_6,away_1,away_2,away_3,away_4,away_5
2014-15,2014-11-29,1455032,10,1,1,Alaska-Anchorage,Rice,Seawolves,Owls,4,4,0,4,-4,1582,Rice,2348,1148,6,Andrew Drone makes a jump shot from 4 feet out.,made,FALSE,FALSE,Jump Shot,24.6,8.85,789573,Andrew Drone,NA,0,Rice,Rice,3,NA,Travis Thompson,Christian Leckband,Brian McGill,DeVante Baisa,Jackson McTier,Kalidou Diouf,Van Green,Seth Gearhart,Max Guercy,Andrew Drone,Bishop Mency
2014-15,2014-11-29,1455032,14.5,1,1,Alaska-Anchorage,Rice,Seawolves,Owls,4,4,0,4,-4,1282,Alaska-Anchorage,2340,1140,8,Shooting foul committed by Kalidou Diouf.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Rice,Rice,3,NA,Travis Thompson,Christian Leckband,Brian McGill,DeVante Baisa,Jackson McTier,Kalidou Diouf,Van Green,Seth Gearhart,Max Guercy,Andrew Drone,Bishop Mency
2014-15,2014-11-29,1455032,19,1,1,Alaska-Anchorage,Rice,Seawolves,Owls,4,4,0,4,-4,1582,Rice,2340,1140,0,Andrew Drone misses free throw 1 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Rice,Rice,3,NA,Travis Thompson,Christian Leckband,Brian McGill,DeVante Baisa,Jackson McTier,Kalidou Diouf,Van Green,Seth Gearhart,Max Guercy,Andrew Drone,Bishop Mency
2014-15,2014-11-29,1455032,20,1,1,Alaska-Anchorage,Rice,Seawolves,Owls,4,4,0,5,-5,1582,Rice,2340,1140,0,Andrew Drone makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Rice,Alaska-Anchorage,3,NA,Travis Thompson,Christian Leckband,Brian McGill,DeVante Baisa,Jackson McTier,Kalidou Diouf,Van Green,Seth Gearhart,Max Guercy,Andrew Drone,Bishop Mency
2014-15,2014-11-29,1455032,40,1,1,Alaska-Anchorage,Rice,Seawolves,Owls,4,4,2,5,-3,1282,Alaska-Anchorage,2312,1112,28,Travis Thompson makes a jump shot from 9 feet out.,made,FALSE,FALSE,Jump Shot,29,12.849999999999994,579737,Travis Thompson,NA,0,Alaska-Anchorage,Rice,4,NA,Travis Thompson,Christian Leckband,Brian McGill,DeVante Baisa,Jackson McTier,Kalidou Diouf,Van Green,Seth Gearhart,Max Guercy,Andrew Drone,Bishop Mency
2014-15,2014-11-29,1455032,48,1,1,Alaska-Anchorage,Rice,Seawolves,Owls,4,4,2,5,-3,1582,Rice,2262,1062,50,Personal foul committed by Seth Gearhart.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Alaska-Anchorage,Alaska-Anchorage,5,NA,Travis Thompson,Christian Leckband,Brian McGill,DeVante Baisa,Jackson McTier,Kalidou Diouf,Van Green,Seth Gearhart,Max Guercy,Andrew Drone,Bishop Mency
2014-15,2014-11-29,1455032,52,1,1,Alaska-Anchorage,Rice,Seawolves,Owls,4,4,2,5,-3,1282,Alaska-Anchorage,2262,1062,0,Brian McGill misses a jump shot from 15 feet out.,missed,FALSE,FALSE,Jump Shot,28,20.25,629829,Brian McGill,NA,0,Alaska-Anchorage,Rice,5,NA,Travis Thompson,Christian Leckband,Brian McGill,DeVante Baisa,Jackson McTier,Kalidou Diouf,Van Green,Seth Gearhart,Max Guercy,Andrew Drone,Bishop Mency
2014-15,2014-11-29,1455032,56,1,1,Alaska-Anchorage,Rice,Seawolves,Owls,4,4,2,5,-3,1582,Rice,2262,1062,0,Andrew Drone misses a jump shot from 8 feet out.,missed,FALSE,FALSE,Jump Shot,31.7,8.75,789573,Andrew Drone,NA,0,Rice,Alaska-Anchorage,6,NA,Travis Thompson,Christian Leckband,Brian McGill,DeVante Baisa,Jackson McTier,Kalidou Diouf,Van Green,Seth Gearhart,Max Guercy,Andrew Drone,Bishop Mency
2014-15,2014-11-29,1455032,58,1,1,Alaska-Anchorage,Rice,Seawolves,Owls,4,4,2,5,-3,1282,Alaska-Anchorage,2250,1050,12,Travis Thompson misses a jump shot from 10 feet out.,missed,FALSE,FALSE,Jump Shot,29,13.950000000000003,579737,Travis Thompson,NA,0,Alaska-Anchorage,Rice,7,NA,Travis Thompson,Christian Leckband,Brian McGill,DeVante Baisa,Jackson McTier,Kalidou Diouf,Van Green,Seth Gearhart,Max Guercy,Andrew Drone,Bishop Mency
2014-15,2014-11-29,1455032,63.5,1,1,Alaska-Anchorage,Rice,Seawolves,Owls,4,4,2,5,-3,1582,Rice,2196,996,54,Max Guercy misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,20,28.25,692121,Max Guercy,NA,0,Rice,Alaska-Anchorage,8,NA,Travis Thompson,Christian Leckband,Brian McGill,DeVante Baisa,Jackson McTier,Kalidou Diouf,Van Green,Seth Gearhart,Max Guercy,Andrew Drone,Bishop Mency
2014-15,2014-11-29,1455032,69,1,1,Alaska-Anchorage,Rice,Seawolves,Owls,4,4,2,5,-3,1282,Alaska-Anchorage,2196,996,0,Christian Leckband misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,4.700000000000003,17.049999999999997,622946,Christian Leckband,NA,0,Alaska-Anchorage,Rice,9,NA,Travis Thompson,Christian Leckband,Brian McGill,DeVante Baisa,Jackson McTier,Kalidou Diouf,Van Green,Seth Gearhart,Max Guercy,Andrew Drone,Bishop Mency
2014-15,2014-11-29,1455032,72,1,1,Alaska-Anchorage,Rice,Seawolves,Owls,4,4,2,5,-3,1282,Alaska-Anchorage,2185,985,11,Shooting foul committed by Christian Leckband.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Rice,Rice,10,NA,Travis Thompson,Christian Leckband,Brian McGill,DeVante Baisa,Jackson McTier,Kalidou Diouf,Van Green,Seth Gearhart,Max Guercy,Andrew Drone,Bishop Mency
2014-15,2014-11-29,1455032,73,1,1,Alaska-Anchorage,Rice,Seawolves,Owls,4,4,2,6,-4,1582,Rice,2185,985,0,Seth Gearhart makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Rice,Rice,10,NA,Travis Thompson,Christian Leckband,Brian McGill,DeVante Baisa,Jackson McTier,Kalidou Diouf,Van Green,Seth Gearhart,Max Guercy,Andrew Drone,Bishop Mency
2014-15,2014-11-29,1455032,74,1,1,Alaska-Anchorage,Rice,Seawolves,Owls,4,4,2,7,-5,1582,Rice,2185,985,0,Seth Gearhart makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Rice,Alaska-Anchorage,10,NA,Travis Thompson,Christian Leckband,Brian McGill,DeVante Baisa,Jackson McTier,Kalidou Diouf,Van Green,Seth Gearhart,Max Guercy,Andrew Drone,Bishop Mency
2014-15,2014-11-29,1455032,81,1,1,Alaska-Anchorage,Rice,Seawolves,Owls,4,4,2,7,-5,1582,Rice,2149,949,36,Shooting foul committed by Bishop Mency.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Alaska-Anchorage,Alaska-Anchorage,11,NA,Travis Thompson,Christian Leckband,Brian McGill,DeVante Baisa,Jackson McTier,Kalidou Diouf,Van Green,Seth Gearhart,Max Guercy,Andrew Drone,Bishop Mency
2014-15,2014-11-29,1455032,86,1,1,Alaska-Anchorage,Rice,Seawolves,Owls,4,4,2,7,-5,1282,Alaska-Anchorage,2149,949,0,Boomer Blossom misses free throw 1 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Alaska-Anchorage,Alaska-Anchorage,11,NA,Travis Thompson,Christian Leckband,Brian McGill,DeVante Baisa,Jackson McTier,Kalidou Diouf,Van Green,Seth Gearhart,Max Guercy,Andrew Drone,Bishop Mency
2014-15,2014-11-29,1455032,87,1,1,Alaska-Anchorage,Rice,Seawolves,Owls,4,4,3,7,-4,1282,Alaska-Anchorage,2149,949,0,Boomer Blossom makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Alaska-Anchorage,Rice,11,NA,Travis Thompson,Christian Leckband,Brian McGill,DeVante Baisa,Jackson McTier,Kalidou Diouf,Van Green,Seth Gearhart,Max Guercy,Andrew Drone,Bishop Mency
2014-15,2014-11-29,1455032,105,1,1,Alaska-Anchorage,Rice,Seawolves,Owls,4,4,3,10,-7,1582,Rice,2118,918,31,Seth Gearhart makes a 3-point jump shot from 23 feet out.,made,FALSE,TRUE,Jump Shot,1.8000000000000007,7.05,602225,Seth Gearhart,NA,0,Rice,Alaska-Anchorage,12,NA,Travis Thompson,Christian Leckband,Brian McGill,DeVante Baisa,Jackson McTier,Kalidou Diouf,Van Green,Seth Gearhart,Max Guercy,Andrew Drone,Bishop Mency
2014-15,2014-11-29,1455032,111,1,1,Alaska-Anchorage,Rice,Seawolves,Owls,4,4,6,10,-4,1282,Alaska-Anchorage,2091,891,27,Travis Thompson makes a 3-point jump shot from 25 feet out.,made,FALSE,TRUE,Jump Shot,41.8,23.150000000000006,579737,Travis Thompson,NA,0,Alaska-Anchorage,Rice,13,NA,Travis Thompson,Christian Leckband,Brian McGill,DeVante Baisa,Jackson McTier,Kalidou Diouf,Van Green,Seth Gearhart,Max Guercy,Andrew Drone,Bishop Mency
2014-15,2014-11-29,1455032,115,1,1,Alaska-Anchorage,Rice,Seawolves,Owls,4,4,6,10,-4,1282,Alaska-Anchorage,2077,877,14,Travis Thompson misses a 3-point jump shot from 26 feet out.,missed,FALSE,TRUE,Jump Shot,45.7,21.349999999999994,579737,Travis Thompson,NA,0,Alaska-Anchorage,Rice,14,NA,Travis Thompson,Christian Leckband,Brian McGill,DeVante Baisa,Jackson McTier,Kalidou Diouf,Van Green,Seth Gearhart,Max Guercy,Andrew Drone,Bishop Mency
2014-15,2014-11-29,1455032,118,1,1,Alaska-Anchorage,Rice,Seawolves,Owls,4,4,6,10,-4,1582,Rice,2060,860,17,Marcus Jackson misses a jump shot from 10 feet out.,missed,FALSE,FALSE,Jump Shot,25.6,14.85,789576,Marcus Jackson,NA,0,Rice,Rice,15,NA,Travis Thompson,Christian Leckband,Brian McGill,DeVante Baisa,Jackson McTier,Kalidou Diouf,Van Green,Seth Gearhart,Max Guercy,Andrew Drone,Bishop Mency
2014-15,2014-11-29,1455032,118.5,1,1,Alaska-Anchorage,Rice,Seawolves,Owls,4,4,6,10,-4,1582,Rice,2059,859,1,Seth Gearhart misses free throw 1 of 1.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Rice,Alaska-Anchorage,15,NA,Travis Thompson,Christian Leckband,Brian McGill,DeVante Baisa,Jackson McTier,Kalidou Diouf,Van Green,Seth Gearhart,Max Guercy,Andrew Drone,Bishop Mency
2014-15,2014-11-29,1455032,119,1,1,Alaska-Anchorage,Rice,Seawolves,Owls,3,4,6,10,-4,1282,Alaska-Anchorage,2059,859,0,Seawolves take a 30-second timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Travis Thompson,Christian Leckband,Brian McGill,DeVante Baisa,Jackson McTier,Kalidou Diouf,Van Green,Seth Gearhart,Max Guercy,Andrew Drone,Bishop Mency
2014-15,2014-11-29,1455032,121,1,1,Alaska-Anchorage,Rice,Seawolves,Owls,3,4,8,10,-2,1282,Alaska-Anchorage,2058,858,1,Derrick Fain makes a jump shot from 7 feet out.,made,FALSE,FALSE,Jump Shot,28.8,11.25,716787,Derrick Fain,NA,0,Alaska-Anchorage,Rice,16,NA,Travis Thompson,Christian Leckband,Brian McGill,DeVante Baisa,Jackson McTier,Kalidou Diouf,Van Green,Seth Gearhart,Max Guercy,Andrew Drone,Bishop Mency
2014-15,2014-11-29,1455032,123,1,1,Alaska-Anchorage,Rice,Seawolves,Owls,3,4,8,10,-2,1582,Rice,2048,848,10,Bishop Mency misses a jump shot from 13 feet out.,missed,FALSE,FALSE,Jump Shot,19.6,16.75,846787,Bishop Mency,NA,0,Rice,Rice,17,NA,Travis Thompson,Christian Leckband,Brian McGill,DeVante Baisa,Jackson McTier,Kalidou Diouf,Van Green,Seth Gearhart,Max Guercy,Andrew Drone,Bishop Mency
2014-15,2014-11-29,1455032,124,1,1,Alaska-Anchorage,Rice,Seawolves,Owls,3,4,8,12,-4,1582,Rice,2042,842,6,Maurice Rivers makes a jump shot from 6 feet out.,made,FALSE,FALSE,Jump Shot,23.2,10.55,846790,Maurice Rivers,NA,0,Rice,Alaska-Anchorage,17,NA,Travis Thompson,Christian Leckband,Brian McGill,DeVante Baisa,Jackson McTier,Kalidou Diouf,Van Green,Seth Gearhart,Max Guercy,Andrew Drone,Bishop Mency
2014-15,2014-11-29,1455032,125,1,1,Alaska-Anchorage,Rice,Seawolves,Owls,3,4,8,12,-4,1282,Alaska-Anchorage,2027,827,15,Travis Parrish misses a jump shot from 12 feet out.,missed,FALSE,FALSE,Jump Shot,27,17.450000000000003,854114,Travis Parrish,NA,0,Alaska-Anchorage,Rice,18,NA,Travis Thompson,Christian Leckband,Brian McGill,DeVante Baisa,Jackson McTier,Kalidou Diouf,Van Green,Seth Gearhart,Max Guercy,Andrew Drone,Bishop Mency
2014-15,2014-11-29,1455032,137,1,1,Alaska-Anchorage,Rice,Seawolves,Owls,3,4,8,14,-6,1582,Rice,1957,757,70,Maurice Rivers makes a jump shot from 5 feet out.,made,FALSE,FALSE,Jump Shot,23.4,9.55,846790,Maurice Rivers,NA,0,Rice,Alaska-Anchorage,19,NA,Travis Thompson,Christian Leckband,Brian McGill,DeVante Baisa,Jackson McTier,Kalidou Diouf,Van Green,Seth Gearhart,Max Guercy,Andrew Drone,Bishop Mency
2014-15,2014-11-29,1455032,144,1,1,Alaska-Anchorage,Rice,Seawolves,Owls,3,4,8,16,-8,1582,Rice,1930,730,27,Maurice Rivers makes a jump shot from 6 feet out.,made,FALSE,FALSE,Jump Shot,21.9,9.95,846790,Maurice Rivers,NA,0,Rice,Alaska-Anchorage,20,NA,Travis Thompson,Christian Leckband,Brian McGill,DeVante Baisa,Jackson McTier,Kalidou Diouf,Van Green,Seth Gearhart,Max Guercy,Andrew Drone,Bishop Mency
2014-15,2014-11-29,1455032,150,1,1,Alaska-Anchorage,Rice,Seawolves,Owls,3,4,11,16,-5,1282,Alaska-Anchorage,1912,712,18,Derrick Fain makes a 3-point jump shot from 23 feet out.,made,FALSE,TRUE,Jump Shot,36.8,25.349999999999994,716787,Derrick Fain,NA,0,Alaska-Anchorage,Rice,21,NA,Travis Thompson,Christian Leckband,Brian McGill,DeVante Baisa,Jackson McTier,Kalidou Diouf,Van Green,Seth Gearhart,Max Guercy,Andrew Drone,Bishop Mency
2014-15,2014-11-29,1455032,152,1,1,Alaska-Anchorage,Rice,Seawolves,Owls,3,4,11,16,-5,NA,NA,1902,702,10,Official TV timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Travis Thompson,Christian Leckband,Brian McGill,DeVante Baisa,Jackson McTier,Kalidou Diouf,Van Green,Seth Gearhart,Max Guercy,Andrew Drone,Bishop Mency
2014-15,2014-11-29,1455032,153,1,1,Alaska-Anchorage,Rice,Seawolves,Owls,3,4,11,17,-6,1582,Rice,1902,702,0,Marcus Jackson makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Rice,Rice,22,NA,Travis Thompson,Christian Leckband,Brian McGill,DeVante Baisa,Jackson McTier,Kalidou Diouf,Van Green,Seth Gearhart,Max Guercy,Andrew Drone,Bishop Mency
2014-15,2014-11-29,1455032,154,1,1,Alaska-Anchorage,Rice,Seawolves,Owls,3,4,11,18,-7,1582,Rice,1902,702,0,Marcus Jackson makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Rice,Alaska-Anchorage,22,NA,Travis Thompson,Christian Leckband,Brian McGill,DeVante Baisa,Jackson McTier,Kalidou Diouf,Van Green,Seth Gearhart,Max Guercy,Andrew Drone,Bishop Mency
2014-15,2014-11-29,1455032,156.5,1,1,Alaska-Anchorage,Rice,Seawolves,Owls,3,4,11,18,-7,1582,Rice,1877,677,25,Maurice Rivers misses a jump shot from 18 feet out.,missed,FALSE,FALSE,Jump Shot,28,23.25,846790,Maurice Rivers,NA,0,Rice,Alaska-Anchorage,23,NA,Travis Thompson,Christian Leckband,Brian McGill,DeVante Baisa,Jackson McTier,Kalidou Diouf,Van Green,Seth Gearhart,Max Guercy,Andrew Drone,Bishop Mency
2014-15,2014-11-29,1455032,159,1,1,Alaska-Anchorage,Rice,Seawolves,Owls,3,4,11,18,-7,1282,Alaska-Anchorage,1877,677,0,Kevin Bowman misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,47.5,10.450000000000003,854115,Kevin Bowman,NA,0,Alaska-Anchorage,Rice,24,NA,Travis Thompson,Christian Leckband,Brian McGill,DeVante Baisa,Jackson McTier,Kalidou Diouf,Van Green,Seth Gearhart,Max Guercy,Andrew Drone,Bishop Mency
2014-15,2014-11-29,1455032,161,1,1,Alaska-Anchorage,Rice,Seawolves,Owls,3,4,11,18,-7,1282,Alaska-Anchorage,1871,671,6,Personal foul committed by Travis Parrish.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Rice,Rice,25,NA,Travis Thompson,Christian Leckband,Brian McGill,DeVante Baisa,Jackson McTier,Kalidou Diouf,Van Green,Seth Gearhart,Max Guercy,Andrew Drone,Bishop Mency
2014-15,2014-11-29,1455032,164,1,1,Alaska-Anchorage,Rice,Seawolves,Owls,3,4,11,21,-10,1582,Rice,1860,660,11,Van Green makes a 3-point jump shot from 24 feet out.,made,FALSE,TRUE,Jump Shot,47.2,15.55,556583,Van Green,NA,0,Rice,Alaska-Anchorage,25,NA,Travis Thompson,Christian Leckband,Brian McGill,DeVante Baisa,Jackson McTier,Kalidou Diouf,Van Green,Seth Gearhart,Max Guercy,Andrew Drone,Bishop Mency
2014-15,2014-11-29,1455032,167,1,1,Alaska-Anchorage,Rice,Seawolves,Owls,3,4,11,21,-10,1282,Alaska-Anchorage,1848,648,12,Brian McGill misses free throw 1 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Alaska-Anchorage,Alaska-Anchorage,26,NA,Travis Thompson,Christian Leckband,Brian McGill,DeVante Baisa,Jackson McTier,Kalidou Diouf,Van Green,Seth Gearhart,Max Guercy,Andrew Drone,Bishop Mency
2014-15,2014-11-29,1455032,168,1,1,Alaska-Anchorage,Rice,Seawolves,Owls,3,4,12,21,-9,1282,Alaska-Anchorage,1848,648,0,Brian McGill makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Alaska-Anchorage,Rice,26,NA,Travis Thompson,Christian Leckband,Brian McGill,DeVante Baisa,Jackson McTier,Kalidou Diouf,Van Green,Seth Gearhart,Max Guercy,Andrew Drone,Bishop Mency
2014-15,2014-11-29,1455032,176,1,1,Alaska-Anchorage,Rice,Seawolves,Owls,3,4,12,21,-9,1582,Rice,1824,624,24,Max Guercy misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,30.9,28.65,692121,Max Guercy,NA,0,Rice,Alaska-Anchorage,27,NA,Travis Thompson,Christian Leckband,Brian McGill,DeVante Baisa,Jackson McTier,Kalidou Diouf,Van Green,Seth Gearhart,Max Guercy,Andrew Drone,Bishop Mency
