season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4,away_5
2019-20,2020-02-10,2191139,1,0,1,Texas,Baylor,Longhorns,Bears,4,4,0,0,0,1313,Baylor,NA,NA,NA,Starting Lineup - MaCio Teague,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Andrew Jones,Matt Coleman III,Jericho Sims,Courtney Ramey,Kamaka Hepa,MaCio Teague,Mark Vital,Davion Mitchell,Freddie Gillespie,Jared Butler
2019-20,2020-02-10,2191139,1,0,1,Texas,Baylor,Longhorns,Bears,4,4,0,0,0,1651,Texas,NA,NA,NA,Starting Lineup - Andrew Jones,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Andrew Jones,Matt Coleman III,Jericho Sims,Courtney Ramey,Kamaka Hepa,MaCio Teague,Mark Vital,Davion Mitchell,Freddie Gillespie,Jared Butler
2019-20,2020-02-10,2191139,1,0,1,Texas,Baylor,Longhorns,Bears,4,4,0,0,0,1313,Baylor,NA,NA,NA,Starting Lineup - Mark Vital,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Andrew Jones,Matt Coleman III,Jericho Sims,Courtney Ramey,Kamaka Hepa,MaCio Teague,Mark Vital,Davion Mitchell,Freddie Gillespie,Jared Butler
2019-20,2020-02-10,2191139,1,0,1,Texas,Baylor,Longhorns,Bears,4,4,0,0,0,1313,Baylor,NA,NA,NA,Starting Lineup - Davion Mitchell,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Andrew Jones,Matt Coleman III,Jericho Sims,Courtney Ramey,Kamaka Hepa,MaCio Teague,Mark Vital,Davion Mitchell,Freddie Gillespie,Jared Butler
2019-20,2020-02-10,2191139,1,0,1,Texas,Baylor,Longhorns,Bears,4,4,0,0,0,1651,Texas,NA,NA,NA,Starting Lineup - Matt Coleman III,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Andrew Jones,Matt Coleman III,Jericho Sims,Courtney Ramey,Kamaka Hepa,MaCio Teague,Mark Vital,Davion Mitchell,Freddie Gillespie,Jared Butler
2019-20,2020-02-10,2191139,1,0,1,Texas,Baylor,Longhorns,Bears,4,4,0,0,0,1651,Texas,NA,NA,NA,Starting Lineup - Jericho Sims,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Andrew Jones,Matt Coleman III,Jericho Sims,Courtney Ramey,Kamaka Hepa,MaCio Teague,Mark Vital,Davion Mitchell,Freddie Gillespie,Jared Butler
2019-20,2020-02-10,2191139,1,0,1,Texas,Baylor,Longhorns,Bears,4,4,0,0,0,1313,Baylor,NA,NA,NA,Starting Lineup - Freddie Gillespie,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Andrew Jones,Matt Coleman III,Jericho Sims,Courtney Ramey,Kamaka Hepa,MaCio Teague,Mark Vital,Davion Mitchell,Freddie Gillespie,Jared Butler
2019-20,2020-02-10,2191139,1,0,1,Texas,Baylor,Longhorns,Bears,4,4,0,0,0,1313,Baylor,NA,NA,NA,Starting Lineup - Jared Butler,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Andrew Jones,Matt Coleman III,Jericho Sims,Courtney Ramey,Kamaka Hepa,MaCio Teague,Mark Vital,Davion Mitchell,Freddie Gillespie,Jared Butler
2019-20,2020-02-10,2191139,1,0,1,Texas,Baylor,Longhorns,Bears,4,4,0,0,0,1651,Texas,NA,NA,NA,Starting Lineup - Courtney Ramey,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Andrew Jones,Matt Coleman III,Jericho Sims,Courtney Ramey,Kamaka Hepa,MaCio Teague,Mark Vital,Davion Mitchell,Freddie Gillespie,Jared Butler
2019-20,2020-02-10,2191139,1,0,1,Texas,Baylor,Longhorns,Bears,4,4,0,0,0,1651,Texas,NA,NA,NA,Starting Lineup - Kamaka Hepa,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Andrew Jones,Matt Coleman III,Jericho Sims,Courtney Ramey,Kamaka Hepa,MaCio Teague,Mark Vital,Davion Mitchell,Freddie Gillespie,Jared Butler
