season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4
2019-20,2020-02-08,2170015,1,0,1,Air Force,San Diego State,Falcons,Aztecs,4,4,0,0,0,1592,San Diego State,NA,NA,NA,Starting Lineup - Malachi Flynn,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Caleb Morris,Sid Tomes,Lavelle Scottie,Ryan Swan,Chris Joyce,Malachi Flynn,Yanni Wetzell,Jordan Schakel,Matt Mitchell
2019-20,2020-02-08,2170015,1,0,1,Air Force,San Diego State,Falcons,Aztecs,4,4,0,0,0,1280,Air Force,NA,NA,NA,Starting Lineup - Caleb Morris,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Caleb Morris,Sid Tomes,Lavelle Scottie,Ryan Swan,Chris Joyce,Malachi Flynn,Yanni Wetzell,Jordan Schakel,Matt Mitchell
2019-20,2020-02-08,2170015,1,0,1,Air Force,San Diego State,Falcons,Aztecs,4,4,0,0,0,1280,Air Force,NA,NA,NA,Starting Lineup - Sid Tomes,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Caleb Morris,Sid Tomes,Lavelle Scottie,Ryan Swan,Chris Joyce,Malachi Flynn,Yanni Wetzell,Jordan Schakel,Matt Mitchell
2019-20,2020-02-08,2170015,1,0,1,Air Force,San Diego State,Falcons,Aztecs,4,4,0,0,0,1280,Air Force,NA,NA,NA,Starting Lineup - Lavelle Scottie,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Caleb Morris,Sid Tomes,Lavelle Scottie,Ryan Swan,Chris Joyce,Malachi Flynn,Yanni Wetzell,Jordan Schakel,Matt Mitchell
2019-20,2020-02-08,2170015,1,0,1,Air Force,San Diego State,Falcons,Aztecs,4,4,0,0,0,1280,Air Force,NA,NA,NA,Starting Lineup - Ryan Swan,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Caleb Morris,Sid Tomes,Lavelle Scottie,Ryan Swan,Chris Joyce,Malachi Flynn,Yanni Wetzell,Jordan Schakel,Matt Mitchell
2019-20,2020-02-08,2170015,1,0,1,Air Force,San Diego State,Falcons,Aztecs,4,4,0,0,0,1592,San Diego State,NA,NA,NA,Starting Lineup - Yanni Wetzell,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Caleb Morris,Sid Tomes,Lavelle Scottie,Ryan Swan,Chris Joyce,Malachi Flynn,Yanni Wetzell,Jordan Schakel,Matt Mitchell
2019-20,2020-02-08,2170015,1,0,1,Air Force,San Diego State,Falcons,Aztecs,4,4,0,0,0,1592,San Diego State,NA,NA,NA,Starting Lineup - Jordan Schakel,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Caleb Morris,Sid Tomes,Lavelle Scottie,Ryan Swan,Chris Joyce,Malachi Flynn,Yanni Wetzell,Jordan Schakel,Matt Mitchell
2019-20,2020-02-08,2170015,1,0,1,Air Force,San Diego State,Falcons,Aztecs,4,4,0,0,0,1280,Air Force,NA,NA,NA,Starting Lineup - Chris Joyce,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Caleb Morris,Sid Tomes,Lavelle Scottie,Ryan Swan,Chris Joyce,Malachi Flynn,Yanni Wetzell,Jordan Schakel,Matt Mitchell
2019-20,2020-02-08,2170015,1,0,1,Air Force,San Diego State,Falcons,Aztecs,4,4,0,0,0,1592,San Diego State,NA,NA,NA,Starting Lineup - Matt Mitchell,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Caleb Morris,Sid Tomes,Lavelle Scottie,Ryan Swan,Chris Joyce,Malachi Flynn,Yanni Wetzell,Jordan Schakel,Matt Mitchell
2019-20,2020-02-08,2170015,2,0,1,Air Force,San Diego State,Falcons,Aztecs,4,4,0,0,0,NA,NA,2400,1200,NA,Start of the 1st Half,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,San Diego State,1,NA,Caleb Morris,Sid Tomes,Lavelle Scottie,Ryan Swan,Chris Joyce,Malachi Flynn,Yanni Wetzell,Jordan Schakel,Matt Mitchell
2019-20,2020-02-08,2170015,4,0,1,Air Force,San Diego State,Falcons,Aztecs,4,4,0,2,-2,1592,San Diego State,2387,1187,13,Yanni Wetzell makes a hook shot from 6 feet out. Malachi Flynn with the assist.,made,FALSE,FALSE,Hook Shot,25.4,11.65,965876,Yanni Wetzell,Malachi Flynn,0,San Diego State,Air Force,1,NA,Caleb Morris,Sid Tomes,Lavelle Scottie,Ryan Swan,Chris Joyce,Malachi Flynn,Yanni Wetzell,Jordan Schakel,Matt Mitchell
2019-20,2020-02-08,2170015,5,0,1,Air Force,San Diego State,Falcons,Aztecs,4,4,3,2,1,1280,Air Force,2364,1164,23,Ryan Swan makes a 3-point jump shot from 24 feet out. Lavelle Scottie with the assist.,made,FALSE,TRUE,Jump Shot,25.3,29.450000000000003,951196,Ryan Swan,Lavelle Scottie,0,Air Force,San Diego State,2,NA,Caleb Morris,Sid Tomes,Lavelle Scottie,Ryan Swan,Chris Joyce,Malachi Flynn,Yanni Wetzell,Jordan Schakel,Matt Mitchell
2019-20,2020-02-08,2170015,6,0,1,Air Force,San Diego State,Falcons,Aztecs,4,4,3,2,1,1592,San Diego State,2352,1152,12,Chris Joyce steals the ball from KJ Feagin.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,San Diego State,Air Force,3,NA,Caleb Morris,Sid Tomes,Lavelle Scottie,Ryan Swan,Chris Joyce,Malachi Flynn,Yanni Wetzell,Jordan Schakel,Matt Mitchell
2019-20,2020-02-08,2170015,7,0,1,Air Force,San Diego State,Falcons,Aztecs,4,4,5,2,3,1280,Air Force,2345,1145,7,Chris Joyce makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,1078676,Chris Joyce,NA,0,Air Force,San Diego State,4,NA,Caleb Morris,Sid Tomes,Lavelle Scottie,Ryan Swan,Chris Joyce,Malachi Flynn,Yanni Wetzell,Jordan Schakel,Matt Mitchell
2019-20,2020-02-08,2170015,9,0,1,Air Force,San Diego State,Falcons,Aztecs,4,4,5,2,3,1280,Air Force,2324,1124,21,Shooting foul committed by Ryan Swan.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,San Diego State,San Diego State,5,NA,Caleb Morris,Sid Tomes,Lavelle Scottie,Ryan Swan,Chris Joyce,Malachi Flynn,Yanni Wetzell,Jordan Schakel,Matt Mitchell
2019-20,2020-02-08,2170015,10,0,1,Air Force,San Diego State,Falcons,Aztecs,4,4,5,3,2,1592,San Diego State,2324,1124,0,Malachi Flynn makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,San Diego State,San Diego State,5,NA,Caleb Morris,Sid Tomes,Lavelle Scottie,Ryan Swan,Chris Joyce,Malachi Flynn,Yanni Wetzell,Jordan Schakel,Matt Mitchell
2019-20,2020-02-08,2170015,11,0,1,Air Force,San Diego State,Falcons,Aztecs,4,4,5,4,1,1592,San Diego State,2324,1124,0,Malachi Flynn makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,San Diego State,Air Force,5,NA,Caleb Morris,Sid Tomes,Lavelle Scottie,Ryan Swan,Chris Joyce,Malachi Flynn,Yanni Wetzell,Jordan Schakel,Matt Mitchell
2019-20,2020-02-08,2170015,14,0,1,Air Force,San Diego State,Falcons,Aztecs,4,4,5,4,1,1592,San Diego State,2309,1109,15,Personal foul committed by Matt Mitchell.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Air Force,Air Force,6,NA,Caleb Morris,Sid Tomes,Lavelle Scottie,Ryan Swan,Chris Joyce,Malachi Flynn,Yanni Wetzell,Jordan Schakel,Matt Mitchell
2019-20,2020-02-08,2170015,16,0,1,Air Force,San Diego State,Falcons,Aztecs,4,4,7,4,3,1280,Air Force,2304,1104,5,Lavelle Scottie makes a jump shot from 16 feet out. Chris Joyce with the assist.,made,FALSE,FALSE,Jump Shot,30.7,20.25,951157,Lavelle Scottie,Chris Joyce,0,Air Force,San Diego State,6,NA,Caleb Morris,Sid Tomes,Lavelle Scottie,Ryan Swan,Chris Joyce,Malachi Flynn,Yanni Wetzell,Jordan Schakel,Matt Mitchell
2019-20,2020-02-08,2170015,17,0,1,Air Force,San Diego State,Falcons,Aztecs,4,4,7,7,0,1592,San Diego State,2291,1091,13,Jordan Schakel makes a 3-point jump shot from 24 feet out. Malachi Flynn with the assist.,made,FALSE,TRUE,Jump Shot,5.399999999999999,19.75,1062275,Jordan Schakel,Malachi Flynn,0,San Diego State,Air Force,7,NA,Caleb Morris,Sid Tomes,Lavelle Scottie,Ryan Swan,Chris Joyce,Malachi Flynn,Yanni Wetzell,Jordan Schakel,Matt Mitchell
