season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4,away_5
2018-19,2018-11-28,2087047,1,0,1,Florida State,Purdue,Seminoles,Boilermakers,4,4,0,0,0,1410,Florida State,NA,NA,NA,Starting Lineup - Trent Forrest,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Trent Forrest,Christ Koumadje,M.J. Walker,PJ Savoy,Terance Mann,Matt Haarms,Grady Eifert,Nojel Eastern,Ryan Cline,Carsen Edwards
2018-19,2018-11-28,2087047,1,0,1,Florida State,Purdue,Seminoles,Boilermakers,4,4,0,0,0,1577,Purdue,NA,NA,NA,Starting Lineup - Matt Haarms,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Trent Forrest,Christ Koumadje,M.J. Walker,PJ Savoy,Terance Mann,Matt Haarms,Grady Eifert,Nojel Eastern,Ryan Cline,Carsen Edwards
2018-19,2018-11-28,2087047,1,0,1,Florida State,Purdue,Seminoles,Boilermakers,4,4,0,0,0,1577,Purdue,NA,NA,NA,Starting Lineup - Grady Eifert,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Trent Forrest,Christ Koumadje,M.J. Walker,PJ Savoy,Terance Mann,Matt Haarms,Grady Eifert,Nojel Eastern,Ryan Cline,Carsen Edwards
2018-19,2018-11-28,2087047,1,0,1,Florida State,Purdue,Seminoles,Boilermakers,4,4,0,0,0,1410,Florida State,NA,NA,NA,Starting Lineup - Christ Koumadje,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Trent Forrest,Christ Koumadje,M.J. Walker,PJ Savoy,Terance Mann,Matt Haarms,Grady Eifert,Nojel Eastern,Ryan Cline,Carsen Edwards
2018-19,2018-11-28,2087047,1,0,1,Florida State,Purdue,Seminoles,Boilermakers,4,4,0,0,0,1410,Florida State,NA,NA,NA,Starting Lineup - M.J. Walker,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Trent Forrest,Christ Koumadje,M.J. Walker,PJ Savoy,Terance Mann,Matt Haarms,Grady Eifert,Nojel Eastern,Ryan Cline,Carsen Edwards
2018-19,2018-11-28,2087047,1,0,1,Florida State,Purdue,Seminoles,Boilermakers,4,4,0,0,0,1577,Purdue,NA,NA,NA,Starting Lineup - Nojel Eastern,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Trent Forrest,Christ Koumadje,M.J. Walker,PJ Savoy,Terance Mann,Matt Haarms,Grady Eifert,Nojel Eastern,Ryan Cline,Carsen Edwards
2018-19,2018-11-28,2087047,1,0,1,Florida State,Purdue,Seminoles,Boilermakers,4,4,0,0,0,1577,Purdue,NA,NA,NA,Starting Lineup - Ryan Cline,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Trent Forrest,Christ Koumadje,M.J. Walker,PJ Savoy,Terance Mann,Matt Haarms,Grady Eifert,Nojel Eastern,Ryan Cline,Carsen Edwards
2018-19,2018-11-28,2087047,1,0,1,Florida State,Purdue,Seminoles,Boilermakers,4,4,0,0,0,1410,Florida State,NA,NA,NA,Starting Lineup - PJ Savoy,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Trent Forrest,Christ Koumadje,M.J. Walker,PJ Savoy,Terance Mann,Matt Haarms,Grady Eifert,Nojel Eastern,Ryan Cline,Carsen Edwards
2018-19,2018-11-28,2087047,1,0,1,Florida State,Purdue,Seminoles,Boilermakers,4,4,0,0,0,1410,Florida State,NA,NA,NA,Starting Lineup - Terance Mann,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Trent Forrest,Christ Koumadje,M.J. Walker,PJ Savoy,Terance Mann,Matt Haarms,Grady Eifert,Nojel Eastern,Ryan Cline,Carsen Edwards
2018-19,2018-11-28,2087047,1,0,1,Florida State,Purdue,Seminoles,Boilermakers,4,4,0,0,0,1577,Purdue,NA,NA,NA,Starting Lineup - Carsen Edwards,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Trent Forrest,Christ Koumadje,M.J. Walker,PJ Savoy,Terance Mann,Matt Haarms,Grady Eifert,Nojel Eastern,Ryan Cline,Carsen Edwards
2018-19,2018-11-28,2087047,2,0,1,Florida State,Purdue,Seminoles,Boilermakers,4,4,0,0,0,NA,NA,2400,1200,NA,Start of the 1st Half,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,Purdue,1,NA,Trent Forrest,Christ Koumadje,M.J. Walker,PJ Savoy,Terance Mann,Matt Haarms,Grady Eifert,Nojel Eastern,Ryan Cline,Carsen Edwards
2018-19,2018-11-28,2087047,3,0,1,Florida State,Purdue,Seminoles,Boilermakers,4,4,0,0,0,1577,Purdue,2385,1185,15,Offensive foul committed by Matt Haarms.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Purdue,Purdue,1,NA,Trent Forrest,Christ Koumadje,M.J. Walker,PJ Savoy,Terance Mann,Matt Haarms,Grady Eifert,Nojel Eastern,Ryan Cline,Carsen Edwards
2018-19,2018-11-28,2087047,4,0,1,Florida State,Purdue,Seminoles,Boilermakers,4,4,0,0,0,1577,Purdue,2385,1185,0,Matt Haarms with a turnover,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Purdue,Florida State,1,NA,Trent Forrest,Christ Koumadje,M.J. Walker,PJ Savoy,Terance Mann,Matt Haarms,Grady Eifert,Nojel Eastern,Ryan Cline,Carsen Edwards
