season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4,away_5
2023-24,2024-01-02,2590344,1,0,1,Auburn,Penn,Tigers,Quakers,4,4,0,0,0,1299,Auburn,NA,NA,NA,Starting Lineup - Denver Jones,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Denver Jones,Johni Broome,Jaylin Williams,Chris Moore,Aden Holloway,Nick Spinoso,Andrew Laczkowski,Tyler Perkins,George Smith,Sam Brown
2023-24,2024-01-02,2590344,1,0,1,Auburn,Penn,Tigers,Quakers,4,4,0,0,0,1568,Penn,NA,NA,NA,Starting Lineup - Nick Spinoso,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Denver Jones,Johni Broome,Jaylin Williams,Chris Moore,Aden Holloway,Nick Spinoso,Andrew Laczkowski,Tyler Perkins,George Smith,Sam Brown
2023-24,2024-01-02,2590344,1,0,1,Auburn,Penn,Tigers,Quakers,4,4,0,0,0,1299,Auburn,NA,NA,NA,Starting Lineup - Johni Broome,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Denver Jones,Johni Broome,Jaylin Williams,Chris Moore,Aden Holloway,Nick Spinoso,Andrew Laczkowski,Tyler Perkins,George Smith,Sam Brown
2023-24,2024-01-02,2590344,1,0,1,Auburn,Penn,Tigers,Quakers,4,4,0,0,0,1568,Penn,NA,NA,NA,Starting Lineup - Andrew Laczkowski,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Denver Jones,Johni Broome,Jaylin Williams,Chris Moore,Aden Holloway,Nick Spinoso,Andrew Laczkowski,Tyler Perkins,George Smith,Sam Brown
2023-24,2024-01-02,2590344,1,0,1,Auburn,Penn,Tigers,Quakers,4,4,0,0,0,1568,Penn,NA,NA,NA,Starting Lineup - Tyler Perkins,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Denver Jones,Johni Broome,Jaylin Williams,Chris Moore,Aden Holloway,Nick Spinoso,Andrew Laczkowski,Tyler Perkins,George Smith,Sam Brown
2023-24,2024-01-02,2590344,1,0,1,Auburn,Penn,Tigers,Quakers,4,4,0,0,0,1568,Penn,NA,NA,NA,Starting Lineup - George Smith,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Denver Jones,Johni Broome,Jaylin Williams,Chris Moore,Aden Holloway,Nick Spinoso,Andrew Laczkowski,Tyler Perkins,George Smith,Sam Brown
2023-24,2024-01-02,2590344,1,0,1,Auburn,Penn,Tigers,Quakers,4,4,0,0,0,1299,Auburn,NA,NA,NA,Starting Lineup - Jaylin Williams,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Denver Jones,Johni Broome,Jaylin Williams,Chris Moore,Aden Holloway,Nick Spinoso,Andrew Laczkowski,Tyler Perkins,George Smith,Sam Brown
2023-24,2024-01-02,2590344,1,0,1,Auburn,Penn,Tigers,Quakers,4,4,0,0,0,1299,Auburn,NA,NA,NA,Starting Lineup - Chris Moore,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Denver Jones,Johni Broome,Jaylin Williams,Chris Moore,Aden Holloway,Nick Spinoso,Andrew Laczkowski,Tyler Perkins,George Smith,Sam Brown
2023-24,2024-01-02,2590344,1,0,1,Auburn,Penn,Tigers,Quakers,4,4,0,0,0,1568,Penn,NA,NA,NA,Starting Lineup - Sam Brown,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Denver Jones,Johni Broome,Jaylin Williams,Chris Moore,Aden Holloway,Nick Spinoso,Andrew Laczkowski,Tyler Perkins,George Smith,Sam Brown
2023-24,2024-01-02,2590344,1,0,1,Auburn,Penn,Tigers,Quakers,4,4,0,0,0,1299,Auburn,NA,NA,NA,Starting Lineup - Aden Holloway,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Denver Jones,Johni Broome,Jaylin Williams,Chris Moore,Aden Holloway,Nick Spinoso,Andrew Laczkowski,Tyler Perkins,George Smith,Sam Brown
2023-24,2024-01-02,2590344,2,0,1,Auburn,Penn,Tigers,Quakers,4,4,0,0,0,NA,NA,2400,1200,NA,Start of the 1st Half,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,Penn,1,NA,Denver Jones,Johni Broome,Jaylin Williams,Chris Moore,Aden Holloway,Nick Spinoso,Andrew Laczkowski,Tyler Perkins,George Smith,Sam Brown
2023-24,2024-01-02,2590344,3,0,1,Auburn,Penn,Tigers,Quakers,4,4,0,0,0,1568,Penn,2382,1182,18,Tyler Perkins misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,1464106,Tyler Perkins,NA,0,Penn,Penn,1,NA,Denver Jones,Johni Broome,Jaylin Williams,Chris Moore,Aden Holloway,Nick Spinoso,Andrew Laczkowski,Tyler Perkins,George Smith,Sam Brown
2023-24,2024-01-02,2590344,4,0,1,Auburn,Penn,Tigers,Quakers,4,4,0,0,0,1299,Auburn,2382,1182,0,Johni Broome with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Penn,Auburn,1,NA,Denver Jones,Johni Broome,Jaylin Williams,Chris Moore,Aden Holloway,Nick Spinoso,Andrew Laczkowski,Tyler Perkins,George Smith,Sam Brown
2023-24,2024-01-02,2590344,5,0,1,Auburn,Penn,Tigers,Quakers,4,4,3,0,3,1299,Auburn,2359,1159,23,Denver Jones makes a 3-point jump shot from 24 feet out. Aden Holloway with the assist.,made,FALSE,TRUE,Jump Shot,17.9,28.450000000000003,1323840,Denver Jones,Aden Holloway,0,Auburn,Penn,2,NA,Denver Jones,Johni Broome,Jaylin Williams,Chris Moore,Aden Holloway,Nick Spinoso,Andrew Laczkowski,Tyler Perkins,George Smith,Sam Brown
2023-24,2024-01-02,2590344,6,0,1,Auburn,Penn,Tigers,Quakers,4,4,3,0,3,1568,Penn,2326,1126,33,Johni Broome blocks a Nick Spinoso hook shot from 3 feet out.,missed,FALSE,FALSE,Hook Shot,22.7,7.15,1325145,Nick Spinoso,NA,0,Penn,Penn,3,NA,Denver Jones,Johni Broome,Jaylin Williams,Chris Moore,Aden Holloway,Nick Spinoso,Andrew Laczkowski,Tyler Perkins,George Smith,Sam Brown
