season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4,away_5
2015-16,2015-12-30,1587291,1,0,1,Virginia,Oakland,Cavaliers,Golden Grizzlies,4,4,0,0,0,1677,Virginia,NA,NA,NA,Starting Lineup - Malcolm Brogdon,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Malcolm Brogdon,Anthony Gill,London Perrantes,Darius Thompson,Isaiah Wilkins,Percy Gibson,Sherron Dorsey-Walker,Jalen Hayes,Kahlil Felder,Martez Walker
2015-16,2015-12-30,1587291,1,0,1,Virginia,Oakland,Cavaliers,Golden Grizzlies,4,4,0,0,0,1555,Oakland,NA,NA,NA,Starting Lineup - Percy Gibson,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Malcolm Brogdon,Anthony Gill,London Perrantes,Darius Thompson,Isaiah Wilkins,Percy Gibson,Sherron Dorsey-Walker,Jalen Hayes,Kahlil Felder,Martez Walker
2015-16,2015-12-30,1587291,1,0,1,Virginia,Oakland,Cavaliers,Golden Grizzlies,4,4,0,0,0,1677,Virginia,NA,NA,NA,Starting Lineup - Anthony Gill,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Malcolm Brogdon,Anthony Gill,London Perrantes,Darius Thompson,Isaiah Wilkins,Percy Gibson,Sherron Dorsey-Walker,Jalen Hayes,Kahlil Felder,Martez Walker
2015-16,2015-12-30,1587291,1,0,1,Virginia,Oakland,Cavaliers,Golden Grizzlies,4,4,0,0,0,1555,Oakland,NA,NA,NA,Starting Lineup - Sherron Dorsey-Walker,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Malcolm Brogdon,Anthony Gill,London Perrantes,Darius Thompson,Isaiah Wilkins,Percy Gibson,Sherron Dorsey-Walker,Jalen Hayes,Kahlil Felder,Martez Walker
2015-16,2015-12-30,1587291,1,0,1,Virginia,Oakland,Cavaliers,Golden Grizzlies,4,4,0,0,0,1677,Virginia,NA,NA,NA,Starting Lineup - London Perrantes,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Malcolm Brogdon,Anthony Gill,London Perrantes,Darius Thompson,Isaiah Wilkins,Percy Gibson,Sherron Dorsey-Walker,Jalen Hayes,Kahlil Felder,Martez Walker
2015-16,2015-12-30,1587291,1,0,1,Virginia,Oakland,Cavaliers,Golden Grizzlies,4,4,0,0,0,1677,Virginia,NA,NA,NA,Starting Lineup - Darius Thompson,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Malcolm Brogdon,Anthony Gill,London Perrantes,Darius Thompson,Isaiah Wilkins,Percy Gibson,Sherron Dorsey-Walker,Jalen Hayes,Kahlil Felder,Martez Walker
2015-16,2015-12-30,1587291,1,0,1,Virginia,Oakland,Cavaliers,Golden Grizzlies,4,4,0,0,0,1555,Oakland,NA,NA,NA,Starting Lineup - Jalen Hayes,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Malcolm Brogdon,Anthony Gill,London Perrantes,Darius Thompson,Isaiah Wilkins,Percy Gibson,Sherron Dorsey-Walker,Jalen Hayes,Kahlil Felder,Martez Walker
2015-16,2015-12-30,1587291,1,0,1,Virginia,Oakland,Cavaliers,Golden Grizzlies,4,4,0,0,0,1555,Oakland,NA,NA,NA,Starting Lineup - Kahlil Felder,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Malcolm Brogdon,Anthony Gill,London Perrantes,Darius Thompson,Isaiah Wilkins,Percy Gibson,Sherron Dorsey-Walker,Jalen Hayes,Kahlil Felder,Martez Walker
2015-16,2015-12-30,1587291,1,0,1,Virginia,Oakland,Cavaliers,Golden Grizzlies,4,4,0,0,0,1555,Oakland,NA,NA,NA,Starting Lineup - Martez Walker,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Malcolm Brogdon,Anthony Gill,London Perrantes,Darius Thompson,Isaiah Wilkins,Percy Gibson,Sherron Dorsey-Walker,Jalen Hayes,Kahlil Felder,Martez Walker
2015-16,2015-12-30,1587291,1,0,1,Virginia,Oakland,Cavaliers,Golden Grizzlies,4,4,0,0,0,1677,Virginia,NA,NA,NA,Starting Lineup - Isaiah Wilkins,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Malcolm Brogdon,Anthony Gill,London Perrantes,Darius Thompson,Isaiah Wilkins,Percy Gibson,Sherron Dorsey-Walker,Jalen Hayes,Kahlil Felder,Martez Walker
