season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4,away_5,away_6,away_7,away_8,away_9,away_10
2015-16,2015-11-29,1589164,166,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,15,0,5190,Texas-Permian Basin,1896,696,0,Substitution: Mario Fleurima in for Gary Akbar.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,A.J. Cockrell,Austin Karrer,J.R. Harris,Ryan Bowie,George Matthews,Johnnie Lacy,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,166,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,15,0,5190,Texas-Permian Basin,1896,696,0,Substitution: Mario Fleurima in for Gary Akbar.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,A.J. Cockrell,Austin Karrer,J.R. Harris,Ryan Bowie,George Matthews,Johnnie Lacy,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,166,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,15,0,5190,Texas-Permian Basin,1896,696,0,Substitution: Mario Fleurima in for Gary Akbar.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,A.J. Cockrell,Austin Karrer,J.R. Harris,Ryan Bowie,George Matthews,Johnnie Lacy,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,167,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,15,0,5190,Texas-Permian Basin,1896,696,0,Substitution: Aiden Saunders in for Codye Hatcher.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Sub already in game,A.J. Cockrell,Austin Karrer,J.R. Harris,Ryan Bowie,George Matthews,Johnnie Lacy,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,167,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,15,0,5190,Texas-Permian Basin,1896,696,0,Substitution: Aiden Saunders in for Codye Hatcher.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Sub already in game,A.J. Cockrell,Austin Karrer,J.R. Harris,Ryan Bowie,George Matthews,Johnnie Lacy,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,168,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,15,0,5190,Texas-Permian Basin,1896,696,0,Substitution: Billy Dee Williams in for Johnnie Lacy.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,A.J. Cockrell,Austin Karrer,J.R. Harris,Ryan Bowie,George Matthews,Billy Dee Williams,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,168,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,15,0,5190,Texas-Permian Basin,1896,696,0,Substitution: Billy Dee Williams in for Johnnie Lacy.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,A.J. Cockrell,Austin Karrer,J.R. Harris,Ryan Bowie,George Matthews,Billy Dee Williams,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,168,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,15,0,5190,Texas-Permian Basin,1896,696,0,Substitution: Billy Dee Williams in for Johnnie Lacy.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,A.J. Cockrell,Austin Karrer,J.R. Harris,Ryan Bowie,George Matthews,Billy Dee Williams,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,168,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,15,0,5190,Texas-Permian Basin,1896,696,0,Substitution: Billy Dee Williams in for Johnnie Lacy.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,A.J. Cockrell,Austin Karrer,J.R. Harris,Ryan Bowie,George Matthews,Billy Dee Williams,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,169,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,15,0,1650,UTSA,1896,696,0,Substitution: Nick Billingsley in for Ryan Bowie.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,A.J. Cockrell,Austin Karrer,J.R. Harris,Nick Billingsley,George Matthews,Billy Dee Williams,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,170,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,15,0,1650,UTSA,1896,696,0,Substitution: Gino Littles in for Austin Karrer.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,A.J. Cockrell,Gino Littles,J.R. Harris,Nick Billingsley,George Matthews,Billy Dee Williams,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,178,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,15,0,1650,UTSA,1882,682,14,J.R. Harris misses a jump shot from 7 feet out.,missed,FALSE,FALSE,Jump Shot,21.7,10.950000000000003,896000,J.R. Harris,NA,0,UTSA,Texas-Permian Basin,63,NA,A.J. Cockrell,Gino Littles,J.R. Harris,Nick Billingsley,George Matthews,Billy Dee Williams,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,181,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,18,-3,5190,Texas-Permian Basin,1874,674,8,Malcolm Hill-Bey makes a 3-point jump shot from 25 feet out.,made,FALSE,TRUE,Jump Shot,46,18.25,897101,Malcolm Hill-Bey,NA,0,Texas-Permian Basin,UTSA,64,NA,A.J. Cockrell,Gino Littles,J.R. Harris,Nick Billingsley,George Matthews,Billy Dee Williams,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,181,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,18,-3,5190,Texas-Permian Basin,1874,674,0,Malcolm Hill-Bey makes a 3-point jump shot from 25 feet out.,made,FALSE,TRUE,Jump Shot,46,18.25,897101,Malcolm Hill-Bey,NA,0,Texas-Permian Basin,UTSA,65,NA,A.J. Cockrell,Gino Littles,J.R. Harris,Nick Billingsley,George Matthews,Billy Dee Williams,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,181,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,18,-3,5190,Texas-Permian Basin,1874,674,0,Malcolm Hill-Bey makes a 3-point jump shot from 25 feet out.,made,FALSE,TRUE,Jump Shot,46,18.25,897101,Malcolm Hill-Bey,NA,0,Texas-Permian Basin,UTSA,66,NA,A.J. Cockrell,Gino Littles,J.R. Harris,Nick Billingsley,George Matthews,Billy Dee Williams,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,181,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,18,-3,5190,Texas-Permian Basin,1874,674,0,Malcolm Hill-Bey makes a 3-point jump shot from 25 feet out.,made,FALSE,TRUE,Jump Shot,46,18.25,897101,Malcolm Hill-Bey,NA,0,Texas-Permian Basin,UTSA,67,NA,A.J. Cockrell,Gino Littles,J.R. Harris,Nick Billingsley,George Matthews,Billy Dee Williams,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,185,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,18,-3,1650,UTSA,1858,658,16,A.J. Cockrell misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,896016,A.J. Cockrell,NA,0,UTSA,UTSA,68,NA,A.J. Cockrell,Gino Littles,J.R. Harris,Nick Billingsley,George Matthews,Billy Dee Williams,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,188,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,18,-3,5190,Texas-Permian Basin,1854,654,4,Personal foul committed by Billy Dee Williams.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,UTSA,UTSA,68,NA,A.J. Cockrell,Gino Littles,J.R. Harris,Nick Billingsley,George Matthews,Billy Dee Williams,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,188,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,18,-3,5190,Texas-Permian Basin,1854,654,0,Personal foul committed by Billy Dee Williams.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,UTSA,UTSA,68,NA,A.J. Cockrell,Gino Littles,J.R. Harris,Nick Billingsley,George Matthews,Billy Dee Williams,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,189,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,18,-3,1650,UTSA,1854,654,0,Substitution: James Ringholt in for George Matthews.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,A.J. Cockrell,Gino Littles,J.R. Harris,Nick Billingsley,James Ringholt,Billy Dee Williams,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,198,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,18,-3,1650,UTSA,1841,641,13,J.R. Harris misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,896000,J.R. Harris,NA,0,UTSA,UTSA,68,NA,A.J. Cockrell,Gino Littles,J.R. Harris,Nick Billingsley,James Ringholt,Billy Dee Williams,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,204,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,18,-3,1650,UTSA,1836,636,5,A.J. Cockrell misses a tip shot from 2 feet out.,missed,FALSE,FALSE,Tip Shot,25.3,7.150000000000006,896016,A.J. Cockrell,NA,0,UTSA,Texas-Permian Basin,68,NA,A.J. Cockrell,Gino Littles,J.R. Harris,Nick Billingsley,James Ringholt,Billy Dee Williams,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,214,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,20,-5,5190,Texas-Permian Basin,1826,626,10,Mario Fleurima makes a layup.,made,FALSE,FALSE,Layup Shot,25,5.25,897099,Mario Fleurima,NA,0,Texas-Permian Basin,UTSA,69,NA,A.J. Cockrell,Gino Littles,J.R. Harris,Nick Billingsley,James Ringholt,Billy Dee Williams,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,214,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,20,-5,5190,Texas-Permian Basin,1826,626,10,Mario Fleurima makes a layup.,made,FALSE,FALSE,Layup Shot,25,5.25,897099,Mario Fleurima,NA,0,Texas-Permian Basin,Texas-Permian Basin,70,NA,A.J. Cockrell,Gino Littles,J.R. Harris,Nick Billingsley,James Ringholt,Billy Dee Williams,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,214,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,20,-5,5190,Texas-Permian Basin,1826,626,0,Mario Fleurima makes a layup.,made,FALSE,FALSE,Layup Shot,25,5.25,897099,Mario Fleurima,NA,0,Texas-Permian Basin,UTSA,70,NA,A.J. Cockrell,Gino Littles,J.R. Harris,Nick Billingsley,James Ringholt,Billy Dee Williams,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,214,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,20,-5,5190,Texas-Permian Basin,1826,626,0,Mario Fleurima makes a layup.,made,FALSE,FALSE,Layup Shot,25,5.25,897099,Mario Fleurima,NA,0,Texas-Permian Basin,Texas-Permian Basin,71,NA,A.J. Cockrell,Gino Littles,J.R. Harris,Nick Billingsley,James Ringholt,Billy Dee Williams,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,214,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,20,-5,5190,Texas-Permian Basin,1826,626,0,Mario Fleurima makes a layup.,made,FALSE,FALSE,Layup Shot,25,5.25,897099,Mario Fleurima,NA,0,Texas-Permian Basin,UTSA,71,NA,A.J. Cockrell,Gino Littles,J.R. Harris,Nick Billingsley,James Ringholt,Billy Dee Williams,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,214,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,20,-5,5190,Texas-Permian Basin,1826,626,0,Mario Fleurima makes a layup.,made,FALSE,FALSE,Layup Shot,25,5.25,897099,Mario Fleurima,NA,0,Texas-Permian Basin,Texas-Permian Basin,72,NA,A.J. Cockrell,Gino Littles,J.R. Harris,Nick Billingsley,James Ringholt,Billy Dee Williams,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,214,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,20,-5,5190,Texas-Permian Basin,1826,626,0,Mario Fleurima makes a layup.,made,FALSE,FALSE,Layup Shot,25,5.25,897099,Mario Fleurima,NA,0,Texas-Permian Basin,UTSA,72,NA,A.J. Cockrell,Gino Littles,J.R. Harris,Nick Billingsley,James Ringholt,Billy Dee Williams,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,214,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,20,-5,5190,Texas-Permian Basin,1826,626,0,Mario Fleurima makes a layup.,made,FALSE,FALSE,Layup Shot,25,5.25,897099,Mario Fleurima,NA,0,Texas-Permian Basin,Texas-Permian Basin,73,NA,A.J. Cockrell,Gino Littles,J.R. Harris,Nick Billingsley,James Ringholt,Billy Dee Williams,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,215,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,20,-5,1650,UTSA,1826,626,0,Shooting foul committed by James Ringholt.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Texas-Permian Basin,Texas-Permian Basin,73,NA,A.J. Cockrell,Gino Littles,J.R. Harris,Nick Billingsley,James Ringholt,Billy Dee Williams,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,216,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,20,-5,5190,Texas-Permian Basin,1826,626,0,Mario Fleurima misses free throw 1 of 1.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Texas-Permian Basin,Texas-Permian Basin,73,NA,A.J. Cockrell,Gino Littles,J.R. Harris,Nick Billingsley,James Ringholt,Billy Dee Williams,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,216,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,20,-5,5190,Texas-Permian Basin,1826,626,0,Mario Fleurima misses free throw 1 of 1.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Texas-Permian Basin,Texas-Permian Basin,73,NA,A.J. Cockrell,Gino Littles,J.R. Harris,Nick Billingsley,James Ringholt,Billy Dee Williams,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,223,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,20,-5,5190,Texas-Permian Basin,1809,609,17,Billy Dee Williams misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,1.6000000000000014,3.25,843802,Billy Dee Williams,NA,0,Texas-Permian Basin,Texas-Permian Basin,73,NA,A.J. Cockrell,Gino Littles,J.R. Harris,Nick Billingsley,James Ringholt,Billy Dee Williams,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,223,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,20,-5,5190,Texas-Permian Basin,1809,609,17,Billy Dee Williams misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,1.6000000000000014,3.25,843802,Billy Dee Williams,NA,0,Texas-Permian Basin,UTSA,73,NA,A.J. Cockrell,Gino Littles,J.R. Harris,Nick Billingsley,James Ringholt,Billy Dee Williams,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,223,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,20,-5,5190,Texas-Permian Basin,1809,609,0,Billy Dee Williams misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,1.6000000000000014,3.25,843802,Billy Dee Williams,NA,0,Texas-Permian Basin,Texas-Permian Basin,74,NA,A.J. Cockrell,Gino Littles,J.R. Harris,Nick Billingsley,James Ringholt,Billy Dee Williams,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,223,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,20,-5,5190,Texas-Permian Basin,1809,609,0,Billy Dee Williams misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,1.6000000000000014,3.25,843802,Billy Dee Williams,NA,0,Texas-Permian Basin,UTSA,74,NA,A.J. Cockrell,Gino Littles,J.R. Harris,Nick Billingsley,James Ringholt,Billy Dee Williams,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,223,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,20,-5,5190,Texas-Permian Basin,1809,609,0,Billy Dee Williams misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,1.6000000000000014,3.25,843802,Billy Dee Williams,NA,0,Texas-Permian Basin,Texas-Permian Basin,75,NA,A.J. Cockrell,Gino Littles,J.R. Harris,Nick Billingsley,James Ringholt,Billy Dee Williams,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,223,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,20,-5,5190,Texas-Permian Basin,1809,609,0,Billy Dee Williams misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,1.6000000000000014,3.25,843802,Billy Dee Williams,NA,0,Texas-Permian Basin,UTSA,75,NA,A.J. Cockrell,Gino Littles,J.R. Harris,Nick Billingsley,James Ringholt,Billy Dee Williams,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,223,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,20,-5,5190,Texas-Permian Basin,1809,609,0,Billy Dee Williams misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,1.6000000000000014,3.25,843802,Billy Dee Williams,NA,0,Texas-Permian Basin,Texas-Permian Basin,76,NA,A.J. Cockrell,Gino Littles,J.R. Harris,Nick Billingsley,James Ringholt,Billy Dee Williams,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,223,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,20,-5,5190,Texas-Permian Basin,1809,609,0,Billy Dee Williams misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,1.6000000000000014,3.25,843802,Billy Dee Williams,NA,0,Texas-Permian Basin,UTSA,76,NA,A.J. Cockrell,Gino Littles,J.R. Harris,Nick Billingsley,James Ringholt,Billy Dee Williams,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,226,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,20,-5,5190,Texas-Permian Basin,1805,605,4,Personal foul committed by Aiden Saunders.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,UTSA,UTSA,77,NA,A.J. Cockrell,Gino Littles,J.R. Harris,Nick Billingsley,James Ringholt,Billy Dee Williams,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,234,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,20,-5,5190,Texas-Permian Basin,1783,583,22,Aiden Saunders misses a jump shot from 12 feet out.,missed,FALSE,FALSE,Jump Shot,20,15.65,803921,Aiden Saunders,NA,0,Texas-Permian Basin,Texas-Permian Basin,77,NA,A.J. Cockrell,Gino Littles,J.R. Harris,Nick Billingsley,James Ringholt,Billy Dee Williams,Aiden Saunders,Aiden Saunders,Josh Williams,Aiden Saunders,Malcolm Hill-Bey,Aiden Saunders,Mario Fleurima,Aiden Saunders,Codye Hatcher
2015-16,2015-11-29,1589164,237,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,20,-5,5190,Texas-Permian Basin,1774,574,9,Substitution: Gary Akbar in for Aiden Saunders.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,A.J. Cockrell,Gino Littles,J.R. Harris,Nick Billingsley,James Ringholt,Billy Dee Williams,Gary Akbar,Gary Akbar,Josh Williams,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Codye Hatcher
2015-16,2015-11-29,1589164,237,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,20,-5,5190,Texas-Permian Basin,1774,574,0,Substitution: Gary Akbar in for Aiden Saunders.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,A.J. Cockrell,Gino Littles,J.R. Harris,Nick Billingsley,James Ringholt,Billy Dee Williams,Gary Akbar,Gary Akbar,Josh Williams,Gary Akbar,Malcolm Hill-Bey,Gary Akbar,Mario Fleurima,Gary Akbar,Codye Hatcher
2015-16,2015-11-29,1589164,238,0,1,UTSA,Texas-Permian Basin,Roadrunners,Falcons,3,4,15,20,-5,5190,Texas-Permian Basin,1774,574,0,Substitution: Tramique Sutherland in for Malcolm Hill-Bey.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,A.J. Cockrell,Gino Littles,J.R. Harris,Nick Billingsley,James Ringholt,Billy Dee Williams,Gary Akbar,Gary Akbar,Josh Williams,Gary Akbar,Tramique Sutherland,Gary Akbar,Mario Fleurima,Gary Akbar,Codye Hatcher
