season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,away_1,away_2,away_3,away_4,away_5
2015-16,2016-01-29,1591469,10,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,0,0,0,1555,Oakland,2376,1176,24,Nick Daniels with a turnover - Traveling,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Oakland,Wright State,1,NA,Sherron Dorsey-Walker,Nick Daniels,Kahlil Felder,Brad Brechting,Mark Alstork,Grant Benzinger,Michael Karena,Joe Thomasson,Mark Hughes
2015-16,2016-01-29,1591469,29,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,0,2,-2,1706,Wright State,2356,1156,20,Mark Hughes makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,894998,Mark Hughes,NA,0,Wright State,Oakland,2,NA,Sherron Dorsey-Walker,Nick Daniels,Kahlil Felder,Brad Brechting,Mark Alstork,Grant Benzinger,Michael Karena,Joe Thomasson,Mark Hughes
2015-16,2016-01-29,1591469,30,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,0,2,-2,1555,Oakland,2323,1123,33,Kay Felder misses a 3-point jump shot from 25 feet out.,missed,FALSE,TRUE,Jump Shot,32.6,29.150000000000006,789776,Kay Felder,NA,0,Oakland,Oakland,3,NA,Sherron Dorsey-Walker,Nick Daniels,Kahlil Felder,Brad Brechting,Mark Alstork,Grant Benzinger,Michael Karena,Joe Thomasson,Mark Hughes
2015-16,2016-01-29,1591469,31,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,0,2,-2,1706,Wright State,2323,1123,0,Mark Alstork with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Oakland,Wright State,3,NA,Sherron Dorsey-Walker,Nick Daniels,Kahlil Felder,Brad Brechting,Mark Alstork,Grant Benzinger,Michael Karena,Joe Thomasson,Mark Hughes
2015-16,2016-01-29,1591469,32,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,0,2,-2,1706,Wright State,2314,1114,9,Kay Felder steals the ball from Mark Alstork.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Wright State,Oakland,4,NA,Sherron Dorsey-Walker,Nick Daniels,Kahlil Felder,Brad Brechting,Mark Alstork,Grant Benzinger,Michael Karena,Joe Thomasson,Mark Hughes
2015-16,2016-01-29,1591469,33,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,2,2,0,1555,Oakland,2311,1111,3,Kay Felder dunks.,made,FALSE,FALSE,Dunk Shot,25,5.25,789776,Kay Felder,NA,0,Oakland,Wright State,5,NA,Sherron Dorsey-Walker,Nick Daniels,Kahlil Felder,Brad Brechting,Mark Alstork,Grant Benzinger,Michael Karena,Joe Thomasson,Mark Hughes
2015-16,2016-01-29,1591469,34,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,2,2,0,1706,Wright State,2299,1099,12,Joe Thomasson misses a jump shot from 7 feet out.,missed,FALSE,FALSE,Jump Shot,22.9,11.45,848872,Joe Thomasson,NA,0,Wright State,Wright State,6,NA,Sherron Dorsey-Walker,Nick Daniels,Kahlil Felder,Brad Brechting,Mark Alstork,Grant Benzinger,Michael Karena,Joe Thomasson,Mark Hughes
2015-16,2016-01-29,1591469,35,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,2,2,0,1555,Oakland,2299,1099,0,Kay Felder with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Wright State,Oakland,6,NA,Sherron Dorsey-Walker,Nick Daniels,Kahlil Felder,Brad Brechting,Mark Alstork,Grant Benzinger,Michael Karena,Joe Thomasson,Mark Hughes
2015-16,2016-01-29,1591469,38,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,2,2,0,1555,Oakland,2290,1090,9,Sherron Dorsey-Walker misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,44.3,17.549999999999997,679375,Sherron Dorsey-Walker,NA,0,Oakland,Oakland,7,NA,Sherron Dorsey-Walker,Nick Daniels,Kahlil Felder,Brad Brechting,Mark Alstork,Grant Benzinger,Michael Karena,Joe Thomasson,Mark Hughes
2015-16,2016-01-29,1591469,39,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,2,2,0,1706,Wright State,2290,1090,0,Mark Alstork with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Oakland,Wright State,7,NA,Sherron Dorsey-Walker,Nick Daniels,Kahlil Felder,Brad Brechting,Mark Alstork,Grant Benzinger,Michael Karena,Joe Thomasson,Mark Hughes
2015-16,2016-01-29,1591469,43,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,2,2,0,1706,Wright State,2261,1061,29,Michael Karena misses a jump shot from 11 feet out.,missed,FALSE,FALSE,Jump Shot,14.4,8.25,848871,Michael Karena,NA,0,Wright State,Wright State,8,NA,Sherron Dorsey-Walker,Nick Daniels,Kahlil Felder,Brad Brechting,Mark Alstork,Grant Benzinger,Michael Karena,Joe Thomasson,Mark Hughes
2015-16,2016-01-29,1591469,44,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,2,2,0,1555,Oakland,2261,1061,0,Jalen Hayes with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Wright State,Oakland,8,NA,Sherron Dorsey-Walker,Nick Daniels,Kahlil Felder,Brad Brechting,Mark Alstork,Grant Benzinger,Michael Karena,Joe Thomasson,Mark Hughes
2015-16,2016-01-29,1591469,48,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,2,2,0,1706,Wright State,2253,1053,8,Personal foul committed by Joe Thomasson.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Oakland,Oakland,9,NA,Sherron Dorsey-Walker,Nick Daniels,Kahlil Felder,Brad Brechting,Mark Alstork,Grant Benzinger,Michael Karena,Joe Thomasson,Mark Hughes
2015-16,2016-01-29,1591469,49,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,2,2,0,1555,Oakland,2253,1053,0,Substitution: Percy Gibson in for Brad Brechting.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Sherron Dorsey-Walker,Nick Daniels,Kahlil Felder,Percy Gibson,Mark Alstork,Grant Benzinger,Michael Karena,Joe Thomasson,Mark Hughes
2015-16,2016-01-29,1591469,62,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,4,2,2,1555,Oakland,2241,1041,12,Jalen Hayes makes a jump shot from 13 feet out.,made,FALSE,FALSE,Jump Shot,35.5,12.150000000000006,789773,Jalen Hayes,NA,0,Oakland,Wright State,9,NA,Sherron Dorsey-Walker,Nick Daniels,Kahlil Felder,Percy Gibson,Mark Alstork,Grant Benzinger,Michael Karena,Joe Thomasson,Mark Hughes
2015-16,2016-01-29,1591469,73,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,4,4,0,1706,Wright State,2218,1018,23,Michael Karena dunks. Joe Thomasson with the assist.,made,FALSE,FALSE,Dunk Shot,26,6.25,848871,Michael Karena,Joe Thomasson,0,Wright State,Oakland,10,NA,Sherron Dorsey-Walker,Nick Daniels,Kahlil Felder,Percy Gibson,Mark Alstork,Grant Benzinger,Michael Karena,Joe Thomasson,Mark Hughes
2015-16,2016-01-29,1591469,81,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,4,4,0,1706,Wright State,2188,988,30,Personal foul committed by Mark Hughes.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Oakland,Oakland,11,NA,Sherron Dorsey-Walker,Nick Daniels,Kahlil Felder,Percy Gibson,Mark Alstork,Grant Benzinger,Michael Karena,Joe Thomasson,Mark Hughes
2015-16,2016-01-29,1591469,82,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,4,4,0,1555,Oakland,2188,988,0,Sherron Dorsey-Walker misses free throw 1 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Oakland,Oakland,11,NA,Sherron Dorsey-Walker,Nick Daniels,Kahlil Felder,Percy Gibson,Mark Alstork,Grant Benzinger,Michael Karena,Joe Thomasson,Mark Hughes
2015-16,2016-01-29,1591469,84,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,4,4,0,1706,Wright State,2188,988,0,Substitution: Biggie Minnis in for Mark Hughes.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Sherron Dorsey-Walker,Nick Daniels,Kahlil Felder,Percy Gibson,Mark Alstork,Grant Benzinger,Michael Karena,Joe Thomasson,Biggie Minnis
2015-16,2016-01-29,1591469,85,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,4,4,0,1706,Wright State,2188,988,0,Substitution: JT Yoho in for Mark Alstork.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Sherron Dorsey-Walker,Nick Daniels,Kahlil Felder,Percy Gibson,JT Yoho,Grant Benzinger,Michael Karena,Joe Thomasson,Biggie Minnis
2015-16,2016-01-29,1591469,86,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,5,4,1,1555,Oakland,2188,988,0,Sherron Dorsey-Walker makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Oakland,Wright State,11,NA,Sherron Dorsey-Walker,Nick Daniels,Kahlil Felder,Percy Gibson,JT Yoho,Grant Benzinger,Michael Karena,Joe Thomasson,Biggie Minnis
2015-16,2016-01-29,1591469,87,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,5,4,1,1555,Oakland,2188,988,0,Substitution: Max Hooper in for Sherron Dorsey-Walker.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Max Hooper,Nick Daniels,Kahlil Felder,Percy Gibson,JT Yoho,Grant Benzinger,Michael Karena,Joe Thomasson,Biggie Minnis
2015-16,2016-01-29,1591469,93,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,5,4,1,1555,Oakland,2165,965,23,Personal foul committed by Jalen Hayes.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Wright State,Wright State,12,NA,Max Hooper,Nick Daniels,Kahlil Felder,Percy Gibson,JT Yoho,Grant Benzinger,Michael Karena,Joe Thomasson,Biggie Minnis
2015-16,2016-01-29,1591469,95,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,5,4,1,1706,Wright State,2164,964,1,Kay Felder steals the ball from Joe Thomasson.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Wright State,Oakland,12,NA,Max Hooper,Nick Daniels,Kahlil Felder,Percy Gibson,JT Yoho,Grant Benzinger,Michael Karena,Joe Thomasson,Biggie Minnis
2015-16,2016-01-29,1591469,98,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,5,4,1,NA,NA,2159,959,5,Official TV timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Max Hooper,Nick Daniels,Kahlil Felder,Percy Gibson,JT Yoho,Grant Benzinger,Michael Karena,Joe Thomasson,Biggie Minnis
2015-16,2016-01-29,1591469,109,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,5,4,1,1706,Wright State,2150,950,9,Personal foul committed by Joe Thomasson.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Oakland,Oakland,13,NA,Max Hooper,Nick Daniels,Kahlil Felder,Percy Gibson,JT Yoho,Grant Benzinger,Michael Karena,Joe Thomasson,Biggie Minnis
2015-16,2016-01-29,1591469,110,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,5,4,1,1706,Wright State,2150,950,0,Substitution: Mark Alstork in for Joe Thomasson.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Max Hooper,Nick Daniels,Kahlil Felder,Percy Gibson,JT Yoho,Grant Benzinger,Michael Karena,Mark Alstork,Biggie Minnis
2015-16,2016-01-29,1591469,122,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,7,4,3,1555,Oakland,2135,935,15,Percy Gibson makes a layup. Kay Felder with the assist.,made,FALSE,FALSE,Layup Shot,25,5.25,601503,Percy Gibson,Kay Felder,0,Oakland,Wright State,13,NA,Max Hooper,Nick Daniels,Kahlil Felder,Percy Gibson,JT Yoho,Grant Benzinger,Michael Karena,Mark Alstork,Biggie Minnis
2015-16,2016-01-29,1591469,123,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,7,4,3,1706,Wright State,2123,923,12,Mark Alstork misses a 3-point jump shot from 25 feet out.,missed,FALSE,TRUE,Jump Shot,12.5,26.45,793380,Mark Alstork,NA,0,Wright State,Wright State,14,NA,Max Hooper,Nick Daniels,Kahlil Felder,Percy Gibson,JT Yoho,Grant Benzinger,Michael Karena,Mark Alstork,Biggie Minnis
2015-16,2016-01-29,1591469,124,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,7,4,3,1555,Oakland,2123,923,0,Jalen Hayes with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Wright State,Oakland,14,NA,Max Hooper,Nick Daniels,Kahlil Felder,Percy Gibson,JT Yoho,Grant Benzinger,Michael Karena,Mark Alstork,Biggie Minnis
2015-16,2016-01-29,1591469,125,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,9,4,5,1555,Oakland,2102,902,21,Kay Felder makes a layup. Nick Daniels with the assist.,made,FALSE,FALSE,Layup Shot,25,5.25,789776,Kay Felder,Nick Daniels,0,Oakland,Wright State,15,NA,Max Hooper,Nick Daniels,Kahlil Felder,Percy Gibson,JT Yoho,Grant Benzinger,Michael Karena,Mark Alstork,Biggie Minnis
2015-16,2016-01-29,1591469,126,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,9,6,3,1706,Wright State,2086,886,16,Biggie Minnis makes a jump shot from 13 feet out.,made,FALSE,FALSE,Jump Shot,33.9,14.65,616437,Biggie Minnis,NA,0,Wright State,Oakland,16,NA,Max Hooper,Nick Daniels,Kahlil Felder,Percy Gibson,JT Yoho,Grant Benzinger,Michael Karena,Mark Alstork,Biggie Minnis
2015-16,2016-01-29,1591469,130,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,9,6,3,1706,Wright State,2067,867,19,Personal foul committed by Michael Karena.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Oakland,Oakland,17,NA,Max Hooper,Nick Daniels,Kahlil Felder,Percy Gibson,JT Yoho,Grant Benzinger,Michael Karena,Mark Alstork,Biggie Minnis
2015-16,2016-01-29,1591469,134,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,12,6,6,1555,Oakland,2064,864,3,Kay Felder makes a 3-point jump shot from 24 feet out. Percy Gibson with the assist.,made,FALSE,TRUE,Jump Shot,12.5,25.950000000000003,789776,Kay Felder,Percy Gibson,0,Oakland,Wright State,17,NA,Max Hooper,Nick Daniels,Kahlil Felder,Percy Gibson,JT Yoho,Grant Benzinger,Michael Karena,Mark Alstork,Biggie Minnis
2015-16,2016-01-29,1591469,141,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,12,6,6,1706,Wright State,2047,847,17,Substitution: Mark Hughes in for Mark Alstork.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Max Hooper,Nick Daniels,Kahlil Felder,Percy Gibson,JT Yoho,Grant Benzinger,Michael Karena,Mark Hughes,Biggie Minnis
2015-16,2016-01-29,1591469,154,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,12,6,6,1706,Wright State,2035,835,12,JT Yoho with a turnover - Out of Bounds,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Wright State,Oakland,18,NA,Max Hooper,Nick Daniels,Kahlil Felder,Percy Gibson,JT Yoho,Grant Benzinger,Michael Karena,Mark Hughes,Biggie Minnis
2015-16,2016-01-29,1591469,155,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,12,6,6,1555,Oakland,2035,835,0,Substitution: Martez Walker in for Nick Daniels.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Max Hooper,Martez Walker,Kahlil Felder,Percy Gibson,JT Yoho,Grant Benzinger,Michael Karena,Mark Hughes,Biggie Minnis
2015-16,2016-01-29,1591469,160,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,12,6,6,1555,Oakland,2026,826,9,Kay Felder misses a jump shot from 16 feet out.,missed,FALSE,FALSE,Jump Shot,22.2,21.150000000000006,789776,Kay Felder,NA,0,Oakland,Oakland,19,NA,Max Hooper,Martez Walker,Kahlil Felder,Percy Gibson,JT Yoho,Grant Benzinger,Michael Karena,Mark Hughes,Biggie Minnis
2015-16,2016-01-29,1591469,161,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,12,6,6,1706,Wright State,2026,826,0,Grant Benzinger with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Oakland,Wright State,19,NA,Max Hooper,Martez Walker,Kahlil Felder,Percy Gibson,JT Yoho,Grant Benzinger,Michael Karena,Mark Hughes,Biggie Minnis
2015-16,2016-01-29,1591469,164,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,12,6,6,1706,Wright State,2005,805,21,Justin Mitchell misses a jump shot from 13 feet out.,missed,FALSE,FALSE,Jump Shot,14.2,12.25,848867,Justin Mitchell,NA,0,Wright State,Wright State,20,NA,Max Hooper,Martez Walker,Kahlil Felder,Percy Gibson,JT Yoho,Grant Benzinger,Michael Karena,Mark Hughes,Biggie Minnis
2015-16,2016-01-29,1591469,165,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,12,6,6,1555,Oakland,2005,805,0,Martez Walker with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Wright State,Oakland,20,NA,Max Hooper,Martez Walker,Kahlil Felder,Percy Gibson,JT Yoho,Grant Benzinger,Michael Karena,Mark Hughes,Biggie Minnis
2015-16,2016-01-29,1591469,167,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,12,6,6,1706,Wright State,1988,788,17,Personal foul committed by JT Yoho.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Oakland,Oakland,21,NA,Max Hooper,Martez Walker,Kahlil Felder,Percy Gibson,JT Yoho,Grant Benzinger,Michael Karena,Mark Hughes,Biggie Minnis
2015-16,2016-01-29,1591469,168,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,12,6,6,1706,Wright State,1988,788,0,Substitution: Parker Ernsthausen in for Michael Karena.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Max Hooper,Martez Walker,Kahlil Felder,Percy Gibson,JT Yoho,Grant Benzinger,Parker Ernsthausen,Mark Hughes,Biggie Minnis
2015-16,2016-01-29,1591469,177,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,12,6,6,1555,Oakland,1974,774,14,Kay Felder misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,36.3,26.25,789776,Kay Felder,NA,0,Oakland,Oakland,21,NA,Max Hooper,Martez Walker,Kahlil Felder,Percy Gibson,JT Yoho,Grant Benzinger,Parker Ernsthausen,Mark Hughes,Biggie Minnis
2015-16,2016-01-29,1591469,178,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,12,6,6,1706,Wright State,1974,774,0,Justin Mitchell with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Oakland,Wright State,21,NA,Max Hooper,Martez Walker,Kahlil Felder,Percy Gibson,JT Yoho,Grant Benzinger,Parker Ernsthausen,Mark Hughes,Biggie Minnis
2015-16,2016-01-29,1591469,180,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,12,6,6,1555,Oakland,1963,763,11,Shooting foul committed by Kay Felder.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Wright State,Wright State,22,NA,Max Hooper,Martez Walker,Kahlil Felder,Percy Gibson,JT Yoho,Grant Benzinger,Parker Ernsthausen,Mark Hughes,Biggie Minnis
2015-16,2016-01-29,1591469,182,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,12,6,6,1706,Wright State,1963,763,0,JT Yoho misses free throw 1 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Wright State,Wright State,22,NA,Max Hooper,Martez Walker,Kahlil Felder,Percy Gibson,JT Yoho,Grant Benzinger,Parker Ernsthausen,Mark Hughes,Biggie Minnis
2015-16,2016-01-29,1591469,184,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,12,7,5,1706,Wright State,1963,763,0,JT Yoho makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Wright State,Oakland,22,NA,Max Hooper,Martez Walker,Kahlil Felder,Percy Gibson,JT Yoho,Grant Benzinger,Parker Ernsthausen,Mark Hughes,Biggie Minnis
2015-16,2016-01-29,1591469,186,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,12,7,5,1555,Oakland,1951,751,12,Max Hooper misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,34.1,27.450000000000003,613903,Max Hooper,NA,0,Oakland,Oakland,23,NA,Max Hooper,Martez Walker,Kahlil Felder,Percy Gibson,JT Yoho,Grant Benzinger,Parker Ernsthausen,Mark Hughes,Biggie Minnis
2015-16,2016-01-29,1591469,187,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,12,7,5,1555,Oakland,1951,751,0,Femi Olujobi with an offensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Oakland,Oakland,23,NA,Max Hooper,Martez Walker,Kahlil Felder,Percy Gibson,JT Yoho,Grant Benzinger,Parker Ernsthausen,Mark Hughes,Biggie Minnis
2015-16,2016-01-29,1591469,194,0,1,Oakland,Wright State,Golden Grizzlies,Raiders,4,4,14,7,7,1555,Oakland,1944,744,7,Kay Felder makes a layup. Femi Olujobi with the assist.,made,FALSE,FALSE,Layup Shot,25,5.25,789776,Kay Felder,Femi Olujobi,0,Oakland,Wright State,23,NA,Max Hooper,Martez Walker,Kahlil Felder,Percy Gibson,JT Yoho,Grant Benzinger,Parker Ernsthausen,Mark Hughes,Biggie Minnis
