season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,away_1,away_2,away_3,away_4,away_5
2015-16,2016-01-14,1587530,1,0,1,Stanford,California,Cardinal,Golden Bears,4,4,0,0,0,1627,Stanford,NA,NA,NA,Starting Lineup - Christian Sanders,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Christian Sanders,Marcus Allen,Michael Humphrey,Dorian Pickens,Tyrone Wallace,Jabari Bird,Jordan Mathews,Jaylen Brown,Ivan Rabb
2015-16,2016-01-14,1587530,1,0,1,Stanford,California,Cardinal,Golden Bears,4,4,0,0,0,1338,California,NA,NA,NA,Starting Lineup - Tyrone Wallace,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Christian Sanders,Marcus Allen,Michael Humphrey,Dorian Pickens,Tyrone Wallace,Jabari Bird,Jordan Mathews,Jaylen Brown,Ivan Rabb
2015-16,2016-01-14,1587530,1,0,1,Stanford,California,Cardinal,Golden Bears,4,4,0,0,0,1627,Stanford,NA,NA,NA,Starting Lineup - Marcus Allen,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Christian Sanders,Marcus Allen,Michael Humphrey,Dorian Pickens,Tyrone Wallace,Jabari Bird,Jordan Mathews,Jaylen Brown,Ivan Rabb
2015-16,2016-01-14,1587530,1,0,1,Stanford,California,Cardinal,Golden Bears,4,4,0,0,0,1338,California,NA,NA,NA,Starting Lineup - Jabari Bird,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Christian Sanders,Marcus Allen,Michael Humphrey,Dorian Pickens,Tyrone Wallace,Jabari Bird,Jordan Mathews,Jaylen Brown,Ivan Rabb
2015-16,2016-01-14,1587530,1,0,1,Stanford,California,Cardinal,Golden Bears,4,4,0,0,0,1338,California,NA,NA,NA,Starting Lineup - Jordan Mathews,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Christian Sanders,Marcus Allen,Michael Humphrey,Dorian Pickens,Tyrone Wallace,Jabari Bird,Jordan Mathews,Jaylen Brown,Ivan Rabb
2015-16,2016-01-14,1587530,1,0,1,Stanford,California,Cardinal,Golden Bears,4,4,0,0,0,1627,Stanford,NA,NA,NA,Starting Lineup - Michael Humphrey,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Christian Sanders,Marcus Allen,Michael Humphrey,Dorian Pickens,Tyrone Wallace,Jabari Bird,Jordan Mathews,Jaylen Brown,Ivan Rabb
2015-16,2016-01-14,1587530,1,0,1,Stanford,California,Cardinal,Golden Bears,4,4,0,0,0,1627,Stanford,NA,NA,NA,Starting Lineup - Dorian Pickens,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Christian Sanders,Marcus Allen,Michael Humphrey,Dorian Pickens,Tyrone Wallace,Jabari Bird,Jordan Mathews,Jaylen Brown,Ivan Rabb
2015-16,2016-01-14,1587530,1,0,1,Stanford,California,Cardinal,Golden Bears,4,4,0,0,0,1338,California,NA,NA,NA,Starting Lineup - Jaylen Brown,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Christian Sanders,Marcus Allen,Michael Humphrey,Dorian Pickens,Tyrone Wallace,Jabari Bird,Jordan Mathews,Jaylen Brown,Ivan Rabb
2015-16,2016-01-14,1587530,1,0,1,Stanford,California,Cardinal,Golden Bears,4,4,0,0,0,1338,California,NA,NA,NA,Starting Lineup - Ivan Rabb,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Christian Sanders,Marcus Allen,Michael Humphrey,Dorian Pickens,Tyrone Wallace,Jabari Bird,Jordan Mathews,Jaylen Brown,Ivan Rabb
2015-16,2016-01-14,1587530,2,0,1,Stanford,California,Cardinal,Golden Bears,4,4,0,0,0,NA,NA,2400,1200,NA,Start of the 1st Half,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,Stanford,1,NA,Christian Sanders,Marcus Allen,Michael Humphrey,Dorian Pickens,Tyrone Wallace,Jabari Bird,Jordan Mathews,Jaylen Brown,Ivan Rabb
2015-16,2016-01-14,1587530,4,0,1,Stanford,California,Cardinal,Golden Bears,4,4,2,0,2,1627,Stanford,2384,1184,16,Christian Sanders makes a jump shot from 17 feet out.,made,FALSE,FALSE,Jump Shot,40.7,10.450000000000003,697620,Christian Sanders,NA,0,Stanford,California,1,NA,Christian Sanders,Marcus Allen,Michael Humphrey,Dorian Pickens,Tyrone Wallace,Jabari Bird,Jordan Mathews,Jaylen Brown,Ivan Rabb
2015-16,2016-01-14,1587530,5,0,1,Stanford,California,Cardinal,Golden Bears,4,4,2,0,2,1338,California,2370,1170,14,Jabari Bird misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,43.8,20.25,750682,Jabari Bird,NA,0,California,California,2,NA,Christian Sanders,Marcus Allen,Michael Humphrey,Dorian Pickens,Tyrone Wallace,Jabari Bird,Jordan Mathews,Jaylen Brown,Ivan Rabb
2015-16,2016-01-14,1587530,6,0,1,Stanford,California,Cardinal,Golden Bears,4,4,2,0,2,1627,Stanford,2370,1170,0,Rosco Allen with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,California,Stanford,2,NA,Christian Sanders,Marcus Allen,Michael Humphrey,Dorian Pickens,Tyrone Wallace,Jabari Bird,Jordan Mathews,Jaylen Brown,Ivan Rabb
2015-16,2016-01-14,1587530,7,0,1,Stanford,California,Cardinal,Golden Bears,4,4,5,0,5,1627,Stanford,2357,1157,13,Dorian Pickens makes a 3-point jump shot from 26 feet out. Marcus Allen with the assist.,made,FALSE,TRUE,Jump Shot,5.899999999999999,22.650000000000006,846491,Dorian Pickens,Marcus Allen,0,Stanford,California,3,NA,Christian Sanders,Marcus Allen,Michael Humphrey,Dorian Pickens,Tyrone Wallace,Jabari Bird,Jordan Mathews,Jaylen Brown,Ivan Rabb
2015-16,2016-01-14,1587530,13,0,1,Stanford,California,Cardinal,Golden Bears,4,4,5,3,2,1338,California,2338,1138,19,Jordan Mathews makes a 3-point jump shot from 25 feet out. Ivan Rabb with the assist.,made,FALSE,TRUE,Jump Shot,24.2,30.45,750685,Jordan Mathews,Ivan Rabb,0,California,Stanford,4,NA,Christian Sanders,Marcus Allen,Michael Humphrey,Dorian Pickens,Tyrone Wallace,Jabari Bird,Jordan Mathews,Jaylen Brown,Ivan Rabb
2015-16,2016-01-14,1587530,14,0,1,Stanford,California,Cardinal,Golden Bears,4,4,7,3,4,1627,Stanford,2319,1119,19,Michael Humphrey makes a layup.,made,FALSE,FALSE,Layup Shot,25,5.25,846490,Michael Humphrey,NA,0,Stanford,California,5,NA,Christian Sanders,Marcus Allen,Michael Humphrey,Dorian Pickens,Tyrone Wallace,Jabari Bird,Jordan Mathews,Jaylen Brown,Ivan Rabb
2015-16,2016-01-14,1587530,15,0,1,Stanford,California,Cardinal,Golden Bears,4,4,7,6,1,1338,California,2303,1103,16,Jordan Mathews makes a 3-point jump shot from 25 feet out.,made,FALSE,TRUE,Jump Shot,8.100000000000001,23.05,750685,Jordan Mathews,NA,0,California,Stanford,6,NA,Christian Sanders,Marcus Allen,Michael Humphrey,Dorian Pickens,Tyrone Wallace,Jabari Bird,Jordan Mathews,Jaylen Brown,Ivan Rabb
2015-16,2016-01-14,1587530,16,0,1,Stanford,California,Cardinal,Golden Bears,4,4,9,6,3,1627,Stanford,2276,1076,27,Rosco Allen makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,697619,Rosco Allen,NA,0,Stanford,California,7,NA,Christian Sanders,Marcus Allen,Michael Humphrey,Dorian Pickens,Tyrone Wallace,Jabari Bird,Jordan Mathews,Jaylen Brown,Ivan Rabb
2015-16,2016-01-14,1587530,17,0,1,Stanford,California,Cardinal,Golden Bears,4,4,9,8,1,1338,California,2259,1059,17,Jaylen Brown makes a jump shot from 18 feet out.,made,FALSE,FALSE,Jump Shot,24.1,23.05,883436,Jaylen Brown,NA,0,California,Stanford,8,NA,Christian Sanders,Marcus Allen,Michael Humphrey,Dorian Pickens,Tyrone Wallace,Jabari Bird,Jordan Mathews,Jaylen Brown,Ivan Rabb
