season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4,away_5,away_6
2015-16,2015-12-29,1587604,1,0,1,Oregon,Western Oregon,Ducks,Wolves,4,4,0,0,0,1693,Western Oregon,NA,NA,NA,Starting Lineup - Andy Avgi,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jordan Bell,Elgin Cook,Casey Benson,Dillon Brooks,Tyler Dorsey,Andy Avgi,Devon Alexander,Jordan Wiley,Alex Roth,Akil Reese,Julian Nichols
2015-16,2015-12-29,1587604,1,0,1,Oregon,Western Oregon,Ducks,Wolves,4,4,0,0,0,1693,Western Oregon,NA,NA,NA,Starting Lineup - Devon Alexander,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jordan Bell,Elgin Cook,Casey Benson,Dillon Brooks,Tyler Dorsey,Andy Avgi,Devon Alexander,Jordan Wiley,Alex Roth,Akil Reese,Julian Nichols
2015-16,2015-12-29,1587604,1,0,1,Oregon,Western Oregon,Ducks,Wolves,4,4,0,0,0,1693,Western Oregon,NA,NA,NA,Starting Lineup - Jordan Wiley,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jordan Bell,Elgin Cook,Casey Benson,Dillon Brooks,Tyler Dorsey,Andy Avgi,Devon Alexander,Jordan Wiley,Alex Roth,Akil Reese,Julian Nichols
2015-16,2015-12-29,1587604,1,0,1,Oregon,Western Oregon,Ducks,Wolves,4,4,0,0,0,1562,Oregon,NA,NA,NA,Starting Lineup - Jordan Bell,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jordan Bell,Elgin Cook,Casey Benson,Dillon Brooks,Tyler Dorsey,Andy Avgi,Devon Alexander,Jordan Wiley,Alex Roth,Akil Reese,Julian Nichols
2015-16,2015-12-29,1587604,1,0,1,Oregon,Western Oregon,Ducks,Wolves,4,4,0,0,0,1562,Oregon,NA,NA,NA,Starting Lineup - Elgin Cook,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jordan Bell,Elgin Cook,Casey Benson,Dillon Brooks,Tyler Dorsey,Andy Avgi,Devon Alexander,Jordan Wiley,Alex Roth,Akil Reese,Julian Nichols
2015-16,2015-12-29,1587604,1,0,1,Oregon,Western Oregon,Ducks,Wolves,4,4,0,0,0,1693,Western Oregon,NA,NA,NA,Starting Lineup - Alex Roth,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jordan Bell,Elgin Cook,Casey Benson,Dillon Brooks,Tyler Dorsey,Andy Avgi,Devon Alexander,Jordan Wiley,Alex Roth,Akil Reese,Julian Nichols
2015-16,2015-12-29,1587604,1,0,1,Oregon,Western Oregon,Ducks,Wolves,4,4,0,0,0,1693,Western Oregon,NA,NA,NA,Starting Lineup - Akil Reese,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jordan Bell,Elgin Cook,Casey Benson,Dillon Brooks,Tyler Dorsey,Andy Avgi,Devon Alexander,Jordan Wiley,Alex Roth,Akil Reese,Julian Nichols
2015-16,2015-12-29,1587604,1,0,1,Oregon,Western Oregon,Ducks,Wolves,4,4,0,0,0,1562,Oregon,NA,NA,NA,Starting Lineup - Casey Benson,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jordan Bell,Elgin Cook,Casey Benson,Dillon Brooks,Tyler Dorsey,Andy Avgi,Devon Alexander,Jordan Wiley,Alex Roth,Akil Reese,Julian Nichols
2015-16,2015-12-29,1587604,1,0,1,Oregon,Western Oregon,Ducks,Wolves,4,4,0,0,0,1562,Oregon,NA,NA,NA,Starting Lineup - Dillon Brooks,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jordan Bell,Elgin Cook,Casey Benson,Dillon Brooks,Tyler Dorsey,Andy Avgi,Devon Alexander,Jordan Wiley,Alex Roth,Akil Reese,Julian Nichols
2015-16,2015-12-29,1587604,1,0,1,Oregon,Western Oregon,Ducks,Wolves,4,4,0,0,0,1562,Oregon,NA,NA,NA,Starting Lineup - Tyler Dorsey,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jordan Bell,Elgin Cook,Casey Benson,Dillon Brooks,Tyler Dorsey,Andy Avgi,Devon Alexander,Jordan Wiley,Alex Roth,Akil Reese,Julian Nichols
2015-16,2015-12-29,1587604,1,0,1,Oregon,Western Oregon,Ducks,Wolves,4,4,0,0,0,1693,Western Oregon,NA,NA,NA,Starting Lineup - Julian Nichols,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jordan Bell,Elgin Cook,Casey Benson,Dillon Brooks,Tyler Dorsey,Andy Avgi,Devon Alexander,Jordan Wiley,Alex Roth,Akil Reese,Julian Nichols
2015-16,2015-12-29,1587604,2,0,1,Oregon,Western Oregon,Ducks,Wolves,4,4,0,0,0,NA,NA,2400,1200,NA,Start of the 1st Half,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,Western Oregon,1,NA,Jordan Bell,Elgin Cook,Casey Benson,Dillon Brooks,Tyler Dorsey,Andy Avgi,Devon Alexander,Jordan Wiley,Alex Roth,Akil Reese,Julian Nichols
2015-16,2015-12-29,1587604,6,0,1,Oregon,Western Oregon,Ducks,Wolves,4,4,0,0,0,1693,Western Oregon,2366,1166,34,Andy Avgi misses a 3-point jump shot from 25 feet out.,missed,FALSE,TRUE,Jump Shot,5.699999999999999,20.65,629839,Andy Avgi,NA,0,Western Oregon,Western Oregon,1,NA,Jordan Bell,Elgin Cook,Casey Benson,Dillon Brooks,Tyler Dorsey,Andy Avgi,Devon Alexander,Jordan Wiley,Alex Roth,Akil Reese,Julian Nichols
2015-16,2015-12-29,1587604,7,0,1,Oregon,Western Oregon,Ducks,Wolves,4,4,0,0,0,1562,Oregon,2366,1166,0,Tyler Dorsey with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Western Oregon,Oregon,1,NA,Jordan Bell,Elgin Cook,Casey Benson,Dillon Brooks,Tyler Dorsey,Andy Avgi,Devon Alexander,Jordan Wiley,Alex Roth,Akil Reese,Julian Nichols
2015-16,2015-12-29,1587604,8,0,1,Oregon,Western Oregon,Ducks,Wolves,4,4,3,0,3,1562,Oregon,2359,1159,7,Tyler Dorsey makes a 3-point jump shot from 24 feet out. Casey Benson with the assist.,made,FALSE,TRUE,Jump Shot,43.6,20.150000000000006,883564,Tyler Dorsey,Casey Benson,0,Oregon,Western Oregon,2,NA,Jordan Bell,Elgin Cook,Casey Benson,Dillon Brooks,Tyler Dorsey,Andy Avgi,Devon Alexander,Jordan Wiley,Alex Roth,Akil Reese,Julian Nichols
2015-16,2015-12-29,1587604,9,0,1,Oregon,Western Oregon,Ducks,Wolves,4,4,3,0,3,1693,Western Oregon,2347,1147,12,Alex Roth misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,6.699999999999999,20.25,795941,Alex Roth,NA,0,Western Oregon,Western Oregon,3,NA,Jordan Bell,Elgin Cook,Casey Benson,Dillon Brooks,Tyler Dorsey,Andy Avgi,Devon Alexander,Jordan Wiley,Alex Roth,Akil Reese,Julian Nichols
2015-16,2015-12-29,1587604,9,0,1,Oregon,Western Oregon,Ducks,Wolves,4,4,3,0,3,1693,Western Oregon,2347,1147,0,Alex Roth misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,6.699999999999999,20.25,795941,Alex Roth,NA,0,Western Oregon,Western Oregon,3,NA,Jordan Bell,Elgin Cook,Casey Benson,Dillon Brooks,Tyler Dorsey,Andy Avgi,Devon Alexander,Jordan Wiley,Alex Roth,Akil Reese,Julian Nichols
2015-16,2015-12-29,1587604,9,0,1,Oregon,Western Oregon,Ducks,Wolves,4,4,3,0,3,1693,Western Oregon,2347,1147,0,Alex Roth misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,6.699999999999999,20.25,795941,Alex Roth,NA,0,Western Oregon,Western Oregon,3,NA,Jordan Bell,Elgin Cook,Casey Benson,Dillon Brooks,Tyler Dorsey,Andy Avgi,Devon Alexander,Jordan Wiley,Alex Roth,Akil Reese,Julian Nichols
2015-16,2015-12-29,1587604,9,0,1,Oregon,Western Oregon,Ducks,Wolves,4,4,3,0,3,1693,Western Oregon,2347,1147,0,Alex Roth misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,6.699999999999999,20.25,795941,Alex Roth,NA,0,Western Oregon,Western Oregon,3,NA,Jordan Bell,Elgin Cook,Casey Benson,Dillon Brooks,Tyler Dorsey,Andy Avgi,Devon Alexander,Jordan Wiley,Alex Roth,Akil Reese,Julian Nichols
2015-16,2015-12-29,1587604,10,0,1,Oregon,Western Oregon,Ducks,Wolves,4,4,3,0,3,1562,Oregon,2347,1147,0,Dillon Brooks with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Western Oregon,Oregon,3,NA,Jordan Bell,Elgin Cook,Casey Benson,Dillon Brooks,Tyler Dorsey,Andy Avgi,Devon Alexander,Jordan Wiley,Alex Roth,Akil Reese,Julian Nichols
2015-16,2015-12-29,1587604,12,0,1,Oregon,Western Oregon,Ducks,Wolves,4,4,3,0,3,1693,Western Oregon,2343,1143,4,Shooting foul committed by Alex Roth.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Oregon,Oregon,4,NA,Jordan Bell,Elgin Cook,Casey Benson,Dillon Brooks,Tyler Dorsey,Andy Avgi,Devon Alexander,Jordan Wiley,Alex Roth,Akil Reese,Julian Nichols
2015-16,2015-12-29,1587604,12,0,1,Oregon,Western Oregon,Ducks,Wolves,4,4,3,0,3,1693,Western Oregon,2343,1143,0,Shooting foul committed by Alex Roth.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Oregon,Oregon,4,NA,Jordan Bell,Elgin Cook,Casey Benson,Dillon Brooks,Tyler Dorsey,Andy Avgi,Devon Alexander,Jordan Wiley,Alex Roth,Akil Reese,Julian Nichols
2015-16,2015-12-29,1587604,13,0,1,Oregon,Western Oregon,Ducks,Wolves,4,4,3,0,3,1562,Oregon,2343,1143,0,Jordan Bell misses free throw 1 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Oregon,Oregon,4,NA,Jordan Bell,Elgin Cook,Casey Benson,Dillon Brooks,Tyler Dorsey,Andy Avgi,Devon Alexander,Jordan Wiley,Alex Roth,Akil Reese,Julian Nichols
2015-16,2015-12-29,1587604,15,0,1,Oregon,Western Oregon,Ducks,Wolves,4,4,4,0,4,1562,Oregon,2343,1143,0,Jordan Bell makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Oregon,Western Oregon,4,NA,Jordan Bell,Elgin Cook,Casey Benson,Dillon Brooks,Tyler Dorsey,Andy Avgi,Devon Alexander,Jordan Wiley,Alex Roth,Akil Reese,Julian Nichols
2015-16,2015-12-29,1587604,17,0,1,Oregon,Western Oregon,Ducks,Wolves,4,4,4,0,4,1693,Western Oregon,2329,1129,14,Andy Avgi misses a jump shot from 17 feet out.,missed,FALSE,FALSE,Jump Shot,41.6,7.75,629839,Andy Avgi,NA,0,Western Oregon,Western Oregon,5,NA,Jordan Bell,Elgin Cook,Casey Benson,Dillon Brooks,Tyler Dorsey,Andy Avgi,Devon Alexander,Jordan Wiley,Alex Roth,Akil Reese,Julian Nichols
2015-16,2015-12-29,1587604,18,0,1,Oregon,Western Oregon,Ducks,Wolves,4,4,4,0,4,1693,Western Oregon,2329,1129,0,Devon Alexander with an offensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Western Oregon,Western Oregon,5,NA,Jordan Bell,Elgin Cook,Casey Benson,Dillon Brooks,Tyler Dorsey,Andy Avgi,Devon Alexander,Jordan Wiley,Alex Roth,Akil Reese,Julian Nichols
2015-16,2015-12-29,1587604,19,0,1,Oregon,Western Oregon,Ducks,Wolves,4,4,4,0,4,1693,Western Oregon,2322,1122,7,Julian Nichols misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,21.2,27.65,897381,Julian Nichols,NA,0,Western Oregon,Western Oregon,5,NA,Jordan Bell,Elgin Cook,Casey Benson,Dillon Brooks,Tyler Dorsey,Andy Avgi,Devon Alexander,Jordan Wiley,Alex Roth,Akil Reese,Julian Nichols
2015-16,2015-12-29,1587604,20,0,1,Oregon,Western Oregon,Ducks,Wolves,4,4,4,0,4,1562,Oregon,2322,1122,0,Jordan Bell with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Western Oregon,Oregon,5,NA,Jordan Bell,Elgin Cook,Casey Benson,Dillon Brooks,Tyler Dorsey,Andy Avgi,Devon Alexander,Jordan Wiley,Alex Roth,Akil Reese,Julian Nichols
2015-16,2015-12-29,1587604,21,0,1,Oregon,Western Oregon,Ducks,Wolves,4,4,6,0,6,1562,Oregon,2318,1118,4,Tyler Dorsey makes a layup.,made,FALSE,FALSE,Layup Shot,25,5.25,883564,Tyler Dorsey,NA,0,Oregon,Western Oregon,6,NA,Jordan Bell,Elgin Cook,Casey Benson,Dillon Brooks,Tyler Dorsey,Andy Avgi,Devon Alexander,Jordan Wiley,Alex Roth,Akil Reese,Julian Nichols
2015-16,2015-12-29,1587604,22,0,1,Oregon,Western Oregon,Ducks,Wolves,4,4,6,2,4,1693,Western Oregon,2305,1105,13,Andy Avgi makes a layup. Alex Roth with the assist.,made,FALSE,FALSE,Layup Shot,25,5.25,629839,Andy Avgi,Alex Roth,0,Western Oregon,Oregon,7,NA,Jordan Bell,Elgin Cook,Casey Benson,Dillon Brooks,Tyler Dorsey,Andy Avgi,Devon Alexander,Jordan Wiley,Alex Roth,Akil Reese,Julian Nichols
2015-16,2015-12-29,1587604,22,0,1,Oregon,Western Oregon,Ducks,Wolves,4,4,6,2,4,1693,Western Oregon,2305,1105,0,Andy Avgi makes a layup. Alex Roth with the assist.,made,FALSE,FALSE,Layup Shot,25,5.25,629839,Andy Avgi,Alex Roth,0,Western Oregon,Oregon,8,NA,Jordan Bell,Elgin Cook,Casey Benson,Dillon Brooks,Tyler Dorsey,Andy Avgi,Devon Alexander,Jordan Wiley,Alex Roth,Akil Reese,Julian Nichols
