season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4,away_5,away_6
2013-14,2014-01-04,1361996,45,0,1,Massachusetts,Miami (OH),Minutemen,RedHawks,4,4,6,4,2,1497,Miami (OH),2125,925,40,RedHawks with a turnover: Shot Clock Turnover,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Miami (OH),Massachusetts,17,NA,Sampson Carter,Raphiael Putney,Chaz Williams,Cady Lalanne,Derrick Gordon,Will Felder,Quinten Rollins,Will Sullivan,Eric Washington,Geovonie McKnight,Joshua Oswald
2013-14,2014-01-04,1361996,46,0,1,Massachusetts,Miami (OH),Minutemen,RedHawks,4,4,6,4,2,1497,Miami (OH),2125,925,0,Substitution: Quinten Rollins in for Will Sullivan.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Sub already in game,Sampson Carter,Raphiael Putney,Chaz Williams,Cady Lalanne,Derrick Gordon,Will Felder,Quinten Rollins,Will Sullivan,Eric Washington,Geovonie McKnight,Joshua Oswald
2013-14,2014-01-04,1361996,47,0,1,Massachusetts,Miami (OH),Minutemen,RedHawks,4,4,6,4,2,NA,NA,2125,925,0,Official TV timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Sampson Carter,Raphiael Putney,Chaz Williams,Cady Lalanne,Derrick Gordon,Will Felder,Quinten Rollins,Will Sullivan,Eric Washington,Geovonie McKnight,Joshua Oswald
2013-14,2014-01-04,1361996,49,0,1,Massachusetts,Miami (OH),Minutemen,RedHawks,4,4,6,4,2,1489,Massachusetts,2114,914,11,Raphiael Putney misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,1.2999999999999972,5.450000000000003,511032,Raphiael Putney,NA,0,Massachusetts,Massachusetts,18,NA,Sampson Carter,Raphiael Putney,Chaz Williams,Cady Lalanne,Derrick Gordon,Will Felder,Quinten Rollins,Will Sullivan,Eric Washington,Geovonie McKnight,Joshua Oswald
2013-14,2014-01-04,1361996,50,0,1,Massachusetts,Miami (OH),Minutemen,RedHawks,4,4,6,4,2,1489,Massachusetts,2114,914,0,Cady Lalanne with an offensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Massachusetts,Massachusetts,18,NA,Sampson Carter,Raphiael Putney,Chaz Williams,Cady Lalanne,Derrick Gordon,Will Felder,Quinten Rollins,Will Sullivan,Eric Washington,Geovonie McKnight,Joshua Oswald
2013-14,2014-01-04,1361996,51,0,1,Massachusetts,Miami (OH),Minutemen,RedHawks,4,4,8,4,4,1489,Massachusetts,2109,909,5,Cady Lalanne makes a tip shot from 3 feet out.,made,FALSE,FALSE,Tip Shot,24.1,7.849999999999994,550497,Cady Lalanne,NA,0,Massachusetts,Miami (OH),18,NA,Sampson Carter,Raphiael Putney,Chaz Williams,Cady Lalanne,Derrick Gordon,Will Felder,Quinten Rollins,Will Sullivan,Eric Washington,Geovonie McKnight,Joshua Oswald
2013-14,2014-01-04,1361996,61,0,1,Massachusetts,Miami (OH),Minutemen,RedHawks,4,4,8,4,4,1497,Miami (OH),2074,874,35,Willie Moore misses a jump shot from 18 feet out.,missed,FALSE,FALSE,Jump Shot,37.7,17.95,697148,Willie Moore,NA,0,Miami (OH),Miami (OH),19,NA,Sampson Carter,Raphiael Putney,Chaz Williams,Cady Lalanne,Derrick Gordon,Will Felder,Quinten Rollins,Will Sullivan,Eric Washington,Geovonie McKnight,Joshua Oswald
2013-14,2014-01-04,1361996,62,0,1,Massachusetts,Miami (OH),Minutemen,RedHawks,4,4,8,4,4,1489,Massachusetts,2074,874,0,Raphiael Putney with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Miami (OH),Massachusetts,19,NA,Sampson Carter,Raphiael Putney,Chaz Williams,Cady Lalanne,Derrick Gordon,Will Felder,Quinten Rollins,Will Sullivan,Eric Washington,Geovonie McKnight,Joshua Oswald
2013-14,2014-01-04,1361996,64,0,1,Massachusetts,Miami (OH),Minutemen,RedHawks,4,4,10,4,6,1489,Massachusetts,2061,861,13,Cady Lalanne makes a layup. Sampson Carter with the assist.,made,FALSE,FALSE,Layup Shot,25,5.25,550497,Cady Lalanne,Sampson Carter,0,Massachusetts,Massachusetts,20,NA,Sampson Carter,Raphiael Putney,Chaz Williams,Cady Lalanne,Derrick Gordon,Will Felder,Quinten Rollins,Will Sullivan,Eric Washington,Geovonie McKnight,Joshua Oswald
2013-14,2014-01-04,1361996,65,0,1,Massachusetts,Miami (OH),Minutemen,RedHawks,4,4,10,4,6,1497,Miami (OH),2061,861,0,Shooting foul committed by Geovonie McKnight.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Massachusetts,Massachusetts,20,NA,Sampson Carter,Raphiael Putney,Chaz Williams,Cady Lalanne,Derrick Gordon,Will Felder,Quinten Rollins,Will Sullivan,Eric Washington,Geovonie McKnight,Joshua Oswald
2013-14,2014-01-04,1361996,66,0,1,Massachusetts,Miami (OH),Minutemen,RedHawks,4,4,11,4,7,1489,Massachusetts,2061,861,0,Cady Lalanne makes free throw 1 of 1.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Massachusetts,Miami (OH),20,NA,Sampson Carter,Raphiael Putney,Chaz Williams,Cady Lalanne,Derrick Gordon,Will Felder,Quinten Rollins,Will Sullivan,Eric Washington,Geovonie McKnight,Joshua Oswald
2013-14,2014-01-04,1361996,68,0,1,Massachusetts,Miami (OH),Minutemen,RedHawks,4,4,11,6,5,1497,Miami (OH),2038,838,23,Will Felder makes a hook shot from 6 feet out. John Hawkins with the assist.,made,FALSE,FALSE,Hook Shot,26,11.25,509029,Will Felder,John Hawkins,0,Miami (OH),Massachusetts,21,NA,Sampson Carter,Raphiael Putney,Chaz Williams,Cady Lalanne,Derrick Gordon,Will Felder,Quinten Rollins,Will Sullivan,Eric Washington,Geovonie McKnight,Joshua Oswald
2013-14,2014-01-04,1361996,69,0,1,Massachusetts,Miami (OH),Minutemen,RedHawks,4,4,13,6,7,1489,Massachusetts,2015,815,23,Cady Lalanne makes a layup. Maxie Esho with the assist.,made,FALSE,FALSE,Layup Shot,25,5.25,550497,Cady Lalanne,Maxie Esho,0,Massachusetts,Miami (OH),22,NA,Sampson Carter,Raphiael Putney,Chaz Williams,Cady Lalanne,Derrick Gordon,Will Felder,Quinten Rollins,Will Sullivan,Eric Washington,Geovonie McKnight,Joshua Oswald
2013-14,2014-01-04,1361996,71,0,1,Massachusetts,Miami (OH),Minutemen,RedHawks,4,4,13,6,7,1497,Miami (OH),2010,810,5,Substitution: Jaryd Eustace in for Geovonie McKnight.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Sampson Carter,Raphiael Putney,Chaz Williams,Cady Lalanne,Derrick Gordon,Will Felder,Quinten Rollins,Will Sullivan,Eric Washington,Jaryd Eustace,Joshua Oswald
2013-14,2014-01-04,1361996,72,0,1,Massachusetts,Miami (OH),Minutemen,RedHawks,4,4,13,6,7,1497,Miami (OH),2010,810,0,Substitution: John Hawkins in for Willie Moore.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Player leaving not previously in game,Sampson Carter,Raphiael Putney,Chaz Williams,Cady Lalanne,Derrick Gordon,Will Felder,Quinten Rollins,Will Sullivan,Eric Washington,Jaryd Eustace,Joshua Oswald
2013-14,2014-01-04,1361996,85,0,1,Massachusetts,Miami (OH),Minutemen,RedHawks,4,4,13,8,5,1497,Miami (OH),1981,781,29,John Hawkins makes a hook shot from 7 feet out.,made,FALSE,FALSE,Hook Shot,25.3,12.65,628872,John Hawkins,NA,0,Miami (OH),Massachusetts,23,NA,Sampson Carter,Raphiael Putney,Chaz Williams,Cady Lalanne,Derrick Gordon,Will Felder,Quinten Rollins,Will Sullivan,Eric Washington,Jaryd Eustace,Joshua Oswald
2013-14,2014-01-04,1361996,86,0,1,Massachusetts,Miami (OH),Minutemen,RedHawks,4,4,13,8,5,1489,Massachusetts,1962,762,19,Willie Moore steals the ball from Trey Davis.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Massachusetts,Miami (OH),24,NA,Sampson Carter,Raphiael Putney,Chaz Williams,Cady Lalanne,Derrick Gordon,Will Felder,Quinten Rollins,Will Sullivan,Eric Washington,Jaryd Eustace,Joshua Oswald
2013-14,2014-01-04,1361996,87,0,1,Massachusetts,Miami (OH),Minutemen,RedHawks,4,4,13,8,5,1497,Miami (OH),1955,755,7,Jaryd Eustace misses a 3-point jump shot from 26 feet out.,missed,FALSE,TRUE,Jump Shot,5,21.35,793439,Jaryd Eustace,NA,0,Miami (OH),Miami (OH),25,NA,Sampson Carter,Raphiael Putney,Chaz Williams,Cady Lalanne,Derrick Gordon,Will Felder,Quinten Rollins,Will Sullivan,Eric Washington,Jaryd Eustace,Joshua Oswald
