season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,home_6,home_7,home_8,home_9,home_10,away_1,away_2,away_3,away_4,away_5,away_6,away_7,away_8,away_9,away_10
2013-14,2014-02-08,1359622,170,0,1,USC,UCLA,Trojans,Bruins,4,4,29,24,5,1668,UCLA,1666,466,0,Omar Oraby blocks a Zach LaVine layup.,missed,FALSE,FALSE,Layup Shot,26,6.25,743777,Zach LaVine,NA,0,UCLA,UCLA,305,NA,J.T. Terrell,J.T. Terrell,Omar Oraby,Omar Oraby,Pe'Shon Howard,Pe'Shon Howard,Byron Wesley,Byron Wesley,Strahinja Gavrilovic,Strahinja Gavrilovic,David Wear,David Wear,Travis Wear,Travis Wear,Bryce Alford,Bryce Alford,Jordan Adams,Jordan Adams,Kyle Anderson,Kyle Anderson
2013-14,2014-02-08,1359622,170,0,1,USC,UCLA,Trojans,Bruins,4,4,29,24,5,1668,UCLA,1666,466,0,Omar Oraby blocks a Zach LaVine layup.,missed,FALSE,FALSE,Layup Shot,26,6.25,743777,Zach LaVine,NA,0,UCLA,UCLA,305,NA,J.T. Terrell,J.T. Terrell,Omar Oraby,Omar Oraby,Pe'Shon Howard,Pe'Shon Howard,Byron Wesley,Byron Wesley,Strahinja Gavrilovic,Strahinja Gavrilovic,David Wear,David Wear,Travis Wear,Travis Wear,Bryce Alford,Bryce Alford,Jordan Adams,Jordan Adams,Kyle Anderson,Kyle Anderson
2013-14,2014-02-08,1359622,170,0,1,USC,UCLA,Trojans,Bruins,4,4,29,24,5,1668,UCLA,1666,466,0,Omar Oraby blocks a Zach LaVine layup.,missed,FALSE,FALSE,Layup Shot,26,6.25,743777,Zach LaVine,NA,0,UCLA,UCLA,305,NA,J.T. Terrell,J.T. Terrell,Omar Oraby,Omar Oraby,Pe'Shon Howard,Pe'Shon Howard,Byron Wesley,Byron Wesley,Strahinja Gavrilovic,Strahinja Gavrilovic,David Wear,David Wear,Travis Wear,Travis Wear,Bryce Alford,Bryce Alford,Jordan Adams,Jordan Adams,Kyle Anderson,Kyle Anderson
2013-14,2014-02-08,1359622,174,0,1,USC,UCLA,Trojans,Bruins,4,4,29,24,5,1668,UCLA,1649,449,17,Bryce Alford misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,26.8,28.95,743779,Bryce Alford,NA,0,UCLA,UCLA,305,NA,J.T. Terrell,J.T. Terrell,Omar Oraby,Omar Oraby,Pe'Shon Howard,Pe'Shon Howard,Byron Wesley,Byron Wesley,Strahinja Gavrilovic,Strahinja Gavrilovic,David Wear,David Wear,Travis Wear,Travis Wear,Bryce Alford,Bryce Alford,Jordan Adams,Jordan Adams,Kyle Anderson,Kyle Anderson
2013-14,2014-02-08,1359622,174,0,1,USC,UCLA,Trojans,Bruins,4,4,29,24,5,1668,UCLA,1649,449,0,Bryce Alford misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,26.8,28.95,743779,Bryce Alford,NA,0,UCLA,UCLA,305,NA,J.T. Terrell,J.T. Terrell,Omar Oraby,Omar Oraby,Pe'Shon Howard,Pe'Shon Howard,Byron Wesley,Byron Wesley,Strahinja Gavrilovic,Strahinja Gavrilovic,David Wear,David Wear,Travis Wear,Travis Wear,Bryce Alford,Bryce Alford,Jordan Adams,Jordan Adams,Kyle Anderson,Kyle Anderson
2013-14,2014-02-08,1359622,174,0,1,USC,UCLA,Trojans,Bruins,4,4,29,24,5,1668,UCLA,1649,449,0,Bryce Alford misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,26.8,28.95,743779,Bryce Alford,NA,0,UCLA,UCLA,305,NA,J.T. Terrell,J.T. Terrell,Omar Oraby,Omar Oraby,Pe'Shon Howard,Pe'Shon Howard,Byron Wesley,Byron Wesley,Strahinja Gavrilovic,Strahinja Gavrilovic,David Wear,David Wear,Travis Wear,Travis Wear,Bryce Alford,Bryce Alford,Jordan Adams,Jordan Adams,Kyle Anderson,Kyle Anderson
2013-14,2014-02-08,1359622,174,0,1,USC,UCLA,Trojans,Bruins,4,4,29,24,5,1668,UCLA,1649,449,0,Bryce Alford misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,26.8,28.95,743779,Bryce Alford,NA,0,UCLA,UCLA,305,NA,J.T. Terrell,J.T. Terrell,Omar Oraby,Omar Oraby,Pe'Shon Howard,Pe'Shon Howard,Byron Wesley,Byron Wesley,Strahinja Gavrilovic,Strahinja Gavrilovic,David Wear,David Wear,Travis Wear,Travis Wear,Bryce Alford,Bryce Alford,Jordan Adams,Jordan Adams,Kyle Anderson,Kyle Anderson
2013-14,2014-02-08,1359622,177,0,1,USC,UCLA,Trojans,Bruins,4,4,29,24,5,1668,UCLA,1643,443,6,Zach LaVine misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,35.1,26.95,743777,Zach LaVine,NA,0,UCLA,UCLA,305,NA,J.T. Terrell,J.T. Terrell,Omar Oraby,Omar Oraby,Pe'Shon Howard,Pe'Shon Howard,Byron Wesley,Byron Wesley,Strahinja Gavrilovic,Strahinja Gavrilovic,David Wear,David Wear,Travis Wear,Travis Wear,Bryce Alford,Bryce Alford,Jordan Adams,Jordan Adams,Kyle Anderson,Kyle Anderson
2013-14,2014-02-08,1359622,177,0,1,USC,UCLA,Trojans,Bruins,4,4,29,24,5,1668,UCLA,1643,443,0,Zach LaVine misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,35.1,26.95,743777,Zach LaVine,NA,0,UCLA,UCLA,305,NA,J.T. Terrell,J.T. Terrell,Omar Oraby,Omar Oraby,Pe'Shon Howard,Pe'Shon Howard,Byron Wesley,Byron Wesley,Strahinja Gavrilovic,Strahinja Gavrilovic,David Wear,David Wear,Travis Wear,Travis Wear,Bryce Alford,Bryce Alford,Jordan Adams,Jordan Adams,Kyle Anderson,Kyle Anderson
2013-14,2014-02-08,1359622,177,0,1,USC,UCLA,Trojans,Bruins,4,4,29,24,5,1668,UCLA,1643,443,0,Zach LaVine misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,35.1,26.95,743777,Zach LaVine,NA,0,UCLA,UCLA,305,NA,J.T. Terrell,J.T. Terrell,Omar Oraby,Omar Oraby,Pe'Shon Howard,Pe'Shon Howard,Byron Wesley,Byron Wesley,Strahinja Gavrilovic,Strahinja Gavrilovic,David Wear,David Wear,Travis Wear,Travis Wear,Bryce Alford,Bryce Alford,Jordan Adams,Jordan Adams,Kyle Anderson,Kyle Anderson
2013-14,2014-02-08,1359622,177,0,1,USC,UCLA,Trojans,Bruins,4,4,29,24,5,1668,UCLA,1643,443,0,Zach LaVine misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,35.1,26.95,743777,Zach LaVine,NA,0,UCLA,UCLA,305,NA,J.T. Terrell,J.T. Terrell,Omar Oraby,Omar Oraby,Pe'Shon Howard,Pe'Shon Howard,Byron Wesley,Byron Wesley,Strahinja Gavrilovic,Strahinja Gavrilovic,David Wear,David Wear,Travis Wear,Travis Wear,Bryce Alford,Bryce Alford,Jordan Adams,Jordan Adams,Kyle Anderson,Kyle Anderson
2013-14,2014-02-08,1359622,178,0,1,USC,UCLA,Trojans,Bruins,4,4,29,24,5,1669,USC,1643,443,0,Julian Jacobs with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,UCLA,USC,305,NA,J.T. Terrell,J.T. Terrell,Omar Oraby,Omar Oraby,Pe'Shon Howard,Pe'Shon Howard,Byron Wesley,Byron Wesley,Strahinja Gavrilovic,Strahinja Gavrilovic,David Wear,David Wear,Travis Wear,Travis Wear,Bryce Alford,Bryce Alford,Jordan Adams,Jordan Adams,Kyle Anderson,Kyle Anderson
2013-14,2014-02-08,1359622,178,0,1,USC,UCLA,Trojans,Bruins,4,4,29,24,5,1669,USC,1643,443,0,Julian Jacobs with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,UCLA,USC,306,NA,J.T. Terrell,J.T. Terrell,Omar Oraby,Omar Oraby,Pe'Shon Howard,Pe'Shon Howard,Byron Wesley,Byron Wesley,Strahinja Gavrilovic,Strahinja Gavrilovic,David Wear,David Wear,Travis Wear,Travis Wear,Bryce Alford,Bryce Alford,Jordan Adams,Jordan Adams,Kyle Anderson,Kyle Anderson
2013-14,2014-02-08,1359622,179,0,1,USC,UCLA,Trojans,Bruins,4,4,32,24,8,1669,USC,1634,434,9,Byron Wesley makes a 3-point jump shot from 23 feet out. Julian Jacobs with the assist.,made,FALSE,TRUE,Jump Shot,11.100000000000001,23.849999999999994,606655,Byron Wesley,Julian Jacobs,0,USC,UCLA,307,NA,J.T. Terrell,J.T. Terrell,Omar Oraby,Omar Oraby,Pe'Shon Howard,Pe'Shon Howard,Byron Wesley,Byron Wesley,Strahinja Gavrilovic,Strahinja Gavrilovic,David Wear,David Wear,Travis Wear,Travis Wear,Bryce Alford,Bryce Alford,Jordan Adams,Jordan Adams,Kyle Anderson,Kyle Anderson
2013-14,2014-02-08,1359622,179,0,1,USC,UCLA,Trojans,Bruins,4,4,32,24,8,1669,USC,1634,434,0,Byron Wesley makes a 3-point jump shot from 23 feet out. Julian Jacobs with the assist.,made,FALSE,TRUE,Jump Shot,11.100000000000001,23.849999999999994,606655,Byron Wesley,Julian Jacobs,0,USC,UCLA,308,NA,J.T. Terrell,J.T. Terrell,Omar Oraby,Omar Oraby,Pe'Shon Howard,Pe'Shon Howard,Byron Wesley,Byron Wesley,Strahinja Gavrilovic,Strahinja Gavrilovic,David Wear,David Wear,Travis Wear,Travis Wear,Bryce Alford,Bryce Alford,Jordan Adams,Jordan Adams,Kyle Anderson,Kyle Anderson
2013-14,2014-02-08,1359622,179,0,1,USC,UCLA,Trojans,Bruins,4,4,32,24,8,1669,USC,1634,434,0,Byron Wesley makes a 3-point jump shot from 23 feet out. Julian Jacobs with the assist.,made,FALSE,TRUE,Jump Shot,11.100000000000001,23.849999999999994,606655,Byron Wesley,Julian Jacobs,0,USC,UCLA,309,NA,J.T. Terrell,J.T. Terrell,Omar Oraby,Omar Oraby,Pe'Shon Howard,Pe'Shon Howard,Byron Wesley,Byron Wesley,Strahinja Gavrilovic,Strahinja Gavrilovic,David Wear,David Wear,Travis Wear,Travis Wear,Bryce Alford,Bryce Alford,Jordan Adams,Jordan Adams,Kyle Anderson,Kyle Anderson
2013-14,2014-02-08,1359622,179,0,1,USC,UCLA,Trojans,Bruins,4,4,32,24,8,1669,USC,1634,434,0,Byron Wesley makes a 3-point jump shot from 23 feet out. Julian Jacobs with the assist.,made,FALSE,TRUE,Jump Shot,11.100000000000001,23.849999999999994,606655,Byron Wesley,Julian Jacobs,0,USC,UCLA,310,NA,J.T. Terrell,J.T. Terrell,Omar Oraby,Omar Oraby,Pe'Shon Howard,Pe'Shon Howard,Byron Wesley,Byron Wesley,Strahinja Gavrilovic,Strahinja Gavrilovic,David Wear,David Wear,Travis Wear,Travis Wear,Bryce Alford,Bryce Alford,Jordan Adams,Jordan Adams,Kyle Anderson,Kyle Anderson
2013-14,2014-02-08,1359622,179,0,1,USC,UCLA,Trojans,Bruins,4,4,32,24,8,1669,USC,1634,434,0,Byron Wesley makes a 3-point jump shot from 23 feet out. Julian Jacobs with the assist.,made,FALSE,TRUE,Jump Shot,11.100000000000001,23.849999999999994,606655,Byron Wesley,Julian Jacobs,0,USC,UCLA,311,NA,J.T. Terrell,J.T. Terrell,Omar Oraby,Omar Oraby,Pe'Shon Howard,Pe'Shon Howard,Byron Wesley,Byron Wesley,Strahinja Gavrilovic,Strahinja Gavrilovic,David Wear,David Wear,Travis Wear,Travis Wear,Bryce Alford,Bryce Alford,Jordan Adams,Jordan Adams,Kyle Anderson,Kyle Anderson
2013-14,2014-02-08,1359622,179,0,1,USC,UCLA,Trojans,Bruins,4,4,32,24,8,1669,USC,1634,434,0,Byron Wesley makes a 3-point jump shot from 23 feet out. Julian Jacobs with the assist.,made,FALSE,TRUE,Jump Shot,11.100000000000001,23.849999999999994,606655,Byron Wesley,Julian Jacobs,0,USC,UCLA,312,NA,J.T. Terrell,J.T. Terrell,Omar Oraby,Omar Oraby,Pe'Shon Howard,Pe'Shon Howard,Byron Wesley,Byron Wesley,Strahinja Gavrilovic,Strahinja Gavrilovic,David Wear,David Wear,Travis Wear,Travis Wear,Bryce Alford,Bryce Alford,Jordan Adams,Jordan Adams,Kyle Anderson,Kyle Anderson
2013-14,2014-02-08,1359622,179,0,1,USC,UCLA,Trojans,Bruins,4,4,32,24,8,1669,USC,1634,434,0,Byron Wesley makes a 3-point jump shot from 23 feet out. Julian Jacobs with the assist.,made,FALSE,TRUE,Jump Shot,11.100000000000001,23.849999999999994,606655,Byron Wesley,Julian Jacobs,0,USC,UCLA,313,NA,J.T. Terrell,J.T. Terrell,Omar Oraby,Omar Oraby,Pe'Shon Howard,Pe'Shon Howard,Byron Wesley,Byron Wesley,Strahinja Gavrilovic,Strahinja Gavrilovic,David Wear,David Wear,Travis Wear,Travis Wear,Bryce Alford,Bryce Alford,Jordan Adams,Jordan Adams,Kyle Anderson,Kyle Anderson
2013-14,2014-02-08,1359622,179,0,1,USC,UCLA,Trojans,Bruins,4,4,32,24,8,1669,USC,1634,434,0,Byron Wesley makes a 3-point jump shot from 23 feet out. Julian Jacobs with the assist.,made,FALSE,TRUE,Jump Shot,11.100000000000001,23.849999999999994,606655,Byron Wesley,Julian Jacobs,0,USC,UCLA,314,NA,J.T. Terrell,J.T. Terrell,Omar Oraby,Omar Oraby,Pe'Shon Howard,Pe'Shon Howard,Byron Wesley,Byron Wesley,Strahinja Gavrilovic,Strahinja Gavrilovic,David Wear,David Wear,Travis Wear,Travis Wear,Bryce Alford,Bryce Alford,Jordan Adams,Jordan Adams,Kyle Anderson,Kyle Anderson
2013-14,2014-02-08,1359622,179,0,1,USC,UCLA,Trojans,Bruins,4,4,32,24,8,1669,USC,1634,434,0,Byron Wesley makes a 3-point jump shot from 23 feet out. Julian Jacobs with the assist.,made,FALSE,TRUE,Jump Shot,11.100000000000001,23.849999999999994,606655,Byron Wesley,Julian Jacobs,0,USC,UCLA,315,NA,J.T. Terrell,J.T. Terrell,Omar Oraby,Omar Oraby,Pe'Shon Howard,Pe'Shon Howard,Byron Wesley,Byron Wesley,Strahinja Gavrilovic,Strahinja Gavrilovic,David Wear,David Wear,Travis Wear,Travis Wear,Bryce Alford,Bryce Alford,Jordan Adams,Jordan Adams,Kyle Anderson,Kyle Anderson
2013-14,2014-02-08,1359622,179,0,1,USC,UCLA,Trojans,Bruins,4,4,32,24,8,1669,USC,1634,434,0,Byron Wesley makes a 3-point jump shot from 23 feet out. Julian Jacobs with the assist.,made,FALSE,TRUE,Jump Shot,11.100000000000001,23.849999999999994,606655,Byron Wesley,Julian Jacobs,0,USC,UCLA,316,NA,J.T. Terrell,J.T. Terrell,Omar Oraby,Omar Oraby,Pe'Shon Howard,Pe'Shon Howard,Byron Wesley,Byron Wesley,Strahinja Gavrilovic,Strahinja Gavrilovic,David Wear,David Wear,Travis Wear,Travis Wear,Bryce Alford,Bryce Alford,Jordan Adams,Jordan Adams,Kyle Anderson,Kyle Anderson
2013-14,2014-02-08,1359622,179,0,1,USC,UCLA,Trojans,Bruins,4,4,32,24,8,1669,USC,1634,434,0,Byron Wesley makes a 3-point jump shot from 23 feet out. Julian Jacobs with the assist.,made,FALSE,TRUE,Jump Shot,11.100000000000001,23.849999999999994,606655,Byron Wesley,Julian Jacobs,0,USC,UCLA,317,NA,J.T. Terrell,J.T. Terrell,Omar Oraby,Omar Oraby,Pe'Shon Howard,Pe'Shon Howard,Byron Wesley,Byron Wesley,Strahinja Gavrilovic,Strahinja Gavrilovic,David Wear,David Wear,Travis Wear,Travis Wear,Bryce Alford,Bryce Alford,Jordan Adams,Jordan Adams,Kyle Anderson,Kyle Anderson
2013-14,2014-02-08,1359622,179,0,1,USC,UCLA,Trojans,Bruins,4,4,32,24,8,1669,USC,1634,434,0,Byron Wesley makes a 3-point jump shot from 23 feet out. Julian Jacobs with the assist.,made,FALSE,TRUE,Jump Shot,11.100000000000001,23.849999999999994,606655,Byron Wesley,Julian Jacobs,0,USC,UCLA,318,NA,J.T. Terrell,J.T. Terrell,Omar Oraby,Omar Oraby,Pe'Shon Howard,Pe'Shon Howard,Byron Wesley,Byron Wesley,Strahinja Gavrilovic,Strahinja Gavrilovic,David Wear,David Wear,Travis Wear,Travis Wear,Bryce Alford,Bryce Alford,Jordan Adams,Jordan Adams,Kyle Anderson,Kyle Anderson
2013-14,2014-02-08,1359622,179,0,1,USC,UCLA,Trojans,Bruins,4,4,32,24,8,1669,USC,1634,434,0,Byron Wesley makes a 3-point jump shot from 23 feet out. Julian Jacobs with the assist.,made,FALSE,TRUE,Jump Shot,11.100000000000001,23.849999999999994,606655,Byron Wesley,Julian Jacobs,0,USC,UCLA,319,NA,J.T. Terrell,J.T. Terrell,Omar Oraby,Omar Oraby,Pe'Shon Howard,Pe'Shon Howard,Byron Wesley,Byron Wesley,Strahinja Gavrilovic,Strahinja Gavrilovic,David Wear,David Wear,Travis Wear,Travis Wear,Bryce Alford,Bryce Alford,Jordan Adams,Jordan Adams,Kyle Anderson,Kyle Anderson
2013-14,2014-02-08,1359622,179,0,1,USC,UCLA,Trojans,Bruins,4,4,32,24,8,1669,USC,1634,434,0,Byron Wesley makes a 3-point jump shot from 23 feet out. Julian Jacobs with the assist.,made,FALSE,TRUE,Jump Shot,11.100000000000001,23.849999999999994,606655,Byron Wesley,Julian Jacobs,0,USC,UCLA,320,NA,J.T. Terrell,J.T. Terrell,Omar Oraby,Omar Oraby,Pe'Shon Howard,Pe'Shon Howard,Byron Wesley,Byron Wesley,Strahinja Gavrilovic,Strahinja Gavrilovic,David Wear,David Wear,Travis Wear,Travis Wear,Bryce Alford,Bryce Alford,Jordan Adams,Jordan Adams,Kyle Anderson,Kyle Anderson
2013-14,2014-02-08,1359622,179,0,1,USC,UCLA,Trojans,Bruins,4,4,32,24,8,1669,USC,1634,434,0,Byron Wesley makes a 3-point jump shot from 23 feet out. Julian Jacobs with the assist.,made,FALSE,TRUE,Jump Shot,11.100000000000001,23.849999999999994,606655,Byron Wesley,Julian Jacobs,0,USC,UCLA,321,NA,J.T. Terrell,J.T. Terrell,Omar Oraby,Omar Oraby,Pe'Shon Howard,Pe'Shon Howard,Byron Wesley,Byron Wesley,Strahinja Gavrilovic,Strahinja Gavrilovic,David Wear,David Wear,Travis Wear,Travis Wear,Bryce Alford,Bryce Alford,Jordan Adams,Jordan Adams,Kyle Anderson,Kyle Anderson
2013-14,2014-02-08,1359622,179,0,1,USC,UCLA,Trojans,Bruins,4,4,32,24,8,1669,USC,1634,434,0,Byron Wesley makes a 3-point jump shot from 23 feet out. Julian Jacobs with the assist.,made,FALSE,TRUE,Jump Shot,11.100000000000001,23.849999999999994,606655,Byron Wesley,Julian Jacobs,0,USC,UCLA,322,NA,J.T. Terrell,J.T. Terrell,Omar Oraby,Omar Oraby,Pe'Shon Howard,Pe'Shon Howard,Byron Wesley,Byron Wesley,Strahinja Gavrilovic,Strahinja Gavrilovic,David Wear,David Wear,Travis Wear,Travis Wear,Bryce Alford,Bryce Alford,Jordan Adams,Jordan Adams,Kyle Anderson,Kyle Anderson
2013-14,2014-02-08,1359622,180,0,1,USC,UCLA,Trojans,Bruins,4,4,32,24,8,1668,UCLA,1615,415,19,Bryce Alford misses a jump shot from 14 feet out.,missed,FALSE,FALSE,Jump Shot,11.8,9.55,743779,Bryce Alford,NA,0,UCLA,UCLA,323,NA,J.T. Terrell,J.T. Terrell,Omar Oraby,Omar Oraby,Pe'Shon Howard,Pe'Shon Howard,Byron Wesley,Byron Wesley,Strahinja Gavrilovic,Strahinja Gavrilovic,David Wear,David Wear,Travis Wear,Travis Wear,Bryce Alford,Bryce Alford,Jordan Adams,Jordan Adams,Kyle Anderson,Kyle Anderson
2013-14,2014-02-08,1359622,180,0,1,USC,UCLA,Trojans,Bruins,4,4,32,24,8,1668,UCLA,1615,415,0,Bryce Alford misses a jump shot from 14 feet out.,missed,FALSE,FALSE,Jump Shot,11.8,9.55,743779,Bryce Alford,NA,0,UCLA,UCLA,323,NA,J.T. Terrell,J.T. Terrell,Omar Oraby,Omar Oraby,Pe'Shon Howard,Pe'Shon Howard,Byron Wesley,Byron Wesley,Strahinja Gavrilovic,Strahinja Gavrilovic,David Wear,David Wear,Travis Wear,Travis Wear,Bryce Alford,Bryce Alford,Jordan Adams,Jordan Adams,Kyle Anderson,Kyle Anderson
2013-14,2014-02-08,1359622,180,0,1,USC,UCLA,Trojans,Bruins,4,4,32,24,8,1668,UCLA,1615,415,0,Bryce Alford misses a jump shot from 14 feet out.,missed,FALSE,FALSE,Jump Shot,11.8,9.55,743779,Bryce Alford,NA,0,UCLA,UCLA,323,NA,J.T. Terrell,J.T. Terrell,Omar Oraby,Omar Oraby,Pe'Shon Howard,Pe'Shon Howard,Byron Wesley,Byron Wesley,Strahinja Gavrilovic,Strahinja Gavrilovic,David Wear,David Wear,Travis Wear,Travis Wear,Bryce Alford,Bryce Alford,Jordan Adams,Jordan Adams,Kyle Anderson,Kyle Anderson
2013-14,2014-02-08,1359622,180,0,1,USC,UCLA,Trojans,Bruins,4,4,32,24,8,1668,UCLA,1615,415,0,Bryce Alford misses a jump shot from 14 feet out.,missed,FALSE,FALSE,Jump Shot,11.8,9.55,743779,Bryce Alford,NA,0,UCLA,UCLA,323,NA,J.T. Terrell,J.T. Terrell,Omar Oraby,Omar Oraby,Pe'Shon Howard,Pe'Shon Howard,Byron Wesley,Byron Wesley,Strahinja Gavrilovic,Strahinja Gavrilovic,David Wear,David Wear,Travis Wear,Travis Wear,Bryce Alford,Bryce Alford,Jordan Adams,Jordan Adams,Kyle Anderson,Kyle Anderson
2013-14,2014-02-08,1359622,181,0,1,USC,UCLA,Trojans,Bruins,4,4,32,24,8,1669,USC,1615,415,0,Nikola Jovanovic with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,UCLA,USC,323,NA,J.T. Terrell,J.T. Terrell,Omar Oraby,Omar Oraby,Pe'Shon Howard,Pe'Shon Howard,Byron Wesley,Byron Wesley,Strahinja Gavrilovic,Strahinja Gavrilovic,David Wear,David Wear,Travis Wear,Travis Wear,Bryce Alford,Bryce Alford,Jordan Adams,Jordan Adams,Kyle Anderson,Kyle Anderson
2013-14,2014-02-08,1359622,181,0,1,USC,UCLA,Trojans,Bruins,4,4,32,24,8,1669,USC,1615,415,0,Nikola Jovanovic with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,UCLA,USC,324,NA,J.T. Terrell,J.T. Terrell,Omar Oraby,Omar Oraby,Pe'Shon Howard,Pe'Shon Howard,Byron Wesley,Byron Wesley,Strahinja Gavrilovic,Strahinja Gavrilovic,David Wear,David Wear,Travis Wear,Travis Wear,Bryce Alford,Bryce Alford,Jordan Adams,Jordan Adams,Kyle Anderson,Kyle Anderson
2013-14,2014-02-08,1359622,182,0,1,USC,UCLA,Trojans,Bruins,4,4,32,24,8,1669,USC,1600,400,15,Travis Wear steals the ball from Byron Wesley.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,USC,USC,325,NA,J.T. Terrell,J.T. Terrell,Omar Oraby,Omar Oraby,Pe'Shon Howard,Pe'Shon Howard,Byron Wesley,Byron Wesley,Strahinja Gavrilovic,Strahinja Gavrilovic,David Wear,David Wear,Travis Wear,Travis Wear,Bryce Alford,Bryce Alford,Jordan Adams,Jordan Adams,Kyle Anderson,Kyle Anderson
2013-14,2014-02-08,1359622,182,0,1,USC,UCLA,Trojans,Bruins,4,4,32,24,8,1669,USC,1600,400,15,Travis Wear steals the ball from Byron Wesley.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,USC,UCLA,325,NA,J.T. Terrell,J.T. Terrell,Omar Oraby,Omar Oraby,Pe'Shon Howard,Pe'Shon Howard,Byron Wesley,Byron Wesley,Strahinja Gavrilovic,Strahinja Gavrilovic,David Wear,David Wear,Travis Wear,Travis Wear,Bryce Alford,Bryce Alford,Jordan Adams,Jordan Adams,Kyle Anderson,Kyle Anderson
2013-14,2014-02-08,1359622,182,0,1,USC,UCLA,Trojans,Bruins,4,4,32,24,8,1669,USC,1600,400,0,Travis Wear steals the ball from Byron Wesley.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,USC,USC,326,NA,J.T. Terrell,J.T. Terrell,Omar Oraby,Omar Oraby,Pe'Shon Howard,Pe'Shon Howard,Byron Wesley,Byron Wesley,Strahinja Gavrilovic,Strahinja Gavrilovic,David Wear,David Wear,Travis Wear,Travis Wear,Bryce Alford,Bryce Alford,Jordan Adams,Jordan Adams,Kyle Anderson,Kyle Anderson
2013-14,2014-02-08,1359622,182,0,1,USC,UCLA,Trojans,Bruins,4,4,32,24,8,1669,USC,1600,400,0,Travis Wear steals the ball from Byron Wesley.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,USC,UCLA,326,NA,J.T. Terrell,J.T. Terrell,Omar Oraby,Omar Oraby,Pe'Shon Howard,Pe'Shon Howard,Byron Wesley,Byron Wesley,Strahinja Gavrilovic,Strahinja Gavrilovic,David Wear,David Wear,Travis Wear,Travis Wear,Bryce Alford,Bryce Alford,Jordan Adams,Jordan Adams,Kyle Anderson,Kyle Anderson
2013-14,2014-02-08,1359622,182,0,1,USC,UCLA,Trojans,Bruins,4,4,32,24,8,1669,USC,1600,400,0,Travis Wear steals the ball from Byron Wesley.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,USC,USC,327,NA,J.T. Terrell,J.T. Terrell,Omar Oraby,Omar Oraby,Pe'Shon Howard,Pe'Shon Howard,Byron Wesley,Byron Wesley,Strahinja Gavrilovic,Strahinja Gavrilovic,David Wear,David Wear,Travis Wear,Travis Wear,Bryce Alford,Bryce Alford,Jordan Adams,Jordan Adams,Kyle Anderson,Kyle Anderson
2013-14,2014-02-08,1359622,182,0,1,USC,UCLA,Trojans,Bruins,4,4,32,24,8,1669,USC,1600,400,0,Travis Wear steals the ball from Byron Wesley.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,USC,UCLA,327,NA,J.T. Terrell,J.T. Terrell,Omar Oraby,Omar Oraby,Pe'Shon Howard,Pe'Shon Howard,Byron Wesley,Byron Wesley,Strahinja Gavrilovic,Strahinja Gavrilovic,David Wear,David Wear,Travis Wear,Travis Wear,Bryce Alford,Bryce Alford,Jordan Adams,Jordan Adams,Kyle Anderson,Kyle Anderson
2013-14,2014-02-08,1359622,182,0,1,USC,UCLA,Trojans,Bruins,4,4,32,24,8,1669,USC,1600,400,0,Travis Wear steals the ball from Byron Wesley.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,USC,USC,328,NA,J.T. Terrell,J.T. Terrell,Omar Oraby,Omar Oraby,Pe'Shon Howard,Pe'Shon Howard,Byron Wesley,Byron Wesley,Strahinja Gavrilovic,Strahinja Gavrilovic,David Wear,David Wear,Travis Wear,Travis Wear,Bryce Alford,Bryce Alford,Jordan Adams,Jordan Adams,Kyle Anderson,Kyle Anderson
