season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number
2013-14,2014-03-08,1358579,1,0,1,Louisville,Connecticut,Cardinals,Huskies,4,4,0,0,0,1472,Louisville,NA,NA,NA,Starting Lineup - Stephan Van Treese,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2013-14,2014-03-08,1358579,1,0,1,Louisville,Connecticut,Cardinals,Huskies,4,4,0,0,0,1363,Connecticut,NA,NA,NA,Starting Lineup - Lasan Kromah,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2013-14,2014-03-08,1358579,1,0,1,Louisville,Connecticut,Cardinals,Huskies,4,4,0,0,0,1472,Louisville,NA,NA,NA,Starting Lineup - Luke Hancock,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2013-14,2014-03-08,1358579,1,0,1,Louisville,Connecticut,Cardinals,Huskies,4,4,0,0,0,1363,Connecticut,NA,NA,NA,Starting Lineup - Shabazz Napier,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2013-14,2014-03-08,1358579,1,0,1,Louisville,Connecticut,Cardinals,Huskies,4,4,0,0,0,1472,Louisville,NA,NA,NA,Starting Lineup - Russ Smith,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2013-14,2014-03-08,1358579,1,0,1,Louisville,Connecticut,Cardinals,Huskies,4,4,0,0,0,1363,Connecticut,NA,NA,NA,Starting Lineup - Ryan Boatright,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2013-14,2014-03-08,1358579,1,0,1,Louisville,Connecticut,Cardinals,Huskies,4,4,0,0,0,1363,Connecticut,NA,NA,NA,Starting Lineup - DeAndre Daniels,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2013-14,2014-03-08,1358579,1,0,1,Louisville,Connecticut,Cardinals,Huskies,4,4,0,0,0,1472,Louisville,NA,NA,NA,Starting Lineup - Montrezl Harrell,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2013-14,2014-03-08,1358579,1,0,1,Louisville,Connecticut,Cardinals,Huskies,4,4,0,0,0,1472,Louisville,NA,NA,NA,Starting Lineup - Chris Jones,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2013-14,2014-03-08,1358579,1,0,1,Louisville,Connecticut,Cardinals,Huskies,4,4,0,0,0,1363,Connecticut,NA,NA,NA,Starting Lineup - Amida Brimah,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
