season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number
2013-14,2013-11-22,1356880,1,1,1,Clemson,Davidson,Tigers,Wildcats,4,4,0,0,0,1378,Davidson,NA,NA,NA,Starting Lineup - Tom Droney,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2013-14,2013-11-22,1356880,1,1,1,Clemson,Davidson,Tigers,Wildcats,4,4,0,0,0,1378,Davidson,NA,NA,NA,Starting Lineup - De'Mon Brooks,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2013-14,2013-11-22,1356880,1,1,1,Clemson,Davidson,Tigers,Wildcats,4,4,0,0,0,1378,Davidson,NA,NA,NA,Starting Lineup - Chris Czerapowicz,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2013-14,2013-11-22,1356880,1,1,1,Clemson,Davidson,Tigers,Wildcats,4,4,0,0,0,1378,Davidson,NA,NA,NA,Starting Lineup - Brian Sullivan,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2013-14,2013-11-22,1356880,1,1,1,Clemson,Davidson,Tigers,Wildcats,4,4,0,0,0,1355,Clemson,NA,NA,NA,Starting Lineup - Rod Hall,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2013-14,2013-11-22,1356880,1,1,1,Clemson,Davidson,Tigers,Wildcats,4,4,0,0,0,1355,Clemson,NA,NA,NA,Starting Lineup - K.J. McDaniels,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2013-14,2013-11-22,1356880,1,1,1,Clemson,Davidson,Tigers,Wildcats,4,4,0,0,0,1355,Clemson,NA,NA,NA,Starting Lineup - Damarcus Harrison,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2013-14,2013-11-22,1356880,1,1,1,Clemson,Davidson,Tigers,Wildcats,4,4,0,0,0,1378,Davidson,NA,NA,NA,Starting Lineup - Tyler Kalinoski,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2013-14,2013-11-22,1356880,1,1,1,Clemson,Davidson,Tigers,Wildcats,4,4,0,0,0,1355,Clemson,NA,NA,NA,Starting Lineup - Jaron Blossomgame,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2013-14,2013-11-22,1356880,1,1,1,Clemson,Davidson,Tigers,Wildcats,4,4,0,0,0,1355,Clemson,NA,NA,NA,Starting Lineup - Ibrahim Djambo,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
2013-14,2013-11-22,1356880,2,1,1,Clemson,Davidson,Tigers,Wildcats,4,4,0,0,0,NA,NA,2400,1200,NA,Start of the 1st Half,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,Clemson,1
2013-14,2013-11-22,1356880,6,1,1,Clemson,Davidson,Tigers,Wildcats,4,4,3,0,3,1355,Clemson,2381,1181,19,Jaron Blossomgame makes a 3-point jump shot from 26 feet out.,made,FALSE,TRUE,Jump Shot,4,20.450000000000003,699941,Jaron Blossomgame,NA,0,Clemson,Davidson,1
2013-14,2013-11-22,1356880,10.5,1,1,Clemson,Davidson,Tigers,Wildcats,4,4,3,0,3,1378,Davidson,2353,1153,28,De'Mon Brooks misses a 3-point jump shot from 25 feet out.,missed,FALSE,TRUE,Jump Shot,7,22.25,567123,De'Mon Brooks,NA,0,Davidson,Clemson,2
2013-14,2013-11-22,1356880,12,1,1,Clemson,Davidson,Tigers,Wildcats,4,4,5,0,5,1355,Clemson,2335,1135,18,Damarcus Harrison makes a jump shot from 10 feet out.,made,FALSE,FALSE,Jump Shot,15.700000000000003,9.950000000000003,610068,Damarcus Harrison,NA,0,Clemson,Davidson,3
2013-14,2013-11-22,1356880,15,1,1,Clemson,Davidson,Tigers,Wildcats,4,4,5,2,3,1378,Davidson,2307,1107,28,De'Mon Brooks makes a jump shot from 12 feet out.,made,FALSE,FALSE,Jump Shot,14.5,10.75,567123,De'Mon Brooks,NA,0,Davidson,Clemson,4
2013-14,2013-11-22,1356880,17,1,1,Clemson,Davidson,Tigers,Wildcats,4,4,7,2,5,1355,Clemson,2291,1091,16,Rod Hall makes a jump shot from 12 feet out.,made,FALSE,FALSE,Jump Shot,16.1,12.650000000000006,604733,Rod Hall,NA,0,Clemson,Davidson,5
2013-14,2013-11-22,1356880,20,1,1,Clemson,Davidson,Tigers,Wildcats,4,4,7,2,5,1355,Clemson,2270,1070,21,Personal foul committed by Landry Nnoko.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Davidson,Davidson,6
2013-14,2013-11-22,1356880,23,1,1,Clemson,Davidson,Tigers,Wildcats,4,4,7,5,2,1378,Davidson,2256,1056,14,Brian Sullivan makes a 3-point jump shot from 27 feet out.,made,FALSE,TRUE,Jump Shot,2.8000000000000007,19.75,603386,Brian Sullivan,NA,0,Davidson,Clemson,6
2013-14,2013-11-22,1356880,25,1,1,Clemson,Davidson,Tigers,Wildcats,4,4,10,5,5,1355,Clemson,2243,1043,13,K.J. McDaniels makes a 3-point jump shot from 26 feet out.,made,FALSE,TRUE,Jump Shot,5,22.549999999999997,604734,K.J. McDaniels,NA,0,Clemson,Davidson,7
2013-14,2013-11-22,1356880,27,1,1,Clemson,Davidson,Tigers,Wildcats,4,4,10,8,2,1378,Davidson,2230,1030,13,Chris Czerapowicz makes a 3-point jump shot from 23 feet out.,made,FALSE,TRUE,Jump Shot,6.399999999999999,18.95,567127,Chris Czerapowicz,NA,0,Davidson,Clemson,8
2013-14,2013-11-22,1356880,29.5,1,1,Clemson,Davidson,Tigers,Wildcats,4,4,10,8,2,1378,Davidson,2225,1025,5,Personal foul committed by De'Mon Brooks.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Clemson,Clemson,9
2013-14,2013-11-22,1356880,32,1,1,Clemson,Davidson,Tigers,Wildcats,4,4,10,8,2,1355,Clemson,2199,999,26,Josh Smith misses free throw 1 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Clemson,Clemson,9
2013-14,2013-11-22,1356880,33,1,1,Clemson,Davidson,Tigers,Wildcats,4,4,11,8,3,1355,Clemson,2199,999,0,Josh Smith makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Clemson,Davidson,9
2013-14,2013-11-22,1356880,38,1,1,Clemson,Davidson,Tigers,Wildcats,4,4,11,8,3,1378,Davidson,2186,986,13,Tom Droney misses a layup.,missed,FALSE,FALSE,Layup Shot,26,6.25,567122,Tom Droney,NA,0,Davidson,Clemson,10
2013-14,2013-11-22,1356880,42,1,1,Clemson,Davidson,Tigers,Wildcats,4,4,11,8,3,1355,Clemson,2184,984,2,Offensive foul committed by Josh Smith.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Clemson,Davidson,11
2013-14,2013-11-22,1356880,46,1,1,Clemson,Davidson,Tigers,Wildcats,4,4,11,10,1,1378,Davidson,2145,945,39,De'Mon Brooks makes a jump shot from 11 feet out.,made,FALSE,FALSE,Jump Shot,20.8,15.35,567123,De'Mon Brooks,NA,0,Davidson,Clemson,12
2013-14,2013-11-22,1356880,49,1,1,Clemson,Davidson,Tigers,Wildcats,4,4,11,13,-2,1378,Davidson,2145,945,0,Tom Droney makes a 3-point jump shot from 28 feet out.,made,FALSE,TRUE,Jump Shot,7.600000000000001,26.95,567122,Tom Droney,NA,0,Davidson,Clemson,13
2013-14,2013-11-22,1356880,57,1,1,Clemson,Davidson,Tigers,Wildcats,4,4,11,13,-2,1355,Clemson,2140,940,5,Josh Smith misses a jump shot from 8 feet out.,missed,FALSE,FALSE,Jump Shot,19,10.25,699945,Josh Smith,NA,0,Clemson,Clemson,14
2013-14,2013-11-22,1356880,61,1,1,Clemson,Davidson,Tigers,Wildcats,4,4,11,13,-2,1355,Clemson,2135,935,5,Ibrahim Djambo misses a layup.,missed,FALSE,FALSE,Layup Shot,26,6.25,740349,Ibrahim Djambo,NA,0,Clemson,Davidson,14
2013-14,2013-11-22,1356880,63,1,1,Clemson,Davidson,Tigers,Wildcats,4,4,11,13,-2,1378,Davidson,2115,915,20,Chris Czerapowicz misses a 3-point jump shot from 26 feet out.,missed,FALSE,TRUE,Jump Shot,5,22.25,567127,Chris Czerapowicz,NA,0,Davidson,Clemson,15
2013-14,2013-11-22,1356880,64,1,1,Clemson,Davidson,Tigers,Wildcats,4,4,11,13,-2,1355,Clemson,2112,912,3,Offensive foul committed by Ibrahim Djambo.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Clemson,Davidson,16
2013-14,2013-11-22,1356880,64.5,1,1,Clemson,Davidson,Tigers,Wildcats,4,4,11,13,-2,1355,Clemson,2075,875,37,Sidy Djitte misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,740350,Sidy Djitte,NA,0,Clemson,Clemson,17
2013-14,2013-11-22,1356880,65,1,1,Clemson,Davidson,Tigers,Wildcats,4,4,13,13,0,1355,Clemson,2050,850,25,Jordan Roper makes a jump shot from 11 feet out.,made,FALSE,FALSE,Jump Shot,16.200000000000003,11.950000000000003,699944,Jordan Roper,NA,0,Clemson,Davidson,17
2013-14,2013-11-22,1356880,68,1,1,Clemson,Davidson,Tigers,Wildcats,4,4,13,13,0,1378,Davidson,2021,821,29,Joe Aase misses a 3-point jump shot from 27 feet out.,missed,FALSE,TRUE,Jump Shot,3.6999999999999993,22.55,793846,Joe Aase,NA,0,Davidson,Clemson,18
2013-14,2013-11-22,1356880,70,1,1,Clemson,Davidson,Tigers,Wildcats,4,4,15,13,2,1355,Clemson,2002,802,19,K.J. McDaniels makes a layup.,made,FALSE,FALSE,Layup Shot,25,5.25,604734,K.J. McDaniels,NA,0,Clemson,Davidson,19
2013-14,2013-11-22,1356880,73.75,1,1,Clemson,Davidson,Tigers,Wildcats,4,4,15,13,2,1378,Davidson,1985,785,17,Offensive foul committed by Chris Czerapowicz.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Davidson,Clemson,20
2013-14,2013-11-22,1356880,75,1,1,Clemson,Davidson,Tigers,Wildcats,4,4,18,13,5,1355,Clemson,1978,778,7,K.J. McDaniels makes a 3-point jump shot from 27 feet out.,made,FALSE,TRUE,Jump Shot,4.299999999999997,22.650000000000006,604734,K.J. McDaniels,NA,0,Clemson,Davidson,21
2013-14,2013-11-22,1356880,78,1,1,Clemson,Davidson,Tigers,Wildcats,4,4,18,13,5,1378,Davidson,1956,756,22,De'Mon Brooks misses a jump shot from 7 feet out.,missed,FALSE,FALSE,Jump Shot,18.6,8.25,567123,De'Mon Brooks,NA,0,Davidson,Davidson,22
2013-14,2013-11-22,1356880,79,1,1,Clemson,Davidson,Tigers,Wildcats,4,4,18,15,3,1378,Davidson,1954,754,2,Joe Aase makes a tip shot from 2 feet out.,made,FALSE,FALSE,Tip Shot,24.7,7.75,793846,Joe Aase,NA,0,Davidson,Clemson,22
2013-14,2013-11-22,1356880,81,1,1,Clemson,Davidson,Tigers,Wildcats,4,4,21,15,6,1355,Clemson,1936,736,18,K.J. McDaniels makes a 3-point jump shot from 27 feet out.,made,FALSE,TRUE,Jump Shot,3.299999999999997,21.150000000000006,604734,K.J. McDaniels,NA,0,Clemson,Davidson,23
