season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4,away_5,away_6
2013-14,2013-12-29,1357126,1,0,1,Creighton,Chicago State,Bluejays,Cougars,4,4,0,0,0,1367,Creighton,NA,NA,NA,Starting Lineup - Grant Gibbs,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Grant Gibbs,Ethan Wragge,Jahenns Manigat,Doug McDermott,Austin Chatman,Corey Gray,Joshua Ramsey,Eddie Denard,Clarke Rosenberg,Quinton Pippen,Matt Ross
2013-14,2013-12-29,1357126,1,0,1,Creighton,Chicago State,Bluejays,Cougars,4,4,0,0,0,1367,Creighton,NA,NA,NA,Starting Lineup - Ethan Wragge,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Grant Gibbs,Ethan Wragge,Jahenns Manigat,Doug McDermott,Austin Chatman,Corey Gray,Joshua Ramsey,Eddie Denard,Clarke Rosenberg,Quinton Pippen,Matt Ross
2013-14,2013-12-29,1357126,1,0,1,Creighton,Chicago State,Bluejays,Cougars,4,4,0,0,0,1350,Chicago State,NA,NA,NA,Starting Lineup - Corey Gray,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Grant Gibbs,Ethan Wragge,Jahenns Manigat,Doug McDermott,Austin Chatman,Corey Gray,Joshua Ramsey,Eddie Denard,Clarke Rosenberg,Quinton Pippen,Matt Ross
2013-14,2013-12-29,1357126,1,0,1,Creighton,Chicago State,Bluejays,Cougars,4,4,0,0,0,1350,Chicago State,NA,NA,NA,Starting Lineup - Joshua Ramsey,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Grant Gibbs,Ethan Wragge,Jahenns Manigat,Doug McDermott,Austin Chatman,Corey Gray,Joshua Ramsey,Eddie Denard,Clarke Rosenberg,Quinton Pippen,Matt Ross
2013-14,2013-12-29,1357126,1,0,1,Creighton,Chicago State,Bluejays,Cougars,4,4,0,0,0,1367,Creighton,NA,NA,NA,Starting Lineup - Jahenns Manigat,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Grant Gibbs,Ethan Wragge,Jahenns Manigat,Doug McDermott,Austin Chatman,Corey Gray,Joshua Ramsey,Eddie Denard,Clarke Rosenberg,Quinton Pippen,Matt Ross
2013-14,2013-12-29,1357126,1,0,1,Creighton,Chicago State,Bluejays,Cougars,4,4,0,0,0,1367,Creighton,NA,NA,NA,Starting Lineup - Doug McDermott,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Grant Gibbs,Ethan Wragge,Jahenns Manigat,Doug McDermott,Austin Chatman,Corey Gray,Joshua Ramsey,Eddie Denard,Clarke Rosenberg,Quinton Pippen,Matt Ross
2013-14,2013-12-29,1357126,1,0,1,Creighton,Chicago State,Bluejays,Cougars,4,4,0,0,0,1350,Chicago State,NA,NA,NA,Starting Lineup - Eddie Denard,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Grant Gibbs,Ethan Wragge,Jahenns Manigat,Doug McDermott,Austin Chatman,Corey Gray,Joshua Ramsey,Eddie Denard,Clarke Rosenberg,Quinton Pippen,Matt Ross
2013-14,2013-12-29,1357126,1,0,1,Creighton,Chicago State,Bluejays,Cougars,4,4,0,0,0,1367,Creighton,NA,NA,NA,Starting Lineup - Austin Chatman,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Grant Gibbs,Ethan Wragge,Jahenns Manigat,Doug McDermott,Austin Chatman,Corey Gray,Joshua Ramsey,Eddie Denard,Clarke Rosenberg,Quinton Pippen,Matt Ross
2013-14,2013-12-29,1357126,1,0,1,Creighton,Chicago State,Bluejays,Cougars,4,4,0,0,0,1350,Chicago State,NA,NA,NA,Starting Lineup - Clarke Rosenberg,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Grant Gibbs,Ethan Wragge,Jahenns Manigat,Doug McDermott,Austin Chatman,Corey Gray,Joshua Ramsey,Eddie Denard,Clarke Rosenberg,Quinton Pippen,Matt Ross
2013-14,2013-12-29,1357126,1,0,1,Creighton,Chicago State,Bluejays,Cougars,4,4,0,0,0,1350,Chicago State,NA,NA,NA,Starting Lineup - Quinton Pippen,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Grant Gibbs,Ethan Wragge,Jahenns Manigat,Doug McDermott,Austin Chatman,Corey Gray,Joshua Ramsey,Eddie Denard,Clarke Rosenberg,Quinton Pippen,Matt Ross
2013-14,2013-12-29,1357126,1,0,1,Creighton,Chicago State,Bluejays,Cougars,4,4,0,0,0,1350,Chicago State,NA,NA,NA,Starting Lineup - Matt Ross,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Grant Gibbs,Ethan Wragge,Jahenns Manigat,Doug McDermott,Austin Chatman,Corey Gray,Joshua Ramsey,Eddie Denard,Clarke Rosenberg,Quinton Pippen,Matt Ross
2013-14,2013-12-29,1357126,2,0,1,Creighton,Chicago State,Bluejays,Cougars,4,4,0,0,0,NA,NA,2400,1200,NA,Start of the 1st Half,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,Creighton,1,NA,Grant Gibbs,Ethan Wragge,Jahenns Manigat,Doug McDermott,Austin Chatman,Corey Gray,Joshua Ramsey,Eddie Denard,Clarke Rosenberg,Quinton Pippen,Matt Ross
2013-14,2013-12-29,1357126,6,0,1,Creighton,Chicago State,Bluejays,Cougars,4,4,3,0,3,1367,Creighton,2384,1184,16,Doug McDermott makes a 3-point jump shot from 25 feet out.,made,FALSE,TRUE,Jump Shot,23.2,29.950000000000003,554804,Doug McDermott,NA,0,Creighton,Chicago State,1,NA,Grant Gibbs,Ethan Wragge,Jahenns Manigat,Doug McDermott,Austin Chatman,Corey Gray,Joshua Ramsey,Eddie Denard,Clarke Rosenberg,Quinton Pippen,Matt Ross
