season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,home_6,home_7,home_8,home_9,home_10,away_1,away_2,away_3,away_4,away_5,away_6,away_7,away_8,away_9,away_10
2013-14,2013-11-08,1359007,1,0,1,Texas,Mercer,Longhorns,Bears,4,4,0,0,0,1494,Mercer,NA,NA,NA,Starting Lineup - Anthony White Jr.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jonathan Holmes,Jonathan Holmes,Javan Felix,Javan Felix,Demarcus Holland,Demarcus Holland,Cameron Ridley,Cameron Ridley,Isaiah Taylor,Isaiah Taylor,Jakob Gollon,Jakob Gollon,Langston Hall,Langston Hall,Bud Thomas,Bud Thomas,Daniel Coursey,Daniel Coursey,Anthony White Jr.,Anthony White Jr.
2013-14,2013-11-08,1359007,1,0,1,Texas,Mercer,Longhorns,Bears,4,4,0,0,0,1494,Mercer,NA,NA,NA,Starting Lineup - Anthony White Jr.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jonathan Holmes,Jonathan Holmes,Javan Felix,Javan Felix,Demarcus Holland,Demarcus Holland,Cameron Ridley,Cameron Ridley,Isaiah Taylor,Isaiah Taylor,Jakob Gollon,Jakob Gollon,Langston Hall,Langston Hall,Bud Thomas,Bud Thomas,Daniel Coursey,Daniel Coursey,Anthony White Jr.,Anthony White Jr.
2013-14,2013-11-08,1359007,1,0,1,Texas,Mercer,Longhorns,Bears,4,4,0,0,0,1651,Texas,NA,NA,NA,Starting Lineup - Javan Felix,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jonathan Holmes,Jonathan Holmes,Javan Felix,Javan Felix,Demarcus Holland,Demarcus Holland,Cameron Ridley,Cameron Ridley,Isaiah Taylor,Isaiah Taylor,Jakob Gollon,Jakob Gollon,Langston Hall,Langston Hall,Bud Thomas,Bud Thomas,Daniel Coursey,Daniel Coursey,Anthony White Jr.,Anthony White Jr.
2013-14,2013-11-08,1359007,1,0,1,Texas,Mercer,Longhorns,Bears,4,4,0,0,0,1651,Texas,NA,NA,NA,Starting Lineup - Javan Felix,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jonathan Holmes,Jonathan Holmes,Javan Felix,Javan Felix,Demarcus Holland,Demarcus Holland,Cameron Ridley,Cameron Ridley,Isaiah Taylor,Isaiah Taylor,Jakob Gollon,Jakob Gollon,Langston Hall,Langston Hall,Bud Thomas,Bud Thomas,Daniel Coursey,Daniel Coursey,Anthony White Jr.,Anthony White Jr.
2013-14,2013-11-08,1359007,1,0,1,Texas,Mercer,Longhorns,Bears,4,4,0,0,0,1651,Texas,NA,NA,NA,Starting Lineup - Demarcus Holland,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jonathan Holmes,Jonathan Holmes,Javan Felix,Javan Felix,Demarcus Holland,Demarcus Holland,Cameron Ridley,Cameron Ridley,Isaiah Taylor,Isaiah Taylor,Jakob Gollon,Jakob Gollon,Langston Hall,Langston Hall,Bud Thomas,Bud Thomas,Daniel Coursey,Daniel Coursey,Anthony White Jr.,Anthony White Jr.
2013-14,2013-11-08,1359007,1,0,1,Texas,Mercer,Longhorns,Bears,4,4,0,0,0,1651,Texas,NA,NA,NA,Starting Lineup - Demarcus Holland,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jonathan Holmes,Jonathan Holmes,Javan Felix,Javan Felix,Demarcus Holland,Demarcus Holland,Cameron Ridley,Cameron Ridley,Isaiah Taylor,Isaiah Taylor,Jakob Gollon,Jakob Gollon,Langston Hall,Langston Hall,Bud Thomas,Bud Thomas,Daniel Coursey,Daniel Coursey,Anthony White Jr.,Anthony White Jr.
2013-14,2013-11-08,1359007,1,0,1,Texas,Mercer,Longhorns,Bears,4,4,0,0,0,1651,Texas,NA,NA,NA,Starting Lineup - Cameron Ridley,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jonathan Holmes,Jonathan Holmes,Javan Felix,Javan Felix,Demarcus Holland,Demarcus Holland,Cameron Ridley,Cameron Ridley,Isaiah Taylor,Isaiah Taylor,Jakob Gollon,Jakob Gollon,Langston Hall,Langston Hall,Bud Thomas,Bud Thomas,Daniel Coursey,Daniel Coursey,Anthony White Jr.,Anthony White Jr.
2013-14,2013-11-08,1359007,1,0,1,Texas,Mercer,Longhorns,Bears,4,4,0,0,0,1651,Texas,NA,NA,NA,Starting Lineup - Cameron Ridley,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jonathan Holmes,Jonathan Holmes,Javan Felix,Javan Felix,Demarcus Holland,Demarcus Holland,Cameron Ridley,Cameron Ridley,Isaiah Taylor,Isaiah Taylor,Jakob Gollon,Jakob Gollon,Langston Hall,Langston Hall,Bud Thomas,Bud Thomas,Daniel Coursey,Daniel Coursey,Anthony White Jr.,Anthony White Jr.
2013-14,2013-11-08,1359007,1,0,1,Texas,Mercer,Longhorns,Bears,4,4,0,0,0,1651,Texas,NA,NA,NA,Starting Lineup - Isaiah Taylor,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jonathan Holmes,Jonathan Holmes,Javan Felix,Javan Felix,Demarcus Holland,Demarcus Holland,Cameron Ridley,Cameron Ridley,Isaiah Taylor,Isaiah Taylor,Jakob Gollon,Jakob Gollon,Langston Hall,Langston Hall,Bud Thomas,Bud Thomas,Daniel Coursey,Daniel Coursey,Anthony White Jr.,Anthony White Jr.
2013-14,2013-11-08,1359007,1,0,1,Texas,Mercer,Longhorns,Bears,4,4,0,0,0,1651,Texas,NA,NA,NA,Starting Lineup - Isaiah Taylor,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Jonathan Holmes,Jonathan Holmes,Javan Felix,Javan Felix,Demarcus Holland,Demarcus Holland,Cameron Ridley,Cameron Ridley,Isaiah Taylor,Isaiah Taylor,Jakob Gollon,Jakob Gollon,Langston Hall,Langston Hall,Bud Thomas,Bud Thomas,Daniel Coursey,Daniel Coursey,Anthony White Jr.,Anthony White Jr.
2013-14,2013-11-08,1359007,2,0,1,Texas,Mercer,Longhorns,Bears,4,4,0,0,0,NA,NA,2400,1200,NA,Start of the 1st Half,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,Texas,1,NA,Jonathan Holmes,Jonathan Holmes,Javan Felix,Javan Felix,Demarcus Holland,Demarcus Holland,Cameron Ridley,Cameron Ridley,Isaiah Taylor,Isaiah Taylor,Jakob Gollon,Jakob Gollon,Langston Hall,Langston Hall,Bud Thomas,Bud Thomas,Daniel Coursey,Daniel Coursey,Anthony White Jr.,Anthony White Jr.
2013-14,2013-11-08,1359007,4,0,1,Texas,Mercer,Longhorns,Bears,4,4,3,0,3,1651,Texas,2389,1189,11,Javan Felix makes a 3-point jump shot from 23 feet out. Demarcus Holland with the assist.,made,FALSE,TRUE,Jump Shot,32,27.25,697625,Javan Felix,Demarcus Holland,0,Texas,Mercer,1,NA,Jonathan Holmes,Jonathan Holmes,Javan Felix,Javan Felix,Demarcus Holland,Demarcus Holland,Cameron Ridley,Cameron Ridley,Isaiah Taylor,Isaiah Taylor,Jakob Gollon,Jakob Gollon,Langston Hall,Langston Hall,Bud Thomas,Bud Thomas,Daniel Coursey,Daniel Coursey,Anthony White Jr.,Anthony White Jr.
2013-14,2013-11-08,1359007,4,0,1,Texas,Mercer,Longhorns,Bears,4,4,3,0,3,1651,Texas,2389,1189,0,Javan Felix makes a 3-point jump shot from 23 feet out. Demarcus Holland with the assist.,made,FALSE,TRUE,Jump Shot,32,27.25,697625,Javan Felix,Demarcus Holland,0,Texas,Mercer,2,NA,Jonathan Holmes,Jonathan Holmes,Javan Felix,Javan Felix,Demarcus Holland,Demarcus Holland,Cameron Ridley,Cameron Ridley,Isaiah Taylor,Isaiah Taylor,Jakob Gollon,Jakob Gollon,Langston Hall,Langston Hall,Bud Thomas,Bud Thomas,Daniel Coursey,Daniel Coursey,Anthony White Jr.,Anthony White Jr.
2013-14,2013-11-08,1359007,4,0,1,Texas,Mercer,Longhorns,Bears,4,4,3,0,3,1651,Texas,2389,1189,0,Javan Felix makes a 3-point jump shot from 23 feet out. Demarcus Holland with the assist.,made,FALSE,TRUE,Jump Shot,32,27.25,697625,Javan Felix,Demarcus Holland,0,Texas,Mercer,3,NA,Jonathan Holmes,Jonathan Holmes,Javan Felix,Javan Felix,Demarcus Holland,Demarcus Holland,Cameron Ridley,Cameron Ridley,Isaiah Taylor,Isaiah Taylor,Jakob Gollon,Jakob Gollon,Langston Hall,Langston Hall,Bud Thomas,Bud Thomas,Daniel Coursey,Daniel Coursey,Anthony White Jr.,Anthony White Jr.
2013-14,2013-11-08,1359007,4,0,1,Texas,Mercer,Longhorns,Bears,4,4,3,0,3,1651,Texas,2389,1189,0,Javan Felix makes a 3-point jump shot from 23 feet out. Demarcus Holland with the assist.,made,FALSE,TRUE,Jump Shot,32,27.25,697625,Javan Felix,Demarcus Holland,0,Texas,Mercer,4,NA,Jonathan Holmes,Jonathan Holmes,Javan Felix,Javan Felix,Demarcus Holland,Demarcus Holland,Cameron Ridley,Cameron Ridley,Isaiah Taylor,Isaiah Taylor,Jakob Gollon,Jakob Gollon,Langston Hall,Langston Hall,Bud Thomas,Bud Thomas,Daniel Coursey,Daniel Coursey,Anthony White Jr.,Anthony White Jr.
2013-14,2013-11-08,1359007,4,0,1,Texas,Mercer,Longhorns,Bears,4,4,3,0,3,1651,Texas,2389,1189,0,Javan Felix makes a 3-point jump shot from 23 feet out. Demarcus Holland with the assist.,made,FALSE,TRUE,Jump Shot,32,27.25,697625,Javan Felix,Demarcus Holland,0,Texas,Mercer,5,NA,Jonathan Holmes,Jonathan Holmes,Javan Felix,Javan Felix,Demarcus Holland,Demarcus Holland,Cameron Ridley,Cameron Ridley,Isaiah Taylor,Isaiah Taylor,Jakob Gollon,Jakob Gollon,Langston Hall,Langston Hall,Bud Thomas,Bud Thomas,Daniel Coursey,Daniel Coursey,Anthony White Jr.,Anthony White Jr.
2013-14,2013-11-08,1359007,4,0,1,Texas,Mercer,Longhorns,Bears,4,4,3,0,3,1651,Texas,2389,1189,0,Javan Felix makes a 3-point jump shot from 23 feet out. Demarcus Holland with the assist.,made,FALSE,TRUE,Jump Shot,32,27.25,697625,Javan Felix,Demarcus Holland,0,Texas,Mercer,6,NA,Jonathan Holmes,Jonathan Holmes,Javan Felix,Javan Felix,Demarcus Holland,Demarcus Holland,Cameron Ridley,Cameron Ridley,Isaiah Taylor,Isaiah Taylor,Jakob Gollon,Jakob Gollon,Langston Hall,Langston Hall,Bud Thomas,Bud Thomas,Daniel Coursey,Daniel Coursey,Anthony White Jr.,Anthony White Jr.
2013-14,2013-11-08,1359007,4,0,1,Texas,Mercer,Longhorns,Bears,4,4,3,0,3,1651,Texas,2389,1189,0,Javan Felix makes a 3-point jump shot from 23 feet out. Demarcus Holland with the assist.,made,FALSE,TRUE,Jump Shot,32,27.25,697625,Javan Felix,Demarcus Holland,0,Texas,Mercer,7,NA,Jonathan Holmes,Jonathan Holmes,Javan Felix,Javan Felix,Demarcus Holland,Demarcus Holland,Cameron Ridley,Cameron Ridley,Isaiah Taylor,Isaiah Taylor,Jakob Gollon,Jakob Gollon,Langston Hall,Langston Hall,Bud Thomas,Bud Thomas,Daniel Coursey,Daniel Coursey,Anthony White Jr.,Anthony White Jr.
2013-14,2013-11-08,1359007,4,0,1,Texas,Mercer,Longhorns,Bears,4,4,3,0,3,1651,Texas,2389,1189,0,Javan Felix makes a 3-point jump shot from 23 feet out. Demarcus Holland with the assist.,made,FALSE,TRUE,Jump Shot,32,27.25,697625,Javan Felix,Demarcus Holland,0,Texas,Mercer,8,NA,Jonathan Holmes,Jonathan Holmes,Javan Felix,Javan Felix,Demarcus Holland,Demarcus Holland,Cameron Ridley,Cameron Ridley,Isaiah Taylor,Isaiah Taylor,Jakob Gollon,Jakob Gollon,Langston Hall,Langston Hall,Bud Thomas,Bud Thomas,Daniel Coursey,Daniel Coursey,Anthony White Jr.,Anthony White Jr.
2013-14,2013-11-08,1359007,4,0,1,Texas,Mercer,Longhorns,Bears,4,4,3,0,3,1651,Texas,2389,1189,0,Javan Felix makes a 3-point jump shot from 23 feet out. Demarcus Holland with the assist.,made,FALSE,TRUE,Jump Shot,32,27.25,697625,Javan Felix,Demarcus Holland,0,Texas,Mercer,9,NA,Jonathan Holmes,Jonathan Holmes,Javan Felix,Javan Felix,Demarcus Holland,Demarcus Holland,Cameron Ridley,Cameron Ridley,Isaiah Taylor,Isaiah Taylor,Jakob Gollon,Jakob Gollon,Langston Hall,Langston Hall,Bud Thomas,Bud Thomas,Daniel Coursey,Daniel Coursey,Anthony White Jr.,Anthony White Jr.
2013-14,2013-11-08,1359007,4,0,1,Texas,Mercer,Longhorns,Bears,4,4,3,0,3,1651,Texas,2389,1189,0,Javan Felix makes a 3-point jump shot from 23 feet out. Demarcus Holland with the assist.,made,FALSE,TRUE,Jump Shot,32,27.25,697625,Javan Felix,Demarcus Holland,0,Texas,Mercer,10,NA,Jonathan Holmes,Jonathan Holmes,Javan Felix,Javan Felix,Demarcus Holland,Demarcus Holland,Cameron Ridley,Cameron Ridley,Isaiah Taylor,Isaiah Taylor,Jakob Gollon,Jakob Gollon,Langston Hall,Langston Hall,Bud Thomas,Bud Thomas,Daniel Coursey,Daniel Coursey,Anthony White Jr.,Anthony White Jr.
2013-14,2013-11-08,1359007,4,0,1,Texas,Mercer,Longhorns,Bears,4,4,3,0,3,1651,Texas,2389,1189,0,Javan Felix makes a 3-point jump shot from 23 feet out. Demarcus Holland with the assist.,made,FALSE,TRUE,Jump Shot,32,27.25,697625,Javan Felix,Demarcus Holland,0,Texas,Mercer,11,NA,Jonathan Holmes,Jonathan Holmes,Javan Felix,Javan Felix,Demarcus Holland,Demarcus Holland,Cameron Ridley,Cameron Ridley,Isaiah Taylor,Isaiah Taylor,Jakob Gollon,Jakob Gollon,Langston Hall,Langston Hall,Bud Thomas,Bud Thomas,Daniel Coursey,Daniel Coursey,Anthony White Jr.,Anthony White Jr.
2013-14,2013-11-08,1359007,4,0,1,Texas,Mercer,Longhorns,Bears,4,4,3,0,3,1651,Texas,2389,1189,0,Javan Felix makes a 3-point jump shot from 23 feet out. Demarcus Holland with the assist.,made,FALSE,TRUE,Jump Shot,32,27.25,697625,Javan Felix,Demarcus Holland,0,Texas,Mercer,12,NA,Jonathan Holmes,Jonathan Holmes,Javan Felix,Javan Felix,Demarcus Holland,Demarcus Holland,Cameron Ridley,Cameron Ridley,Isaiah Taylor,Isaiah Taylor,Jakob Gollon,Jakob Gollon,Langston Hall,Langston Hall,Bud Thomas,Bud Thomas,Daniel Coursey,Daniel Coursey,Anthony White Jr.,Anthony White Jr.
2013-14,2013-11-08,1359007,4,0,1,Texas,Mercer,Longhorns,Bears,4,4,3,0,3,1651,Texas,2389,1189,0,Javan Felix makes a 3-point jump shot from 23 feet out. Demarcus Holland with the assist.,made,FALSE,TRUE,Jump Shot,32,27.25,697625,Javan Felix,Demarcus Holland,0,Texas,Mercer,13,NA,Jonathan Holmes,Jonathan Holmes,Javan Felix,Javan Felix,Demarcus Holland,Demarcus Holland,Cameron Ridley,Cameron Ridley,Isaiah Taylor,Isaiah Taylor,Jakob Gollon,Jakob Gollon,Langston Hall,Langston Hall,Bud Thomas,Bud Thomas,Daniel Coursey,Daniel Coursey,Anthony White Jr.,Anthony White Jr.
2013-14,2013-11-08,1359007,4,0,1,Texas,Mercer,Longhorns,Bears,4,4,3,0,3,1651,Texas,2389,1189,0,Javan Felix makes a 3-point jump shot from 23 feet out. Demarcus Holland with the assist.,made,FALSE,TRUE,Jump Shot,32,27.25,697625,Javan Felix,Demarcus Holland,0,Texas,Mercer,14,NA,Jonathan Holmes,Jonathan Holmes,Javan Felix,Javan Felix,Demarcus Holland,Demarcus Holland,Cameron Ridley,Cameron Ridley,Isaiah Taylor,Isaiah Taylor,Jakob Gollon,Jakob Gollon,Langston Hall,Langston Hall,Bud Thomas,Bud Thomas,Daniel Coursey,Daniel Coursey,Anthony White Jr.,Anthony White Jr.
2013-14,2013-11-08,1359007,4,0,1,Texas,Mercer,Longhorns,Bears,4,4,3,0,3,1651,Texas,2389,1189,0,Javan Felix makes a 3-point jump shot from 23 feet out. Demarcus Holland with the assist.,made,FALSE,TRUE,Jump Shot,32,27.25,697625,Javan Felix,Demarcus Holland,0,Texas,Mercer,15,NA,Jonathan Holmes,Jonathan Holmes,Javan Felix,Javan Felix,Demarcus Holland,Demarcus Holland,Cameron Ridley,Cameron Ridley,Isaiah Taylor,Isaiah Taylor,Jakob Gollon,Jakob Gollon,Langston Hall,Langston Hall,Bud Thomas,Bud Thomas,Daniel Coursey,Daniel Coursey,Anthony White Jr.,Anthony White Jr.
2013-14,2013-11-08,1359007,4,0,1,Texas,Mercer,Longhorns,Bears,4,4,3,0,3,1651,Texas,2389,1189,0,Javan Felix makes a 3-point jump shot from 23 feet out. Demarcus Holland with the assist.,made,FALSE,TRUE,Jump Shot,32,27.25,697625,Javan Felix,Demarcus Holland,0,Texas,Mercer,16,NA,Jonathan Holmes,Jonathan Holmes,Javan Felix,Javan Felix,Demarcus Holland,Demarcus Holland,Cameron Ridley,Cameron Ridley,Isaiah Taylor,Isaiah Taylor,Jakob Gollon,Jakob Gollon,Langston Hall,Langston Hall,Bud Thomas,Bud Thomas,Daniel Coursey,Daniel Coursey,Anthony White Jr.,Anthony White Jr.
2013-14,2013-11-08,1359007,4.5,0,1,Texas,Mercer,Longhorns,Bears,4,4,3,0,3,1494,Mercer,2389,1189,0,Daniel Coursey with a turnover - Traveling,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Mercer,Texas,17,NA,Jonathan Holmes,Jonathan Holmes,Javan Felix,Javan Felix,Demarcus Holland,Demarcus Holland,Cameron Ridley,Cameron Ridley,Isaiah Taylor,Isaiah Taylor,Jakob Gollon,Jakob Gollon,Langston Hall,Langston Hall,Bud Thomas,Bud Thomas,Daniel Coursey,Daniel Coursey,Anthony White Jr.,Anthony White Jr.
2013-14,2013-11-08,1359007,4.5,0,1,Texas,Mercer,Longhorns,Bears,4,4,3,0,3,1494,Mercer,2389,1189,0,Daniel Coursey with a turnover - Traveling,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Mercer,Texas,18,NA,Jonathan Holmes,Jonathan Holmes,Javan Felix,Javan Felix,Demarcus Holland,Demarcus Holland,Cameron Ridley,Cameron Ridley,Isaiah Taylor,Isaiah Taylor,Jakob Gollon,Jakob Gollon,Langston Hall,Langston Hall,Bud Thomas,Bud Thomas,Daniel Coursey,Daniel Coursey,Anthony White Jr.,Anthony White Jr.
2013-14,2013-11-08,1359007,5,0,1,Texas,Mercer,Longhorns,Bears,4,4,3,0,3,1494,Mercer,2362,1162,27,Bud Thomas misses a layup.,missed,FALSE,FALSE,Layup Shot,26,6.25,559929,Bud Thomas,NA,0,Mercer,Mercer,19,NA,Jonathan Holmes,Jonathan Holmes,Javan Felix,Javan Felix,Demarcus Holland,Demarcus Holland,Cameron Ridley,Cameron Ridley,Isaiah Taylor,Isaiah Taylor,Jakob Gollon,Jakob Gollon,Langston Hall,Langston Hall,Bud Thomas,Bud Thomas,Daniel Coursey,Daniel Coursey,Anthony White Jr.,Anthony White Jr.
2013-14,2013-11-08,1359007,5,0,1,Texas,Mercer,Longhorns,Bears,4,4,3,0,3,1494,Mercer,2362,1162,0,Bud Thomas misses a layup.,missed,FALSE,FALSE,Layup Shot,26,6.25,559929,Bud Thomas,NA,0,Mercer,Mercer,19,NA,Jonathan Holmes,Jonathan Holmes,Javan Felix,Javan Felix,Demarcus Holland,Demarcus Holland,Cameron Ridley,Cameron Ridley,Isaiah Taylor,Isaiah Taylor,Jakob Gollon,Jakob Gollon,Langston Hall,Langston Hall,Bud Thomas,Bud Thomas,Daniel Coursey,Daniel Coursey,Anthony White Jr.,Anthony White Jr.
2013-14,2013-11-08,1359007,5,0,1,Texas,Mercer,Longhorns,Bears,4,4,3,0,3,1494,Mercer,2362,1162,0,Bud Thomas misses a layup.,missed,FALSE,FALSE,Layup Shot,26,6.25,559929,Bud Thomas,NA,0,Mercer,Mercer,19,NA,Jonathan Holmes,Jonathan Holmes,Javan Felix,Javan Felix,Demarcus Holland,Demarcus Holland,Cameron Ridley,Cameron Ridley,Isaiah Taylor,Isaiah Taylor,Jakob Gollon,Jakob Gollon,Langston Hall,Langston Hall,Bud Thomas,Bud Thomas,Daniel Coursey,Daniel Coursey,Anthony White Jr.,Anthony White Jr.
