season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4,away_5,away_6
2013-14,2014-01-30,1357535,13,0,1,Marshall,FIU,Thundering Herd,Golden Panthers,4,4,4,3,1,1486,Marshall,2295,1095,0,Ryan Taylor makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Marshall,FIU,5,NA,TyQuane Goard,Kareem Canty,Ryan Taylor,Shawn Smith,Chris Thomas,Rakeem Buckles,Dee Lewis,Dennis Mavin,Cody Mann,Jerome Frink,Tymell Murphy
2013-14,2014-01-30,1357535,16,0,1,Marshall,FIU,Thundering Herd,Golden Panthers,4,4,4,3,1,1409,FIU,2284,1084,11,Golden Panthers with a turnover: 10 Second Violation,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,FIU,Marshall,6,NA,TyQuane Goard,Kareem Canty,Ryan Taylor,Shawn Smith,Chris Thomas,Rakeem Buckles,Dee Lewis,Dennis Mavin,Cody Mann,Jerome Frink,Tymell Murphy
2013-14,2014-01-30,1357535,19,0,1,Marshall,FIU,Thundering Herd,Golden Panthers,4,4,6,3,3,1486,Marshall,2269,1069,15,TyQuane Goard makes a layup. Kareem Canty with the assist.,made,FALSE,FALSE,Layup Shot,26,6.25,605836,TyQuane Goard,Kareem Canty,0,Marshall,FIU,7,NA,TyQuane Goard,Kareem Canty,Ryan Taylor,Shawn Smith,Chris Thomas,Rakeem Buckles,Dee Lewis,Dennis Mavin,Cody Mann,Jerome Frink,Tymell Murphy
2013-14,2014-01-30,1357535,24,0,1,Marshall,FIU,Thundering Herd,Golden Panthers,4,3,6,3,3,1409,FIU,2269,1069,0,Golden Panthers take a 30-second timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,TyQuane Goard,Kareem Canty,Ryan Taylor,Shawn Smith,Chris Thomas,Rakeem Buckles,Dee Lewis,Dennis Mavin,Cody Mann,Jerome Frink,Tymell Murphy
2013-14,2014-01-30,1357535,26,0,1,Marshall,FIU,Thundering Herd,Golden Panthers,4,3,6,5,1,1409,FIU,2247,1047,22,Tymell Murphy makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,708867,Tymell Murphy,NA,0,FIU,Marshall,8,NA,TyQuane Goard,Kareem Canty,Ryan Taylor,Shawn Smith,Chris Thomas,Rakeem Buckles,Dee Lewis,Dennis Mavin,Cody Mann,Jerome Frink,Tymell Murphy
2013-14,2014-01-30,1357535,27,0,1,Marshall,FIU,Thundering Herd,Golden Panthers,4,3,6,5,1,1486,Marshall,2232,1032,15,Chris Thomas misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,8.799999999999997,21.950000000000003,789529,Chris Thomas,NA,0,Marshall,Marshall,9,NA,TyQuane Goard,Kareem Canty,Ryan Taylor,Shawn Smith,Chris Thomas,Rakeem Buckles,Dee Lewis,Dennis Mavin,Cody Mann,Jerome Frink,Tymell Murphy
2013-14,2014-01-30,1357535,28,0,1,Marshall,FIU,Thundering Herd,Golden Panthers,4,3,6,5,1,1409,FIU,2232,1032,0,Dennis Mavin with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Marshall,FIU,9,NA,TyQuane Goard,Kareem Canty,Ryan Taylor,Shawn Smith,Chris Thomas,Rakeem Buckles,Dee Lewis,Dennis Mavin,Cody Mann,Jerome Frink,Tymell Murphy
2013-14,2014-01-30,1357535,29,0,1,Marshall,FIU,Thundering Herd,Golden Panthers,4,3,6,5,1,1409,FIU,2223,1023,9,Tymell Murphy misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,708867,Tymell Murphy,NA,0,FIU,FIU,10,NA,TyQuane Goard,Kareem Canty,Ryan Taylor,Shawn Smith,Chris Thomas,Rakeem Buckles,Dee Lewis,Dennis Mavin,Cody Mann,Jerome Frink,Tymell Murphy
2013-14,2014-01-30,1357535,30,0,1,Marshall,FIU,Thundering Herd,Golden Panthers,4,3,6,5,1,1409,FIU,2223,1023,0,Rakeem Buckles with an offensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,FIU,FIU,10,NA,TyQuane Goard,Kareem Canty,Ryan Taylor,Shawn Smith,Chris Thomas,Rakeem Buckles,Dee Lewis,Dennis Mavin,Cody Mann,Jerome Frink,Tymell Murphy
2013-14,2014-01-30,1357535,30,0,1,Marshall,FIU,Thundering Herd,Golden Panthers,4,3,6,5,1,1409,FIU,2223,1023,0,Rakeem Buckles with an offensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,FIU,FIU,10,NA,TyQuane Goard,Kareem Canty,Ryan Taylor,Shawn Smith,Chris Thomas,Rakeem Buckles,Dee Lewis,Dennis Mavin,Cody Mann,Jerome Frink,Tymell Murphy
2013-14,2014-01-30,1357535,32,0,1,Marshall,FIU,Thundering Herd,Golden Panthers,4,3,6,7,-1,1409,FIU,2213,1013,10,Rakeem Buckles makes a tip shot from 2 feet out.,made,FALSE,FALSE,Tip Shot,24.4,7.55,511064,Rakeem Buckles,NA,0,FIU,Marshall,10,NA,TyQuane Goard,Kareem Canty,Ryan Taylor,Shawn Smith,Chris Thomas,Rakeem Buckles,Dee Lewis,Dennis Mavin,Cody Mann,Jerome Frink,Tymell Murphy
2013-14,2014-01-30,1357535,32,0,1,Marshall,FIU,Thundering Herd,Golden Panthers,4,3,6,7,-1,1409,FIU,2213,1013,0,Rakeem Buckles makes a tip shot from 2 feet out.,made,FALSE,FALSE,Tip Shot,24.4,7.55,511064,Rakeem Buckles,NA,0,FIU,Marshall,11,NA,TyQuane Goard,Kareem Canty,Ryan Taylor,Shawn Smith,Chris Thomas,Rakeem Buckles,Dee Lewis,Dennis Mavin,Cody Mann,Jerome Frink,Tymell Murphy
2013-14,2014-01-30,1357535,32,0,1,Marshall,FIU,Thundering Herd,Golden Panthers,4,3,6,7,-1,1409,FIU,2213,1013,0,Rakeem Buckles makes a tip shot from 2 feet out.,made,FALSE,FALSE,Tip Shot,24.4,7.55,511064,Rakeem Buckles,NA,0,FIU,Marshall,12,NA,TyQuane Goard,Kareem Canty,Ryan Taylor,Shawn Smith,Chris Thomas,Rakeem Buckles,Dee Lewis,Dennis Mavin,Cody Mann,Jerome Frink,Tymell Murphy
2013-14,2014-01-30,1357535,32,0,1,Marshall,FIU,Thundering Herd,Golden Panthers,4,3,6,7,-1,1409,FIU,2213,1013,0,Rakeem Buckles makes a tip shot from 2 feet out.,made,FALSE,FALSE,Tip Shot,24.4,7.55,511064,Rakeem Buckles,NA,0,FIU,Marshall,13,NA,TyQuane Goard,Kareem Canty,Ryan Taylor,Shawn Smith,Chris Thomas,Rakeem Buckles,Dee Lewis,Dennis Mavin,Cody Mann,Jerome Frink,Tymell Murphy
2013-14,2014-01-30,1357535,36,0,1,Marshall,FIU,Thundering Herd,Golden Panthers,4,3,6,7,-1,1486,Marshall,2212,1012,1,Kareem Canty misses a jump shot from 13 feet out.,missed,FALSE,FALSE,Jump Shot,20,16.75,692112,Kareem Canty,NA,0,Marshall,Marshall,14,NA,TyQuane Goard,Kareem Canty,Ryan Taylor,Shawn Smith,Chris Thomas,Rakeem Buckles,Dee Lewis,Dennis Mavin,Cody Mann,Jerome Frink,Tymell Murphy
2013-14,2014-01-30,1357535,37,0,1,Marshall,FIU,Thundering Herd,Golden Panthers,4,3,6,7,-1,1409,FIU,2212,1012,0,Cody Mann with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Marshall,FIU,14,NA,TyQuane Goard,Kareem Canty,Ryan Taylor,Shawn Smith,Chris Thomas,Rakeem Buckles,Dee Lewis,Dennis Mavin,Cody Mann,Jerome Frink,Tymell Murphy
2013-14,2014-01-30,1357535,38,0,1,Marshall,FIU,Thundering Herd,Golden Panthers,4,3,6,7,-1,1409,FIU,2205,1005,7,Ryan Taylor steals the ball from Dennis Mavin.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,FIU,Marshall,15,NA,TyQuane Goard,Kareem Canty,Ryan Taylor,Shawn Smith,Chris Thomas,Rakeem Buckles,Dee Lewis,Dennis Mavin,Cody Mann,Jerome Frink,Tymell Murphy
2013-14,2014-01-30,1357535,40,0,1,Marshall,FIU,Thundering Herd,Golden Panthers,4,3,6,7,-1,1409,FIU,2190,990,15,Substitution: Anthony Boswell in for Dennis Mavin.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,TyQuane Goard,Kareem Canty,Ryan Taylor,Shawn Smith,Chris Thomas,Rakeem Buckles,Dee Lewis,Anthony Boswell,Cody Mann,Jerome Frink,Tymell Murphy
2013-14,2014-01-30,1357535,42,0,1,Marshall,FIU,Thundering Herd,Golden Panthers,4,3,6,7,-1,1486,Marshall,2188,988,2,Tymell Murphy steals the ball from Chris Thomas.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Marshall,FIU,16,NA,TyQuane Goard,Kareem Canty,Ryan Taylor,Shawn Smith,Chris Thomas,Rakeem Buckles,Dee Lewis,Anthony Boswell,Cody Mann,Jerome Frink,Tymell Murphy
2013-14,2014-01-30,1357535,43,0,1,Marshall,FIU,Thundering Herd,Golden Panthers,4,3,6,9,-3,1409,FIU,2176,976,12,Tymell Murphy makes a jump shot from 2 feet out.,made,FALSE,FALSE,Jump Shot,25.4,7.35,708867,Tymell Murphy,NA,0,FIU,Marshall,17,NA,TyQuane Goard,Kareem Canty,Ryan Taylor,Shawn Smith,Chris Thomas,Rakeem Buckles,Dee Lewis,Anthony Boswell,Cody Mann,Jerome Frink,Tymell Murphy
2013-14,2014-01-30,1357535,50,0,1,Marshall,FIU,Thundering Herd,Golden Panthers,4,3,6,9,-3,1486,Marshall,2152,952,24,Shawn Smith misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,2.1000000000000014,4.950000000000003,789528,Shawn Smith,NA,0,Marshall,Marshall,18,NA,TyQuane Goard,Kareem Canty,Ryan Taylor,Shawn Smith,Chris Thomas,Rakeem Buckles,Dee Lewis,Anthony Boswell,Cody Mann,Jerome Frink,Tymell Murphy
2013-14,2014-01-30,1357535,54,0,1,Marshall,FIU,Thundering Herd,Golden Panthers,4,3,6,9,-3,NA,NA,2149,949,3,Official TV timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,TyQuane Goard,Kareem Canty,Ryan Taylor,Shawn Smith,Chris Thomas,Rakeem Buckles,Dee Lewis,Anthony Boswell,Cody Mann,Jerome Frink,Tymell Murphy
2013-14,2014-01-30,1357535,58,0,1,Marshall,FIU,Thundering Herd,Golden Panthers,4,3,6,9,-3,1486,Marshall,2131,931,18,Chris Thomas misses a layup.,missed,FALSE,FALSE,Layup Shot,26,6.25,789529,Chris Thomas,NA,0,Marshall,Marshall,18,NA,TyQuane Goard,Kareem Canty,Ryan Taylor,Shawn Smith,Chris Thomas,Rakeem Buckles,Dee Lewis,Anthony Boswell,Cody Mann,Jerome Frink,Tymell Murphy
2013-14,2014-01-30,1357535,59,0,1,Marshall,FIU,Thundering Herd,Golden Panthers,4,3,6,9,-3,1409,FIU,2131,931,0,Cody Mann with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Marshall,FIU,18,NA,TyQuane Goard,Kareem Canty,Ryan Taylor,Shawn Smith,Chris Thomas,Rakeem Buckles,Dee Lewis,Anthony Boswell,Cody Mann,Jerome Frink,Tymell Murphy
2013-14,2014-01-30,1357535,60,0,1,Marshall,FIU,Thundering Herd,Golden Panthers,4,3,6,11,-5,1409,FIU,2104,904,27,Tymell Murphy makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,708867,Tymell Murphy,NA,0,FIU,Marshall,19,NA,TyQuane Goard,Kareem Canty,Ryan Taylor,Shawn Smith,Chris Thomas,Rakeem Buckles,Dee Lewis,Anthony Boswell,Cody Mann,Jerome Frink,Tymell Murphy
2013-14,2014-01-30,1357535,62,0,1,Marshall,FIU,Thundering Herd,Golden Panthers,4,3,8,11,-3,1486,Marshall,2093,893,11,Ryan Taylor makes a layup. Chris Thomas with the assist.,made,FALSE,FALSE,Layup Shot,26,6.25,692116,Ryan Taylor,Chris Thomas,0,Marshall,Marshall,20,NA,TyQuane Goard,Kareem Canty,Ryan Taylor,Shawn Smith,Chris Thomas,Rakeem Buckles,Dee Lewis,Anthony Boswell,Cody Mann,Jerome Frink,Tymell Murphy
2013-14,2014-01-30,1357535,63,0,1,Marshall,FIU,Thundering Herd,Golden Panthers,4,3,8,11,-3,1409,FIU,2091,891,2,Shooting foul committed by Jerome Frink.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Marshall,Marshall,20,NA,TyQuane Goard,Kareem Canty,Ryan Taylor,Shawn Smith,Chris Thomas,Rakeem Buckles,Dee Lewis,Anthony Boswell,Cody Mann,Jerome Frink,Tymell Murphy
2013-14,2014-01-30,1357535,64,0,1,Marshall,FIU,Thundering Herd,Golden Panthers,4,3,8,11,-3,1486,Marshall,2091,891,0,Substitution: Tamron Manning in for Chris Thomas.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,TyQuane Goard,Kareem Canty,Ryan Taylor,Shawn Smith,Tamron Manning,Rakeem Buckles,Dee Lewis,Anthony Boswell,Cody Mann,Jerome Frink,Tymell Murphy
2013-14,2014-01-30,1357535,65,0,1,Marshall,FIU,Thundering Herd,Golden Panthers,4,3,9,11,-2,1486,Marshall,2091,891,0,Ryan Taylor makes free throw 1 of 1.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Marshall,FIU,20,NA,TyQuane Goard,Kareem Canty,Ryan Taylor,Shawn Smith,Tamron Manning,Rakeem Buckles,Dee Lewis,Anthony Boswell,Cody Mann,Jerome Frink,Tymell Murphy
2013-14,2014-01-30,1357535,66,0,1,Marshall,FIU,Thundering Herd,Golden Panthers,4,3,9,11,-2,1409,FIU,2091,891,0,Substitution: Dominique Williams in for Jerome Frink.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,TyQuane Goard,Kareem Canty,Ryan Taylor,Shawn Smith,Tamron Manning,Rakeem Buckles,Dee Lewis,Anthony Boswell,Cody Mann,Dominique Williams,Tymell Murphy
2013-14,2014-01-30,1357535,95,0,1,Marshall,FIU,Thundering Herd,Golden Panthers,4,3,9,13,-4,1409,FIU,2077,877,14,Rakeem Buckles dunks. Cody Mann with the assist.,made,FALSE,FALSE,Dunk Shot,26,6.25,511064,Rakeem Buckles,Cody Mann,0,FIU,Marshall,21,NA,TyQuane Goard,Kareem Canty,Ryan Taylor,Shawn Smith,Tamron Manning,Rakeem Buckles,Dee Lewis,Anthony Boswell,Cody Mann,Dominique Williams,Tymell Murphy
2013-14,2014-01-30,1357535,95,0,1,Marshall,FIU,Thundering Herd,Golden Panthers,4,3,9,13,-4,1409,FIU,2077,877,0,Rakeem Buckles dunks. Cody Mann with the assist.,made,FALSE,FALSE,Dunk Shot,26,6.25,511064,Rakeem Buckles,Cody Mann,0,FIU,Marshall,22,NA,TyQuane Goard,Kareem Canty,Ryan Taylor,Shawn Smith,Tamron Manning,Rakeem Buckles,Dee Lewis,Anthony Boswell,Cody Mann,Dominique Williams,Tymell Murphy
2013-14,2014-01-30,1357535,95,0,1,Marshall,FIU,Thundering Herd,Golden Panthers,4,3,9,13,-4,1409,FIU,2077,877,0,Rakeem Buckles dunks. Cody Mann with the assist.,made,FALSE,FALSE,Dunk Shot,26,6.25,511064,Rakeem Buckles,Cody Mann,0,FIU,Marshall,23,NA,TyQuane Goard,Kareem Canty,Ryan Taylor,Shawn Smith,Tamron Manning,Rakeem Buckles,Dee Lewis,Anthony Boswell,Cody Mann,Dominique Williams,Tymell Murphy
2013-14,2014-01-30,1357535,95,0,1,Marshall,FIU,Thundering Herd,Golden Panthers,4,3,9,13,-4,1409,FIU,2077,877,0,Rakeem Buckles dunks. Cody Mann with the assist.,made,FALSE,FALSE,Dunk Shot,26,6.25,511064,Rakeem Buckles,Cody Mann,0,FIU,Marshall,24,NA,TyQuane Goard,Kareem Canty,Ryan Taylor,Shawn Smith,Tamron Manning,Rakeem Buckles,Dee Lewis,Anthony Boswell,Cody Mann,Dominique Williams,Tymell Murphy
2013-14,2014-01-30,1357535,100,0,1,Marshall,FIU,Thundering Herd,Golden Panthers,4,3,9,13,-4,1486,Marshall,2058,858,19,Tymell Murphy steals the ball from Kareem Canty.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Marshall,FIU,25,NA,TyQuane Goard,Kareem Canty,Ryan Taylor,Shawn Smith,Tamron Manning,Rakeem Buckles,Dee Lewis,Anthony Boswell,Cody Mann,Dominique Williams,Tymell Murphy
2013-14,2014-01-30,1357535,103,0,1,Marshall,FIU,Thundering Herd,Golden Panthers,4,3,9,15,-6,1409,FIU,2051,851,7,Anthony Boswell dunks. Tymell Murphy with the assist.,made,FALSE,FALSE,Dunk Shot,25,5.25,793489,Anthony Boswell,Tymell Murphy,0,FIU,Marshall,26,NA,TyQuane Goard,Kareem Canty,Ryan Taylor,Shawn Smith,Tamron Manning,Rakeem Buckles,Dee Lewis,Anthony Boswell,Cody Mann,Dominique Williams,Tymell Murphy
2013-14,2014-01-30,1357535,104,0,1,Marshall,FIU,Thundering Herd,Golden Panthers,3,3,9,15,-6,1486,Marshall,2051,851,0,Thundering Herd take a 30-second timeout.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,TyQuane Goard,Kareem Canty,Ryan Taylor,Shawn Smith,Tamron Manning,Rakeem Buckles,Dee Lewis,Anthony Boswell,Cody Mann,Dominique Williams,Tymell Murphy
