season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4,away_5,away_6,away_7,away_8,away_9,away_10
2013-14,2013-12-28,1359651,1,0,1,Utah,Saint Katherine College,Runnin' Utes,Firebirds,4,4,0,0,0,26919,Saint Katherine College,NA,NA,NA,Starting Lineup - Joshua White,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Renan Lenz,Jordan Loveridge,Brandon Taylor,Dakarai Tucker,Delon Wright,Dante Miller,Alex Perez,Alex Perez,Jake Shugrue,Alex Perez,Joshua White,Alex Perez,Jonathan Wood,Alex Perez,Jimmy Roethler
2013-14,2013-12-28,1359651,1,0,1,Utah,Saint Katherine College,Runnin' Utes,Firebirds,4,4,0,0,0,26919,Saint Katherine College,NA,NA,NA,Starting Lineup - Alex Perez,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Renan Lenz,Jordan Loveridge,Brandon Taylor,Dakarai Tucker,Delon Wright,Dante Miller,Alex Perez,Alex Perez,Jake Shugrue,Alex Perez,Joshua White,Alex Perez,Jonathan Wood,Alex Perez,Jimmy Roethler
2013-14,2013-12-28,1359651,1,0,1,Utah,Saint Katherine College,Runnin' Utes,Firebirds,4,4,0,0,0,26919,Saint Katherine College,NA,NA,NA,Starting Lineup - Jonathan Wood,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Renan Lenz,Jordan Loveridge,Brandon Taylor,Dakarai Tucker,Delon Wright,Dante Miller,Alex Perez,Alex Perez,Jake Shugrue,Alex Perez,Joshua White,Alex Perez,Jonathan Wood,Alex Perez,Jimmy Roethler
2013-14,2013-12-28,1359651,1,0,1,Utah,Saint Katherine College,Runnin' Utes,Firebirds,4,4,0,0,0,26919,Saint Katherine College,NA,NA,NA,Starting Lineup - Alex Perez,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Renan Lenz,Jordan Loveridge,Brandon Taylor,Dakarai Tucker,Delon Wright,Dante Miller,Alex Perez,Alex Perez,Jake Shugrue,Alex Perez,Joshua White,Alex Perez,Jonathan Wood,Alex Perez,Jimmy Roethler
2013-14,2013-12-28,1359651,1,0,1,Utah,Saint Katherine College,Runnin' Utes,Firebirds,4,4,0,0,0,26919,Saint Katherine College,NA,NA,NA,Starting Lineup - Jimmy Roethler,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Renan Lenz,Jordan Loveridge,Brandon Taylor,Dakarai Tucker,Delon Wright,Dante Miller,Alex Perez,Alex Perez,Jake Shugrue,Alex Perez,Joshua White,Alex Perez,Jonathan Wood,Alex Perez,Jimmy Roethler
2013-14,2013-12-28,1359651,2,0,1,Utah,Saint Katherine College,Runnin' Utes,Firebirds,4,4,0,0,0,NA,NA,2400,1200,NA,Start of the 1st Half,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,Utah,1,NA,Renan Lenz,Jordan Loveridge,Brandon Taylor,Dakarai Tucker,Delon Wright,Dante Miller,Alex Perez,Alex Perez,Jake Shugrue,Alex Perez,Joshua White,Alex Perez,Jonathan Wood,Alex Perez,Jimmy Roethler
2013-14,2013-12-28,1359651,5,0,1,Utah,Saint Katherine College,Runnin' Utes,Firebirds,4,4,0,0,0,1670,Utah,2390,1190,10,Brandon Taylor misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,32.6,26.549999999999997,697848,Brandon Taylor,NA,0,Utah,Utah,1,NA,Renan Lenz,Jordan Loveridge,Brandon Taylor,Dakarai Tucker,Delon Wright,Dante Miller,Alex Perez,Alex Perez,Jake Shugrue,Alex Perez,Joshua White,Alex Perez,Jonathan Wood,Alex Perez,Jimmy Roethler
2013-14,2013-12-28,1359651,6,0,1,Utah,Saint Katherine College,Runnin' Utes,Firebirds,4,4,2,0,2,1670,Utah,2386,1186,4,Jordan Loveridge makes a layup.,made,FALSE,FALSE,Layup Shot,25,5.25,697824,Jordan Loveridge,NA,0,Utah,Saint Katherine College,1,NA,Renan Lenz,Jordan Loveridge,Brandon Taylor,Dakarai Tucker,Delon Wright,Dante Miller,Alex Perez,Alex Perez,Jake Shugrue,Alex Perez,Joshua White,Alex Perez,Jonathan Wood,Alex Perez,Jimmy Roethler
2013-14,2013-12-28,1359651,7,0,1,Utah,Saint Katherine College,Runnin' Utes,Firebirds,4,4,2,0,2,26919,Saint Katherine College,2372,1172,14,Joshua White misses a jump shot from 18 feet out.,missed,FALSE,FALSE,Jump Shot,11,17.25,803888,Joshua White,NA,0,Saint Katherine College,Saint Katherine College,2,NA,Renan Lenz,Jordan Loveridge,Brandon Taylor,Dakarai Tucker,Delon Wright,Dante Miller,Alex Perez,Alex Perez,Jake Shugrue,Alex Perez,Joshua White,Alex Perez,Jonathan Wood,Alex Perez,Jimmy Roethler
2013-14,2013-12-28,1359651,7,0,1,Utah,Saint Katherine College,Runnin' Utes,Firebirds,4,4,2,0,2,26919,Saint Katherine College,2372,1172,14,Joshua White misses a jump shot from 18 feet out.,missed,FALSE,FALSE,Jump Shot,11,17.25,803888,Joshua White,NA,0,Saint Katherine College,Utah,2,NA,Renan Lenz,Jordan Loveridge,Brandon Taylor,Dakarai Tucker,Delon Wright,Dante Miller,Alex Perez,Alex Perez,Jake Shugrue,Alex Perez,Joshua White,Alex Perez,Jonathan Wood,Alex Perez,Jimmy Roethler
2013-14,2013-12-28,1359651,7,0,1,Utah,Saint Katherine College,Runnin' Utes,Firebirds,4,4,2,0,2,26919,Saint Katherine College,2372,1172,0,Joshua White misses a jump shot from 18 feet out.,missed,FALSE,FALSE,Jump Shot,11,17.25,803888,Joshua White,NA,0,Saint Katherine College,Saint Katherine College,3,NA,Renan Lenz,Jordan Loveridge,Brandon Taylor,Dakarai Tucker,Delon Wright,Dante Miller,Alex Perez,Alex Perez,Jake Shugrue,Alex Perez,Joshua White,Alex Perez,Jonathan Wood,Alex Perez,Jimmy Roethler
2013-14,2013-12-28,1359651,7,0,1,Utah,Saint Katherine College,Runnin' Utes,Firebirds,4,4,2,0,2,26919,Saint Katherine College,2372,1172,0,Joshua White misses a jump shot from 18 feet out.,missed,FALSE,FALSE,Jump Shot,11,17.25,803888,Joshua White,NA,0,Saint Katherine College,Utah,3,NA,Renan Lenz,Jordan Loveridge,Brandon Taylor,Dakarai Tucker,Delon Wright,Dante Miller,Alex Perez,Alex Perez,Jake Shugrue,Alex Perez,Joshua White,Alex Perez,Jonathan Wood,Alex Perez,Jimmy Roethler
2013-14,2013-12-28,1359651,7,0,1,Utah,Saint Katherine College,Runnin' Utes,Firebirds,4,4,2,0,2,26919,Saint Katherine College,2372,1172,0,Joshua White misses a jump shot from 18 feet out.,missed,FALSE,FALSE,Jump Shot,11,17.25,803888,Joshua White,NA,0,Saint Katherine College,Saint Katherine College,4,NA,Renan Lenz,Jordan Loveridge,Brandon Taylor,Dakarai Tucker,Delon Wright,Dante Miller,Alex Perez,Alex Perez,Jake Shugrue,Alex Perez,Joshua White,Alex Perez,Jonathan Wood,Alex Perez,Jimmy Roethler
2013-14,2013-12-28,1359651,7,0,1,Utah,Saint Katherine College,Runnin' Utes,Firebirds,4,4,2,0,2,26919,Saint Katherine College,2372,1172,0,Joshua White misses a jump shot from 18 feet out.,missed,FALSE,FALSE,Jump Shot,11,17.25,803888,Joshua White,NA,0,Saint Katherine College,Utah,4,NA,Renan Lenz,Jordan Loveridge,Brandon Taylor,Dakarai Tucker,Delon Wright,Dante Miller,Alex Perez,Alex Perez,Jake Shugrue,Alex Perez,Joshua White,Alex Perez,Jonathan Wood,Alex Perez,Jimmy Roethler
2013-14,2013-12-28,1359651,7,0,1,Utah,Saint Katherine College,Runnin' Utes,Firebirds,4,4,2,0,2,26919,Saint Katherine College,2372,1172,0,Joshua White misses a jump shot from 18 feet out.,missed,FALSE,FALSE,Jump Shot,11,17.25,803888,Joshua White,NA,0,Saint Katherine College,Saint Katherine College,5,NA,Renan Lenz,Jordan Loveridge,Brandon Taylor,Dakarai Tucker,Delon Wright,Dante Miller,Alex Perez,Alex Perez,Jake Shugrue,Alex Perez,Joshua White,Alex Perez,Jonathan Wood,Alex Perez,Jimmy Roethler
2013-14,2013-12-28,1359651,7,0,1,Utah,Saint Katherine College,Runnin' Utes,Firebirds,4,4,2,0,2,26919,Saint Katherine College,2372,1172,0,Joshua White misses a jump shot from 18 feet out.,missed,FALSE,FALSE,Jump Shot,11,17.25,803888,Joshua White,NA,0,Saint Katherine College,Utah,5,NA,Renan Lenz,Jordan Loveridge,Brandon Taylor,Dakarai Tucker,Delon Wright,Dante Miller,Alex Perez,Alex Perez,Jake Shugrue,Alex Perez,Joshua White,Alex Perez,Jonathan Wood,Alex Perez,Jimmy Roethler
2013-14,2013-12-28,1359651,8,0,1,Utah,Saint Katherine College,Runnin' Utes,Firebirds,4,4,2,0,2,1670,Utah,2367,1167,5,Dakarai Tucker misses a layup.,missed,FALSE,FALSE,Layup Shot,26,6.25,697850,Dakarai Tucker,NA,0,Utah,Utah,6,NA,Renan Lenz,Jordan Loveridge,Brandon Taylor,Dakarai Tucker,Delon Wright,Dante Miller,Alex Perez,Alex Perez,Jake Shugrue,Alex Perez,Joshua White,Alex Perez,Jonathan Wood,Alex Perez,Jimmy Roethler
2013-14,2013-12-28,1359651,9,0,1,Utah,Saint Katherine College,Runnin' Utes,Firebirds,4,4,4,0,4,1670,Utah,2363,1163,4,Renan Lenz dunks.,made,FALSE,FALSE,Dunk Shot,25,5.25,697815,Renan Lenz,NA,0,Utah,Saint Katherine College,6,NA,Renan Lenz,Jordan Loveridge,Brandon Taylor,Dakarai Tucker,Delon Wright,Dante Miller,Alex Perez,Alex Perez,Jake Shugrue,Alex Perez,Joshua White,Alex Perez,Jonathan Wood,Alex Perez,Jimmy Roethler
2013-14,2013-12-28,1359651,12,0,1,Utah,Saint Katherine College,Runnin' Utes,Firebirds,4,4,4,0,4,26919,Saint Katherine College,2348,1148,15,Joshua White misses a 3-point jump shot from 22 feet out.,missed,FALSE,TRUE,Jump Shot,10.1,21.45,803888,Joshua White,NA,0,Saint Katherine College,Saint Katherine College,7,NA,Renan Lenz,Jordan Loveridge,Brandon Taylor,Dakarai Tucker,Delon Wright,Dante Miller,Alex Perez,Alex Perez,Jake Shugrue,Alex Perez,Joshua White,Alex Perez,Jonathan Wood,Alex Perez,Jimmy Roethler
2013-14,2013-12-28,1359651,12,0,1,Utah,Saint Katherine College,Runnin' Utes,Firebirds,4,4,4,0,4,26919,Saint Katherine College,2348,1148,15,Joshua White misses a 3-point jump shot from 22 feet out.,missed,FALSE,TRUE,Jump Shot,10.1,21.45,803888,Joshua White,NA,0,Saint Katherine College,Utah,7,NA,Renan Lenz,Jordan Loveridge,Brandon Taylor,Dakarai Tucker,Delon Wright,Dante Miller,Alex Perez,Alex Perez,Jake Shugrue,Alex Perez,Joshua White,Alex Perez,Jonathan Wood,Alex Perez,Jimmy Roethler
2013-14,2013-12-28,1359651,12,0,1,Utah,Saint Katherine College,Runnin' Utes,Firebirds,4,4,4,0,4,26919,Saint Katherine College,2348,1148,0,Joshua White misses a 3-point jump shot from 22 feet out.,missed,FALSE,TRUE,Jump Shot,10.1,21.45,803888,Joshua White,NA,0,Saint Katherine College,Saint Katherine College,8,NA,Renan Lenz,Jordan Loveridge,Brandon Taylor,Dakarai Tucker,Delon Wright,Dante Miller,Alex Perez,Alex Perez,Jake Shugrue,Alex Perez,Joshua White,Alex Perez,Jonathan Wood,Alex Perez,Jimmy Roethler
2013-14,2013-12-28,1359651,12,0,1,Utah,Saint Katherine College,Runnin' Utes,Firebirds,4,4,4,0,4,26919,Saint Katherine College,2348,1148,0,Joshua White misses a 3-point jump shot from 22 feet out.,missed,FALSE,TRUE,Jump Shot,10.1,21.45,803888,Joshua White,NA,0,Saint Katherine College,Utah,8,NA,Renan Lenz,Jordan Loveridge,Brandon Taylor,Dakarai Tucker,Delon Wright,Dante Miller,Alex Perez,Alex Perez,Jake Shugrue,Alex Perez,Joshua White,Alex Perez,Jonathan Wood,Alex Perez,Jimmy Roethler
2013-14,2013-12-28,1359651,12,0,1,Utah,Saint Katherine College,Runnin' Utes,Firebirds,4,4,4,0,4,26919,Saint Katherine College,2348,1148,0,Joshua White misses a 3-point jump shot from 22 feet out.,missed,FALSE,TRUE,Jump Shot,10.1,21.45,803888,Joshua White,NA,0,Saint Katherine College,Saint Katherine College,9,NA,Renan Lenz,Jordan Loveridge,Brandon Taylor,Dakarai Tucker,Delon Wright,Dante Miller,Alex Perez,Alex Perez,Jake Shugrue,Alex Perez,Joshua White,Alex Perez,Jonathan Wood,Alex Perez,Jimmy Roethler
2013-14,2013-12-28,1359651,12,0,1,Utah,Saint Katherine College,Runnin' Utes,Firebirds,4,4,4,0,4,26919,Saint Katherine College,2348,1148,0,Joshua White misses a 3-point jump shot from 22 feet out.,missed,FALSE,TRUE,Jump Shot,10.1,21.45,803888,Joshua White,NA,0,Saint Katherine College,Utah,9,NA,Renan Lenz,Jordan Loveridge,Brandon Taylor,Dakarai Tucker,Delon Wright,Dante Miller,Alex Perez,Alex Perez,Jake Shugrue,Alex Perez,Joshua White,Alex Perez,Jonathan Wood,Alex Perez,Jimmy Roethler
2013-14,2013-12-28,1359651,12,0,1,Utah,Saint Katherine College,Runnin' Utes,Firebirds,4,4,4,0,4,26919,Saint Katherine College,2348,1148,0,Joshua White misses a 3-point jump shot from 22 feet out.,missed,FALSE,TRUE,Jump Shot,10.1,21.45,803888,Joshua White,NA,0,Saint Katherine College,Saint Katherine College,10,NA,Renan Lenz,Jordan Loveridge,Brandon Taylor,Dakarai Tucker,Delon Wright,Dante Miller,Alex Perez,Alex Perez,Jake Shugrue,Alex Perez,Joshua White,Alex Perez,Jonathan Wood,Alex Perez,Jimmy Roethler
2013-14,2013-12-28,1359651,12,0,1,Utah,Saint Katherine College,Runnin' Utes,Firebirds,4,4,4,0,4,26919,Saint Katherine College,2348,1148,0,Joshua White misses a 3-point jump shot from 22 feet out.,missed,FALSE,TRUE,Jump Shot,10.1,21.45,803888,Joshua White,NA,0,Saint Katherine College,Utah,10,NA,Renan Lenz,Jordan Loveridge,Brandon Taylor,Dakarai Tucker,Delon Wright,Dante Miller,Alex Perez,Alex Perez,Jake Shugrue,Alex Perez,Joshua White,Alex Perez,Jonathan Wood,Alex Perez,Jimmy Roethler
2013-14,2013-12-28,1359651,15,0,1,Utah,Saint Katherine College,Runnin' Utes,Firebirds,4,4,4,0,4,1670,Utah,2341,1141,7,Brandon Taylor misses a layup.,missed,FALSE,FALSE,Layup Shot,26,6.25,697848,Brandon Taylor,NA,0,Utah,Utah,11,NA,Renan Lenz,Jordan Loveridge,Brandon Taylor,Dakarai Tucker,Delon Wright,Dante Miller,Alex Perez,Alex Perez,Jake Shugrue,Alex Perez,Joshua White,Alex Perez,Jonathan Wood,Alex Perez,Jimmy Roethler
2013-14,2013-12-28,1359651,18,0,1,Utah,Saint Katherine College,Runnin' Utes,Firebirds,4,4,4,0,4,1670,Utah,2339,1139,2,Dakarai Tucker misses a 3-point jump shot from 22 feet out.,missed,FALSE,TRUE,Jump Shot,3,8.049999999999997,697850,Dakarai Tucker,NA,0,Utah,Utah,11,NA,Renan Lenz,Jordan Loveridge,Brandon Taylor,Dakarai Tucker,Delon Wright,Dante Miller,Alex Perez,Alex Perez,Jake Shugrue,Alex Perez,Joshua White,Alex Perez,Jonathan Wood,Alex Perez,Jimmy Roethler
2013-14,2013-12-28,1359651,20,0,1,Utah,Saint Katherine College,Runnin' Utes,Firebirds,4,4,6,0,6,1670,Utah,2335,1135,4,Jordan Loveridge makes a tip shot from 2 feet out.,made,FALSE,FALSE,Tip Shot,25.8,7.349999999999994,697824,Jordan Loveridge,NA,0,Utah,Saint Katherine College,11,NA,Renan Lenz,Jordan Loveridge,Brandon Taylor,Dakarai Tucker,Delon Wright,Dante Miller,Alex Perez,Alex Perez,Jake Shugrue,Alex Perez,Joshua White,Alex Perez,Jonathan Wood,Alex Perez,Jimmy Roethler
2013-14,2013-12-28,1359651,23,0,1,Utah,Saint Katherine College,Runnin' Utes,Firebirds,4,4,6,0,6,26919,Saint Katherine College,2312,1112,23,Dante Miller misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,35.5,25.95,719676,Dante Miller,NA,0,Saint Katherine College,Saint Katherine College,12,NA,Renan Lenz,Jordan Loveridge,Brandon Taylor,Dakarai Tucker,Delon Wright,Dante Miller,Alex Perez,Alex Perez,Jake Shugrue,Alex Perez,Joshua White,Alex Perez,Jonathan Wood,Alex Perez,Jimmy Roethler
2013-14,2013-12-28,1359651,23,0,1,Utah,Saint Katherine College,Runnin' Utes,Firebirds,4,4,6,0,6,26919,Saint Katherine College,2312,1112,0,Dante Miller misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,35.5,25.95,719676,Dante Miller,NA,0,Saint Katherine College,Saint Katherine College,12,NA,Renan Lenz,Jordan Loveridge,Brandon Taylor,Dakarai Tucker,Delon Wright,Dante Miller,Alex Perez,Alex Perez,Jake Shugrue,Alex Perez,Joshua White,Alex Perez,Jonathan Wood,Alex Perez,Jimmy Roethler
2013-14,2013-12-28,1359651,23,0,1,Utah,Saint Katherine College,Runnin' Utes,Firebirds,4,4,6,0,6,26919,Saint Katherine College,2312,1112,0,Dante Miller misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,35.5,25.95,719676,Dante Miller,NA,0,Saint Katherine College,Saint Katherine College,12,NA,Renan Lenz,Jordan Loveridge,Brandon Taylor,Dakarai Tucker,Delon Wright,Dante Miller,Alex Perez,Alex Perez,Jake Shugrue,Alex Perez,Joshua White,Alex Perez,Jonathan Wood,Alex Perez,Jimmy Roethler
2013-14,2013-12-28,1359651,23,0,1,Utah,Saint Katherine College,Runnin' Utes,Firebirds,4,4,6,0,6,26919,Saint Katherine College,2312,1112,0,Dante Miller misses a 3-point jump shot from 23 feet out.,missed,FALSE,TRUE,Jump Shot,35.5,25.95,719676,Dante Miller,NA,0,Saint Katherine College,Saint Katherine College,12,NA,Renan Lenz,Jordan Loveridge,Brandon Taylor,Dakarai Tucker,Delon Wright,Dante Miller,Alex Perez,Alex Perez,Jake Shugrue,Alex Perez,Joshua White,Alex Perez,Jonathan Wood,Alex Perez,Jimmy Roethler
2013-14,2013-12-28,1359651,25,0,1,Utah,Saint Katherine College,Runnin' Utes,Firebirds,4,4,6,0,6,26919,Saint Katherine College,2295,1095,17,Joshua White misses a jump shot from 16 feet out.,missed,FALSE,FALSE,Jump Shot,29.3,20.65,803888,Joshua White,NA,0,Saint Katherine College,Saint Katherine College,12,NA,Renan Lenz,Jordan Loveridge,Brandon Taylor,Dakarai Tucker,Delon Wright,Dante Miller,Alex Perez,Alex Perez,Jake Shugrue,Alex Perez,Joshua White,Alex Perez,Jonathan Wood,Alex Perez,Jimmy Roethler
2013-14,2013-12-28,1359651,25,0,1,Utah,Saint Katherine College,Runnin' Utes,Firebirds,4,4,6,0,6,26919,Saint Katherine College,2295,1095,17,Joshua White misses a jump shot from 16 feet out.,missed,FALSE,FALSE,Jump Shot,29.3,20.65,803888,Joshua White,NA,0,Saint Katherine College,Utah,12,NA,Renan Lenz,Jordan Loveridge,Brandon Taylor,Dakarai Tucker,Delon Wright,Dante Miller,Alex Perez,Alex Perez,Jake Shugrue,Alex Perez,Joshua White,Alex Perez,Jonathan Wood,Alex Perez,Jimmy Roethler
2013-14,2013-12-28,1359651,25,0,1,Utah,Saint Katherine College,Runnin' Utes,Firebirds,4,4,6,0,6,26919,Saint Katherine College,2295,1095,0,Joshua White misses a jump shot from 16 feet out.,missed,FALSE,FALSE,Jump Shot,29.3,20.65,803888,Joshua White,NA,0,Saint Katherine College,Saint Katherine College,13,NA,Renan Lenz,Jordan Loveridge,Brandon Taylor,Dakarai Tucker,Delon Wright,Dante Miller,Alex Perez,Alex Perez,Jake Shugrue,Alex Perez,Joshua White,Alex Perez,Jonathan Wood,Alex Perez,Jimmy Roethler
2013-14,2013-12-28,1359651,25,0,1,Utah,Saint Katherine College,Runnin' Utes,Firebirds,4,4,6,0,6,26919,Saint Katherine College,2295,1095,0,Joshua White misses a jump shot from 16 feet out.,missed,FALSE,FALSE,Jump Shot,29.3,20.65,803888,Joshua White,NA,0,Saint Katherine College,Utah,13,NA,Renan Lenz,Jordan Loveridge,Brandon Taylor,Dakarai Tucker,Delon Wright,Dante Miller,Alex Perez,Alex Perez,Jake Shugrue,Alex Perez,Joshua White,Alex Perez,Jonathan Wood,Alex Perez,Jimmy Roethler
2013-14,2013-12-28,1359651,25,0,1,Utah,Saint Katherine College,Runnin' Utes,Firebirds,4,4,6,0,6,26919,Saint Katherine College,2295,1095,0,Joshua White misses a jump shot from 16 feet out.,missed,FALSE,FALSE,Jump Shot,29.3,20.65,803888,Joshua White,NA,0,Saint Katherine College,Saint Katherine College,14,NA,Renan Lenz,Jordan Loveridge,Brandon Taylor,Dakarai Tucker,Delon Wright,Dante Miller,Alex Perez,Alex Perez,Jake Shugrue,Alex Perez,Joshua White,Alex Perez,Jonathan Wood,Alex Perez,Jimmy Roethler
2013-14,2013-12-28,1359651,25,0,1,Utah,Saint Katherine College,Runnin' Utes,Firebirds,4,4,6,0,6,26919,Saint Katherine College,2295,1095,0,Joshua White misses a jump shot from 16 feet out.,missed,FALSE,FALSE,Jump Shot,29.3,20.65,803888,Joshua White,NA,0,Saint Katherine College,Utah,14,NA,Renan Lenz,Jordan Loveridge,Brandon Taylor,Dakarai Tucker,Delon Wright,Dante Miller,Alex Perez,Alex Perez,Jake Shugrue,Alex Perez,Joshua White,Alex Perez,Jonathan Wood,Alex Perez,Jimmy Roethler
