season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4,away_5
2022-23,2023-03-01,2500026,1,0,1,South Florida,Tulsa,Bulls,Golden Hurricane,4,4,0,0,0,1662,Tulsa,NA,NA,NA,Starting Lineup - Bryant Selebangue,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Sam Hines Jr.,Ryan Conwell,Tyler Harris,Corey Walker Jr.,Jamir Chaplin,Bryant Selebangue,Jesaiah McWright,Brandon Betson,Sterling Gaston-Chapman,Tim Dalger
2022-23,2023-03-01,2500026,1,0,1,South Florida,Tulsa,Bulls,Golden Hurricane,4,4,0,0,0,1612,South Florida,NA,NA,NA,Starting Lineup - Sam Hines Jr.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Sam Hines Jr.,Ryan Conwell,Tyler Harris,Corey Walker Jr.,Jamir Chaplin,Bryant Selebangue,Jesaiah McWright,Brandon Betson,Sterling Gaston-Chapman,Tim Dalger
2022-23,2023-03-01,2500026,1,0,1,South Florida,Tulsa,Bulls,Golden Hurricane,4,4,0,0,0,1612,South Florida,NA,NA,NA,Starting Lineup - Ryan Conwell,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Sam Hines Jr.,Ryan Conwell,Tyler Harris,Corey Walker Jr.,Jamir Chaplin,Bryant Selebangue,Jesaiah McWright,Brandon Betson,Sterling Gaston-Chapman,Tim Dalger
2022-23,2023-03-01,2500026,1,0,1,South Florida,Tulsa,Bulls,Golden Hurricane,4,4,0,0,0,1612,South Florida,NA,NA,NA,Starting Lineup - Tyler Harris,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Sam Hines Jr.,Ryan Conwell,Tyler Harris,Corey Walker Jr.,Jamir Chaplin,Bryant Selebangue,Jesaiah McWright,Brandon Betson,Sterling Gaston-Chapman,Tim Dalger
2022-23,2023-03-01,2500026,1,0,1,South Florida,Tulsa,Bulls,Golden Hurricane,4,4,0,0,0,1662,Tulsa,NA,NA,NA,Starting Lineup - Jesaiah McWright,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Sam Hines Jr.,Ryan Conwell,Tyler Harris,Corey Walker Jr.,Jamir Chaplin,Bryant Selebangue,Jesaiah McWright,Brandon Betson,Sterling Gaston-Chapman,Tim Dalger
2022-23,2023-03-01,2500026,1,0,1,South Florida,Tulsa,Bulls,Golden Hurricane,4,4,0,0,0,1662,Tulsa,NA,NA,NA,Starting Lineup - Brandon Betson,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Sam Hines Jr.,Ryan Conwell,Tyler Harris,Corey Walker Jr.,Jamir Chaplin,Bryant Selebangue,Jesaiah McWright,Brandon Betson,Sterling Gaston-Chapman,Tim Dalger
2022-23,2023-03-01,2500026,1,0,1,South Florida,Tulsa,Bulls,Golden Hurricane,4,4,0,0,0,1662,Tulsa,NA,NA,NA,Starting Lineup - Sterling Gaston-Chapman,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Sam Hines Jr.,Ryan Conwell,Tyler Harris,Corey Walker Jr.,Jamir Chaplin,Bryant Selebangue,Jesaiah McWright,Brandon Betson,Sterling Gaston-Chapman,Tim Dalger
2022-23,2023-03-01,2500026,1,0,1,South Florida,Tulsa,Bulls,Golden Hurricane,4,4,0,0,0,1612,South Florida,NA,NA,NA,Starting Lineup - Corey Walker Jr.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Sam Hines Jr.,Ryan Conwell,Tyler Harris,Corey Walker Jr.,Jamir Chaplin,Bryant Selebangue,Jesaiah McWright,Brandon Betson,Sterling Gaston-Chapman,Tim Dalger
2022-23,2023-03-01,2500026,1,0,1,South Florida,Tulsa,Bulls,Golden Hurricane,4,4,0,0,0,1662,Tulsa,NA,NA,NA,Starting Lineup - Tim Dalger,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Sam Hines Jr.,Ryan Conwell,Tyler Harris,Corey Walker Jr.,Jamir Chaplin,Bryant Selebangue,Jesaiah McWright,Brandon Betson,Sterling Gaston-Chapman,Tim Dalger
2022-23,2023-03-01,2500026,1,0,1,South Florida,Tulsa,Bulls,Golden Hurricane,4,4,0,0,0,1612,South Florida,NA,NA,NA,Starting Lineup - Jamir Chaplin,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Sam Hines Jr.,Ryan Conwell,Tyler Harris,Corey Walker Jr.,Jamir Chaplin,Bryant Selebangue,Jesaiah McWright,Brandon Betson,Sterling Gaston-Chapman,Tim Dalger
2022-23,2023-03-01,2500026,2,0,1,South Florida,Tulsa,Bulls,Golden Hurricane,4,4,0,0,0,NA,NA,2400,1200,NA,Start of the 1st Half,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,South Florida,1,NA,Sam Hines Jr.,Ryan Conwell,Tyler Harris,Corey Walker Jr.,Jamir Chaplin,Bryant Selebangue,Jesaiah McWright,Brandon Betson,Sterling Gaston-Chapman,Tim Dalger
2022-23,2023-03-01,2500026,3,0,1,South Florida,Tulsa,Bulls,Golden Hurricane,4,4,0,0,0,1612,South Florida,2390,1190,10,Sam Hines Jr. misses a 3-point jump shot from 25 feet out.,missed,FALSE,TRUE,Jump Shot,3.5,17.450000000000003,1231946,Sam Hines Jr.,NA,0,South Florida,South Florida,1,NA,Sam Hines Jr.,Ryan Conwell,Tyler Harris,Corey Walker Jr.,Jamir Chaplin,Bryant Selebangue,Jesaiah McWright,Brandon Betson,Sterling Gaston-Chapman,Tim Dalger
2022-23,2023-03-01,2500026,4,0,1,South Florida,Tulsa,Bulls,Golden Hurricane,4,4,0,0,0,1662,Tulsa,2390,1190,0,Brandon Betson with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Florida,Tulsa,1,NA,Sam Hines Jr.,Ryan Conwell,Tyler Harris,Corey Walker Jr.,Jamir Chaplin,Bryant Selebangue,Jesaiah McWright,Brandon Betson,Sterling Gaston-Chapman,Tim Dalger
2022-23,2023-03-01,2500026,5,0,1,South Florida,Tulsa,Bulls,Golden Hurricane,4,4,0,0,0,1662,Tulsa,2367,1167,23,Tim Dalger misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,5.5,18.55,1345634,Tim Dalger,NA,0,Tulsa,Tulsa,2,NA,Sam Hines Jr.,Ryan Conwell,Tyler Harris,Corey Walker Jr.,Jamir Chaplin,Bryant Selebangue,Jesaiah McWright,Brandon Betson,Sterling Gaston-Chapman,Tim Dalger
2022-23,2023-03-01,2500026,6,0,1,South Florida,Tulsa,Bulls,Golden Hurricane,4,4,0,0,0,1612,South Florida,2367,1167,0,Corey Walker Jr. with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Tulsa,South Florida,2,NA,Sam Hines Jr.,Ryan Conwell,Tyler Harris,Corey Walker Jr.,Jamir Chaplin,Bryant Selebangue,Jesaiah McWright,Brandon Betson,Sterling Gaston-Chapman,Tim Dalger
2022-23,2023-03-01,2500026,7,0,1,South Florida,Tulsa,Bulls,Golden Hurricane,4,4,0,0,0,1612,South Florida,2351,1151,16,Tyler Harris misses a 3-point jump shot from 26 feet out.,missed,FALSE,TRUE,Jump Shot,28.5,30.85,1132579,Tyler Harris,NA,0,South Florida,South Florida,3,NA,Sam Hines Jr.,Ryan Conwell,Tyler Harris,Corey Walker Jr.,Jamir Chaplin,Bryant Selebangue,Jesaiah McWright,Brandon Betson,Sterling Gaston-Chapman,Tim Dalger
2022-23,2023-03-01,2500026,8,0,1,South Florida,Tulsa,Bulls,Golden Hurricane,4,4,0,0,0,1662,Tulsa,2351,1151,0,Bryant Selebangue with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Florida,Tulsa,3,NA,Sam Hines Jr.,Ryan Conwell,Tyler Harris,Corey Walker Jr.,Jamir Chaplin,Bryant Selebangue,Jesaiah McWright,Brandon Betson,Sterling Gaston-Chapman,Tim Dalger
2022-23,2023-03-01,2500026,9,0,1,South Florida,Tulsa,Bulls,Golden Hurricane,4,4,0,0,0,1662,Tulsa,2335,1135,16,Jesaiah McWright with a turnover - Bad Pass,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Tulsa,South Florida,4,NA,Sam Hines Jr.,Ryan Conwell,Tyler Harris,Corey Walker Jr.,Jamir Chaplin,Bryant Selebangue,Jesaiah McWright,Brandon Betson,Sterling Gaston-Chapman,Tim Dalger
2022-23,2023-03-01,2500026,10,0,1,South Florida,Tulsa,Bulls,Golden Hurricane,4,4,0,0,0,1612,South Florida,2321,1121,14,Sam Hines Jr. misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,1231946,Sam Hines Jr.,NA,0,South Florida,South Florida,5,NA,Sam Hines Jr.,Ryan Conwell,Tyler Harris,Corey Walker Jr.,Jamir Chaplin,Bryant Selebangue,Jesaiah McWright,Brandon Betson,Sterling Gaston-Chapman,Tim Dalger
2022-23,2023-03-01,2500026,11,0,1,South Florida,Tulsa,Bulls,Golden Hurricane,4,4,0,0,0,1662,Tulsa,2321,1121,0,Bryant Selebangue with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Florida,Tulsa,5,NA,Sam Hines Jr.,Ryan Conwell,Tyler Harris,Corey Walker Jr.,Jamir Chaplin,Bryant Selebangue,Jesaiah McWright,Brandon Betson,Sterling Gaston-Chapman,Tim Dalger
2022-23,2023-03-01,2500026,12,0,1,South Florida,Tulsa,Bulls,Golden Hurricane,4,4,0,2,-2,1662,Tulsa,2296,1096,25,Sterling Gaston-Chapman makes a layup.,made,FALSE,FALSE,Layup Shot,26,6.25,1328222,Sterling Gaston-Chapman,NA,0,Tulsa,South Florida,6,NA,Sam Hines Jr.,Ryan Conwell,Tyler Harris,Corey Walker Jr.,Jamir Chaplin,Bryant Selebangue,Jesaiah McWright,Brandon Betson,Sterling Gaston-Chapman,Tim Dalger
2022-23,2023-03-01,2500026,13,0,1,South Florida,Tulsa,Bulls,Golden Hurricane,4,4,0,2,-2,1612,South Florida,2274,1074,22,Jamir Chaplin misses a 3-point jump shot from 25 feet out.,missed,FALSE,TRUE,Jump Shot,44.3,20.950000000000003,1171263,Jamir Chaplin,NA,0,South Florida,South Florida,7,NA,Sam Hines Jr.,Ryan Conwell,Tyler Harris,Corey Walker Jr.,Jamir Chaplin,Bryant Selebangue,Jesaiah McWright,Brandon Betson,Sterling Gaston-Chapman,Tim Dalger
2022-23,2023-03-01,2500026,14,0,1,South Florida,Tulsa,Bulls,Golden Hurricane,4,4,0,2,-2,1662,Tulsa,2274,1074,0,Bryant Selebangue with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,South Florida,Tulsa,7,NA,Sam Hines Jr.,Ryan Conwell,Tyler Harris,Corey Walker Jr.,Jamir Chaplin,Bryant Selebangue,Jesaiah McWright,Brandon Betson,Sterling Gaston-Chapman,Tim Dalger
2022-23,2023-03-01,2500026,15,0,1,South Florida,Tulsa,Bulls,Golden Hurricane,4,4,0,4,-4,1662,Tulsa,2254,1054,20,Bryant Selebangue makes a jump shot from 2 feet out. Sterling Gaston-Chapman with the assist.,made,FALSE,FALSE,Jump Shot,25.3,7.15,1406803,Bryant Selebangue,Sterling Gaston-Chapman,0,Tulsa,South Florida,8,NA,Sam Hines Jr.,Ryan Conwell,Tyler Harris,Corey Walker Jr.,Jamir Chaplin,Bryant Selebangue,Jesaiah McWright,Brandon Betson,Sterling Gaston-Chapman,Tim Dalger
2022-23,2023-03-01,2500026,16,0,1,South Florida,Tulsa,Bulls,Golden Hurricane,4,4,0,4,-4,1612,South Florida,2232,1032,22,Jamir Chaplin misses a layup.,missed,FALSE,FALSE,Layup Shot,25,5.25,1171263,Jamir Chaplin,NA,0,South Florida,South Florida,9,NA,Sam Hines Jr.,Ryan Conwell,Tyler Harris,Corey Walker Jr.,Jamir Chaplin,Bryant Selebangue,Jesaiah McWright,Brandon Betson,Sterling Gaston-Chapman,Tim Dalger
