season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4,away_5
2022-23,2022-11-19,2475551,1,1,1,Miami (FL),Providence,Hurricanes,Friars,4,4,0,0,0,1576,Providence,NA,NA,NA,Starting Lineup - Noah Locke,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Wooga Poplar,Jordan Miller,Isaiah Wong,Norchad Omier,Nijel Pack,Noah Locke,Jared Bynum,Bryce Hopkins,Devin Carter,Ed Croswell
2022-23,2022-11-19,2475551,1,1,1,Miami (FL),Providence,Hurricanes,Friars,4,4,0,0,0,1496,Miami (FL),NA,NA,NA,Starting Lineup - Wooga Poplar,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Wooga Poplar,Jordan Miller,Isaiah Wong,Norchad Omier,Nijel Pack,Noah Locke,Jared Bynum,Bryce Hopkins,Devin Carter,Ed Croswell
2022-23,2022-11-19,2475551,1,1,1,Miami (FL),Providence,Hurricanes,Friars,4,4,0,0,0,1576,Providence,NA,NA,NA,Starting Lineup - Jared Bynum,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Wooga Poplar,Jordan Miller,Isaiah Wong,Norchad Omier,Nijel Pack,Noah Locke,Jared Bynum,Bryce Hopkins,Devin Carter,Ed Croswell
2022-23,2022-11-19,2475551,1,1,1,Miami (FL),Providence,Hurricanes,Friars,4,4,0,0,0,1496,Miami (FL),NA,NA,NA,Starting Lineup - Jordan Miller,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Wooga Poplar,Jordan Miller,Isaiah Wong,Norchad Omier,Nijel Pack,Noah Locke,Jared Bynum,Bryce Hopkins,Devin Carter,Ed Croswell
2022-23,2022-11-19,2475551,1,1,1,Miami (FL),Providence,Hurricanes,Friars,4,4,0,0,0,1496,Miami (FL),NA,NA,NA,Starting Lineup - Isaiah Wong,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Wooga Poplar,Jordan Miller,Isaiah Wong,Norchad Omier,Nijel Pack,Noah Locke,Jared Bynum,Bryce Hopkins,Devin Carter,Ed Croswell
2022-23,2022-11-19,2475551,1,1,1,Miami (FL),Providence,Hurricanes,Friars,4,4,0,0,0,1496,Miami (FL),NA,NA,NA,Starting Lineup - Norchad Omier,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Wooga Poplar,Jordan Miller,Isaiah Wong,Norchad Omier,Nijel Pack,Noah Locke,Jared Bynum,Bryce Hopkins,Devin Carter,Ed Croswell
2022-23,2022-11-19,2475551,1,1,1,Miami (FL),Providence,Hurricanes,Friars,4,4,0,0,0,1576,Providence,NA,NA,NA,Starting Lineup - Bryce Hopkins,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Wooga Poplar,Jordan Miller,Isaiah Wong,Norchad Omier,Nijel Pack,Noah Locke,Jared Bynum,Bryce Hopkins,Devin Carter,Ed Croswell
2022-23,2022-11-19,2475551,1,1,1,Miami (FL),Providence,Hurricanes,Friars,4,4,0,0,0,1576,Providence,NA,NA,NA,Starting Lineup - Devin Carter,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Wooga Poplar,Jordan Miller,Isaiah Wong,Norchad Omier,Nijel Pack,Noah Locke,Jared Bynum,Bryce Hopkins,Devin Carter,Ed Croswell
2022-23,2022-11-19,2475551,1,1,1,Miami (FL),Providence,Hurricanes,Friars,4,4,0,0,0,1496,Miami (FL),NA,NA,NA,Starting Lineup - Nijel Pack,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Wooga Poplar,Jordan Miller,Isaiah Wong,Norchad Omier,Nijel Pack,Noah Locke,Jared Bynum,Bryce Hopkins,Devin Carter,Ed Croswell
2022-23,2022-11-19,2475551,1,1,1,Miami (FL),Providence,Hurricanes,Friars,4,4,0,0,0,1576,Providence,NA,NA,NA,Starting Lineup - Ed Croswell,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Wooga Poplar,Jordan Miller,Isaiah Wong,Norchad Omier,Nijel Pack,Noah Locke,Jared Bynum,Bryce Hopkins,Devin Carter,Ed Croswell
2022-23,2022-11-19,2475551,2,1,1,Miami (FL),Providence,Hurricanes,Friars,4,4,0,0,0,NA,NA,2400,1200,NA,Start of the 1st Half,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,Providence,1,NA,Wooga Poplar,Jordan Miller,Isaiah Wong,Norchad Omier,Nijel Pack,Noah Locke,Jared Bynum,Bryce Hopkins,Devin Carter,Ed Croswell
2022-23,2022-11-19,2475551,3,1,1,Miami (FL),Providence,Hurricanes,Friars,4,4,0,0,0,1576,Providence,2372,1172,28,Noah Locke misses a jump shot from 13 feet out.,missed,FALSE,FALSE,Jump Shot,17.9,16.55,1134159,Noah Locke,NA,0,Providence,Providence,1,NA,Wooga Poplar,Jordan Miller,Isaiah Wong,Norchad Omier,Nijel Pack,Noah Locke,Jared Bynum,Bryce Hopkins,Devin Carter,Ed Croswell
2022-23,2022-11-19,2475551,4,1,1,Miami (FL),Providence,Hurricanes,Friars,4,4,0,0,0,1496,Miami (FL),2372,1172,0,Norchad Omier with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Providence,Miami (FL),1,NA,Wooga Poplar,Jordan Miller,Isaiah Wong,Norchad Omier,Nijel Pack,Noah Locke,Jared Bynum,Bryce Hopkins,Devin Carter,Ed Croswell
2022-23,2022-11-19,2475551,5,1,1,Miami (FL),Providence,Hurricanes,Friars,4,4,0,0,0,1496,Miami (FL),2358,1158,14,Nijel Pack misses a layup from 8 feet out.,missed,FALSE,FALSE,Layup Shot,27.5,12.450000000000003,1231918,Nijel Pack,NA,0,Miami (FL),Miami (FL),2,NA,Wooga Poplar,Jordan Miller,Isaiah Wong,Norchad Omier,Nijel Pack,Noah Locke,Jared Bynum,Bryce Hopkins,Devin Carter,Ed Croswell
2022-23,2022-11-19,2475551,6,1,1,Miami (FL),Providence,Hurricanes,Friars,4,4,0,0,0,1576,Providence,2358,1158,0,Ed Croswell with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Miami (FL),Providence,2,NA,Wooga Poplar,Jordan Miller,Isaiah Wong,Norchad Omier,Nijel Pack,Noah Locke,Jared Bynum,Bryce Hopkins,Devin Carter,Ed Croswell
2022-23,2022-11-19,2475551,7,1,1,Miami (FL),Providence,Hurricanes,Friars,4,4,0,0,0,1576,Providence,2343,1143,15,Isaiah Wong steals the ball from Bryce Hopkins.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Providence,Miami (FL),3,NA,Wooga Poplar,Jordan Miller,Isaiah Wong,Norchad Omier,Nijel Pack,Noah Locke,Jared Bynum,Bryce Hopkins,Devin Carter,Ed Croswell
2022-23,2022-11-19,2475551,8,1,1,Miami (FL),Providence,Hurricanes,Friars,4,4,0,0,0,1496,Miami (FL),2333,1133,10,Isaiah Wong misses a layup from 4 feet out.,missed,FALSE,FALSE,Layup Shot,22.4,8.25,1175076,Isaiah Wong,NA,0,Miami (FL),Miami (FL),4,NA,Wooga Poplar,Jordan Miller,Isaiah Wong,Norchad Omier,Nijel Pack,Noah Locke,Jared Bynum,Bryce Hopkins,Devin Carter,Ed Croswell
2022-23,2022-11-19,2475551,9,1,1,Miami (FL),Providence,Hurricanes,Friars,4,4,0,0,0,1576,Providence,2333,1133,0,Ed Croswell with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Miami (FL),Providence,4,NA,Wooga Poplar,Jordan Miller,Isaiah Wong,Norchad Omier,Nijel Pack,Noah Locke,Jared Bynum,Bryce Hopkins,Devin Carter,Ed Croswell
2022-23,2022-11-19,2475551,10,1,1,Miami (FL),Providence,Hurricanes,Friars,4,4,0,0,0,1576,Providence,2310,1110,23,Jared Bynum misses a 3-point jump shot from 25 feet out.,missed,FALSE,TRUE,Jump Shot,42.6,22.85,1134117,Jared Bynum,NA,0,Providence,Providence,5,NA,Wooga Poplar,Jordan Miller,Isaiah Wong,Norchad Omier,Nijel Pack,Noah Locke,Jared Bynum,Bryce Hopkins,Devin Carter,Ed Croswell
2022-23,2022-11-19,2475551,11,1,1,Miami (FL),Providence,Hurricanes,Friars,4,4,0,0,0,1496,Miami (FL),2310,1110,0,Nijel Pack with a defensive rebound.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Providence,Miami (FL),5,NA,Wooga Poplar,Jordan Miller,Isaiah Wong,Norchad Omier,Nijel Pack,Noah Locke,Jared Bynum,Bryce Hopkins,Devin Carter,Ed Croswell
2022-23,2022-11-19,2475551,12,1,1,Miami (FL),Providence,Hurricanes,Friars,4,4,0,0,0,1496,Miami (FL),2303,1103,7,Bryce Hopkins steals the ball from Nijel Pack.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Miami (FL),Providence,6,NA,Wooga Poplar,Jordan Miller,Isaiah Wong,Norchad Omier,Nijel Pack,Noah Locke,Jared Bynum,Bryce Hopkins,Devin Carter,Ed Croswell
2022-23,2022-11-19,2475551,13,1,1,Miami (FL),Providence,Hurricanes,Friars,4,4,0,3,-3,1576,Providence,2276,1076,27,Noah Locke makes a 3-point jump shot from 23 feet out. Jared Bynum with the assist.,made,FALSE,TRUE,Jump Shot,2.3000000000000007,8.35,1134159,Noah Locke,Jared Bynum,0,Providence,Miami (FL),7,NA,Wooga Poplar,Jordan Miller,Isaiah Wong,Norchad Omier,Nijel Pack,Noah Locke,Jared Bynum,Bryce Hopkins,Devin Carter,Ed Croswell
