season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number,sub_error,home_1,home_2,home_3,home_4,home_5,away_1,away_2,away_3,away_4,away_5
2022-23,2023-01-07,2500473,1,0,1,FIU,UAB,Panthers,Blazers,4,4,0,0,0,1303,UAB,NA,NA,NA,Starting Lineup - Trey Jemison,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Dashon Gittens,Mohamed Sanogo,Arturo Dean,Nick Guadarrama,Denver Jones,Trey Jemison,Jordan Walker,Ledarrius Brewer,Eric Gaines,KJ Buffen
2022-23,2023-01-07,2500473,1,0,1,FIU,UAB,Panthers,Blazers,4,4,0,0,0,1409,FIU,NA,NA,NA,Starting Lineup - Dashon Gittens,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Dashon Gittens,Mohamed Sanogo,Arturo Dean,Nick Guadarrama,Denver Jones,Trey Jemison,Jordan Walker,Ledarrius Brewer,Eric Gaines,KJ Buffen
2022-23,2023-01-07,2500473,1,0,1,FIU,UAB,Panthers,Blazers,4,4,0,0,0,1409,FIU,NA,NA,NA,Starting Lineup - Mohamed Sanogo,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Dashon Gittens,Mohamed Sanogo,Arturo Dean,Nick Guadarrama,Denver Jones,Trey Jemison,Jordan Walker,Ledarrius Brewer,Eric Gaines,KJ Buffen
2022-23,2023-01-07,2500473,1,0,1,FIU,UAB,Panthers,Blazers,4,4,0,0,0,1303,UAB,NA,NA,NA,Starting Lineup - Jordan Walker,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Dashon Gittens,Mohamed Sanogo,Arturo Dean,Nick Guadarrama,Denver Jones,Trey Jemison,Jordan Walker,Ledarrius Brewer,Eric Gaines,KJ Buffen
2022-23,2023-01-07,2500473,1,0,1,FIU,UAB,Panthers,Blazers,4,4,0,0,0,1303,UAB,NA,NA,NA,Starting Lineup - Ledarrius Brewer,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Dashon Gittens,Mohamed Sanogo,Arturo Dean,Nick Guadarrama,Denver Jones,Trey Jemison,Jordan Walker,Ledarrius Brewer,Eric Gaines,KJ Buffen
2022-23,2023-01-07,2500473,1,0,1,FIU,UAB,Panthers,Blazers,4,4,0,0,0,1303,UAB,NA,NA,NA,Starting Lineup - Eric Gaines,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Dashon Gittens,Mohamed Sanogo,Arturo Dean,Nick Guadarrama,Denver Jones,Trey Jemison,Jordan Walker,Ledarrius Brewer,Eric Gaines,KJ Buffen
2022-23,2023-01-07,2500473,1,0,1,FIU,UAB,Panthers,Blazers,4,4,0,0,0,1409,FIU,NA,NA,NA,Starting Lineup - Arturo Dean,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Dashon Gittens,Mohamed Sanogo,Arturo Dean,Nick Guadarrama,Denver Jones,Trey Jemison,Jordan Walker,Ledarrius Brewer,Eric Gaines,KJ Buffen
2022-23,2023-01-07,2500473,1,0,1,FIU,UAB,Panthers,Blazers,4,4,0,0,0,1303,UAB,NA,NA,NA,Starting Lineup - KJ Buffen,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Dashon Gittens,Mohamed Sanogo,Arturo Dean,Nick Guadarrama,Denver Jones,Trey Jemison,Jordan Walker,Ledarrius Brewer,Eric Gaines,KJ Buffen
2022-23,2023-01-07,2500473,1,0,1,FIU,UAB,Panthers,Blazers,4,4,0,0,0,1409,FIU,NA,NA,NA,Starting Lineup - Nick Guadarrama,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Dashon Gittens,Mohamed Sanogo,Arturo Dean,Nick Guadarrama,Denver Jones,Trey Jemison,Jordan Walker,Ledarrius Brewer,Eric Gaines,KJ Buffen
2022-23,2023-01-07,2500473,1,0,1,FIU,UAB,Panthers,Blazers,4,4,0,0,0,1409,FIU,NA,NA,NA,Starting Lineup - Denver Jones,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Dashon Gittens,Mohamed Sanogo,Arturo Dean,Nick Guadarrama,Denver Jones,Trey Jemison,Jordan Walker,Ledarrius Brewer,Eric Gaines,KJ Buffen
2022-23,2023-01-07,2500473,2,0,1,FIU,UAB,Panthers,Blazers,4,4,0,0,0,NA,NA,2400,1200,NA,Start of the 1st Half,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,UAB,1,NA,Dashon Gittens,Mohamed Sanogo,Arturo Dean,Nick Guadarrama,Denver Jones,Trey Jemison,Jordan Walker,Ledarrius Brewer,Eric Gaines,KJ Buffen
2022-23,2023-01-07,2500473,3,0,1,FIU,UAB,Panthers,Blazers,4,4,0,2,-2,1303,UAB,2386,1186,14,KJ Buffen dunks. Eric Gaines with the assist.,made,FALSE,FALSE,Dunk Shot,25,5.25,1134184,KJ Buffen,Eric Gaines,0,UAB,FIU,1,NA,Dashon Gittens,Mohamed Sanogo,Arturo Dean,Nick Guadarrama,Denver Jones,Trey Jemison,Jordan Walker,Ledarrius Brewer,Eric Gaines,KJ Buffen
2022-23,2023-01-07,2500473,4,0,1,FIU,UAB,Panthers,Blazers,4,4,0,2,-2,1409,FIU,2372,1172,14,Trey Jemison blocks a Arturo Dean layup from 3 feet out.,missed,FALSE,FALSE,Layup Shot,23.9,7.75,1413183,Arturo Dean,NA,0,FIU,FIU,2,NA,Dashon Gittens,Mohamed Sanogo,Arturo Dean,Nick Guadarrama,Denver Jones,Trey Jemison,Jordan Walker,Ledarrius Brewer,Eric Gaines,KJ Buffen
2022-23,2023-01-07,2500473,6,0,1,FIU,UAB,Panthers,Blazers,4,4,3,2,1,1409,FIU,2355,1155,17,Nick Guadarrama makes a 3-point jump shot from 25 feet out. Arturo Dean with the assist.,made,FALSE,TRUE,Jump Shot,8.799999999999997,24.549999999999997,1138620,Nick Guadarrama,Arturo Dean,0,FIU,UAB,2,NA,Dashon Gittens,Mohamed Sanogo,Arturo Dean,Nick Guadarrama,Denver Jones,Trey Jemison,Jordan Walker,Ledarrius Brewer,Eric Gaines,KJ Buffen
