season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number
2010-11,2011-02-26,1010941,1,0,1,Mississippi,Alabama,Rebels,Crimson Tide,4,4,0,0,0,NA,NA,2400,1200,NA,Start of the 1st Half,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,Alabama,NA
2010-11,2011-02-26,1010941,5,0,1,Mississippi,Alabama,Rebels,Crimson Tide,4,4,0,0,0,1284,Alabama,2382,1182,18, misses a hook shot from 7 feet out.,missed,FALSE,FALSE,Hook Shot,31.7,6.25,460833,NA,NA,0,Alabama,Mississippi,1
2010-11,2011-02-26,1010941,8,0,1,Mississippi,Alabama,Rebels,Crimson Tide,4,4,0,0,0,1284,Alabama,2366,1166,16,Personal foul committed by Crimson Tide.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Mississippi,Mississippi,2
2010-11,2011-02-26,1010941,11,0,1,Mississippi,Alabama,Rebels,Crimson Tide,4,4,0,0,0,1505,Mississippi,2353,1153,13, misses a layup.,missed,FALSE,FALSE,Layup Shot,26,6.25,509468,NA,NA,0,Mississippi,Mississippi,2
2010-11,2011-02-26,1010941,13,0,1,Mississippi,Alabama,Rebels,Crimson Tide,4,4,2,0,2,1505,Mississippi,2352,1152,1, makes a tip shot from 4 feet out.,made,FALSE,FALSE,Tip Shot,26.5,8.549999999999997,399648,NA,NA,0,Mississippi,Alabama,2
2010-11,2011-02-26,1010941,19,0,1,Mississippi,Alabama,Rebels,Crimson Tide,4,4,2,0,2,1284,Alabama,2324,1124,28, misses a jump shot from 7 feet out.,missed,FALSE,FALSE,Jump Shot,30.8,9.85,460836,NA,NA,0,Alabama,Mississippi,3
2010-11,2011-02-26,1010941,20,0,1,Mississippi,Alabama,Rebels,Crimson Tide,4,4,4,0,4,1505,Mississippi,2310,1110,14, dunks.,made,FALSE,FALSE,Dunk Shot,25,5.25,460879,NA,NA,0,Mississippi,Alabama,4
2010-11,2011-02-26,1010941,21,0,1,Mississippi,Alabama,Rebels,Crimson Tide,4,4,4,3,1,1284,Alabama,2295,1095,15, makes a 3-point jump shot from 27 feet out.,made,FALSE,TRUE,Jump Shot,7.800000000000001,25.75,512933,NA,NA,0,Alabama,Mississippi,5
2010-11,2011-02-26,1010941,27,0,1,Mississippi,Alabama,Rebels,Crimson Tide,4,4,4,3,1,1505,Mississippi,2270,1070,25,Personal foul committed by Rebels.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Alabama,Alabama,6
2010-11,2011-02-26,1010941,29,0,1,Mississippi,Alabama,Rebels,Crimson Tide,4,4,4,5,-1,1284,Alabama,2267,1067,3, makes a jump shot from 13 feet out.,made,FALSE,FALSE,Jump Shot,22.5,18.45,512935,NA,NA,0,Alabama,Alabama,6
