season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number
2010-11,2010-12-23,1006497,1,0,1,St. Bonaventure,Virginia Tech,Bonnies,Hokies,4,4,0,0,0,NA,NA,2400,1200,NA,Start of the 1st Half,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,Virginia Tech,NA
2010-11,2010-12-23,1006497,3,0,1,St. Bonaventure,Virginia Tech,Bonnies,Hokies,4,4,0,2,-2,1678,Virginia Tech,2371,1171,29, makes a jump shot from 15 feet out.,made,FALSE,FALSE,Jump Shot,12.3,12.65,329557,NA,NA,0,Virginia Tech,St. Bonaventure,1
2010-11,2010-12-23,1006497,4,0,1,St. Bonaventure,Virginia Tech,Bonnies,Hokies,4,4,0,2,-2,1615,St. Bonaventure,2350,1150,21, misses a jump shot from 17 feet out.,missed,FALSE,FALSE,Jump Shot,41.7,6.450000000000003,462964,NA,NA,0,St. Bonaventure,Virginia Tech,2
2010-11,2010-12-23,1006497,5,0,1,St. Bonaventure,Virginia Tech,Bonnies,Hokies,4,4,0,4,-4,1678,Virginia Tech,2342,1142,8, makes a hook shot from 4 feet out.,made,FALSE,FALSE,Hook Shot,20,5.25,462462,NA,NA,0,Virginia Tech,St. Bonaventure,3
2010-11,2010-12-23,1006497,6,0,1,St. Bonaventure,Virginia Tech,Bonnies,Hokies,4,4,0,4,-4,1615,St. Bonaventure,2307,1107,35, misses a hook shot from 6 feet out.,missed,FALSE,FALSE,Hook Shot,30.7,5.650000000000006,462970,NA,NA,0,St. Bonaventure,Virginia Tech,4
2010-11,2010-12-23,1006497,10,0,1,St. Bonaventure,Virginia Tech,Bonnies,Hokies,4,4,0,6,-6,1678,Virginia Tech,2292,1092,15, makes a jump shot from 17 feet out.,made,FALSE,FALSE,Jump Shot,28,21.65,510954,NA,NA,0,Virginia Tech,St. Bonaventure,5
2010-11,2010-12-23,1006497,11,0,1,St. Bonaventure,Virginia Tech,Bonnies,Hokies,4,4,0,6,-6,1678,Virginia Tech,2276,1076,16, misses a 3-point jump shot from 22 feet out.,missed,FALSE,TRUE,Jump Shot,41.8,19.75,401629,NA,NA,0,Virginia Tech,Virginia Tech,6
2010-11,2010-12-23,1006497,16,0,1,St. Bonaventure,Virginia Tech,Bonnies,Hokies,4,4,0,6,-6,1678,Virginia Tech,2249,1049,27, misses a hook shot from 7 feet out.,missed,FALSE,FALSE,Hook Shot,32,6.25,510954,NA,NA,0,Virginia Tech,Virginia Tech,6
2010-11,2010-12-23,1006497,18,0,1,St. Bonaventure,Virginia Tech,Bonnies,Hokies,4,4,0,6,-6,1615,St. Bonaventure,2230,1030,19,Shooting foul committed by Bonnies.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Virginia Tech,Virginia Tech,6
2010-11,2010-12-23,1006497,45,0,1,St. Bonaventure,Virginia Tech,Bonnies,Hokies,4,4,0,7,-7,1678,Virginia Tech,2204,1004,26, makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,Virginia Tech,Virginia Tech,6
