season,date,game_id,play_id,neutral,half,home,away,home_name,away_name,home_timeouts,away_timeouts,home_score,away_score,score_diff,team_id,event_team,game_secs_remaining,half_secs_remaining,play_length,desc,shot_outcome,free_throw,three_pt,shot_desc,loc_x,loc_y,shooter_id,shooter,assist,substitution,poss_before,poss_after,poss_number
2010-11,2010-12-11,1012309,1,0,1,DePaul,Ball State,Blue Demons,Cardinals,4,4,0,0,0,NA,NA,2400,1200,NA,Start of the 1st Half,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,NA,DePaul,NA
2010-11,2010-12-11,1012309,4,0,1,DePaul,Ball State,Blue Demons,Cardinals,4,4,0,0,0,1383,DePaul,2379,1179,21, misses a jump shot from 9 feet out.,missed,FALSE,FALSE,Jump Shot,17.200000000000003,9.650000000000006,482556,NA,NA,0,DePaul,DePaul,1
2010-11,2010-12-11,1012309,5,0,1,DePaul,Ball State,Blue Demons,Cardinals,4,4,0,0,0,1383,DePaul,2379,1179,0,Offensive foul committed by Blue Demons.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,DePaul,Ball State,1
2010-11,2010-12-11,1012309,10,0,1,DePaul,Ball State,Blue Demons,Cardinals,4,4,0,0,0,1310,Ball State,2361,1161,18,Shooting foul committed by Cardinals.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,DePaul,DePaul,2
2010-11,2010-12-11,1012309,11,0,1,DePaul,Ball State,Blue Demons,Cardinals,4,4,1,0,1,1383,DePaul,2361,1161,0, makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,DePaul,DePaul,2
2010-11,2010-12-11,1012309,13,0,1,DePaul,Ball State,Blue Demons,Cardinals,4,4,1,0,1,1383,DePaul,2361,1161,0, misses free throw 2 of 2.,missed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,DePaul,Ball State,2
2010-11,2010-12-11,1012309,17,0,1,DePaul,Ball State,Blue Demons,Cardinals,4,4,1,0,1,1383,DePaul,2353,1153,8,Personal foul committed by Blue Demons.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Ball State,Ball State,3
2010-11,2010-12-11,1012309,21,0,1,DePaul,Ball State,Blue Demons,Cardinals,4,4,1,2,-1,1310,Ball State,2345,1145,8, makes a jump shot from 19 feet out.,made,FALSE,FALSE,Jump Shot,26.3,23.85,459179,NA,NA,0,Ball State,DePaul,3
2010-11,2010-12-11,1012309,22,0,1,DePaul,Ball State,Blue Demons,Cardinals,4,4,1,2,-1,1383,DePaul,2319,1119,26, misses a 3-point jump shot from 24 feet out.,missed,FALSE,TRUE,Jump Shot,31.3,27.849999999999994,504877,NA,NA,0,DePaul,Ball State,4
2010-11,2010-12-11,1012309,26,0,1,DePaul,Ball State,Blue Demons,Cardinals,4,4,1,2,-1,1383,DePaul,2311,1111,8,Personal foul committed by Blue Demons.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,Ball State,Ball State,5
2010-11,2010-12-11,1012309,28,0,1,DePaul,Ball State,Blue Demons,Cardinals,4,4,1,2,-1,1310,Ball State,2294,1094,17, misses a hook shot from 9 feet out.,missed,FALSE,FALSE,Hook Shot,31,11.65,459183,NA,NA,0,Ball State,DePaul,5
2010-11,2010-12-11,1012309,29,0,1,DePaul,Ball State,Blue Demons,Cardinals,4,4,1,2,-1,1383,DePaul,2277,1077,17, misses a jump shot from 19 feet out.,missed,FALSE,FALSE,Jump Shot,27,24.549999999999997,482556,NA,NA,0,DePaul,Ball State,6
2010-11,2010-12-11,1012309,32,0,1,DePaul,Ball State,Blue Demons,Cardinals,4,4,1,2,-1,1310,Ball State,2259,1059,18, misses a layup.,missed,FALSE,FALSE,Layup Shot,26,6.25,512393,NA,NA,0,Ball State,DePaul,7
2010-11,2010-12-11,1012309,33,0,1,DePaul,Ball State,Blue Demons,Cardinals,4,4,3,2,1,1383,DePaul,2253,1053,6, makes a jump shot from 6 feet out.,made,FALSE,FALSE,Jump Shot,28.7,9.849999999999994,552367,NA,NA,0,DePaul,Ball State,8
2010-11,2010-12-11,1012309,38,0,1,DePaul,Ball State,Blue Demons,Cardinals,4,4,3,4,-1,1310,Ball State,2222,1022,31, makes a layup.,made,FALSE,FALSE,Layup Shot,25,5.25,403021,NA,NA,0,Ball State,DePaul,9
2010-11,2010-12-11,1012309,43,0,1,DePaul,Ball State,Blue Demons,Cardinals,4,4,5,4,1,1383,DePaul,2210,1010,12, makes a jump shot from 21 feet out.,made,FALSE,FALSE,Jump Shot,18.2,25.150000000000006,504877,NA,NA,0,DePaul,DePaul,10
2010-11,2010-12-11,1012309,44.5,0,1,DePaul,Ball State,Blue Demons,Cardinals,4,4,5,4,1,1310,Ball State,2175,975,35,Shooting foul committed by Cardinals.,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0,DePaul,DePaul,10
2010-11,2010-12-11,1012309,49,0,1,DePaul,Ball State,Blue Demons,Cardinals,4,4,6,4,2,1383,DePaul,2175,975,0, makes free throw 1 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,DePaul,DePaul,10
2010-11,2010-12-11,1012309,50,0,1,DePaul,Ball State,Blue Demons,Cardinals,4,4,7,4,3,1383,DePaul,2175,975,0, makes free throw 2 of 2.,made,TRUE,FALSE,NA,NA,NA,NA,NA,NA,0,DePaul,Ball State,10
